MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	13,735352	s	13.03.2024 09:58:40
Datum	13.03.2024
Prüfer: 	Azubi
Probe	20240306_7188_M07_W01
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	150
Masse [g]:	7864
Bediener Information Ende

Datenerfassung						Zeit:	139,54492	s	13.03.2024 10:00:46
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,905098	2,6959567
-1,0330215	-1116,3661

Datenerfassung						Zeit:	139,5498	s	13.03.2024 10:00:46
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45364	0,39782074	38,711914	-0,0014143253	-16,984453
45364	0,39782307	38,912109	-0,0038938704	-18,841288
45364	0,39782536	39,112305	-0,0057020583	-21,216534
45364	0,39782768	39,3125	-0,01000471	-23,104509
45364	0,39783001	39,512695	-0,011756207	-25,467686
45364	0,39783233	39,712891	-0,014008982	-27,691832
45364	0,39783463	39,913086	-0,016595945	-29,910168
45364	0,39783695	40,113281	-0,021170123	-31,832119
45364	0,39783928	40,313477	-0,023685474	-33,898315
45364	0,3978416	40,513672	-0,025034156	-36,071949
45364	0,3978439	40,713867	-0,026639445	-38,305931
45364	0,39784622	40,914063	-0,03014542	-40,185265
45364	0,39784855	41,114258	-0,03278609	-42,555145
45364	0,39785087	41,314453	-0,035014994	-44,385452
45364	0,39785317	41,514648	-0,037017133	-46,939365
45364	0,39785549	41,714844	-0,03865226	-48,846268
45364	0,39785782	41,915039	-0,041818079	-50,94912
45364	0,39786014	42,115234	-0,044837695	-52,875988
45364	0,39786243	42,31543	-0,046365403	-55,21994
45364	0,39786476	42,515625	-0,050321933	-57,328304
45364	0,39786708	42,71582	-0,051819805	-59,282146
45364	0,39786941	42,916016	-0,055078126	-61,466358
45364	0,3978717	43,116211	-0,058258865	-63,760689
45364	0,39787403	43,316406	-0,061448559	-65,942223
45364	0,39787635	43,516602	-0,063922137	-68,114212
45364	0,39787868	43,716797	-0,065894432	-70,437752
45364	0,39788097	43,916992	-0,068997592	-72,589333
45364	0,3978833	44,117188	-0,071808338	-75,045639
45364	0,39788562	44,317383	-0,07613188	-77,296013
45364	0,39788795	44,517578	-0,078611426	-79,366821
45364	0,39789024	44,717773	-0,081711605	-81,762337
45364	0,39789256	44,917969	-0,083546646	-84,114784
45364	0,39789489	45,118164	-0,08693327	-86,573326
45364	0,39789721	45,318359	-0,090668999	-88,579765
45364	0,39789951	45,518555	-0,093396194	-91,145897
45364	0,39790183	45,71875	-0,09608759	-93,203003
45364	0,39790416	45,918945	-0,099357851	-95,783585
45364	0,39790648	46,119141	-0,10103177	-97,827873
45364	0,39790878	46,319336	-0,1043975	-100,0471
45364	0,3979111	46,519531	-0,10744993	-102,27364
45364	0,39791343	46,719727	-0,10908208	-104,76511
45364	0,39791575	46,919922	-0,11166606	-106,73698
45364	0,39791805	47,120117	-0,11389496	-109,49042
45364	0,39792037	47,320313	-0,1152347	-111,69698
45364	0,39792269	47,520508	-0,11779182	-114,14316
45364	0,39792502	47,720703	-0,12085321	-116,45448
45364	0,39792731	47,920898	-0,12281059	-118,83926
45364	0,39792964	48,121094	-0,12483957	-121,11272
45364	0,39793196	48,321289	-0,12748621	-123,39573
45364	0,39793429	48,521484	-0,12868869	-125,44971
45364	0,39793658	48,72168	-0,13093549	-127,65434
45364	0,39793891	48,921875	-0,13369851	-129,99591
45364	0,39794123	49,12207	-0,13707916	-132,09354
45364	0,39794356	49,322266	-0,13941847	-134,61542
45364	0,39794585	49,522461	-0,1413102	-136,9604
45364	0,39794818	49,722656	-0,14333023	-139,20035
45364	0,3979505	49,922852	-0,14392999	-141,87376
45364	0,39795282	50,123047	-0,14673178	-144,28387
45364	0,39795512	50,323242	-0,14930978	-146,79175
45364	0,39795744	50,523438	-0,1510762	-149,05583
45364	0,39795977	50,723633	-0,15340954	-151,44344
45364	0,39796209	50,923828	-0,15575184	-153,63466
45364	0,39796439	51,124023	-0,15738696	-156,01497
45364	0,39796671	51,324219	-0,15878935	-158,43433
45364	0,39796904	51,524414	-0,16137631	-160,63716
45364	0,39797136	51,724609	-0,16378425	-163,17468
45364	0,39797366	51,924805	-0,16466148	-165,39928
45364	0,39797598	52,125	-0,16725144	-167,85425
45364	0,39797831	52,325195	-0,16943857	-170,06006
45364	0,39798063	52,525391	-0,17051572	-172,41891
45364	0,39798293	52,725586	-0,1723627	-174,50269
45364	0,39798525	52,925781	-0,17433798	-176,9575
45364	0,39798757	53,125977	-0,17582689	-179,19104
45364	0,3979899	53,326172	-0,17868838	-181,32593
45364	0,39799219	53,526367	-0,18075317	-183,42401
45364	0,39799452	53,726563	-0,1815021	-185,8687
45364	0,39799684	53,926758	-0,18312231	-188,00552
45364	0,39799917	54,126953	-0,18498421	-190,17915
45364	0,39800146	54,327148	-0,18604346	-192,48273
45364	0,39800379	54,527344	-0,18860954	-194,72223
45364	0,39800611	54,727539	-0,18952556	-196,94698
45364	0,39800844	54,927734	-0,19169182	-199,21344
45364	0,39801073	55,12793	-0,19332694	-201,22629
45364	0,39801306	55,328125	-0,19542754	-203,39635
45364	0,39801538	55,52832	-0,1965017	-206,04697
45364	0,3980177	55,728516	-0,19820248	-207,98158
45364	0,39802	55,928711	-0,20015389	-210,31599
45364	0,39802232	56,128906	-0,20136233	-212,30276
45364	0,39802465	56,329102	-0,20231417	-214,33246
45364	0,39802697	56,529297	-0,20435211	-216,83243
45364	0,39802927	56,729492	-0,20607376	-218,90144
45364	0,39803159	56,929688	-0,20752688	-221,15108
45364	0,39803392	57,129883	-0,20817436	-223,54778
45364	0,39803624	57,330078	-0,21111044	-225,71187
45364	0,39803854	57,530273	-0,21218163	-227,72755
45364	0,39804086	57,730469	-0,21249492	-230,15317
45364	0,39804319	57,930664	-0,21447319	-232,28299
45364	0,39804551	58,130859	-0,21642162	-234,54022
45364	0,3980478	58,331055	-0,21738838	-236,7587
45364	0,39805013	58,53125	-0,21914285	-238,55652
45364	0,39805245	58,731445	-0,22058104	-241,05083
45364	0,39805478	58,931641	-0,22175667	-243,2182
45364	0,39805707	59,131836	-0,22471064	-245,12213
45364	0,3980594	59,332031	-0,22500902	-247,08133
45364	0,39806172	59,532227	-0,22728865	-249,27509
45364	0,39806405	59,732422	-0,22823749	-251,26186
45364	0,39806634	59,932617	-0,22931764	-253,50105
45364	0,39806867	60,132813	-0,23041867	-255,75276
45364	0,39807099	60,333008	-0,23266846	-257,75443
45364	0,39807332	60,533203	-0,23320256	-260,18735
