MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	19,53125	s	30.06.2023 07:37:19
Datum	30.6.2023
Probe	Pittrich TP2_CEM I_420_oF 30.5.23 Druck Probe 2
Prüfer: 	Be
Masse	5385,3
Länge	300,2
Durchmesser	98,9
Bediener Information Ende

Datenerfassung						Zeit:	120,55859	s	30.06.2023 07:39:00
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,96874833	0,23075007
-1,0429487	-338,7731

Datenerfassung						Zeit:	120,56543	s	30.06.2023 07:39:00
Datum	Tageszeit	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg
d	d	s	kN	kN	mm
45107	0,35468569	31,84375	-1,7617188	-3,4547784	-0,00075697899
45107	0,35468802	32,043945	-2,5424805	-3,5740881	-0,0011831522
45107	0,35469031	32,244141	-3,3232422	-3,7656817	-0,001886487
45107	0,35469264	32,444336	-4,1040039	-4,3893065	-0,0050187111
45107	0,35469496	32,644531	-4,8847656	-5,0103998	-0,0077977777
45107	0,35469729	32,844727	-5,6655273	-5,594399	-0,011387467
45107	0,35469958	33,044922	-6,4462891	-6,1976218	-0,014321506
45107	0,35470191	33,245117	-7,2270508	-6,828023	-0,017625093
45107	0,35470423	33,445313	-8,0078125	-7,5378938	-0,019897521
45107	0,35470656	33,645508	-8,7885742	-8,4300976	-0,025051832
45107	0,35470885	33,845703	-9,5693359	-9,5112638	-0,030602515
45107	0,35471117	34,045898	-10,350098	-10,606634	-0,033991039
45107	0,3547135	34,246094	-11,130859	-11,865892	-0,03913641
45107	0,35471582	34,446289	-11,911621	-12,734976	-0,043813884
45107	0,35471812	34,646484	-12,692383	-13,467372	-0,046806037
45107	0,35472044	34,84668	-13,473145	-14,219541	-0,049059093
45107	0,35472277	35,046875	-14,253906	-14,911797	-0,051824749
45107	0,35472509	35,24707	-15,034668	-15,619092	-0,054563582
45107	0,35472739	35,447266	-15,81543	-16,360344	-0,057896972
45107	0,35472971	35,647461	-16,596191	-17,098358	-0,060206652
45107	0,35473204	35,847656	-17,376953	-17,82822	-0,06262064
45107	0,35473436	36,047852	-18,157715	-18,568439	-0,064943731
45107	0,35473666	36,248047	-18,938477	-19,298649	-0,06813556
45107	0,35473898	36,448242	-19,719238	-20,061819	-0,07096529
45107	0,35474131	36,648438	-20,5	-20,83499	-0,07327497
45107	0,35474363	36,848633	-21,280762	-21,57585	-0,076302886
45107	0,35474592	37,048828	-22,061523	-22,343935	-0,078763068
45107	0,35474825	37,249023	-22,842285	-23,123463	-0,08136183
45107	0,35475057	37,449219	-23,623047	-23,860352	-0,083331764
45107	0,3547529	37,649414	-24,403809	-24,608156	-0,085791945
45107	0,35475519	37,849609	-25,18457	-25,380089	-0,08854121
45107	0,35475752	38,049805	-25,965332	-26,128792	-0,091344118
45107	0,35475984	38,25	-26,746094	-26,89337	-0,093616545
45107	0,35476217	38,450195	-27,526855	-27,673466	-0,096294284
45107	0,35476446	38,650391	-28,307617	-28,426998	-0,097741187
45107	0,35476679	38,850586	-29,088379	-29,192152	-0,099739432
45107	0,35476911	39,050781	-29,869141	-29,980822	-0,10296851
45107	0,35477144	39,250977	-30,649902	-30,747316	-0,10542572
45107	0,35477373	39,451172	-31,430664	-31,539795	-0,10847002
45107	0,35477605	39,651367	-32,211426	-32,273701	-0,10995865
45107	0,35477838	39,851563	-32,992188	-33,061394	-0,11266321
45107	0,3547807	40,051758	-33,772949	-33,857586	-0,11479259
45107	0,354783	40,251953	-34,553711	-34,641548	-0,11731833
45107	0,35478532	40,452148	-35,334473	-35,394493	-0,12001097
45107	0,35478765	40,652344	-36,115234	-36,1745	-0,12170821
45107	0,35478997	40,852539	-36,895996	-36,936718	-0,12496114
45107	0,35479227	41,052734	-37,676758	-37,715439	-0,12580901
45107	0,35479459	41,25293	-38,45752	-38,524784	-0,12883544
45107	0,35479692	41,453125	-39,238281	-39,295994	-0,1309216
45107	0,35479924	41,65332	-40,019043	-40,076118	-0,13340563
45107	0,35480154	41,853516	-40,799805	-40,849796	-0,13566911
45107	0,35480386	42,053711	-41,580566	-41,659473	-0,1379624
45107	0,35480618	42,253906	-42,361328	-42,405891	-0,13995916
45107	0,35480851	42,454102	-43,14209	-43,179508	-0,1421541
45107	0,3548108	42,654297	-43,922852	-43,989674	-0,14399737
45107	0,35481313	42,854492	-44,703613	-44,728916	-0,14722049
45107	0,35481545	43,054688	-45,484375	-45,489735	-0,14914572
45107	0,35481778	43,254883	-46,265137	-46,273174	-0,15109479
45107	0,35482007	43,455078	-47,045898	-47,078484	-0,15322715
45107	0,3548224	43,655273	-47,82666	-47,850533	-0,15543699
45107	0,35482472	43,855469	-48,607422	-48,632938	-0,15639216
45107	0,35482705	44,055664	-49,388184	-49,429394	-0,15904009
45107	0,35482934	44,255859	-50,168945	-50,199505	-0,16144663
45107	0,35483167	44,456055	-50,949707	-50,981033	-0,1639545
45107	0,35483399	44,65625	-51,730469	-51,752056	-0,16514808
45107	0,35483631	44,856445	-52,51123	-52,535927	-0,16718954
45107	0,35483861	45,056641	-53,291992	-53,308342	-0,16998351
45107	0,35484093	45,256836	-54,072754	-54,076691	-0,17053634
45107	0,35484326	45,457031	-54,853516	-54,830193	-0,17282814
45107	0,35484558	45,657227	-55,634277	-55,611012	-0,17420053
45107	0,35484788	45,857422	-56,415039	-56,40892	-0,17751455
45107	0,3548502	46,057617	-57,195801	-57,163994	-0,17875433
45107	0,35485253	46,257813	-57,976563	-57,953899	-0,18139333
45107	0,35485485	46,458008	-58,757324	-58,731647	-0,18266588
45107	0,35485715	46,658203	-59,538086	-59,512512	-0,18469095
45107	0,35485947	46,858398	-60,318848	-60,283905	-0,18724799
