MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	29,097656	Sec	09.07.2010 12:11:54
Datum	09.07.10
Prüfer	Be
Proben Bezeichnung	VII.2 TH-M7-Z20
Bemerkungen	mit dem gemittelten Wert (Druckplattenabstand) der 3 W2TK geregelt, 0,0042mm/sek
Durchmesser in mm	98,6
Länge in mm	299,6
Masse in g	5395,1
Wegaufnehmer HBM (Druckplattenabstand)	W2TK 7733 , -7734 und 7737
Wegaufnehmer MTS	1944A , 1944B und 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	569,77734	Sec	09.07.2010 12:20:54
37,614258	-33,982235	-0,1172781	-0,064061634	-0,075697422	-0,062744185	-0,067501083	-0,011589306	-0,012374256	-0,010007279	-0,011323614
38,114258	-35,94986	-0,12271106	-0,067325011	-0,079386234	-0,066019729	-0,070910327	-0,012281459	-0,01315294	-0,010546753	-0,011993717
38,614258	-37,869736	-0,127846	-0,070456676	-0,082938671	-0,069243282	-0,074212879	-0,013015918	-0,013866002	-0,011198064	-0,012693328
39,114258	-39,846222	-0,13319403	-0,073654324	-0,086575747	-0,072391227	-0,077540435	-0,013723506	-0,01467509	-0,011671225	-0,013356606
39,614258	-41,795246	-0,13957173	-0,076786593	-0,09021306	-0,075536259	-0,080845304	-0,014406456	-0,015472353	-0,012414692	-0,014097833
40,114258	-43,74165	-0,14627278	-0,079862803	-0,093717337	-0,078688025	-0,084089391	-0,015168933	-0,016307348	-0,012937466	-0,014804582
40,614258	-45,697945	-0,14991909	-0,082930304	-0,097321868	-0,081863999	-0,087372057	-0,015935097	-0,017179856	-0,013675841	-0,015596931
41,114258	-47,657604	-0,15754998	-0,085976027	-0,10083151	-0,085163631	-0,090657055	-0,016665388	-0,017870219	-0,014208326	-0,016247978
41,614258	-49,590881	-0,1609236	-0,088978149	-0,10432935	-0,088346697	-0,093884729	-0,017463939	-0,018691566	-0,014914306	-0,017023271
42,114258	-51,5317	-0,16575903	-0,092013717	-0,10784304	-0,091270529	-0,097042426	-0,018220006	-0,019509062	-0,015562711	-0,017763926
42,614258	-53,46283	-0,17185658	-0,094966702	-0,11130619	-0,09433727	-0,10020339	-0,018970285	-0,020248018	-0,016101858	-0,018440053
43,114258	-55,398354	-0,1780808	-0,098008938	-0,11477101	-0,097201772	-0,10332724	-0,019664446	-0,021054424	-0,016781246	-0,019166706
43,614258	-57,372509	-0,18190593	-0,10082523	-0,11826885	-0,10082891	-0,10664099	-0,020489765	-0,021923292	-0,017346071	-0,01991971
44,114258	-59,34132	-0,18711239	-0,10380702	-0,12168956	-0,1035759	-0,10969083	-0,021215033	-0,022697352	-0,018082241	-0,020664874
44,614258	-61,280174	-0,19125044	-0,10668953	-0,1250633	-0,10680202	-0,11285161	-0,021939425	-0,023492754	-0,018633863	-0,021355348
45,114258	-63,212749	-0,19861758	-0,10965881	-0,12845254	-0,11000506	-0,11603881	-0,022720693	-0,02421461	-0,019367421	-0,022100909
45,614258	-65,187386	-0,20277202	-0,11241207	-0,13189757	-0,11295703	-0,11908889	-0,023545278	-0,025044277	-0,019937491	-0,022842349
46,114258	-67,133553	-0,20682663	-0,11525302	-0,13514042	-0,11603421	-0,12214255	-0,024241826	-0,025823593	-0,020617893	-0,023561103
46,614258	-69,054901	-0,21202415	-0,11804061	-0,13837159	-0,11898272	-0,12513164	-0,024989538	-0,026650745	-0,021283606	-0,024307963
47,114258	-71,021515	-0,21760017	-0,12082461	-0,14164126	-0,12207206	-0,12817931	-0,025780277	-0,027452361	-0,022021515	-0,025084717
47,614258	-72,963951	-0,2216652	-0,12359609	-0,14479339	-0,12508461	-0,13115802	-0,026543375	-0,028174765	-0,022734476	-0,02581754
48,114258	-74,961288	-0,22763908	-0,12638484	-0,14809489	-0,12815619	-0,13421197	-0,027374849	-0,028988056	-0,023451971	-0,026604958
48,614258	-76,865227	-0,2305299	-0,1290447	-0,15120602	-0,13112491	-0,13712521	-0,028123703	-0,029699024	-0,024131874	-0,0273182
49,114258	-78,83754	-0,23760945	-0,13184938	-0,15443373	-0,13426177	-0,14018163	-0,028924065	-0,030521698	-0,024905948	-0,028117238
49,614258	-80,824715	-0,24027675	-0,13453792	-0,1576252	-0,13706987	-0,14307766	-0,029625099	-0,031249922	-0,025581462	-0,028818827
50,114258	-82,732643	-0,24540126	-0,13717246	-0,16071129	-0,13999048	-0,14595808	-0,030383073	-0,03201285	-0,026371514	-0,029589146
50,614258	-84,669601	-0,25230795	-0,13984248	-0,16391492	-0,14294949	-0,1489023	-0,031158259	-0,032830816	-0,0269801	-0,030323058
51,114258	-86,644424	-0,2533704	-0,14251377	-0,16703427	-0,14587605	-0,15180802	-0,031951662	-0,033585299	-0,0276864	-0,031074453
51,614258	-88,591042	-0,26153475	-0,14513707	-0,17008305	-0,14881659	-0,1546789	-0,032702357	-0,034281649	-0,028420182	-0,031801395
52,114258	-90,541733	-0,26558936	-0,1477437	-0,17326355	-0,15178774	-0,15759833	-0,033469073	-0,035087973	-0,029167494	-0,032574847
52,614258	-92,506203	-0,27044863	-0,15040742	-0,17632937	-0,1548703	-0,16053569	-0,034272749	-0,035885062	-0,029853391	-0,033337068
53,114258	-94,45005	-0,27251691	-0,15301771	-0,17940271	-0,15762414	-0,16334818	-0,035080157	-0,036563117	-0,030617362	-0,034086879
53,614258	-96,420937	-0,2785787	-0,15563025	-0,18262827	-0,16042633	-0,16622828	-0,035816383	-0,037337292	-0,031483218	-0,034878965
54,114258	-98,352448	-0,2821207	-0,15823652	-0,1856333	-0,1633265	-0,16906545	-0,036596656	-0,038136944	-0,032241903	-0,035658501
54,614258	-100,31099	-0,28742254	-0,16080977	-0,188748	-0,16615351	-0,17190376	-0,037425824	-0,038848542	-0,032953925	-0,03640943
55,114258	-102,24734	-0,29097497	-0,16342723	-0,19187224	-0,16906045	-0,17478664	-0,03826027	-0,039657936	-0,033586428	-0,037168212
55,614258	-104,2048	-0,29702038	-0,16595761	-0,19492221	-0,17186332	-0,17758104	-0,039015252	-0,040394798	-0,034422576	-0,037944209
56,114258	-106,16858	-0,30046999	-0,1685746	-0,19797409	-0,17470957	-0,18041942	-0,039765522	-0,041276611	-0,0351521	-0,038731411
56,614258	-108,10132	-0,3048107	-0,17111087	-0,20104229	-0,17754313	-0,1832321	-0,040544324	-0,041959457	-0,035944559	-0,03948278
57,114258	-110,05104	-0,30875951	-0,17371088	-0,20412016	-0,18034676	-0,18605927	-0,04133312	-0,042734314	-0,036793463	-0,040286966
57,614258	-112,00344	-0,31329542	-0,17626856	-0,20717084	-0,18318205	-0,18887381	-0,042172961	-0,043541729	-0,037471883	-0,041062191
58,114258	-113,95461	-0,32044947	-0,17887495	-0,21025884	-0,18602075	-0,19171818	-0,042923782	-0,044237647	-0,038279139	-0,041813523
58,614258	-115,89949	-0,32369494	-0,18143576	-0,21324813	-0,18896967	-0,19455118	-0,043792099	-0,045069091	-0,039063126	-0,042641439
59,114258	-117,85054	-0,32912642	-0,18400969	-0,2162441	-0,19155294	-0,1972689	-0,044497918	-0,04581752	-0,039891064	-0,043402169
59,614258	-119,80056	-0,33204854	-0,18658151	-0,21926796	-0,19449024	-0,20011324	-0,045268428	-0,046600781	-0,040597878	-0,044155695
60,114258	-118,43364	-0,33181161	-0,18575294	-0,21851099	-0,19372326	-0,19932906	-0,04503521	-0,046384662	-0,040273644	-0,043897837
60,614258	-116,45809	-0,32740384	-0,18383186	-0,21642435	-0,19171439	-0,19732353	-0,044437189	-0,045753703	-0,039736763	-0,043309219
61,114258	-114,45985	-0,32316893	-0,18187426	-0,21418941	-0,18949668	-0,19518678	-0,043836743	-0,045192108	-0,039200313	-0,042743053
61,614258	-112,48651	-0,32080114	-0,17987144	-0,21191823	-0,18728921	-0,19302629	-0,043204863	-0,044543404	-0,038571484	-0,042106584
62,114258	-110,50953	-0,31730384	-0,17783108	-0,20959055	-0,18496744	-0,19079636	-0,042673465	-0,044005327	-0,037892468	-0,041523755
62,614258	-108,56245	-0,31169355	-0,17578876	-0,20730901	-0,18273297	-0,18861024	-0,0420243	-0,043362089	-0,03728345	-0,040889945
63,114258	-106,60987	-0,30793101	-0,1737068	-0,2050432	-0,18034962	-0,18636654	-0,041392867	-0,042710062	-0,036797732	-0,04030022
63,614258	-104,64552	-0,30625314	-0,17163728	-0,20276678	-0,17801617	-0,18414007	-0,040730223	-0,042174086	-0,036033973	-0,039646093
64,114258	-102,6862	-0,30334741	-0,16952074	-0,20037019	-0,17565328	-0,18184806	-0,040156741	-0,04153515	-0,035518177	-0,039070021
64,614258	-100,73959	-0,29783547	-0,16738278	-0,19802332	-0,17328632	-0,17956413	-0,039619099	-0,04089069	-0,034764975	-0,03842492
65,114258	-98,820732	-0,29361397	-0,16527592	-0,1955986	-0,17090559	-0,17726004	-0,038896769	-0,040384032	-0,034250863	-0,037843887
65,614258	-96,863297	-0,28924495	-0,16311684	-0,1931814	-0,16847794	-0,17492539	-0,038291339	-0,03975809	-0,033540405	-0,03719661
66,114258	-94,898582	-0,28505474	-0,1609564	-0,19075096	-0,16610301	-0,17260346	-0,037657421	-0,038995329	-0,032998614	-0,036550455
66,614258	-92,95752	-0,28321743	-0,15879342	-0,18827069	-0,16376646	-0,17027685	-0,037012964	-0,038401026	-0,03234493	-0,03591964
67,114258	-91,005943	-0,27813017	-0,15653639	-0,18576586	-0,16143456	-0,16791227	-0,036373649	-0,037824567	-0,031879477	-0,03535923
67,614258	-89,03125	-0,27600825	-0,15429145	-0,18319356	-0,15897238	-0,1654858	-0,035721105	-0,037148077	-0,031056555	-0,034641914
68,114258	-87,109604	-0,2711013	-0,15209714	-0,18069768	-0,1564178	-0,16307087	-0,035027772	-0,036499664	-0,030571306	-0,034032915
68,614258	-85,167244	-0,2661705	-0,14982182	-0,17816114	-0,15391728	-0,16063341	-0,034507457	-0,035907287	-0,029731067	-0,033381939
69,114258	-83,202477	-0,26361942	-0,14752924	-0,17558539	-0,15153727	-0,1582173	-0,033836287	-0,035278477	-0,029246343	-0,032787036
69,614258	-81,24382	-0,26021302	-0,14522325	-0,17297089	-0,14912012	-0,15577142	-0,033150353	-0,034577314	-0,02857306	-0,032100242
70,114258	-79,298615	-0,25626719	-0,14291912	-0,17035389	-0,14658736	-0,15328678	-0,032466438	-0,033933792	-0,027974075	-0,031458102
70,614258	-77,33062	-0,25216341	-0,14054	-0,16769719	-0,14409317	-0,15077679	-0,031798802	-0,03322025	-0,027235756	-0,030751603
71,114258	-75,391724	-0,24487823	-0,13822006	-0,16503704	-0,14158586	-0,14828098	-0,031153377	-0,032582827	-0,026736757	-0,030157654
71,614258	-73,441338	-0,24204403	-0,13583042	-0,16231167	-0,13895704	-0,14569971	-0,030447969	-0,031914618	-0,026080078	-0,029480888
72,114258	-71,493202	-0,23897737	-0,13340883	-0,15956819	-0,13631552	-0,14309752	-0,02978294	-0,03109223	-0,02536911	-0,028748093
72,614258	-69,535454	-0,23520887	-0,13096392	-0,15672791	-0,13361117	-0,14043434	-0,029070426	-0,030544795	-0,024803804	-0,028139675
73,114258	-67,557686	-0,23108274	-0,1285353	-0,15386879	-0,13091896	-0,13777435	-0,028398978	-0,029869981	-0,024189813	-0,027486257
73,614258	-65,607338	-0,22527277	-0,1261065	-0,15097249	-0,12819135	-0,13509011	-0,027732203	-0,029147483	-0,023511017	-0,026796902
74,114258	-63,674599	-0,2198115	-0,12367999	-0,14799106	-0,12543769	-0,13236958	-0,02703293	-0,0284095	-0,022933604	-0,026125345
74,614258	-61,729446	-0,21638572	-0,12135018	-0,14497721	-0,12262274	-0,12965004	-0,026261495	-0,027741946	-0,022244876	-0,025416106
75,114258	-59,757534	-0,21188408	-0,11888999	-0,14185953	-0,11970761	-0,12681904	-0,02552155	-0,026993126	-0,021672091	-0,024728922
75,614258	-57,799625	-0,20604283	-0,11648542	-0,13869631	-0,11683667	-0,12400614	-0,024823014	-0,026231427	-0,021020668	-0,024025036
76,114258	-55,840496	-0,20034164	-0,11401507	-0,13552177	-0,11383205	-0,12112296	-0,024071524	-0,025550738	-0,020570258	-0,023397507
76,614258	-53,895126	-0,19804537	-0,11154514	-0,13229752	-0,11079595	-0,11821287	-0,023319535	-0,024806187	-0,019888813	-0,022671511
77,114258	-51,954987	-0,19000322	-0,10905734	-0,12913692	-0,10774882	-0,11531436	-0,022557795	-0,024122596	-0,019389985	-0,022023458
77,614258	-50,067657	-0,18822253	-0,10654327	-0,1259203	-0,10482833	-0,11243063	-0,021818396	-0,023326237	-0,018751582	-0,021298738
78,114258	-48,097252	-0,18061697	-0,10392357	-0,12256539	-0,1016805	-0,10938982	-0,021070413	-0,022564787	-0,018161902	-0,020599034
78,614258	-46,127762	-0,17757565	-0,10126865	-0,11915624	-0,098561227	-0,1063287	-0,020369936	-0,021808978	-0,017455837	-0,01987825
79,114258	-44,18652	-0,17056465	-0,09854155	-0,11577499	-0,095431224	-0,10324925	-0,01959783	-0,021059081	-0,017011238	-0,019222716
79,614258	-42,250053	-0,16467422	-0,095745049	-0,11233842	-0,092339322	-0,10014093	-0,018892922	-0,020268936	-0,016369844	-0,018510567
80,114258	-40,26152	-0,16156435	-0,092856951	-0,10883594	-0,088784143	-0,096825674	-0,01809697	-0,019506946	-0,015820267	-0,017808061
80,614258	-38,301933	-0,15642494	-0,089963868	-0,10524487	-0,085699752	-0,093636163	-0,017346075	-0,018656101	-0,015000941	-0,017001038
81,114258	-36,365528	-0,14908314	-0,08702904	-0,1016432	-0,082710162	-0,0904608	-0,016580634	-0,017846679	-0,014550461	-0,016325925
81,614258	-34,405865	-0,14363974	-0,083978862	-0,097931147	-0,079126552	-0,087012187	-0,015873283	-0,017161481	-0,013819361	-0,015618042
82,114258	-32,450974	-0,13746768	-0,080926821	-0,094361424	-0,076088838	-0,083792359	-0,015053995	-0,016331755	-0,013288116	-0,014891288
82,614258	-30,49778	-0,13128072	-0,077800691	-0,090710402	-0,072663285	-0,080391459	-0,014269494	-0,015542431	-0,012645328	-0,014152418
83,114258	-28,535946	-0,12712479	-0,074581154	-0,086982608	-0,069351256	-0,076971672	-0,01353763	-0,014722025	-0,012041653	-0,013433769
83,614258	-26,598324	-0,12210757	-0,071322411	-0,083201051	-0,065950923	-0,073491462	-0,012712903	-0,013913836	-0,011369618	-0,012665452
84,114258	-24,642698	-0,1153931	-0,068052299	-0,079400063	-0,062518097	-0,069990151	-0,011932872	-0,013082759	-0,010783745	-0,011933126
84,614258	-22,72451	-0,10659248	-0,064642414	-0,075540781	-0,05890378	-0,066362321	-0,011215411	-0,012342433	-0,010123136	-0,011226993
85,114258	-20,761799	-0,10203272	-0,061221533	-0,07161355	-0,055024441	-0,062619843	-0,010412982	-0,011534257	-0,0094958339	-0,010481024
85,614258	-18,811504	-0,093777478	-0,057708148	-0,067582369	-0,051651772	-0,058980763	-0,0095933564	-0,010644857	-0,0088418741	-0,0096933628
86,114258	-16,835989	-0,086948276	-0,054083567	-0,063437581	-0,048018791	-0,05517998	-0,0088516809	-0,009808844	-0,0081731062	-0,008944544
86,614258	-14,921362	-0,081300735	-0,050407622	-0,059316516	-0,043921653	-0,051215265	-0,0080869822	-0,0089986194	-0,0075313058	-0,0082056355
87,114258	-12,966277	-0,072869658	-0,046544157	-0,054930568	-0,039717011	-0,047063913	-0,0072321151	-0,008187769	-0,0068895239	-0,0074364692
87,614258	-11,022312	-0,067134202	-0,042575568	-0,050435901	-0,035603832	-0,042871766	-0,0063554128	-0,0074149575	-0,0062784683	-0,0066829463
88,114258	-9,0702372	-0,058196485	-0,038329005	-0,045665979	-0,031715371	-0,038570117	-0,0055534216	-0,0064824093	-0,0057317782	-0,0059225364
88,614258	-7,6032996	-0,049629807	-0,034869205	-0,041750193	-0,028275806	-0,034965068	-0,0050498242	-0,0058338549	-0,0050706323	-0,0053181038
89,114258	-5,1554165	-0,039306283	-0,028752496	-0,034776211	-0,022439178	-0,028655961	-0,0041140062	-0,0048393179	-0,0041911267	-0,0043814834
89,614258	-3,2583644	-0,030012429	-0,022975704	-0,02816987	-0,017115183	-0,022753585	-0,0033259718	-0,0039386284	-0,0034624636	-0,003575688
90,114258	-1,3531345	-0,015316904	-0,015917545	-0,019258857	-0,010744636	-0,015307013	-0,00265166	-0,0030477531	-0,0027048402	-0,0028014178
90,614258	-0,71007401	-0,0062420964	-0,012240758	-0,013871074	-0,0066231685	-0,010911667	-0,002482998	-0,002787373	-0,0022892114	-0,0025198609
91,114258	-0,72161311	-0,0084146857	-0,012046142	-0,013583422	-0,0062006833	-0,010610082	-0,002453607	-0,0026435144	-0,0023567211	-0,0024846143
91,614258	-0,77436227	-0,0060796738	-0,012080422	-0,013679862	-0,006301505	-0,010687263	-0,0024676064	-0,0026482791	-0,0023565143	-0,0024907999
92,114258	-0,83877718	-0,007648766	-0,012161733	-0,013919711	-0,0064403662	-0,010840603	-0,0024131727	-0,0026849527	-0,0022544395	-0,002450855
92,614258	-0,87682825	-0,006839633	-0,01218651	-0,014001012	-0,0065032677	-0,01089693	-0,0024419958	-0,0026722224	-0,0023470894	-0,0024871025
93,114258	-0,92516202	-0,0072956085	-0,012263732	-0,014272809	-0,0066643679	-0,011066969	-0,0024782862	-0,0026959591	-0,0021953192	-0,0024565214
93,614258	-0,94763857	-0,008250773	-0,012274076	-0,014326453	-0,0066780215	-0,01109285	-0,0024345389	-0,0026940238	-0,0023201313	-0,0024828981
94,114258	-0,95611173	-0,0086247921	-0,012255914	-0,014321566	-0,006672834	-0,011083438	-0,0025170997	-0,002684515	-0,0021703281	-0,0024573142
94,614258	-0,97955966	-0,0088527799	-0,012298494	-0,014433742	-0,006702526	-0,01114492	-0,0024517407	-0,0027559036	-0,0022948738	-0,0025008393
95,114258	-0,97601223	-0,0091761351	-0,012297532	-0,014575362	-0,0067889192	-0,011220604	-0,0024535262	-0,0026951078	-0,0022912845	-0,0024799728
95,614258	-0,97845507	-0,0076368451	-0,012272874	-0,014490008	-0,006739194	-0,011167359	-0,0024805604	-0,0027091485	-0,002224423	-0,0024713774
96,114258	-0,96339095	-0,0077366829	-0,012252546	-0,014496565	-0,006742354	-0,011163821	-0,0023715876	-0,0026382832	-0,0022339467	-0,0024146058
96,614258	-0,96448529	-0,010256469	-0,012232098	-0,014512539	-0,0067373458	-0,011160661	-0,0023657333	-0,0026798612	-0,0021866709	-0,002410755
97,114258	-1,0818542	-0,0015541911	-0,00023587339	-0,00053083897	-0,00037353515	-0,00038008249	-2,2263499e-05	-6,8955123e-06	5,8894977e-05	9,9119889e-06
97,614258	-1,5241077	-0,0032350421	-0,0018997369	-0,0034379959	-0,0028020204	-0,0027132512	-0,00016640779	-0,0002080705	-0,00024706125	-0,00020717985
98,114258	-2,0250838	-0,0075355172	-0,003501174	-0,0057520866	-0,0051538311	-0,0048023639	-0,00022551348	-0,0003737174	-0,00025250763	-0,00028391284
98,614258	-2,5821536	-0,010465086	-0,0052317944	-0,0081005096	-0,0073845484	-0,0069056177	-0,00036845775	-0,0005925186	-0,00055796839	-0,00050631491
99,114258	-3,2498307	-0,014004111	-0,0071769981	-0,010496259	-0,009303201	-0,0089921523	-0,0006125092	-0,00086693466	-0,00079493038	-0,00075812475
99,614258	-3,9589424	-0,018450618	-0,0091362745	-0,01279676	-0,011156508	-0,011029847	-0,00078068685	-0,0011872351	-0,0010630973	-0,0010103397
100,11426	-4,3489981	-0,020052493	-0,010172145	-0,014027596	-0,01214976	-0,0121165	-0,00092663104	-0,001264289	-0,0010846723	-0,0010918641
100,61426	-5,4830604	-0,026850402	-0,012928773	-0,017366648	-0,014731475	-0,015008966	-0,0013330544	-0,001690954	-0,0015248321	-0,0015162801
101,11426	-6,3596816	-0,030185282	-0,015143408	-0,019814014	-0,016803239	-0,017253553	-0,0015921366	-0,0020098574	-0,0017841347	-0,0017953762
101,61426	-7,2511854	-0,034350157	-0,017122051	-0,022104502	-0,018666741	-0,019297764	-0,0019100858	-0,0023431275	-0,0021134932	-0,0021222355
102,11426	-8,1134634	-0,03862679	-0,019089507	-0,024287581	-0,020548726	-0,021308605	-0,0021397055	-0,002713304	-0,0023447908	-0,0023992667
102,61426	-9,1105213	-0,04349649	-0,021147896	-0,026673436	-0,022569275	-0,023463536	-0,0025673048	-0,003042059	-0,0026956536	-0,0027683391
103,11426	-10,153392	-0,046226382	-0,023374319	-0,029109836	-0,024625655	-0,02570327	-0,0029414615	-0,0034791753	-0,0029913671	-0,0031373347
103,61426	-11,279991	-0,048831105	-0,025592804	-0,031581759	-0,026785422	-0,027986662	-0,0033770376	-0,0038260669	-0,0033687316	-0,0035239453
104,11426	-12,297911	-0,055022538	-0,027625933	-0,03387773	-0,028721424	-0,030075029	-0,0037209343	-0,0041916389	-0,0035588257	-0,0038237995
104,61426	-13,401931	-0,05838424	-0,029789329	-0,036235452	-0,030767074	-0,03226395	-0,0040624174	-0,0047754534	-0,0039945729	-0,0042774812
105,11426	-14,466833	-0,061482191	-0,03186949	-0,03854835	-0,03274994	-0,034389261	-0,0045392374	-0,0050922595	-0,0042429157	-0,004624804
105,61426	-15,593057	-0,065505505	-0,033917055	-0,040848374	-0,034747832	-0,036504421	-0,0049105827	-0,0055485293	-0,0046264008	-0,0050285044
106,11426	-16,763403	-0,068733096	-0,036118217	-0,043321729	-0,036883153	-0,038774367	-0,0052858032	-0,0059151314	-0,0048982501	-0,0053663948
106,61426	-17,895311	-0,074020028	-0,038150504	-0,04573524	-0,038863871	-0,04091654	-0,0058046528	-0,0063618775	-0,0053748265	-0,0058471188
107,11426	-18,989487	-0,075864792	-0,040156692	-0,047978044	-0,04079099	-0,042975243	-0,0061465995	-0,0067707989	-0,0056528486	-0,0061900825
107,61426	-20,152037	-0,079800189	-0,042224463	-0,050337434	-0,042805877	-0,04512259	-0,0065949121	-0,0073022991	-0,0060097165	-0,0066356426
108,11426	-21,320507	-0,084397197	-0,044312682	-0,052794456	-0,044835009	-0,047314048	-0,0070411982	-0,0077731535	-0,0063384436	-0,0070509319
108,61426	-22,413446	-0,088520348	-0,046224207	-0,055019855	-0,046745792	-0,049329951	-0,0074410583	-0,0081448089	-0,0066941753	-0,007426681
109,11426	-23,55427	-0,090500712	-0,04813477	-0,057391644	-0,048844088	-0,051456835	-0,0078096436	-0,0086343866	-0,0070944503	-0,0078461599
109,61426	-24,693825	-0,093588233	-0,050079793	-0,059577942	-0,051137291	-0,053598341	-0,0082583167	-0,0091482271	-0,0075091049	-0,0083052162
110,11426	-25,860767	-0,099490583	-0,051995527	-0,061868191	-0,053192597	-0,055685438	-0,008675443	-0,0096141994	-0,0078668557	-0,0087188324
110,61426	-27,034353	-0,10258257	-0,053952638	-0,064099908	-0,055411868	-0,057821471	-0,0091990195	-0,010014588	-0,0082214214	-0,0091450093
111,11426	-28,229345	-0,10578036	-0,055946738	-0,066378951	-0,057262789	-0,059862826	-0,0095611457	-0,010460174	-0,0085426383	-0,0095213195
111,61426	-29,475201	-0,11031926	-0,057899218	-0,068702698	-0,059492491	-0,06203147	-0,010024467	-0,010955404	-0,0089739934	-0,0099846218
112,11426	-30,709862	-0,11202991	-0,059943475	-0,071031928	-0,06172625	-0,064233884	-0,010515292	-0,011449436	-0,0093378425	-0,01043419
112,61426	-31,996313	-0,11651218	-0,061990678	-0,073410869	-0,063461624	-0,066287726	-0,01093586	-0,011880234	-0,0098065026	-0,010874199
113,11426	-33,483662	-0,12200028	-0,064310081	-0,076031685	-0,065068573	-0,068470113	-0,011532521	-0,012514839	-0,010129359	-0,011392239
113,61426	-34,677048	-0,12251884	-0,066271037	-0,078230262	-0,067213193	-0,070571497	-0,011996638	-0,012909312	-0,010609787	-0,011838579
114,11426	-35,909153	-0,1288861	-0,068181783	-0,080461979	-0,069362946	-0,072668903	-0,012467586	-0,01347913	-0,010948535	-0,012298417
114,61426	-37,12859	-0,13026893	-0,070093967	-0,0826056	-0,071536779	-0,074745446	-0,012947785	-0,013955599	-0,01142792	-0,012777101
115,11426	-38,399715	-0,13477057	-0,072067559	-0,084917068	-0,073835053	-0,076939896	-0,013467166	-0,014394423	-0,011742745	-0,013201444
115,61426	-39,67289	-0,13723522	-0,074020281	-0,08722043	-0,075838067	-0,079026259	-0,013830225	-0,014916787	-0,012202021	-0,013649678
116,11426	-40,992908	-0,13991296	-0,076069705	-0,089571238	-0,077989846	-0,081210263	-0,014449425	-0,015493313	-0,012503222	-0,014148653
