MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	14,304688	Sec	06.02.2013 12:59:48
Datum	06.02.2013
Prüfer:	Kh
Probebezeichnung	7.2 Thiele 28d v. 09.01.13 Probe 2
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149
Masse [g]:	8012
Bediener Information Ende

Datenerfassung						Zeit:	166,85352	Sec	06.02.2013 13:02:20
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,87366951	9,7187366
-1,179551	-1409,2103

Datenerfassung						Zeit:	166,86426	Sec	06.02.2013 13:02:20
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41317	0,23014627	40,183594	-0,0021635338	-16,92964
41317	0,2301486	40,383789	-0,0056555015	-19,372793
41317	0,23015091	40,583984	-0,0093138944	-22,406065
41317	0,23015323	40,78418	-0,013138713	-24,441326
41317	0,23015554	40,984375	-0,018381122	-26,807117
41317	0,23015787	41,18457	-0,021257909	-29,201099
41317	0,23016018	41,384766	-0,025032207	-31,054737
41317	0,2301625	41,584961	-0,030179515	-32,949921
41317	0,23016481	41,785156	-0,034078632	-35,41568
41317	0,23016714	41,985352	-0,037451722	-37,635773
41317	0,23016945	42,185547	-0,041731242	-39,45129
41317	0,23017177	42,385742	-0,045677908	-41,567375
41317	0,23017408	42,585938	-0,048682485	-43,550804
41317	0,2301764	42,786133	-0,051909953	-45,228512
41317	0,23017871	42,986328	-0,055369232	-47,324223
41317	0,23018104	43,186523	-0,058439191	-49,333687
41317	0,23018335	43,386719	-0,061954934	-51,713264
41317	0,23018567	43,586914	-0,064742565	-54,276932
41317	0,23018798	43,787109	-0,067316219	-56,470146
41317	0,23019031	43,987305	-0,070924088	-59,157448
41317	0,23019262	44,1875	-0,074344732	-61,304115
41317	0,23019494	44,387695	-0,075902	-63,673916
41317	0,23019725	44,587891	-0,079566337	-66,126907
41317	0,23019958	44,788086	-0,08133164	-68,38298
41317	0,23020189	44,988281	-0,083920151	-70,139763
41317	0,23020421	45,188477	-0,08760529	-72,456177
41317	0,23020652	45,388672	-0,089938223	-74,838829
41317	0,23020884	45,588867	-0,092642643	-76,988037
41317	0,23021115	45,789063	-0,095231153	-79,058807
41317	0,23021348	45,989258	-0,098101996	-80,552879
41317	0,23021579	46,189453	-0,1007975	-82,571854
41317	0,23021811	46,389648	-0,10472336	-84,839767
41317	0,23022042	46,589844	-0,10395959	-87,033798
41317	0,23022275	46,790039	-0,10793895	-89,658142
41317	0,23022506	46,990234	-0,1099628	-91,974571
41317	0,23022738	47,19043	-0,11281581	-94,244995
41317	0,23022969	47,390625	-0,11539838	-96,891251
41317	0,23023202	47,59082	-0,11733902	-99,540398
41317	0,23023432	47,791016	-0,11911324	-101,7659
41317	0,23023665	47,991211	-0,12169581	-104,38305
41317	0,23023896	48,191406	-0,12345517	-106,68763
41317	0,23024128	48,391602	-0,12579107	-109,38113
41317	0,23024359	48,591797	-0,12758015	-111,47604
