MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	20,451172	s	13.03.2024 09:51:21
Datum	13.03.2024
Prüfer: 	Azubi
Probe	20240306_7188_M11_W02
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	148,9
Masse [g]:	7782
Bediener Information Ende

Datenerfassung						Zeit:	153,75	s	13.03.2024 09:53:35
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,9020429	2,7166693
-1,0471408	-999,67236

Datenerfassung						Zeit:	153,75488	s	13.03.2024 09:53:35
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45364	0,39295605	63,401367	-0,0022229375	-15,128216
45364	0,39295834	63,601563	-0,004305636	-16,689709
45364	0,39296067	63,801758	-0,0085157901	-18,952599
45364	0,39296299	64,001953	-0,010986384	-21,497122
45364	0,39296532	64,202148	-0,01544121	-23,329071
45364	0,39296761	64,402344	-0,017998334	-25,627426
45364	0,39296994	64,602539	-0,02085384	-27,790478
45364	0,39297226	64,802734	-0,025240038	-30,440054
45364	0,39297459	65,00293	-0,027012421	-32,670609
45364	0,39297688	65,203125	-0,029554626	-35,120956
45364	0,3929792	65,40332	-0,034889676	-37,461929
45364	0,39298153	65,603516	-0,036104087	-39,645691
45364	0,39298385	65,803711	-0,03842549	-41,756889
45364	0,39298615	66,003906	-0,041531634	-44,7103
45364	0,39298847	66,204102	-0,044706408	-46,482197
45364	0,3929908	66,404297	-0,045908883	-48,669987
45364	0,39299312	66,604492	-0,049140345	-51,083527
45364	0,39299542	66,804688	-0,052828334	-53,659935
45364	0,39299774	67,004883	-0,054200888	-55,792591
45364	0,39300007	67,205078	-0,056471564	-57,948639
45364	0,39300236	67,405273	-0,059822381	-60,600601
45364	0,39300469	67,605469	-0,064128019	-62,734745
45364	0,39300701	67,805664	-0,065736294	-65,033249
45364	0,39300933	68,005859	-0,068060681	-67,36364
45364	0,39301163	68,206055	-0,072318576	-69,822182
45364	0,39301395	68,40625	-0,074619092	-71,710609
45364	0,39301628	68,606445	-0,076495908	-74,241119
45364	0,3930186	68,806641	-0,07938125	-76,83139
45364	0,3930209	69,006836	-0,083042383	-79,119766
45364	0,39302322	69,207031	-0,085402571	-81,124413
45364	0,39302555	69,407227	-0,088219292	-83,97113
45364	0,39302787	69,607422	-0,090710767	-86,437874
45364	0,39303017	69,807617	-0,093524501	-88,42688
45364	0,39303249	70,007813	-0,094843343	-91,071541
45364	0,39303482	70,208008	-0,097576514	-93,985611
45364	0,39303714	70,408203	-0,10097209	-96,020958
45364	0,39303944	70,608398	-0,10158078	-98,038132
45364	0,39304176	70,808594	-0,10486297	-100,79127
45364	0,39304408	71,008789	-0,1075126	-103,21912
45364	0,39304641	71,208984	-0,10787961	-104,95972
45364	0,3930487	71,40918	-0,1107739	-107,55952
45364	0,39305103	71,609375	-0,11328626	-110,38076
45364	0,39305335	71,80957	-0,11575984	-112,30286
45364	0,39305568	72,009766	-0,11666991	-114,35356
45364	0,39305797	72,209961	-0,12059958	-116,80152
45364	0,3930603	72,410156	-0,12324025	-119,25008
45364	0,39306262	72,610352	-0,12381016	-120,66718
45364	0,39306495	72,810547	-0,12624793	-123,15374
45364	0,39306724	73,010742	-0,12841418	-125,69408
45364	0,39306957	73,210938	-0,13003737	-127,44975
45364	0,39307189	73,411133	-0,13148452	-129,78505
45364	0,39307421	73,611328	-0,13371342	-132,58081
45364	0,39307651	73,811523	-0,13604677	-134,60513
45364	0,39307883	74,011719	-0,13646449	-136,31877
45364	0,39308116	74,211914	-0,1394304	-138,70428
45364	0,39308348	74,412109	-0,14246792	-141,75009
45364	0,39308578	74,612305	-0,14271855	-143,23558
45364	0,3930881	74,8125	-0,14426716	-145,31892
45364	0,39309043	75,012695	-0,1465438	-147,82008
45364	0,39309275	75,212891	-0,1498618	-149,97612
45364	0,39309505	75,413086	-0,15030639	-151,67828
45364	0,39309737	75,613281	-0,15190868	-153,92598
45364	0,3930997	75,813477	-0,15357067	-156,70906
45364	0,39310202	76,013672	-0,15594578	-158,56799
45364	0,39310431	76,213867	-0,15777485	-160,43198
45364	0,39310664	76,414063	-0,15933837	-163,12297
45364	0,39310896	76,614258	-0,16251016	-165,32283
45364	0,39311129	76,814453	-0,16180001	-167,17505
45364	0,39311358	77,014648	-0,1648972	-169,09521
45364	0,39311591	77,214844	-0,16526422	-171,43588
45364	0,39311823	77,415039	-0,16770795	-173,40492
45364	0,39312056	77,615234	-0,1693043	-174,84021
45364	0,39312285	77,81543	-0,17083797	-177,46564
45364	0,39312518	78,015625	-0,1726014	-180,15768
45364	0,3931275	78,21582	-0,17509288	-181,54974
45364	0,39312983	78,416016	-0,17540021	-183,36888
45364	0,39313212	78,616211	-0,1795865	-186,27596
45364	0,39313444	78,816406	-0,17904046	-188,30966
