MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	110,07324	Sec	05.07.2010 15:22:46
Datum : 	05.07.2010
Prüfer : 	Machura
Probenbezeichnung :  	TH-M7-Z11
Bemerkungen	Kraftgeregelt 3,9 kN/s
Bemerkung 	
Taster	
Länge in mm	299,8
Höhe in mm	Durchmesser: 98,6
Breite in mm	-
Masse in g	5408,6
zusätzlich MTS Aufnehmer	1944A, 1944B, 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	556,45996	Sec	05.07.2010 15:30:12
Laufzeit	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
Sec	kN	mm	mm	mm	mm
156,58887	-132,92331	-0,36900938	-0,054113947	-0,049131945	-0,044843271
157,08887	-130,98781	-0,36675036	-0,053478334	-0,048541989	-0,044260725
157,58887	-129,04578	-0,36248937	-0,05291364	-0,047941342	-0,043787271
158,08887	-127,03083	-0,35994872	-0,052306786	-0,047379978	-0,043019906
158,58887	-125,07288	-0,35391375	-0,051719651	-0,046778675	-0,042587735
159,08887	-123,10659	-0,35290644	-0,051066011	-0,046239998	-0,04195033
159,58887	-121,17478	-0,34970567	-0,050491776	-0,045596279	-0,041331999
160,08887	-119,19619	-0,34484714	-0,049830973	-0,045017235	-0,040761374
160,58887	-117,22823	-0,34230724	-0,049231376	-0,04439421	-0,040198557
161,08887	-115,28526	-0,33671632	-0,048578396	-0,043783307	-0,039657407
161,58887	-113,34201	-0,33310652	-0,047985703	-0,043232311	-0,038994566
162,08887	-111,39713	-0,33110157	-0,047392886	-0,042605542	-0,03831625
162,58887	-109,3938	-0,32776371	-0,04676678	-0,04204084	-0,037785009
163,08887	-107,44134	-0,32163784	-0,046189994	-0,041431613	-0,037213415
163,58887	-105,49075	-0,3182061	-0,045438629	-0,040825274	-0,036662295
164,08887	-103,56136	-0,31449869	-0,04476855	-0,040206809	-0,035976514
164,58887	-101,61099	-0,31277388	-0,044151951	-0,039575107	-0,035342835
165,08887	-99,667824	-0,30672029	-0,043569643	-0,038986441	-0,034761406
165,58887	-97,723564	-0,30229986	-0,042869426	-0,038385272	-0,034114219
166,08887	-95,777466	-0,30169934	-0,042284034	-0,037736546	-0,033610068
166,58887	-93,836121	-0,29518679	-0,041678514	-0,037114985	-0,032935798
167,08887	-91,904076	-0,29181242	-0,040992647	-0,036467377	-0,032218091
167,58887	-89,918465	-0,28681308	-0,040329322	-0,035873909	-0,031644098
168,08887	-87,986885	-0,28440729	-0,039669156	-0,035248	-0,031022379
168,58887	-86,025352	-0,28167069	-0,039045762	-0,034642626	-0,030405575
169,08887	-84,101479	-0,27646869	-0,038291715	-0,033999141	-0,02970084
169,58887	-82,311035	-0,27400404	-0,037697546	-0,033402968	-0,028968906
170,08887	-80,247253	-0,26819855	-0,03704159	-0,032660261	-0,028410574
170,58887	-78,190063	-0,2648741	-0,036254399	-0,032148596	-0,027742377
171,08887	-76,230743	-0,25867522	-0,035574228	-0,031517446	-0,027084662
171,58887	-74,433296	-0,25737062	-0,034931943	-0,030869596	-0,026388789
172,08887	-72,461037	-0,25083572	-0,034251999	-0,030232202	-0,025729107
172,58887	-70,503593	-0,24918541	-0,033587586	-0,029590599	-0,025147146
173,08887	-68,540321	-0,24236217	-0,03284248	-0,028956298	-0,024346123
173,58887	-66,562904	-0,23958012	-0,032199636	-0,028286021	-0,023712127
174,08887	-64,632019	-0,23491308	-0,031431936	-0,027577344	-0,023087209
174,58887	-62,709335	-0,22941008	-0,030879032	-0,027030639	-0,022262579
175,08887	-60,735016	-0,22634119	-0,030202303	-0,026362836	-0,021650372
175,58887	-58,782669	-0,22164062	-0,029359981	-0,025682051	-0,020882042
176,08887	-56,832279	-0,21540374	-0,028698344	-0,025077231	-0,020269042
176,58887	-54,855305	-0,2108261	-0,027968373	-0,024357732	-0,019555306
177,08887	-52,924686	-0,2068311	-0,027180009	-0,023750763	-0,018837085
177,58887	-50,957977	-0,20149425	-0,026447538	-0,023023598	-0,018168094
178,08887	-48,992802	-0,19405037	-0,025645848	-0,022398349	-0,017375069
178,58887	-47,049969	-0,19006133	-0,02484007	-0,021690611	-0,016782796
179,08887	-45,088078	-0,18657148	-0,024150547	-0,021027729	-0,016114241
179,58887	-43,153286	-0,17900392	-0,023268977	-0,020306561	-0,015407002
180,08887	-41,185143	-0,17392859	-0,02249548	-0,019713674	-0,014769027
180,58887	-39,253925	-0,17130375	-0,021694761	-0,019003671	-0,014073582
181,08887	-37,319122	-0,16509742	-0,020869767	-0,01828463	-0,013360308
181,58887	-35,354889	-0,15817508	-0,020006135	-0,017702218	-0,012754006
182,08887	-33,393867	-0,15399903	-0,019140197	-0,01705911	-0,012036303
182,58887	-31,459137	-0,14674589	-0,018332215	-0,016225979	-0,011347143
183,08887	-29,521463	-0,13992935	-0,01742789	-0,015543145	-0,010727907
183,58887	-27,551832	-0,13539568	-0,01656501	-0,014815533	-0,010010162
184,08887	-25,593685	-0,12801737	-0,015566709	-0,014215178	-0,0093920231
184,58887	-23,621347	-0,12307987	-0,014669528	-0,013413968	-0,0087632816
185,08887	-21,629627	-0,11652708	-0,013667131	-0,012695461	-0,0081388988
185,58887	-19,830511	-0,11024326	-0,012790192	-0,012060543	-0,0074897502
186,08887	-17,788748	-0,1037851	-0,011808798	-0,011264688	-0,0069147311
186,58887	-15,852165	-0,095491856	-0,010866044	-0,010527515	-0,0062516928
