MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	19,963867	s	02.04.2024 08:08:51
Datum	2.4.2024
Prüfer: 	Mac
Probe	20240305_7188_M05_Z02
Protokoll Seite	-
Breite [mm]:	-
Höhe [mm]:	-
Länge Einfüllseite [mm]:	301
Masse [g]:	5488
Bediener Information Ende

Datenerfassung						Zeit:	148,80078	s	02.04.2024 08:11:00
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,9105482	3,1212358
-0,80264157	-415,42825

Datenerfassung						Zeit:	148,80566	s	02.04.2024 08:11:00
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45384	0,27942854	43,625	-0,0012412644	-16,185305
45384	0,27943084	43,825195	-0,0023795874	-16,631744
45384	0,27943316	44,025391	-0,0035790787	-17,145834
45384	0,27943549	44,225586	-0,0059556821	-17,967632
45384	0,27943781	44,425781	-0,0079399152	-18,460264
45384	0,2794401	44,625977	-0,0087843332	-19,168219
45384	0,27944243	44,826172	-0,011072914	-19,942484
45384	0,27944475	45,026367	-0,011642822	-20,614824
45384	0,27944708	45,226563	-0,013625563	-21,553745
45384	0,27944937	45,426758	-0,016118536	-21,973661
45384	0,2794517	45,626953	-0,017028596	-22,620073
45384	0,27945402	45,827148	-0,019072505	-23,627094
45384	0,27945635	46,027344	-0,020358527	-24,335049
45384	0,27945864	46,227539	-0,021592332	-24,983845
45384	0,27946097	46,427734	-0,022996213	-25,908312
45384	0,27946329	46,62793	-0,024444854	-26,506891
45384	0,27946562	46,828125	-0,025739826	-27,223339
45384	0,27946791	47,02832	-0,02745104	-28,178802
45384	0,27947024	47,228516	-0,029204028	-28,946362
45384	0,27947256	47,428711	-0,030770527	-29,689333
45384	0,27947488	47,628906	-0,031577647	-30,271969
45384	0,27947718	47,829102	-0,033251565	-31,104794
45384	0,2794795	48,029297	-0,03505826	-31,63155
45384	0,27948183	48,229492	-0,036108561	-32,570621
45384	0,27948415	48,429688	-0,038121141	-33,211224
45384	0,27948645	48,629883	-0,038920801	-33,968498
45384	0,27948877	48,830078	-0,040752862	-34,940205
45384	0,2794911	49,030273	-0,043110069	-35,603752
45384	0,27949342	49,230469	-0,043490503	-36,234222
45384	0,27949572	49,430664	-0,045021199	-37,198624
45384	0,27949804	49,630859	-0,045768641	-37,964542
45384	0,27950037	49,831055	-0,04718446	-38,856079
45384	0,27950269	50,03125	-0,048867326	-39,785019
45384	0,27950498	50,231445	-0,050668057	-40,384342
45384	0,27950731	50,431641	-0,051992867	-41,1595
45384	0,27950963	50,631836	-0,053602632	-41,967144
45384	0,27951196	50,832031	-0,054585796	-42,806675
45384	0,27951425	51,032227	-0,05735328	-43,783596
45384	0,27951658	51,232422	-0,058845185	-44,23093
45384	0,2795189	51,432617	-0,059339006	-45,270584
45384	0,27952123	51,632813	-0,060601156	-45,812538
45384	0,27952352	51,833008	-0,063010581	-46,733879
45384	0,27952585	52,033203	-0,063468598	-47,808697
45384	0,27952817	52,233398	-0,065336458	-48,537811
45384	0,2795305	52,433594	-0,067838386	-48,924049
45384	0,27953279	52,633789	-0,068649977	-49,709938
45384	0,27953511	52,833984	-0,070550665	-50,299129
45384	0,27953744	53,03418	-0,071957529	-51,109158
45384	0,27953976	53,234375	-0,07375975	-52,102318
45384	0,27954206	53,43457	-0,075902127	-52,908768
45384	0,27954438	53,634766	-0,075939424	-53,687355
45384	0,27954671	53,834961	-0,078751661	-54,278336
45384	0,27954903	54,035156	-0,080245063	-55,184921
45384	0,27955133	54,235352	-0,081243142	-55,944435
45384	0,27955365	54,435547	-0,082463525	-56,775917
45384	0,27955598	54,635742	-0,08464469	-57,318172
45384	0,2795583	54,835938	-0,084972903	-58,127602
45384	0,2795606	55,036133	-0,088366985	-58,89069
45384	0,27956292	55,236328	-0,08997228	-59,777161
45384	0,27956524	55,436523	-0,090372108	-60,584061
45384	0,27956757	55,636719	-0,091532812	-61,148365
45384	0,27956986	55,836914	-0,093087375	-61,975677
45384	0,27957219	56,037109	-0,094473355	-62,601231
45384	0,27957451	56,237305	-0,09662617	-63,339432
45384	0,27957681	56,4375	-0,096239768	-64,372086
45384	0,27957913	56,637695	-0,098577581	-65,143669
45384	0,27958146	56,837891	-0,10052899	-66,183319
45384	0,27958378	57,038086	-0,10059016	-67,125374
45384	0,27958608	57,238281	-0,10334571	-68,285126
45384	0,2795884	57,438477	-0,10518075	-69,081741
45384	0,27959073	57,638672	-0,10549703	-70,112907
45384	0,27959305	57,838867	-0,1080646	-71,024109
45384	0,27959535	58,039063	-0,10913579	-71,717316
45384	0,27959767	58,239258	-0,11069483	-72,556847
45384	0,27959999	58,439453	-0,11243588	-73,520355
45384	0,27960232	58,639648	-0,11348768	-74,323227
45384	0,27960461	58,839844	-0,1143306	-75,041168
45384	0,27960694	59,040039	-0,11651773	-75,782349
45384	0,27960926	59,240234	-0,11857805	-76,776108
45384	0,27961159	59,44043	-0,11937324	-77,685226
45384	0,27961388	59,640625	-0,12110683	-78,543236
45384	0,27961621	59,84082	-0,12226455	-79,585724
45384	0,27961853	60,041016	-0,12336408	-80,094597
45384	0,27962086	60,241211	-0,1250917	-81,3153
45384	0,27962315	60,441406	-0,12581229	-81,972885
45384	0,27962548	60,641602	-0,12755334	-82,986916
45384	0,2796278	60,841797	-0,12967633	-83,671471
45384	0,27963012	61,041992	-0,13040885	-84,345451
45384	0,27963242	61,242188	-0,13224539	-85,207779
45384	0,27963474	61,442383	-0,13288392	-85,972809
45384	0,27963707	61,642578	-0,13551863	-86,735451
