MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	21,855469	Sec	09.07.2010 13:20:44
Datum	09.07.10
Prüfer	Be
Proben Bezeichnung	VII.2 TH-M7-Z15
Bemerkungen	mit dem gemittelten Wert (Druckplattenabstand) der 3 W2TK geregelt, 0,0042mm/sek
Durchmesser in mm	98,5
Länge in mm	299,9
Masse in g	5411,4
Wegaufnehmer HBM (Druckplattenabstand)	W2TK 7733 , -7734 und 7737
Wegaufnehmer MTS	1944A , 1944B und 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	533,875	Sec	09.07.2010 13:29:16
30,367188	-33,982834	-0,11994839	-0,064069033	-0,067704082	-0,069447249	-0,067073457	-0,01140249	-0,010406495	-0,012647301	-0,011485429
30,867188	-35,9547	-0,12543499	-0,067144588	-0,070949674	-0,072703294	-0,070265852	-0,012241108	-0,010992491	-0,013460241	-0,01223128
31,367188	-37,862648	-0,1331225	-0,070156217	-0,074049354	-0,075635232	-0,073280267	-0,01302244	-0,011777651	-0,014075458	-0,012958516
31,867188	-39,843128	-0,13835281	-0,073239647	-0,077305079	-0,078870229	-0,076471649	-0,013819044	-0,012509909	-0,01490318	-0,013744045
32,367188	-41,763653	-0,14146417	-0,076158352	-0,080397248	-0,081926718	-0,079494104	-0,014516301	-0,013162433	-0,015452005	-0,014376913
32,867188	-43,722954	-0,14872998	-0,079190552	-0,083567858	-0,085028701	-0,082595706	-0,015367977	-0,013868659	-0,016302899	-0,015179845
33,367188	-45,672138	-0,15386343	-0,082189605	-0,08668828	-0,087577865	-0,08548525	-0,016202521	-0,014614278	-0,017044693	-0,015953831
33,867188	-47,632198	-0,1569882	-0,085106328	-0,089920282	-0,091126062	-0,088717557	-0,016984612	-0,01539035	-0,017756611	-0,016710524
34,367188	-49,629566	-0,16327053	-0,088047467	-0,092987657	-0,093616433	-0,091550522	-0,017813317	-0,016146656	-0,018437356	-0,017465776
34,867188	-51,544083	-0,16939491	-0,090907298	-0,095993996	-0,09694498	-0,094615422	-0,018623641	-0,016819619	-0,019210145	-0,018217802
35,367188	-53,49263	-0,1731962	-0,093763702	-0,099113822	-0,099877752	-0,09758509	-0,019372549	-0,017594684	-0,019853808	-0,018940346
35,867188	-55,439167	-0,17919391	-0,096637905	-0,10215378	-0,10301521	-0,1006023	-0,020192679	-0,018308237	-0,020657279	-0,019719398
36,367188	-57,395161	-0,18460155	-0,099446975	-0,10517764	-0,10585217	-0,10349226	-0,021002678	-0,019123275	-0,021218576	-0,020448176
36,867188	-59,315765	-0,18957108	-0,10224281	-0,10826254	-0,10883157	-0,10644564	-0,021810269	-0,019811109	-0,021994181	-0,021205187
37,367188	-61,280506	-0,19390434	-0,10503444	-0,11133802	-0,11181818	-0,10939688	-0,022661556	-0,020598643	-0,022725552	-0,02199525
37,867188	-63,243317	-0,19889772	-0,10787358	-0,11437166	-0,11507935	-0,11244153	-0,023369517	-0,021347791	-0,023557529	-0,022758279
38,367188	-65,192635	-0,20261556	-0,11055497	-0,11734247	-0,11766947	-0,11518897	-0,024272781	-0,022116411	-0,024240948	-0,02354338
38,867188	-67,133034	-0,20920038	-0,11330709	-0,12037015	-0,12057208	-0,1180831	-0,024984509	-0,022837758	-0,025006287	-0,024276184
39,367188	-69,113441	-0,21208376	-0,11603767	-0,12342346	-0,12355427	-0,12100513	-0,025931874	-0,023615234	-0,025696188	-0,025081098
39,867188	-71,040703	-0,21651238	-0,11876694	-0,12639832	-0,12658143	-0,12391557	-0,026690515	-0,024354994	-0,02639199	-0,025812499
40,367188	-73,018356	-0,22386461	-0,12148051	-0,129439	-0,12982084	-0,12691344	-0,027526675	-0,025143705	-0,027185693	-0,026618691
40,867188	-74,925446	-0,22701621	-0,12418902	-0,13238955	-0,13236888	-0,12964915	-0,028299959	-0,025941119	-0,027886912	-0,027375996
41,367188	-76,881569	-0,23009926	-0,12691215	-0,13532329	-0,1352239	-0,13248645	-0,029161701	-0,026670318	-0,028539628	-0,028123882
41,867188	-78,862518	-0,2374053	-0,12962824	-0,13836372	-0,13867652	-0,13555616	-0,029944459	-0,027511071	-0,029248208	-0,028901245
42,367188	-80,763809	-0,24110824	-0,13220698	-0,14124477	-0,1415434	-0,13833171	-0,030754684	-0,028171301	-0,030053116	-0,0296597
42,867188	-82,744499	-0,24448037	-0,13491465	-0,14430308	-0,14430924	-0,14117566	-0,031594604	-0,029026475	-0,030826464	-0,030482514
43,367188	-84,72773	-0,2489984	-0,1375502	-0,14721847	-0,1471961	-0,14398825	-0,032464128	-0,029840354	-0,031537034	-0,031280506
43,867188	-86,633331	-0,25372803	-0,140129	-0,15013146	-0,15006329	-0,14677459	-0,03329622	-0,030557666	-0,032225877	-0,032026589
44,367188	-88,566948	-0,25795251	-0,1427529	-0,15300918	-0,15298516	-0,14958242	-0,034145992	-0,031396698	-0,032970786	-0,032837827
44,867188	-90,53614	-0,26411116	-0,14535339	-0,15596497	-0,15588263	-0,15240033	-0,034972839	-0,032174695	-0,033736303	-0,033627946
45,367188	-92,498047	-0,26787072	-0,14794421	-0,15891325	-0,15874636	-0,15520127	-0,035841543	-0,032888353	-0,03455922	-0,034429707
45,867188	-94,44873	-0,27380884	-0,15054062	-0,16178417	-0,16161843	-0,15798107	-0,036569823	-0,033743199	-0,035063967	-0,035125662
46,367188	-96,411331	-0,27650148	-0,1531122	-0,16472447	-0,16441974	-0,16075213	-0,037511248	-0,034510273	-0,036036126	-0,036019217
46,867188	-98,32795	-0,28304458	-0,15563031	-0,16754889	-0,16697027	-0,16338316	-0,038240511	-0,035207126	-0,036693774	-0,036713805
47,367188	-100,29126	-0,28708428	-0,15819845	-0,17054224	-0,16982345	-0,16618805	-0,039125483	-0,036102563	-0,037451997	-0,037560016
47,867188	-102,24957	-0,29097944	-0,16080274	-0,17344558	-0,17265958	-0,1689693	-0,039970241	-0,036852114	-0,038281441	-0,038367931
48,367188	-104,209	-0,29642433	-0,16331664	-0,17632711	-0,17541777	-0,17168717	-0,040852357	-0,037679203	-0,038846903	-0,039126154
48,867188	-106,14706	-0,30095875	-0,16585688	-0,1792208	-0,17834452	-0,17447406	-0,041630257	-0,038450126	-0,03963723	-0,039905872
49,367188	-108,10715	-0,305143	-0,16843267	-0,18217337	-0,18151286	-0,17737296	-0,042519651	-0,039181028	-0,040399939	-0,040700205
49,867188	-110,03132	-0,30911565	-0,17096291	-0,18504739	-0,18428728	-0,18009919	-0,043337498	-0,039958354	-0,041129775	-0,04147521
50,367188	-112,01959	-0,31259656	-0,17356564	-0,18802416	-0,1871265	-0,18290544	-0,044159342	-0,040841322	-0,041992761	-0,04233114
50,867188	-113,92149	-0,31704605	-0,17605644	-0,19087446	-0,18987277	-0,18560122	-0,044987321	-0,041636795	-0,042685665	-0,043103259
51,367188	-115,90105	-0,3229633	-0,17865016	-0,19380808	-0,19275725	-0,18840516	-0,045858655	-0,042432673	-0,043434702	-0,043908678
51,867188	-117,83356	-0,32671094	-0,18121727	-0,19664824	-0,19532084	-0,19106212	-0,046728082	-0,043184903	-0,044202223	-0,044705071
52,367188	-119,783	-0,33177733	-0,18372455	-0,19956005	-0,19828181	-0,19385546	-0,047440287	-0,044072386	-0,044980392	-0,045497689
52,867188	-118,39951	-0,32936037	-0,18298669	-0,1991775	-0,19762895	-0,19326438	-0,047235638	-0,043695081	-0,044688597	-0,045206439
53,367188	-116,41223	-0,32668412	-0,18113603	-0,19714189	-0,19561937	-0,1912991	-0,04669632	-0,043094791	-0,044158265	-0,044649791
53,867188	-114,44899	-0,32192171	-0,17917079	-0,19493055	-0,19350706	-0,1892028	-0,045994908	-0,042551626	-0,043557771	-0,044034768
54,367188	-112,44183	-0,31747669	-0,17716828	-0,1927948	-0,19132905	-0,18709737	-0,045431182	-0,041887108	-0,042899854	-0,043406047
54,867188	-110,48808	-0,31627864	-0,17517748	-0,19058657	-0,18910907	-0,18495771	-0,044773914	-0,04128639	-0,042347759	-0,042802688
55,367188	-108,55216	-0,31172931	-0,17315836	-0,18834794	-0,18685915	-0,18278848	-0,044187419	-0,040752795	-0,041875593	-0,042271934
55,867188	-106,57384	-0,30843019	-0,17109294	-0,18608463	-0,18457501	-0,18058419	-0,043505151	-0,040065799	-0,04127796	-0,041616302
56,367188	-104,63843	-0,30401051	-0,16898271	-0,1839112	-0,18221331	-0,17836908	-0,042921964	-0,039467309	-0,040638342	-0,041009206
56,867188	-102,66267	-0,29966384	-0,1669028	-0,18163311	-0,17990233	-0,17614608	-0,042250805	-0,038773529	-0,039926298	-0,040316876
57,367188	-100,7196	-0,29512942	-0,16480073	-0,17959321	-0,17752305	-0,17397232	-0,04167537	-0,038203556	-0,039530322	-0,039803084
57,867188	-98,741066	-0,29246658	-0,16270187	-0,17738509	-0,17518918	-0,17175871	-0,040926654	-0,03754184	-0,038849518	-0,039106004
58,367188	-96,856644	-0,28904229	-0,16058299	-0,17521501	-0,17288136	-0,16955979	-0,040316761	-0,036842126	-0,038174823	-0,038444571
58,867188	-94,87809	-0,28645098	-0,15841682	-0,17291808	-0,17049539	-0,16727677	-0,039621793	-0,036242649	-0,037620753	-0,037828397
59,367188	-92,94603	-0,28135478	-0,15624098	-0,17065954	-0,16815944	-0,16501999	-0,03897471	-0,035635628	-0,037009291	-0,037206542
59,867188	-90,959778	-0,27745664	-0,15403272	-0,16836846	-0,16583052	-0,1627439	-0,038274862	-0,034936517	-0,036493331	-0,036568236
60,367188	-89,029205	-0,27532876	-0,15186234	-0,16600072	-0,16352308	-0,16046205	-0,037608445	-0,03435171	-0,035849229	-0,03593646
60,867188	-87,080353	-0,27140677	-0,14962402	-0,16353333	-0,16118832	-0,15811522	-0,036951777	-0,033608664	-0,035247579	-0,035269339
61,367188	-85,137024	-0,26823282	-0,14737161	-0,16114259	-0,15886405	-0,15579274	-0,036322214	-0,032962542	-0,034633078	-0,034639277
61,867188	-83,1931	-0,26217848	-0,14513725	-0,15874422	-0,1565256	-0,15346903	-0,035516098	-0,032342643	-0,034030192	-0,033962976
62,367188	-81,235146	-0,25782287	-0,14282073	-0,15626526	-0,15408215	-0,15105605	-0,0349284	-0,031612087	-0,033303797	-0,033281427
62,867188	-79,272285	-0,25490224	-0,14056171	-0,15382564	-0,151631	-0,14867279	-0,03414271	-0,030935351	-0,032746419	-0,032608159
63,367188	-77,337059	-0,25068969	-0,13825104	-0,15123999	-0,14911607	-0,14620237	-0,03349372	-0,030271742	-0,032092743	-0,031952735
63,867188	-75,361626	-0,24545193	-0,13593061	-0,14877057	-0,14658426	-0,14376181	-0,032736406	-0,029602353	-0,031402364	-0,03124704
64,367188	-73,432678	-0,24404079	-0,13359702	-0,14627922	-0,14403008	-0,14130211	-0,032102585	-0,028881349	-0,03087987	-0,030621268
64,867188	-71,457626	-0,23935437	-0,13121206	-0,14373624	-0,14133181	-0,13876003	-0,031354096	-0,028189879	-0,030104622	-0,029882865
65,367188	-69,540436	-0,23516268	-0,12889042	-0,14116895	-0,13883446	-0,13629794	-0,030592421	-0,027565543	-0,029557303	-0,029238421
65,867188	-67,543449	-0,22866726	-0,1264374	-0,13854754	-0,13616373	-0,13371623	-0,0298601	-0,026862193	-0,028841875	-0,028521389
66,367188	-65,635063	-0,22666901	-0,1241032	-0,135885	-0,133555	-0,13118106	-0,029169856	-0,026160926	-0,028201751	-0,027844178
66,867188	-63,713223	-0,22167265	-0,12176462	-0,13315511	-0,13095707	-0,1286256	-0,028374868	-0,025480006	-0,02759289	-0,027149254
67,367188	-61,735367	-0,2173692	-0,11937509	-0,13033271	-0,12812535	-0,12594438	-0,027639801	-0,024759363	-0,026926093	-0,026441753
67,867188	-59,792442	-0,21129102	-0,11704522	-0,12749422	-0,12562443	-0,12338796	-0,026853058	-0,024128769	-0,026210792	-0,025730873
68,367188	-57,811516	-0,20619035	-0,11468156	-0,12456656	-0,12292651	-0,12072487	-0,026079882	-0,02344558	-0,025600538	-0,025041999
68,867188	-55,89064	-0,20316243	-0,11232102	-0,12173641	-0,12005735	-0,11803826	-0,025407553	-0,022633996	-0,024875373	-0,02430564
69,367188	-53,935802	-0,19963086	-0,1099292	-0,11882567	-0,11714658	-0,11530048	-0,02457666	-0,021976754	-0,024324335	-0,023625916
69,867188	-51,986996	-0,19423962	-0,1075158	-0,11591041	-0,11407793	-0,11250138	-0,023727791	-0,02128217	-0,023510255	-0,022840071
70,367188	-50,029602	-0,19036084	-0,10505188	-0,11289823	-0,11130667	-0,10975226	-0,022984225	-0,020578761	-0,022845738	-0,022136241
70,867188	-48,093327	-0,1853019	-0,10255904	-0,10993719	-0,10828059	-0,10692561	-0,022136707	-0,019773807	-0,02226828	-0,021392932
71,367188	-46,10762	-0,17983019	-0,10002818	-0,10688424	-0,10527103	-0,10406115	-0,021376975	-0,019164439	-0,021521948	-0,020687787
71,867188	-44,189274	-0,17449856	-0,097458228	-0,10384429	-0,10197056	-0,10109103	-0,020604899	-0,018394139	-0,020857193	-0,019952077
72,367188	-42,222004	-0,16934872	-0,094866931	-0,10067379	-0,098874904	-0,098138541	-0,019800348	-0,017703712	-0,020142294	-0,019215452
72,867188	-40,249775	-0,16333908	-0,092160515	-0,09758389	-0,095859908	-0,09520144	-0,018921837	-0,016898744	-0,019301906	-0,018374162
73,367188	-38,332684	-0,15776008	-0,089434743	-0,094455123	-0,092868648	-0,092252836	-0,018159501	-0,016253732	-0,018676832	-0,017696688
73,867188	-36,349701	-0,15348941	-0,086658813	-0,091220617	-0,08977937	-0,0892196	-0,017272508	-0,015462154	-0,01793687	-0,016890511
74,367188	-34,406216	-0,14694333	-0,083967678	-0,088016033	-0,086678401	-0,086220704	-0,016375782	-0,014754904	-0,017214596	-0,016115094
74,867188	-32,501701	-0,14083982	-0,081193611	-0,084789038	-0,083566636	-0,083183095	-0,015711142	-0,01400647	-0,01658421	-0,015433941
75,367188	-30,526934	-0,13599545	-0,078227326	-0,081400871	-0,080928758	-0,080185652	-0,014756544	-0,013288067	-0,015726812	-0,014590474
75,867188	-28,559801	-0,12986958	-0,075230442	-0,07798636	-0,077270202	-0,076829001	-0,014010873	-0,012529423	-0,014990583	-0,013843626
76,367188	-26,627689	-0,12470633	-0,072236434	-0,074516177	-0,074045159	-0,073599257	-0,013171773	-0,011761877	-0,014258116	-0,013063923
76,867188	-24,655195	-0,11945218	-0,069209956	-0,070983887	-0,070804261	-0,070332699	-0,012295604	-0,011007243	-0,013417728	-0,012240192
77,367188	-22,723549	-0,11190623	-0,066113107	-0,06736064	-0,067944162	-0,067139305	-0,011525378	-0,010248336	-0,012701012	-0,011491575
77,867188	-20,742601	-0,10556728	-0,062933266	-0,063637614	-0,064054869	-0,063541919	-0,010622621	-0,0095147965	-0,011942498	-0,010693305
78,367188	-18,796164	-0,099939108	-0,059747234	-0,059835911	-0,060611486	-0,060064878	-0,00979615	-0,0088148871	-0,011059932	-0,0098903235
78,867188	-16,890795	-0,092409551	-0,056500155	-0,056010604	-0,057558876	-0,056689877	-0,0090517681	-0,0080713565	-0,01034379	-0,0091556385
79,367188	-14,916035	-0,086684525	-0,053125639	-0,05196774	-0,05378608	-0,052959818	-0,0082267262	-0,0073221447	-0,0095810369	-0,0083766356
79,867188	-12,993829	-0,079360604	-0,04971185	-0,047710061	-0,049849086	-0,049090333	-0,0073870667	-0,0065624891	-0,0086928606	-0,0075474721
80,367188	-11,021372	-0,070267916	-0,046131048	-0,043230772	-0,045582615	-0,04498148	-0,0066294833	-0,0058370167	-0,0077676922	-0,0067447308
80,867188	-9,1432829	-0,063845515	-0,042582903	-0,038564682	-0,041513857	-0,040887147	-0,0057598134	-0,0050709499	-0,0069401413	-0,0059236349
81,367188	-7,7869859	-0,05929023	-0,039728787	-0,034788132	-0,0386035	-0,037706807	-0,0053002373	-0,0046324376	-0,0063252226	-0,005419299
81,867188	-5,1751399	-0,044904649	-0,034321681	-0,027068377	-0,032228302	-0,03120612	-0,0043006646	-0,0036300784	-0,0049518272	-0,0042941901
82,367188	-3,3512144	-0,034426153	-0,029389752	-0,020247459	-0,027163189	-0,025600133	-0,003689656	-0,0029567359	-0,0039675683	-0,0035379867
82,867188	-1,3526959	-0,019866228	-0,02270579	-0,011029482	-0,020340465	-0,018025246	-0,0028072423	-0,002348491	-0,0029807761	-0,0027121699
83,367188	-0,76374894	-0,015497208	-0,019424191	-0,0065670013	-0,01654877	-0,014179987	-0,0025606137	-0,0021783644	-0,0026347861	-0,0024579214
83,867188	-0,78560519	-0,01475513	-0,019378243	-0,0063591003	-0,016969347	-0,014235564	-0,0024784012	-0,0021551885	-0,002515249	-0,0023829462
84,367188	-0,84168947	-0,015696883	-0,019444099	-0,0064105988	-0,017084835	-0,014313177	-0,0025119451	-0,0020537041	-0,0026135519	-0,0023930671
84,867188	-0,83048564	-0,014339387	-0,01940681	-0,0063977242	-0,017090082	-0,014298205	-0,0023820787	-0,0020436374	-0,0026425272	-0,002356081
85,367188	-0,88963485	-0,014935434	-0,019472845	-0,0064415932	-0,017273482	-0,014395974	-0,0024878955	-0,0020379853	-0,0025578961	-0,002361259
85,867188	-0,90070641	-0,01475364	-0,019591203	-0,0064883232	-0,017433807	-0,014504445	-0,0023708208	-0,0021128282	-0,0025580898	-0,0023472463
86,367188	-0,97813195	-0,01373291	-0,019737465	-0,0066151619	-0,017690958	-0,014681195	-0,0024540345	-0,0020728111	-0,0024351254	-0,002320657
86,867188	-0,92703867	-0,015754998	-0,019643947	-0,006603241	-0,01756754	-0,014604909	-0,0023337919	-0,0019740919	-0,0025452301	-0,0022843713
87,367188	-0,98716015	-0,016377866	-0,019731633	-0,0065920353	-0,017685831	-0,014669833	-0,0024060165	-0,002015857	-0,002502799	-0,0023082241
87,867188	-0,96547616	-0,014217198	-0,019719243	-0,0066456795	-0,017707355	-0,01469076	-0,0023806267	-0,0019899756	-0,0024919286	-0,0022875103
88,367188	-1,0132055	-0,016607344	-0,019719364	-0,0066423416	-0,017714927	-0,014692211	-0,0023589907	-0,0020254618	-0,0025195777	-0,0023013435
88,867188	-0,98528451	-0,016593933	-0,019680813	-0,0066337585	-0,01770962	-0,014674731	-0,0023436579	-0,0020195767	-0,002631925	-0,00233172
89,367188	-1,3051872	-0,0022083521	-0,001135524	-0,0013475418	-0,001769537	-0,0014175343	-7,4409414e-05	-0,00016683154	-0,00018909574	-0,00014344556
89,867188	-1,754069	-0,0061169267	-0,0027891034	-0,0035009384	-0,0044162408	-0,0035687608	-0,00020260271	-0,00031575561	-0,00044400245	-0,00032078693
90,367188	-2,4115314	-0,012694299	-0,0046988842	-0,0060019493	-0,0066751	-0,005791978	-0,0004954827	-0,000419572	-0,00066890568	-0,00052798679
90,867188	-3,0585911	-0,015255809	-0,0066125137	-0,0082480907	-0,008862054	-0,0079075526	-0,00057063019	-0,00060220342	-0,00092872977	-0,00070052111
91,367188	-3,734777	-0,018434227	-0,0083232876	-0,010319471	-0,010811532	-0,0098180966	-0,00086161634	-0,00081780087	-0,0011842698	-0,00095456233
91,867188	-4,0677953	-0,021983683	-0,0092490995	-0,011430264	-0,011772648	-0,010817337	-0,00092990138	-0,0009536203	-0,0013571233	-0,001080215
92,367188	-5,3561525	-0,027664006	-0,012194028	-0,015095234	-0,015078537	-0,0141226	-0,0013452065	-0,0013451707	-0,0017769635	-0,0014891136
92,867188	-6,1737347	-0,030913949	-0,014046434	-0,017418623	-0,017151434	-0,016205497	-0,0015954622	-0,0016725259	-0,0021462217	-0,0018047366
93,367188	-7,0557985	-0,036075711	-0,015869973	-0,019677639	-0,019148551	-0,018232055	-0,0018555219	-0,0019816058	-0,0024976209	-0,0021115828
93,867188	-7,9354835	-0,038839877	-0,01764594	-0,021837234	-0,021299254	-0,020260809	-0,0020598522	-0,0022657588	-0,0029121861	-0,002412599
94,367188	-8,9978876	-0,044302642	-0,019719664	-0,024292231	-0,023616364	-0,022542752	-0,0025377455	-0,0025786869	-0,003335923	-0,0028174517
94,867188	-10,033248	-0,048315525	-0,021763861	-0,026613474	-0,026310766	-0,024896033	-0,0027669766	-0,0028679334	-0,0037567094	-0,0031305398
95,367188	-10,977661	-0,050254166	-0,023462186	-0,02859354	-0,028721781	-0,026925836	-0,0030550878	-0,0033124369	-0,0041789785	-0,003515501
95,867188	-12,098817	-0,055405498	-0,025583962	-0,030987978	-0,030536871	-0,02903627	-0,0034064888	-0,0036404664	-0,0046421066	-0,003896354
96,367188	-13,227752	-0,059705973	-0,027586842	-0,033196688	-0,032905437	-0,031229656	-0,0037978967	-0,0040710168	-0,005033493	-0,004300802
96,867188	-14,367064	-0,063984096	-0,029647155	-0,035430431	-0,034741331	-0,033272974	-0,0041624247	-0,0044474797	-0,0054537505	-0,0046878848
97,367188	-15,563682	-0,067959726	-0,031732187	-0,037679672	-0,036877248	-0,035429701	-0,0046778047	-0,004897601	-0,0060426071	-0,0052060043
97,867188	-16,696114	-0,070671737	-0,033717025	-0,0397861	-0,039076902	-0,037526675	-0,005086632	-0,0052610161	-0,0063486174	-0,0055654217
98,367188	-17,96191	-0,073871017	-0,035860393	-0,042058945	-0,04120376	-0,039707698	-0,0054714908	-0,0057588937	-0,0068228915	-0,0060177585
98,867188	-19,154806	-0,079870224	-0,037913248	-0,044171333	-0,043356668	-0,04181375	-0,005963095	-0,0061677611	-0,0073986724	-0,0065098428
99,367188	-20,319164	-0,082671642	-0,039826758	-0,046180367	-0,045327313	-0,043778148	-0,0063379905	-0,0066522909	-0,0077639967	-0,0069180927
99,867188	-21,671854	-0,08546263	-0,042001218	-0,048470974	-0,047592908	-0,0460217	-0,0069241417	-0,0070541417	-0,0082874671	-0,0074219168
100,36719	-22,946291	-0,091016293	-0,044081859	-0,050672293	-0,049753986	-0,048169378	-0,0073473952	-0,0075639365	-0,0086737499	-0,0078616943
100,86719	-24,118641	-0,093200803	-0,045975164	-0,052698851	-0,052170489	-0,050281502	-0,0077913892	-0,0080047632	-0,0091722161	-0,0083227893
101,36719	-25,477774	-0,097921491	-0,048193946	-0,05499208	-0,053884637	-0,052356888	-0,0082769115	-0,0084547075	-0,0097907409	-0,0088407863
101,86719	-26,79958	-0,10150224	-0,050269056	-0,057188749	-0,056043927	-0,054500576	-0,0089260042	-0,0089554517	-0,01016032	-0,0093472581
102,36719	-28,138247	-0,10674149	-0,052345369	-0,059384227	-0,058261048	-0,056663547	-0,0093206652	-0,0094484175	-0,010745853	-0,0098383119
102,86719	-29,519491	-0,10987371	-0,054457583	-0,061623096	-0,060257927	-0,058779534	-0,0099248197	-0,0099303229	-0,011289574	-0,010381572
103,36719	-30,869946	-0,11179447	-0,056584354	-0,063867688	-0,062435996	-0,060962681	-0,01043994	-0,010389918	-0,011697069	-0,010842308
103,86719	-32,201012	-0,11641979	-0,058543749	-0,065998793	-0,064781606	-0,063108049	-0,010998476	-0,010935112	-0,012101397	-0,011344995
104,36719	-33,494637	-0,11861622	-0,060527265	-0,068100572	-0,066835247	-0,065154359	-0,01143839	-0,011411465	-0,012760855	-0,011870237
104,86719	-34,832283	-0,12542009	-0,062595397	-0,070293188	-0,069019638	-0,067302741	-0,011990139	-0,011990477	-0,013104104	-0,012361573
105,36719	-36,330627	-0,12850463	-0,064771421	-0,07262361	-0,070819221	-0,069404751	-0,012575168	-0,012463822	-0,013651475	-0,012896822
105,86719	-37,590984	-0,13202727	-0,066660151	-0,074678898	-0,07317318	-0,071504079	-0,013139514	-0,012951721	-0,01413288	-0,013408039
106,36719	-39,11895	-0,13540685	-0,068852954	-0,077058196	-0,075091831	-0,07366766	-0,013764577	-0,013548213	-0,014732331	-0,01401504
106,86719	-40,393417	-0,13974011	-0,070731826	-0,079012632	-0,07725136	-0,075665273	-0,014212001	-0,01398125	-0,015237741	-0,014476998
107,36719	-41,957024	-0,14389455	-0,072972499	-0,081373215	-0,079287648	-0,07787779	-0,014832919	-0,014496435	-0,015744224	-0,015024526
107,86719	-43,340935	-0,14765859	-0,074994989	-0,083541036	-0,081430718	-0,079988912	-0,015384192	-0,015118622	-0,016174287	-0,015559033
108,36719	-44,827118	-0,14875084	-0,077073947	-0,08576417	-0,083606169	-0,082148097	-0,016044991	-0,015632272	-0,016807541	-0,016161602
108,86719	-46,213165	-0,15494227	-0,079062626	-0,087888598	-0,085732371	-0,084227867	-0,016545113	-0,016116396	-0,017253064	-0,016638191
