MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	8,6972656	s	03.04.2024 07:45:41
Datum	3.4.2024
Prüfer: 	Mac
Probe	20240306_7188_M07_W05
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149
Masse [g]:	7807
Bediener Information Ende

Datenerfassung						Zeit:	170,26465	s	03.04.2024 07:48:23
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,8990946	4,2419519
-1,1502224	-1249,7374

Datenerfassung						Zeit:	170,26953	s	03.04.2024 07:48:23
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45385	0,26361719	57,524414	-0,0011905397	-17,052105
45385	0,26361951	57,724609	-0,0035522243	-19,060781
45385	0,26362181	57,924805	-0,0074505704	-21,212807
45385	0,26362413	58,125	-0,0097585469	-23,350529
45385	0,26362646	58,325195	-0,01288707	-25,305561
45385	0,26362878	58,525391	-0,016413933	-27,573517
45385	0,26363108	58,725586	-0,018615983	-29,55999
45385	0,2636334	58,925781	-0,020049702	-31,392982
45385	0,26363572	59,125977	-0,023302054	-33,797882
45385	0,26363802	59,326172	-0,025853211	-35,915932
45385	0,26364034	59,526367	-0,028316345	-38,234253
45385	0,26364267	59,726563	-0,031051006	-39,979778
45385	0,26364499	59,926758	-0,032562304	-42,195282
45385	0,26364729	60,126953	-0,034940399	-44,243
45385	0,26364961	60,327148	-0,037063379	-46,458057
45385	0,26365194	60,527344	-0,039826386	-48,406086
45385	0,26365426	60,727539	-0,042443186	-50,339512
45385	0,26365656	60,927734	-0,044712376	-52,486916
45385	0,26365888	61,12793	-0,045922309	-54,760834
45385	0,26366121	61,328125	-0,048927005	-57,100765
45385	0,26366353	61,52832	-0,051323004	-59,227608
45385	0,26366583	61,728516	-0,052483704	-61,442368
45385	0,26366815	61,928711	-0,055289976	-63,935181
45385	0,26367047	62,128906	-0,057805326	-65,948029
45385	0,2636728	62,329102	-0,059532952	-68,379005
45385	0,26367509	62,529297	-0,062567487	-70,885384
45385	0,26367742	62,729492	-0,06454277	-73,157211
45385	0,26367974	62,929688	-0,06857688	-75,633339
45385	0,26368207	63,129883	-0,069312386	-77,978035
45385	0,26368436	63,330078	-0,071208596	-80,213058
45385	0,26368669	63,530273	-0,073998459	-82,395187
45385	0,26368901	63,730469	-0,076203495	-84,889496
45385	0,26369134	63,930664	-0,07844881	-87,376945
45385	0,26369363	64,130859	-0,081270002	-89,745781
45385	0,26369596	64,331055	-0,083828613	-92,069916
45385	0,26369828	64,53125	-0,084957987	-94,332359
45385	0,2637006	64,731445	-0,087060079	-96,393044
45385	0,2637029	64,931641	-0,088671334	-98,813736
45385	0,26370522	65,131836	-0,090991251	-100,88648
45385	0,26370755	65,332031	-0,093096323	-102,9202
45385	0,26370987	65,532227	-0,095914535	-105,23017
45385	0,26371217	65,732422	-0,097745098	-107,13037
45385	0,26371449	65,932617	-0,10016646	-109,3724
45385	0,26371682	66,132813	-0,10079902	-111,71412
45385	0,26371914	66,333008	-0,10368139	-113,79536
45385	0,26372144	66,533203	-0,10577602	-116,08448
45385	0,26372376	66,733398	-0,10789154	-118,5615
45385	0,26372609	66,933594	-0,10927454	-121,08397
45385	0,26372841	67,133789	-0,11051431	-123,31393
45385	0,2637307	67,333984	-0,11206141	-125,62659
45385	0,26373303	67,53418	-0,11453947	-128,127
45385	0,26373535	67,734375	-0,11712643	-130,52415
45385	0,26373768	67,93457	-0,11792012	-133,04886
45385	0,26373997	68,134766	-0,12000879	-135,25392
