MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	39,078125	s	26.03.2024 09:56:20
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M04_Z03
Protokoll Seite	-
Durchmesser [mm]:	99
Höhe [mm]:	298,9
Masse [g]:	5382
Bediener Information Ende

Datenerfassung						Zeit:	140,125	s	26.03.2024 09:58:01
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
0,0028942944	-10,349712
-2,160531	-326,59811

Datenerfassung						Zeit:	140,12988	s	26.03.2024 09:58:01
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
76,952148	0	-86,190811	-0,11624919	45377	0,39602953
77,077148	0	-87,571999	-0,11680865	45377	0,39603099
77,202148	0	-89,041847	-0,11750537	45377	0,39603242
77,327148	0	-89,268944	-0,11857507	45377	0,39603388
77,452148	0	-88,369507	-0,12014604	45377	0,39603531
77,577148	0	-89,5923	-0,12114562	45377	0,39603677
77,702148	0	-90,954559	-0,12085768	45377	0,3960382
77,827148	0	-90,816132	-0,12244059	45377	0,39603966
77,952148	0	-90,516769	-0,12335215	45377	0,39604113
78,077148	0	-91,373581	-0,12416822	45377	0,39604256
78,202148	0	-93,251427	-0,12497534	45377	0,39604402
78,327148	0	-93,100479	-0,12585557	45377	0,39604545
78,452148	0	-92,357658	-0,1262912	45377	0,39604691
78,577148	0	-93,13401	-0,12810087	45377	0,39604834
78,702148	0	-94,811874	-0,12871405	45377	0,3960498
78,827148	0	-94,982498	-0,12937348	45377	0,39605123
78,952148	0	-94,183647	-0,12957935	45377	0,39605269
79,077148	0	-95,303169	-0,13063711	45377	0,39605412
79,202148	0	-96,770638	-0,13270937	45377	0,39605558
79,327148	0	-97,285172	-0,13197088	45377	0,39605704
79,452148	0	-96,102318	-0,13367015	45377	0,39605847
79,577148	0	-96,916664	-0,13496363	45377	0,39605993
79,702148	0	-99,019814	-0,1344907	45377	0,39606136
79,827148	0	-99,258835	-0,13634215	45377	0,39606282
79,952148	0	-98,081192	-0,13710751	45377	0,39606425
80,077148	0	-99,028458	-0,13799667	45377	0,39606571
80,202148	0	-100,86786	-0,13908577	45377	0,39606714
80,327148	0	-101,12848	-0,13921706	45377	0,3960686
80,452148	0	-99,792892	-0,13930956	45377	0,39607003
80,577148	0	-100,61052	-0,14071046	45377	0,39607149
80,702148	0	-103,08947	-0,14244702	45377	0,39607295
80,827148	0	-103,38213	-0,14327206	45377	0,39607438
80,952148	0	-101,96757	-0,14401652	45377	0,39607584
81,077148	0	-102,9108	-0,1453473	45377	0,39607728
81,202148	0	-105,07192	-0,14619917	45377	0,39607874
81,327148	0	-105,18055	-0,14601566	45377	0,39608017
81,452148	0	-103,58017	-0,14595002	45377	0,39608163
81,577148	0	-104,69358	-0,148534	45377	0,39608306
81,702148	0	-107,0049	-0,1490517	45377	0,39608452
81,827148	0	-107,23378	-0,15029445	45377	0,39608595
81,952148	0	-105,87852	-0,15179679	45377	0,39608741
82,077148	0	-106,80016	-0,15243682	45377	0,39608887
82,202148	0	-109,14158	-0,15309177	45377	0,3960903
82,327148	0	-108,99212	-0,15383175	45377	0,39609176
82,452148	0	-107,71837	-0,15394066	45377	0,39609319
82,577148	0	-108,68784	-0,15484774	45377	0,39609465
