MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	22,188477	s	19.03.2024 09:21:17
Datum	19.03.2024
Probe	20240220_7188_M02_Z03
Prüfer: 	Be
Masse	5546
Länge	301,3
Durchmesser	98,8
Bediener Information Ende

Datenerfassung						Zeit:	146,94629	s	19.03.2024 09:23:22
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,95974207	0,32029486
-1,2120008	-438,65317

Datenerfassung						Zeit:	146,9502	s	19.03.2024 09:23:22
Datum	Tageszeit	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg
d	d	s	kN	kN	mm
45370	0,38957971	32,686523	-1,7655274	-1,5039723	-0,0030606985
45370	0,38958201	32,886719	-2,5462892	-2,2154617	-0,011643767
45370	0,38958433	33,086914	-3,3270509	-3,0918829	-0,019153953
45370	0,38958666	33,287109	-4,1078124	-4,0298028	-0,026400387
45370	0,38958898	33,487305	-4,8885741	-4,679965	-0,031617284
45370	0,38959128	33,6875	-5,6693358	-5,509099	-0,036941469
45370	0,3895936	33,887695	-6,4500976	-6,1841998	-0,040401518
45370	0,38959593	34,087891	-7,2308598	-6,9694424	-0,046133995
45370	0,38959825	34,288086	-8,0116215	-7,741971	-0,049965084
45370	0,38960055	34,488281	-8,7923832	-8,535306	-0,054138899
45370	0,38960287	34,688477	-9,5731449	-9,4708328	-0,059936941
45370	0,38960519	34,888672	-10,353907	-10,293595	-0,06338805
45370	0,38960752	35,088867	-11,134668	-11,156519	-0,067536533
45370	0,38960981	35,289063	-11,91543	-11,973592	-0,07121563
45370	0,38961214	35,489258	-12,696192	-12,751816	-0,074884295
45370	0,38961446	35,689453	-13,476954	-13,554464	-0,07866025
45370	0,38961679	35,889648	-14,257715	-14,31851	-0,082093477
45370	0,38961908	36,089844	-15,038477	-15,128532	-0,084614754
45370	0,38962141	36,290039	-15,819239	-15,888173	-0,08790493
45370	0,38962373	36,490234	-16,6	-16,662899	-0,091810524
45370	0,38962606	36,69043	-17,380762	-17,473461	-0,093612075
45370	0,38962835	36,890625	-18,161524	-18,216425	-0,097054243
45370	0,38963068	37,09082	-18,942286	-19,026096	-0,099754333
45370	0,389633	37,291016	-19,723047	-19,79789	-0,1023978
45370	0,38963532	37,491211	-20,503809	-20,590231	-0,10666549
45370	0,38963762	37,691406	-21,284571	-21,361628	-0,10842383
45370	0,38963994	37,891602	-22,065332	-22,116232	-0,11164993
45370	0,38964227	38,091797	-22,846094	-22,958214	-0,11389554
45370	0,38964459	38,291992	-23,626856	-23,695938	-0,11657923
45370	0,38964689	38,492188	-24,407618	-24,484013	-0,11933446
45370	0,38964921	38,692383	-25,188379	-25,27261	-0,12153387
45370	0,38965154	38,892578	-25,969141	-26,030987	-0,12430847
45370	0,38965386	39,092773	-26,749903	-26,838327	-0,12606382
45370	0,38965616	39,292969	-27,530664	-27,607025	-0,12991726
45370	0,38965848	39,493164	-28,311426	-28,407265	-0,13123006
45370	0,38966081	39,693359	-29,092188	-29,186817	-0,13448
45370	0,38966313	39,893555	-29,87295	-29,946074	-0,13723671
45370	0,38966542	40,09375	-30,653711	-30,753872	-0,13951659
45370	0,38966775	40,293945	-31,434473	-31,493713	-0,14212281
45370	0,38967007	40,494141	-32,215237	-32,288914	-0,14415681
45370	0,3896724	40,694336	-32,995998	-33,066437	-0,14712662
45370	0,38967469	40,894531	-33,77676	-33,83321	-0,14847964
45370	0,38967702	41,094727	-34,557522	-34,629772	-0,15115291
45370	0,38967934	41,294922	-35,338284	-35,413776	-0,15388131
45370	0,38968167	41,495117	-36,119045	-36,212086	-0,15588701
45370	0,38968396	41,695313	-36,899807	-36,99012	-0,15797913
45370	0,38968629	41,895508	-37,680569	-37,752865	-0,16059279
45370	0,38968861	42,095703	-38,46133	-38,543545	-0,16271919
45370	0,38969094	42,295898	-39,242092	-39,324913	-0,1648128
45370	0,38969323	42,496094	-40,022854	-40,081982	-0,16737878
45370	0,38969555	42,696289	-40,803616	-40,884556	-0,16936958
45370	0,38969788	42,896484	-41,584377	-41,624977	-0,17165393
45370	0,3897002	43,09668	-42,365139	-42,425774	-0,17354637
45370	0,3897025	43,296875	-43,145901	-43,204281	-0,17611086
45370	0,38970482	43,49707	-43,926662	-44,006271	-0,17754138
45370	0,38970715	43,697266	-44,707424	-44,764599	-0,18047839
45370	0,38970947	43,897461	-45,488186	-45,555344	-0,18152595
45370	0,38971177	44,097656	-46,268948	-46,336678	-0,18452108
45370	0,38971409	44,297852	-47,049709	-47,118866	-0,18617213
45370	0,38971642	44,498047	-47,830471	-47,891701	-0,1887694
45370	0,38971874	44,698242	-48,611233	-48,696571	-0,19066036
45370	0,38972104	44,898438	-49,391994	-49,460033	-0,19291341
45370	0,38972336	45,098633	-50,172756	-50,228706	-0,19502044
45370	0,38972569	45,298828	-50,953518	-51,011032	-0,19692928
45370	0,38972801	45,499023	-51,73428	-51,796192	-0,19931346
45370	0,3897303	45,699219	-52,515041	-52,578209	-0,20130873
45370	0,38973263	45,899414	-53,295803	-53,336384	-0,20312518
45370	0,38973495	46,099609	-54,076565	-54,146896	-0,20506084
45370	0,38973728	46,299805	-54,857327	-54,894901	-0,20759255
45370	0,38973957	46,5	-55,638088	-55,688435	-0,20943135
45370	0,3897419	46,700195	-56,41885	-56,48069	-0,21150708
45370	0,38974422	46,900391	-57,199612	-57,246498	-0,21352172
45370	0,38974655	47,100586	-57,980373	-58,011414	-0,21568835
45370	0,38974884	47,300781	-58,761135	-58,81736	-0,21709651
45370	0,38975117	47,500977	-59,541897	-59,591759	-0,21951646
45370	0,38975349	47,701172	-60,322659	-60,369953	-0,22103786
45370	0,38975582	47,901367	-61,10342	-61,14912	-0,22359788
45370	0,38975811	48,101563	-61,884182	-61,916504	-0,22519976
45370	0,38976043	48,301758	-62,664944	-62,679283	-0,22749007
45370	0,38976276	48,501953	-63,445705	-63,465248	-0,22885799
45370	0,38976508	48,702148	-64,226463	-64,259949	-0,230667
45370	0,38976738	48,902344	-65,007225	-65,029037	-0,23273975
45370	0,3897697	49,102539	-65,787987	-65,818596	-0,23465753
45370	0,38977203	49,302734	-66,568748	-66,590645	-0,23589581
45370	0,38977435	49,50293	-67,34951	-67,416641	-0,23891777
45370	0,38977665	49,703125	-68,130272	-68,177544	-0,24083555
45370	0,38977897	49,90332	-68,911034	-68,953201	-0,24279505
45370	0,3897813	50,103516	-69,691795	-69,729362	-0,2440244
45370	0,38978362	50,303711	-70,472557	-70,518845	-0,24660379
