Ch 1 Kraft,Ch 1 Weg
"-1,0158364","0,01129508"
"-1,0091887","0,011095405"
"-0,95426476","0,010919571"
"-0,97833204","0,011497736"
"-1,0494571","0,010487437"
"-1,0295789","0,011399388"
"-0,95653534","0,010806322"
"-0,94807708","0,011017919"
"-0,99342877","0,011074543"
"-1,03168","0,010955334"
"-0,97959113","0,011312962"
"-0,95649433","0,010967255"
"-1,0170434","0,011432171"
"-1,0284967","0,011506677"
"-0,97113478","0,010934472"
"-0,95281374","0,011140108"
"-0,96688604","0,010824203"
"-1,046123","0,011304021"
"-1,0590814","0,01155138"
"-0,94119835","0,01155436"
"-2,6045125","-0,0092953444"
"-4,479032","-0,016903877"
"-6,513061","-0,025823712"
"-8,5262527","-0,035452843"
"-10,547167","-0,04503727"
"-12,685502","-0,052791834"
"-14,713947","-0,059938431"
"-16,611721","-0,0657022"
"-18,474186","-0,071468949"
"-20,418148","-0,077694654"
"-22,465858","-0,084188581"
"-24,412951","-0,090095401"
"-26,244839","-0,095495582"
"-28,139822","-0,10073185"
"-30,180277","-0,10719001"
"-32,158176","-0,11191666"
"-34,029762","-0,11797547"
"-35,951065","-0,122118"
"-37,935139","-0,12784302"
"-39,971947","-0,13333857"
"-41,815338","-0,13876557"
"-43,746017","-0,14332533"
"-45,686863","-0,14877021"
"-47,729759","-0,15339553"
"-49,70005","-0,1586169"
"-51,520241","-0,16291738"
"-53,477135","-0,16832352"
"-55,505508","-0,17251372"
"-57,541332","-0,17816722"
"-59,382946","-0,1835674"
"-61,263153","-0,18802285"
"-63,286346","-0,19232631"
"-65,328537","-0,19707084"
"-67,222427","-0,20200014"
"-69,093018","-0,20795166"
"-71,062363","-0,21119118"
"-73,092346","-0,21658838"
"-75,032333","-0,22190213"
"-76,867714","-0,22470355"
"-78,869858","-0,23057759"
"-80,900406","-0,23506582"
"-82,847572","-0,24015009"
"-84,669304","-0,24541914"
"-86,636528","-0,2494216"
"-88,665962","-0,25378466"
"-90,695061","-0,25887489"
"-92,532455","-0,2620101"
"-94,395485","-0,26753545"
"-96,432968","-0,27196109"
"-98,462456","-0,27647316"
"-100,38486","-0,28120875"
"-102,21433","-0,28535724"
"-104,20093","-0,28985739"
"-106,26991","-0,29432476"
"-108,24521","-0,29864907"
"-110,05126","-0,3035754"
"-111,96329","-0,30833781"
"-114,02065","-0,31190217"
"-116,02077","-0,31659007"
"-117,89195","-0,32134652"
"-119,77514","-0,3251344"
"-121,79126","-0,3290534"
"-123,91685","-0,33331811"
"-125,78999","-0,33873916"
"-127,65285","-0,34303963"
"-129,60493","-0,34634471"
"-131,50603","-0,35128891"
"-133,46646","-0,35483539"
"-135,35434","-0,35993159"
"-137,31766","-0,36418736"
"-136,86415","-0,36339164"
"-134,9099","-0,36060512"
"-132,84222","-0,35690665"
"-130,84209","-0,35417974"
"-128,92778","-0,34912825"
"-127,05426","-0,34640729"
"-125,02967","-0,34331083"
"-123,02841","-0,33921897"
"-121,10928","-0,33628643"
"-119,20351","-0,33255219"
"-117,20067","-0,3290236"
"-115,19296","-0,3256768"
"-113,26114","-0,32146275"
"-111,36729","-0,31818748"
"-109,40942","-0,31457841"
