Ch 1 Kraft,Ch 1 Weg
"-1,2651794","6,4655395"
"-1,5593488","6,4638391"
"-1,8697511","6,4624043"
"-2,1081641","6,4605432"
"-2,2226908","6,4590616"
"-2,4849734","6,4581795"
"-3,1898842","6,455195"
"-3,4551454","6,4525309"
"-3,7043319","6,451045"
"-3,9663799","6,4493074"
"-3,9471388","6,4498453"
"-4,0109158","6,4491673"
"-3,9648767","6,4489288"
"-3,9899702","6,4490499"
"-3,9658492","6,4492583"
"-3,9766059","6,4486713"
"-3,9750133","6,4494553"
"-3,9194989","6,4498005"
"-3,8781836","6,4494877"
"-3,9497316","6,4489765"
"-5,5395255","-0,0068068504"
"-7,4534698","-0,015166402"
"-9,5088329","-0,023844838"
"-11,70958","-0,032663345"
"-13,590477","-0,039702654"
"-15,513963","-0,046773255"
"-17,495232","-0,052450597"
"-19,449533","-0,058692694"
"-21,426388","-0,063937902"
"-23,269562","-0,068689883"
"-25,184999","-0,074566901"
"-27,327904","-0,079759955"
"-29,267666","-0,08546561"
"-31,169174","-0,089691579"
"-33,062233","-0,094352663"
"-34,986969","-0,098887086"
"-36,889992","-0,1035437"
"-38,925907","-0,10915697"
"-40,880829","-0,1125887"
"-42,684574","-0,11760145"
"-44,908989","-0,12197942"
"-46,642403","-0,12689531"
"-48,708382","-0,13055354"
"-50,541771","-0,13454556"
"-52,401653","-0,13936609"
"-54,486622","-0,14357865"
"-56,513195","-0,14743358"
"-58,495205","-0,15198886"
"-60,469501","-0,15640259"
"-62,381908","-0,16055405"
"-64,348976","-0,16382784"
"-66,247322","-0,1679033"
"-68,113808","-0,17145574"
"-70,208183","-0,17641336"
"-72,138763","-0,18033385"
"-74,075645","-0,18427819"
"-75,982712","-0,18808693"
"-77,809608","-0,1918897"
"-79,798943","-0,19579232"
"-81,95826","-0,19971728"
"-83,828835","-0,20364523"
"-85,762535","-0,20711571"
"-87,624985","-0,21036267"
"-89,551018","-0,21466166"
"-91,401321","-0,21763146"
"-93,631165","-0,22214949"
"-95,388824","-0,22589862"
"-97,543304","-0,22950619"
"-99,301346","-0,23312271"
"-101,40982","-0,23714006"
"-103,26131","-0,24077594"
"-105,11867","-0,24422854"
"-107,21262","-0,24709105"
"-109,09331","-0,25101751"
"-111,16476","-0,25473386"
"-113,17666","-0,25765449"
"-114,96382","-0,26151091"
"-116,94844","-0,26449859"
"-118,95705","-0,2687186"
"-120,81001","-0,27177781"
"-122,85001","-0,27541071"
"-124,81197","-0,27931482"
"-126,76476","-0,28185397"
"-128,68817","-0,28572679"
"-130,54066","-0,28878152"
"-132,64377","-0,29226393"
"-134,6076","-0,29554069"
"-136,41602","-0,29877573"
"-138,65834","-0,30273497"
"-140,22484","-0,30584931"
"-142,32901","-0,3091976"
"-144,14122","-0,31235218"
"-146,08789","-0,31523556"
"-147,93489","-0,3188625"
"-150,00191","-0,32209456"
"-152,02946","-0,32525212"
"-153,97415","-0,3286466"
"-155,78546","-0,3319636"
"-157,8582","-0,33538938"
"-159,83888","-0,33850819"
"-161,72493","-0,34151226"
"-163,76035","-0,34442097"
"-165,67798","-0,34748018"
"-167,57809","-0,35143346"
"-169,62741","-0,35448521"
"-171,45863","-0,35712719"
"-173,69789","-0,36148131"
"-175,54477","-0,36477447"
"-177,40057","-0,3668651"
"-179,31744","-0,37047416"
"-181,37683","-0,37354529"
"-183,16458","-0,37726611"
"-185,18117","-0,37979633"
"-187,24448","-0,38273185"
"-189,17796","-0,38601607"
"-191,02538","-0,38895309"
"-192,98047","-0,39226413"
"-195,01099","-0,39515644"
"-196,84143","-0,39838701"
"-198,87712","-0,40179789"
"-200,83348","-0,40481091"
"-202,68735","-0,40765405"
"-204,52016","-0,41023344"
"-206,65617","-0,41427463"
"-208,57169","-0,41682124"
"-210,58925","-0,42053312"
"-212,54689","-0,42326301"
"-214,52298","-0,42619854"
"-216,3383","-0,42955726"
"-218,22992","-0,43217838"
"-220,23697","-0,43528378"
"-222,29721","-0,43875873"
"-224,06357","-0,44162273"
"-226,12312","-0,44541806"
"-228,07162","-0,4475832"
"-230,05673","-0,45111179"
"-232,00491","-0,45470297"
"-233,90134","-0,45671314"
"-235,88661","-0,46026409"
"-237,82387","-0,46336651"
"-239,66161","-0,46610236"
"-241,76947","-0,46955198"
"-243,6564","-0,47241151"
"-245,51015","-0,47565699"
"-247,59073","-0,47876984"
"-249,50618","-0,48146397"
"-251,56145","-0,48426837"
"-253,39568","-0,48762411"
"-255,43521","-0,4908964"
"-257,28696","-0,4937917"
"-259,19739","-0,49715042"
"-261,20859","-0,49995333"
"-263,17313","-0,50251782"
"-265,18799","-0,50586611"
"-266,97531","-0,50888509"
"-269,12903","-0,51157475"
"-270,94699","-0,51520169"
"-272,90439","-0,51848143"
"-274,76224","-0,52058846"
"-276,86768","-0,52350014"
"-278,64764","-0,52675009"
"-280,57101","-0,5303517"
"-282,66916","-0,53350031"
"-281,19025","-0,53215325"
"-279,36652","-0,53078681"
"-277,40979","-0,52780956"
"-275,32559","-0,52556992"
"-273,54099","-0,52322596"
"-271,52133","-0,5209446"
"-269,54736","-0,51836222"
"-267,60138","-0,51603168"
"-265,58102","-0,51373839"
"-263,76721","-0,51161945"
"-261,73837","-0,50901771"
"-259,93225","-0,50597489"
"-257,7879","-0,50375313"
"-255,91216","-0,50162375"
"-253,91794","-0,49943924"
"-252,0405","-0,49685687"
"-249,97168","-0,49411207"
"-248,12209","-0,49191862"
"-246,07202","-0,48911572"
"-244,27705","-0,48700571"
"-242,20477","-0,48373491"
"-240,26987","-0,48161745"
"-238,39583","-0,47947317"
"-236,49985","-0,47672242"
"-234,40599","-0,47388524"
"-232,47769","-0,47175586"
"-230,56512","-0,46928376"
"-228,50832","-0,46671778"
"-226,53307","-0,46368092"
"-224,59563","-0,46135634"
"-222,72957","-0,45903772"
"-220,80077","-0,45667738"
"-218,82561","-0,45366883"
"-216,84457","-0,45101494"
"-214,76045","-0,44834167"
"-212,95847","-0,44575036"
"-210,98618","-0,44308305"
"-208,8922","-0,44078678"
"-207,06204","-0,43805987"
"-205,10129","-0,43550283"
"-203,21556","-0,43257475"
"-201,19124","-0,42977929"
"-199,3123","-0,42784363"
"-197,22328","-0,42491257"
"-195,37143","-0,4223004"
"-193,53986","-0,41974783"
"-191,5809","-0,41689575"
"-189,70332","-0,41430444"
"-187,82088","-0,41197985"
"-185,84116","-0,40901452"
"-183,82512","-0,40620565"
"-181,7982","-0,40292889"
"-179,75728","-0,40046573"
"-178,04431","-0,3982231"
"-176,05113","-0,39565116"
"-174,16035","-0,39267391"
"-172,23369","-0,38955212"
"-170,1212","-0,38764626"
"-168,20857","-0,38419068"
"-166,19289","-0,38161278"
"-164,19957","-0,37817359"
"-162,26776","-0,37551224"
"-160,32649","-0,37286431"
"-158,44789","-0,37031472"
"-156,4787","-0,3673017"
"-154,46149","-0,36468655"
"-152,44928","-0,3621012"
"-150,72725","-0,3589958"
"-148,61102","-0,35548955"
"-146,79547","-0,35310686"
"-144,7627","-0,34869015"
"-142,76436","-0,34673065"
"-140,80876","-0,34361631"
"-138,87267","-0,34110993"
"-136,84795","-0,33790916"
"-135,01501","-0,33554584"
"-132,99857","-0,33226311"
"-131,07446","-0,32877326"
"-129,11208","-0,32541752"
"-127,18439","-0,32247901"
"-125,31268","-0,32025129"
"-123,34518","-0,31633228"
"-121,35614","-0,31278729"
"-119,4583","-0,31030625"
"-117,55663","-0,30741096"
"-115,72475","-0,30432791"
"-113,55424","-0,30058026"
"-111,69069","-0,2981022"
"-109,68807","-0,29413849"
"-107,79184","-0,29090494"
"-105,92489","-0,2882421"
"-103,88885","-0,28430223"
"-101,86012","-0,28089881"
"-99,965584","-0,27710646"
"-98,091972","-0,27378947"
"-96,112144","-0,27113855"
"-94,07637","-0,26718527"
"-92,104202","-0,26317537"
"-90,134583","-0,26044697"
"-88,201103","-0,25658309"
"-86,191124","-0,25291592"
"-84,361603","-0,24951696"
"-82,346153","-0,24565011"
"-80,45266","-0,241898"
"-78,542824","-0,2380386"
"-76,462425","-0,23416877"
"-74,570572","-0,23010075"
"-72,539116","-0,22677481"
"-70,699142","-0,22231191"
"-68,600029","-0,21853894"
"-66,780083","-0,21494031"
"-64,820091","-0,21117032"
"-62,820293","-0,20698905"
"-60,969654","-0,20249039"
"-59,012852","-0,19772947"
"-57,105358","-0,19426495"
"-55,215343","-0,19017756"
"-53,260612","-0,18598437"
"-51,232246","-0,18117279"
"-49,129158","-0,17587692"
"-47,2299","-0,17216504"
"-45,302261","-0,16874224"
"-43,289063","-0,1632154"
"-41,324608","-0,15810132"
"-39,401493","-0,15401095"
"-37,463467","-0,14875531"
"-35,405945","-0,1435861"
"-33,500324","-0,1384303"
"-31,5613","-0,13352782"
"-29,620346","-0,12857914"
"-27,726875","-0,123173"
"-25,686405","-0,11786222"
"-23,866186","-0,11206567"
"-21,901968","-0,10657459"
"-19,930138","-0,1002416"
"-18,064461","-0,093710423"
"-16,039614","-0,08777827"
"-14,103572","-0,080934167"
"-12,176719","-0,073467195"
"-10,226691","-0,065548718"
"-8,3054962","-0,057411194"
"-6,345922","-0,047142804"
