Ch 1 Kraft,Ch 1 Weg
"-1,2425501","-0,49743503"
"-1,2536571","-0,49781799"
"-1,8454958","-0,50150156"
"-2,2147074","-0,5044952"
"-2,4906621","-0,50625801"
"-2,7874057","-0,50840378"
"-3,1238515","-0,51064491"
"-3,4578497","-0,51248223"
"-3,7099197","-0,51390976"
"-4,043972","-0,51553249"
"-4,0368104","-0,51601827"
"-3,9846356","-0,51614344"
"-4,002912","-0,51550865"
"-3,999902","-0,51605701"
"-3,9208586","-0,51567554"
"-3,9463825","-0,51543266"
"-3,9519815","-0,51559806"
"-3,9155092","-0,51615089"
"-3,9244239","-0,51531792"
"-3,960207","-0,51593632"
"-5,6035256","-0,0076159835"
"-7,6338744","-0,01642555"
"-9,6087799","-0,02361536"
"-11,604782","-0,031878054"
"-13,524055","-0,038334727"
"-15,556302","-0,044687092"
"-17,486469","-0,050519407"
"-19,468273","-0,056196749"
"-21,408955","-0,061333179"
"-23,304701","-0,067275763"
"-25,281193","-0,071525574"
"-27,22769","-0,077024102"
"-29,138376","-0,081725419"
"-31,070047","-0,086143613"
"-33,00568","-0,090757012"
"-34,948067","-0,095227361"
"-36,98774","-0,099995732"
"-38,921219","-0,10453761"
"-40,852978","-0,10898858"
"-42,786526","-0,11309683"
"-44,817253","-0,11771917"
"-46,729485","-0,12188703"
"-48,693748","-0,12601465"
"-50,624737","-0,12963265"
"-52,559551","-0,13424158"
"-54,492081","-0,13843328"
"-56,470585","-0,142169"
"-58,466797","-0,14593303"
"-60,375259","-0,15015006"
"-62,370018","-0,15407205"
"-64,286339","-0,15715808"
"-66,223419","-0,16085505"
"-68,171745","-0,16544163"
"-70,105537","-0,16811639"
"-72,07048","-0,17245561"
"-73,94828","-0,1757741"
"-75,930099","-0,1794979"
"-77,900208","-0,18350482"
"-79,861778","-0,18698722"
"-81,797287","-0,19050688"
"-83,711868","-0,19457042"
"-85,726662","-0,19787252"
"-87,654922","-0,20188838"
"-89,60463","-0,20427406"
