Ch 1 Kraft,Ch 1 Weg
"-0,97091126","0,013068318"
"-1,0100771","0,012612343"
"-1,0470897","0,0123173"
"-0,96757895","0,012269616"
"-0,96910822","0,012353063"
"-0,9657461","0,011900067"
"-1,0085628","0,01270175"
"-1,0701846","0,013023615"
"-0,98846292","0,013080239"
"-0,94924867","0,01269877"
"-0,98681819","0,012770295"
"-1,0178089","0,012055039"
"-1,0546688","0,012725592"
"-0,9862054","0,011926889"
"-0,95015949","0,012549758"
"-1,0094177","0,013113022"
"-1,0437369","0,011909008"
"-1,0339562","0,012153387"
"-0,98972023","0,012820959"
"-0,96326697","0,013542175"
"-2,6877577","-0,0082135201"
"-4,366724","-0,016573071"
"-6,6837296","-0,027340651"
"-8,5686874","-0,036925077"
"-10,594436","-0,044673681"
"-12,729175","-0,053372979"
"-14,729859","-0,06094873"
"-16,653757","-0,066542625"
"-18,570091","-0,072786212"
"-20,403727","-0,079023838"
"-22,39966","-0,084772706"
"-24,378305","-0,090292096"
"-26,346375","-0,096365809"
"-28,199661","-0,10204613"
"-30,099522","-0,10814369"
"-32,118805","-0,11394322"
"-34,100636","-0,11771917"
"-36,101704","-0,12378395"
"-37,919834","-0,12922585"
"-39,841053","-0,13483465"
"-41,821171","-0,13926327"
"-43,852333","-0,14444888"
"-45,813244","-0,15070736"
"-47,657845","-0,15541315"
"-49,60181","-0,15957654"
"-51,588886","-0,16521215"
"-53,589973","-0,17122626"
"-55,551224","-0,17575026"
"-57,38205","-0,18022358"
"-59,343647","-0,18532872"
"-61,341358","-0,18983483"
"-63,365177","-0,1943022"
"-65,22332","-0,20040572"
"-67,087402","-0,20444989"
"-69,104889","-0,20957291"
"-71,050995","-0,2138108"
"-73,086548","-0,21931529"
"-74,98455","-0,22291243"
"-76,858719","-0,22799671"
"-78,854828","-0,23359954"
"-80,828041","-0,23710132"
"-82,808586","-0,24188161"
"-84,728638","-0,24685562"
"-86,601898","-0,25141239"
"-88,596535","-0,25612414"
"-90,571381","-0,26101768"
"-92,619423","-0,26575625"
"-94,480621","-0,2699703"
"-96,382011","-0,27475357"
"-98,360252","-0,27946234"
"-100,33794","-0,2839148"
"-102,3418","-0,28888583"
"-104,23657","-0,29254258"
"-106,11173","-0,29711425"
"-108,11862","-0,30170977"
"-110,0881","-0,30596852"
"-112,08114","-0,31010509"
"-113,97934","-0,31543672"
"-115,83666","-0,31976998"
"-117,86018","-0,32413602"
"-119,85074","-0,32866895"
"-121,83337","-0,33265054"
"-123,7486","-0,33734441"
"-125,61017","-0,34146905"
"-127,57919","-0,34605563"
"-129,5795","-0,35068691"
"-131,54768","-0,35451651"
"-132,7881","-0,35828948"
"-130,65417","-0,3541708"
"-128,71713","-0,35209656"
"-126,81397","-0,34831464"
"-124,85184","-0,34463704"
"-122,85868","-0,3416121"
"-120,80425","-0,33834875"
"-118,87859","-0,33492744"
"-116,98646","-0,331074"
"-115,03329","-0,32660365"
"-113,05555","-0,32344162"
"-111,05286","-0,31983852"
"-109,11142","-0,31583905"
"-107,22871","-0,31265616"
"-105,26483","-0,30866265"
"-103,2812","-0,30536056"
"-101,25941","-0,30063689"
"-99,38092","-0,29703379"
"-97,487106","-0,29311776"
"-95,519272","-0,28939843"
"-93,515282","-0,28560758"
"-91,517448","-0,28129518"
"-89,655624","-0,27700067"
"-87,743904","-0,27354956"
"-85,741875","-0,26923418"
"-83,757446","-0,26494861"
"-81,786079","-0,26139617"
"-79,868378","-0,25733411"
"-78,035912","-0,25312901"
"-76,004242","-0,24960935"
"-73,997238","-0,24513602"
"-72,025955","-0,24106205"
"-70,126106","-0,23617148"
"-68,282257","-0,23170114"
"-66,303802","-0,22780299"
"-64,221909","-0,22391975"
"-62,30331","-0,21874011"
"-60,381519","-0,21380186"
"-58,501911","-0,20956099"
"-56,525906","-0,20475388"
"-54,483162","-0,20004213"
"-52,551235","-0,19567013"
"-50,658199","-0,19004047"
"-48,761475","-0,18573701"
"-46,752239","-0,18039048"
"-44,732422","-0,17582774"
"-42,784184","-0,1717478"
"-40,918434","-0,16580522"
"-39,007484","-0,16036332"
"-37,003239","-0,15493333"
"-35,022099","-0,15000105"
"-33,05587","-0,14492571"
"-31,164066","-0,13878345"
"-29,235308","-0,13283789"
"-27,229246","-0,12741685"
"-25,331911","-0,12313426"
"-23,387581","-0,1165837"
"-21,487404","-0,11070073"
"-19,580477","-0,10426641"
"-17,599228","-0,098240376"
"-15,532628","-0,090700388"
"-13,589383","-0,084093213"
"-11,733051","-0,077423453"
"-9,7332602","-0,06929934"
"-7,7252865","-0,060790777"
"-5,763484","-0,051736832"
"-3,8910844","-0,041696429"
"-5,7345982","-0,048458576"
"-7,8360605","-0,056436658"
"-9,751339","-0,06493032"
"-11,687248","-0,071755052"
"-13,716855","-0,077602267"
"-15,726574","-0,084111094"
"-17,682417","-0,091335177"
"-19,615904","-0,096574426"
"-21,506975","-0,10176897"
"-23,486446","-0,10800958"
"-25,525789","-0,11350214"
"-27,472839","-0,11824369"
"-29,322218","-0,1242578"
"-31,269686","-0,12974143"
"-33,236206","-0,13428628"
"-35,231636","-0,13980865"
"-37,229313","-0,14552772"
"-39,12759","-0,15007257"
"-41,014072","-0,155285"
"-42,976814","-0,15943944"
"-45,011284","-0,16438067"
"-46,952812","-0,16987026"
"-48,821148","-0,17457008"
"-50,762436","-0,17974973"
"-52,735497","-0,18461943"
"-54,745514","-0,18870831"
"-56,711006","-0,19370914"
"-58,57235","-0,19820035"
"-60,477089","-0,20211339"
"-62,518536","-0,207901"
"-64,521629","-0,21190047"
"-66,431175","-0,21738112"
"-68,33744","-0,22099912"
"-70,256699","-0,225842"
"-72,187263","-0,22992492"
"-74,25695","-0,23506582"
"-76,149437","-0,23879111"
"-78,00808","-0,24256706"
"-80,00341","-0,24805367"
"-82,011444","-0,25241971"
"-83,997963","-0,25705695"
"-85,912857","-0,26079714"
"-87,805679","-0,26504099"
"-89,755241","-0,26939213"
"-91,770081","-0,27405918"
"-93,774078","-0,27795136"
"-95,679459","-0,28306544"
"-97,546738","-0,28643608"
"-99,528091","-0,2913475"
"-101,53082","-0,29479563"
"-103,50333","-0,2994597"
"-105,41847","-0,3038615"
"-107,29093","-0,30802488"
"-109,24936","-0,31171143"
"-111,27906","-0,31604469"
"-113,28326","-0,31999946"
"-115,14632","-0,32406151"
"-117,04657","-0,32847226"
"-119,02783","-0,33329725"
"-121,04309","-0,33665001"
"-122,9813","-0,34017265"
"-124,90063","-0,34515262"
"-126,77358","-0,34814477"
"-128,8084","-0,35268962"
"-130,77661","-0,35689175"
"-131,60912","-0,358814"
