Ch 1 Kraft,Ch 1 Weg
"-0,98393488","-0,067031384"
"-0,96406227","-0,067109987"
"-0,96002221","-0,066720694"
"-0,95169431","-0,066548213"
"-0,9599086","-0,067109242"
"-0,97919071","-0,067179278"
"-0,97842515","-0,066981092"
"-0,99144876","-0,066847354"
"-0,99160707","-0,067038834"
"-1,0091178","-0,066711381"
"-0,98523867","-0,066965818"
"-0,96861833","-0,067144632"
"-0,97283351","-0,067261234"
"-0,96080452","-0,067130849"
"-0,96486694","-0,066979602"
"-0,98383242","-0,066875666"
"-0,98504126","-0,066727027"
"-0,98975188","-0,066847354"
"-0,99477732","-0,067158043"
"-1,0013654","-0,06675832"
"-2,648037","-0,01328662"
"-3,8903708","-0,023968518"
"-6,5663028","-0,044608861"
"-8,5134754","-0,057810172"
"-10,715777","-0,070939958"
"-12,745174","-0,082598999"
"-14,671231","-0,09310022"
"-16,594997","-0,10279082"
"-18,530041","-0,1124993"
"-20,44293","-0,12198314"
"-22,395262","-0,13115555"
"-24,354254","-0,13984069"
"-26,292597","-0,14841892"
"-28,210314","-0,15700497"
"-30,173574","-0,16571321"
"-32,117416","-0,17390549"
"-34,096951","-0,1821354"
"-36,07209","-0,190337"
"-37,992332","-0,19807704"
"-39,89603","-0,20629168"
"-41,828598","-0,21391213"
"-43,803875","-0,22244453"
"-45,748955","-0,23002326"
"-47,725113","-0,23750812"
"-49,683254","-0,24485849"
"-51,614742","-0,25285035"
"-53,531647","-0,26048607"
"-55,443768","-0,2679255"
"-57,440933","-0,275464"
"-59,404247","-0,2835229"
"-61,345127","-0,2906099"
"-63,30167","-0,29770917"
"-65,233414","-0,3051661"
"-67,202576","-0,31243974"
"-69,158463","-0,32009667"
"-71,102531","-0,32757446"
"-73,090202","-0,33495203"
"-74,950653","-0,34218991"
"-76,893898","-0,34859926"
"-78,18512","-0,35440251"
"-76,155952","-0,34856385"
"-74,217522","-0,34301654"
"-72,206741","-0,33711568"
"-70,20195","-0,33106768"
"-68,203873","-0,32519662"
"-66,261688","-0,31874514"
"-64,326035","-0,31252539"
"-62,348988","-0,30612534"
"-60,38715","-0,30006319"
"-58,444607","-0,29384905"
"-56,486263","-0,28732866"
"-54,525612","-0,28078258"
"-52,596462","-0,274048"
"-50,626949","-0,26779884"
"-48,671837","-0,26111269"
"-46,711998","-0,25418624"
"-44,74662","-0,2468694"
"-42,80254","-0,24010986"
"-40,82056","-0,2322562"
"-38,882645","-0,22509433"
"-36,950718","-0,21741912"
"-35,021198","-0,21063276"
"-33,087952","-0,20250492"
"-31,120384","-0,19433647"
"-29,132545","-0,18573552"
"-27,186018","-0,17813146"
"-25,272017","-0,16971119"
"-23,283976","-0,16120858"
"-21,364754","-0,15206635"
"-19,424654","-0,14323182"
"-17,470856","-0,13394579"
"-15,508792","-0,12431964"
"-13,551172","-0,11433512"
"-11,608354","-0,10409728"
"-9,6639709","-0,093659014"
"-7,7274814","-0,082474202"
"-5,7746248","-0,070235506"
"-4,2873788","-0,059151277"
"-2,024766","-0,039359182"
"-1,3170484","-0,02871789"
"-3,4794044","-0,047894567"
"-5,0917716","-0,059336424"
"-7,7216997","-0,075793266"
"-9,8053322","-0,086916983"
"-11,771451","-0,097410008"
"-13,721595","-0,10693185"
"-15,693974","-0,11661053"
"-17,655499","-0,12548268"
"-19,61059","-0,13457015"
"-21,549572","-0,14341101"
"-23,491697","-0,15164502"
"-25,448441","-0,16033575"
"-27,4062","-0,16911663"
"-29,38658","-0,17729811"
"-31,314396","-0,18540621"
"-33,250053","-0,19310527"
"-35,227356","-0,2006188"
"-37,167213","-0,20867623"
"-39,095749","-0,21598041"
"-41,063171","-0,2234526"
"-43,033909","-0,23104884"
"-44,975227","-0,23827255"
"-46,90752","-0,24602897"
"-48,840027","-0,25309324"
"-50,799839","-0,26008373"
"-52,743301","-0,26700199"
"-54,715851","-0,27431512"
"-56,702713","-0,28151274"
"-58,61488","-0,28811359"
"-60,567852","-0,29522443"
"-62,523106","-0,30250549"
"-64,42997","-0,3088426"
"-66,409607","-0,31568521"
