Ch 1 Kraft,Ch 1 Weg
"-1,0232348","-5,6224585"
"-1,0453091","-5,6236596"
"-0,91094339","-5,6222143"
"-0,94377434","-5,6218681"
"-1,0764748","-5,6234002"
"-0,96552444","-5,6231589"
"-0,97854066","-5,6229234"
"-1,065297","-5,6224794"
"-0,95949322","-5,6230068"
"-0,95583129","-5,6234837"
"-1,0767653","-5,6221218"
"-1,0035355","-5,6225867"
"-0,96815264","-5,6225033"
"-1,0823067","-5,6227713"
"-0,96729583","-5,6227355"
"-0,93512797","-5,6229739"
"-1,0555423","-5,6226611"
"-1,0567046","-5,6231499"
"-0,93075633","-5,6224198"
"-1,021158","-5,6232481"
"-2,5771651","-0,008264184"
"-4,2003951","-0,01642704"
"-6,1250291","-0,025257468"
"-8,6241064","-0,035321712"
"-10,508576","-0,043642521"
"-12,631419","-0,050801039"
"-14,847228","-0,058802962"
"-16,639069","-0,0641644"
"-18,455898","-0,071659684"
"-20,540012","-0,075635314"
"-22,427122","-0,081685185"
"-24,240097","-0,087851286"
"-26,28405","-0,092980266"
"-28,23559","-0,097954273"
"-30,036171","-0,10375977"
"-32,067318","-0,10885596"
"-34,15509","-0,11450052"
"-35,840023","-0,12046397"
"-37,843113","-0,12457073"
"-40,025135","-0,12991726"
"-41,751907","-0,13475418"
"-43,662758","-0,14049709"
"-45,845192","-0,14451146"
"-47,651268","-0,14871955"
"-49,453438","-0,15422702"
"-51,70042","-0,15964806"
"-53,530109","-0,16514659"
"-55,321712","-0,17000735"
"-57,434624","-0,17411113"
"-59,46582","-0,17862618"
"-61,229816","-0,18291175"
"-63,187134","-0,18876493"
"-65,374367","-0,19352138"
"-67,133423","-0,19708872"
"-69,047745","-0,20339191"
"-71,18515","-0,20706058"
"-73,03215","-0,21170378"
"-74,83284","-0,21603107"
"-77,00811","-0,22067726"
"-78,880394","-0,2257973"
"-80,738724","-0,230667"
"-82,741089","-0,23444593"
"-84,737221","-0,23920536"
"-86,585693","-0,24386346"
"-88,58419","-0,24799705"
"-90,623718","-0,25359392"
"-92,448425","-0,25777519"
"-94,467125","-0,26005805"
"-96,48616","-0,26640892"
"-98,315559","-0,27120113"
"-100,24236","-0,27555227"
"-102,40585","-0,27958155"
"-104,20782","-0,28516352"
"-106,02352","-0,28936565"
"-108,11717","-0,29332638"
"-110,13428","-0,29723942"
"-111,90081","-0,30103922"
"-113,93132","-0,30629635"
"-115,95615","-0,31081438"
"-117,82201","-0,31547546"
"-119,81879","-0,31888783"
"-121,86502","-0,32316744"
"-123,66223","-0,32664835"
"-125,63165","-0,33209622"
"-127,70975","-0,33627152"
"-129,53882","-0,34041703"
"-131,42278","-0,34431815"
"-133,59546","-0,34924448"
"-135,41301","-0,35299361"
"-137,23068","-0,35728812"
"-139,36031","-0,3616333"
"-141,32545","-0,3657788"
"-143,11026","-0,36973357"
"-145,19109","-0,37411749"
"-147,16052","-0,37801266"
"-145,10025","-0,37645996"
"-143,15359","-0,37183166"
"-141,32515","-0,3701061"
"-139,20227","-0,36625564"
"-137,1467","-0,36233962"
"-135,39401","-0,35945475"
"-133,36661","-0,35586357"
"-131,32301","-0,35286844"
"-129,51489","-0,34887493"
"-127,47747","-0,34569204"
"-125,40679","-0,34177601"
"-123,6616","-0,33788383"
"-121,62236","-0,33560693"
"-119,55235","-0,33040047"
"-117,7374","-0,32756031"
"-115,76952","-0,32313466"
"-113,73295","-0,32000244"
"-111,83855","-0,316149"
"-109,94492","-0,31231344"
"-107,89827","-0,30868948"
"-105,97148","-0,3043592"
"-104,09767","-0,30116439"
"-102,01766","-0,29695928"
"-100,06443","-0,29286742"
"-98,254066","-0,28901696"
"-96,181107","-0,28575361"
"-94,207611","-0,28114915"
"-92,461441","-0,27674437"
"-90,346001","-0,27332008"
"-88,339973","-0,27001202"
"-86,534088","-0,2648145"
"-84,555458","-0,26198924"
"-82,445801","-0,25697947"
"-80,61544","-0,25195181"
"-78,748482","-0,24947822"
"-76,627296","-0,24559796"
"-74,740753","-0,2393961"
"-72,958206","-0,23641288"
"-70,764694","-0,23177564"
"-68,826881","-0,22743642"
"-67,104355","-0,22366047"
"-64,978683","-0,21964014"
"-62,942005","-0,21419823"
"-61,254738","-0,21036565"
"-59,093067","-0,20561516"
"-57,065838","-0,20062625"
"-55,360413","-0,19688606"
"-53,311028","-0,19162297"
"-51,230911","-0,18677115"
"-49,416641","-0,18196404"
"-47,501328","-0,17744601"
"-45,40155","-0,17182231"
"-43,560757","-0,16749799"
"-41,717987","-0,162673"
"-39,541458","-0,15650094"
"-37,672127","-0,15308857"
"-35,839035","-0,14637709"
"-33,725414","-0,14113784"
"-31,793669","-0,13616383"
"-30,033318","-0,13044178"
"-27,91992","-0,12516081"
"-25,942932","-0,11947155"
"-24,148191","-0,11332929"
"-22,162407","-0,10772645"
"-20,08143","-0,10228455"
"-18,286423","-0,095689297"
"-16,318926","-0,090447068"
"-14,257138","-0,083640218"
"-12,343479","-0,076767802"
"-10,54903","-0,070104003"
"-8,4044847","-0,061392784"
"-6,4862781","-0,052759051"
"-4,7466307","-0,042971969"
"-4,6969094","-0,041654706"
"-6,7838302","-0,050327182"
