Ch 1 Kraft,Ch 1 Weg
"0,10882318","5,0025883"
"0,061877072","5,0030379"
"0,087935477","4,9965949"
"0,10537356","4,9759865"
"0,092241913","4,9438896"
"0,065438449","4,8967333"
"0,10076724","4,8321815"
"0,10377169","4,7471375"
"0,099778175","4,6348305"
"0,076364726","4,4922647"
"0,064792112","4,324749"
"0,086825341","4,1312695"
"0,11174008","3,9107533"
"0,080114231","3,6734939"
"0,059317797","3,4192114"
"0,076215714","3,1460075"
"0,096330419","2,8587699"
"0,092118979","2,5538535"
"0,078637153","2,2360206"
"0,058379024","1,9029677"
"0,083226711","1,5531093"
"0,089470297","1,1876911"
"0,06348826","0,79959929"
"0,047957525","0,39384961"
"-2,8780754","-0,013813376"
"-6,2100067","-0,037908554"
"-5,1344633","-0,035530329"
"-4,1996522","-0,032061338"
"-3,6817603","-0,030764937"
"-3,4223254","-0,02836287"
"-2,4079885","-0,023642182"
"-1,8353928","-0,020492077"
"-1,6536061","-0,01886785"
"-1,5297644","-0,017613173"
"-1,4129337","-0,016444921"
"-1,3169925","-0,016063452"
"-1,2047179","-0,015693903"
"-1,1663213","-0,014704466"
"-1,1530164","-0,013965368"
"-1,1520014","-0,01398623"
"-1,1201054","-0,01296699"
"-1,054585","-0,01424849"
"-1,0203458","-0,01296103"
"-1,0382794","-0,013145804"
"-1,0899137","-0,013327599"
"-1,0222514","-0,01296103"
"-0,95668435","-0,012403727"
"-0,98988044","-0,013378263"
"-1,0627545","-0,012719631"
"-1,0521971","-0,012287498"
"-1,0183845","-0,012591481"
"-0,96555054","-0,012734532"
"-1,0121726","-0,01308322"
"-1,0115634","-0,012844801"
"-1,0227393","-0,012224913"
"-1,0005515","-0,011834502"
"-0,98557401","-0,012254715"
"-0,96906537","-0,01283288"
"-1,0055248","-0,012362003"
"-1,0345206","-0,01180768"
"-0,99775565","-0,012713671"
"-0,95800871","-0,01231432"
"-0,99011326","-0,012597442"
"-1,004668","-0,012660027"
"-1,020113","-0,011983514"
"-1,0120273","-0,012284517"
"-0,94979072","-0,011619925"
"-0,9586252","-0,011941791"
"-1,0267142","-0,012114644"
"-1,0432396","-0,012055039"
"-0,97670966","-0,011432171"
"-0,93082899","-0,011855364"
"-0,98645127","-0,012212992"
"-1,0240618","-0,00056624413"
"-2,8563664","-0,0096738338"
"-4,6770945","-0,019201636"
"-5,9386659","-0,025346875"
"-8,6162062","-0,037053227"
"-10,612869","-0,044897199"
"-12,982162","-0,053134561"
"-15,029161","-0,059884787"
"-16,813459","-0,067025423"
"-18,733917","-0,071308017"
"-20,72603","-0,077965856"
"-22,715143","-0,082999468"
"-24,609543","-0,088992715"
"-26,422178","-0,093591213"
"-28,353083","-0,098460913"
"-30,38908","-0,1041621"
"-32,418423","-0,10911226"
"-34,298462","-0,1142025"
"-36,127037","-0,11909306"
"-38,060566","-0,12366176"
"-40,131493","-0,12874603"
"-42,126862","-0,13374984"
"-44,019814","-0,13835728"
"-45,857479","-0,14277697"
"-47,815544","-0,14698803"
"-49,890816","-0,15194118"
"-51,878403","-0,15610456"
"-53,760872","-0,1601547"
"-55,618332","-0,1655072"
"-57,591125","-0,17054677"
"-59,622395","-0,17383695"
"-61,618805","-0,17884672"
"-63,544392","-0,1837194"
"-65,377075","-0,18917918"
"-67,27359","-0,19201636"
"-69,341324","-0,19649565"
"-71,409203","-0,20019114"
"-73,285263","-0,20416975"
"-75,099106","-0,20951331"
"-77,028748","-0,21352172"
"-79,099525","-0,21755099"
"-81,13224","-0,22210479"
"-83,035088","-0,22657514"
"-84,834496","-0,23006201"
"-86,778725","-0,23388267"
"-88,85096","-0,23856759"
"-90,862419","-0,24352372"
"-92,774078","-0,24673045"
"-94,600929","-0,25101006"
"-96,519264","-0,25496185"
"-98,598053","-0,25893152"
"-100,62576","-0,26354492"
"-102,52205","-0,26728511"
"-104,33981","-0,27093589"
"-106,26248","-0,2749145"
"-108,30461","-0,27942955"
"-110,39137","-0,28245747"
"-112,31329","-0,28738976"
"-114,10862","-0,2905637"
"-116,00445","-0,29534698"
"-118,04907","-0,29939711"
"-120,12358","-0,30307472"
"-122,05967","-0,30685365"
"-123,87887","-0,31113029"
"-125,80288","-0,31476915"
"-127,80013","-0,318259"
"-129,87468","-0,3226459"
"-131,78241","-0,32562912"
"-133,61264","-0,32970607"
"-135,53275","-0,33346415"
"-137,58736","-0,33718646"
"-139,62511","-0,3410846"
"-141,52985","-0,3444463"
"-143,36331","-0,3488034"
"-145,27966","-0,35154223"
"-147,327","-0,35556257"
"-149,38062","-0,35923421"
"-151,27867","-0,36263764"
"-153,10895","-0,36599338"
"-155,03015","-0,37072003"
"-157,09409","-0,37337542"
"-159,15091","-0,37716925"
"-160,99927","-0,38113892"
"-162,84042","-0,38491189"
"-164,82999","-0,38850904"
"-166,86623","-0,39209127"
"-168,92415","-0,39521456"
"-170,71967","-0,39932132"
"-172,55598","-0,40204823"
"-174,54764","-0,40613413"
"-176,62292","-0,41019022"
"-178,64256","-0,41354895"
"-180,4613","-0,41719079"
"-182,31369","-0,42050779"
"-184,31799","-0,42446852"
"-186,35344","-0,428617"
"-188,40189","-0,43145716"
"-190,23048","-0,43441653"
"-192,06554","-0,43893754"
"-194,02692","-0,4411906"
"-196,12512","-0,44615865"
"-198,15363","-0,44896007"
"-199,9926","-0,45255721"
"-201,83055","-0,45541525"
"-203,81387","-0,45978427"
"-205,84689","-0,4632026"
"-207,90273","-0,46623349"
"-209,71901","-0,47055185"
"-211,548","-0,47295094"
"-213,56216","-0,4766494"
"-215,6207","-0,4806757"
"-217,58713","-0,4839927"
"-219,41479","-0,48817694"
"-221,32242","-0,49166977"
"-223,32819","-0,49381852"
"-225,36565","-0,49827099"
"-227,3772","-0,50160885"
"-229,17249","-0,50419271"
"-231,06186","-0,50863326"
"-233,1088","-0,51242113"
"-235,11128","-0,51586032"
"-237,11435","-0,51918626"
"-238,89697","-0,52323043"
"-240,79228","-0,5259335"
"-242,76025","-0,52912533"
"-244,93687","-0,53234696"
"-246,85905","-0,53578317"
"-248,63487","-0,53836107"
"-247,42918","-0,5381465"
"-245,48782","-0,53621531"
"-243,70004","-0,53238273"
"-241,62683","-0,52905083"
"-239,46104","-0,52601993"
"-237,4765","-0,52321851"
"-235,6528","-0,52018762"
"-233,80476","-0,51722825"
"-231,73988","-0,514552"
"-229,66258","-0,51108003"
"-227,75491","-0,50708354"
"-225,89372","-0,50464869"
"-224,04472","-0,50157607"
"-222,00591","-0,49852729"
"-219,90306","-0,49526989"
"-217,92676","-0,49290955"
"-216,14455","-0,48958659"
"-214,32893","-0,48644245"
"-212,22102","-0,48383176"
"-210,13771","-0,48043132"
"-208,24454","-0,47760904"
"-206,45357","-0,47412515"
"-204,55016","-0,47037303"
"-202,44237","-0,46738088"
"-200,40186","-0,46463013"
"-198,54013","-0,46122074"
"-196,68752","-0,45784712"
"-194,77821","-0,45544207"
"-192,68547","-0,45216382"
"-190,67075","-0,44922829"
"-188,75349","-0,44542253"
"-186,93164","-0,44177175"
"-185,04922","-0,43908656"
"-182,97464","-0,43596923"
"-180,89316","-0,43237209"
"-178,98189","-0,42902529"
"-177,18721","-0,42493045"
"-175,32138","-0,42228997"
"-173,20886","-0,41917562"
