Ch 1 Kraft,Ch 1 Weg
"-1,0621753","-0,37356913"
"-0,9835791","-0,37395358"
"-1,003975","-0,37311614"
"-1,0451227","-0,3749907"
"-1,0076165","-0,37454069"
"-1,020411","-0,37460625"
"-1,0274835","-0,37379861"
"-1,0340884","-0,37391782"
"-1,0120273","-0,37465692"
"-1,0110792","-0,37402809"
"-1,052238","-0,3739804"
"-1,0218601","-0,37355125"
"-0,9810105","-0,37351251"
"-1,0541155","-0,37468076"
"-1,0457914","-0,37439167"
"-0,97028542","-0,37477612"
"-1,0354184","-0,3739357"
"-1,0589659","-0,37501454"
"-0,98229575","-0,37439764"
"-1,0205935","-0,37373006"
"-2,7837343","-0,0083208084"
"-3,9562657","-0,014635921"
"-6,5875912","-0,025203824"
"-8,553031","-0,032958388"
"-10,762751","-0,041803718"
"-12,750047","-0,050479174"
"-14,662423","-0,055524707"
"-16,639156","-0,061881542"
"-18,544746","-0,068345666"
"-20,434296","-0,072792172"
"-22,477753","-0,079354644"
"-24,382004","-0,08495748"
"-26,246107","-0,089991093"
"-28,273972","-0,094529986"
"-30,219337","-0,10043681"
"-32,089096","-0,10510683"
"-34,090218","-0,10997057"
"-36,048809","-0,11521876"
"-37,953236","-0,12089908"
"-39,933022","-0,12559593"
"-41,887936","-0,13011098"
"-43,82365","-0,13611019"
"-45,749523","-0,14087856"
"-47,736698","-0,14590025"
"-49,721603","-0,15081763"
"-51,545387","-0,1552552"
"-53,55481","-0,15982389"
"-55,571018","-0,16542375"
"-57,43787","-0,16875267"
"-59,385101","-0,17365813"
"-61,458309","-0,17892718"
"-63,317074","-0,18360913"
"-65,207779","-0,1884371"
"-67,268318","-0,19260347"
"-69,177567","-0,1979351"
"-71,069748","-0,20170212"
"-73,114006","-0,20604432"
"-75,032631","-0,21152794"
"-76,880463","-0,2166301"
"-78,925743","-0,22019744"
"-80,914276","-0,22414327"
"-82,817421","-0,22959709"
"-84,66449","-0,23317933"
"-86,724487","-0,23806691"
"-88,676941","-0,24220347"
"-90,514275","-0,24621487"
"-92,574753","-0,2509743"
"-94,547073","-0,25548339"
"-96,38662","-0,2604425"
"-98,427826","-0,2640456"
"-100,42503","-0,26881099"
"-102,27763","-0,2737999"
"-104,18408","-0,27672946"
"-106,25448","-0,28139651"
"-108,13351","-0,28634667"
"-110,04792","-0,2895385"
"-112,09241","-0,29470325"
"-114,00225","-0,29853284"
"-115,90034","-0,3030777"
"-117,87553","-0,30766129"
"-119,85384","-0,31268597"
"-121,77247","-0,31623244"
"-123,70786","-0,32038987"
"-125,75979","-0,32445192"
"-127,68382","-0,32851696"
"-129,56523","-0,33240914"
"-131,58929","-0,33742189"
"-133,50244","-0,34136772"
"-135,43562","-0,34537911"
"-137,3609","-0,34905374"
"-139,35521","-0,35307407"
"-141,32129","-0,35875738"
"-140,89249","-0,3575772"
"-138,96648","-0,35477877"
"-136,98404","-0,35189688"
"-134,93672","-0,34915507"
