Ch 1 Kraft,Ch 1 Weg
"-1,2511294","-0,077061355"
"-1,5254617","-0,080244243"
"-1,7607994","-0,082248449"
"-1,8777717","-0,083294511"
"-2,428582","-0,088833272"
"-2,817668","-0,092275441"
"-3,0534585","-0,095304847"
"-3,3672247","-0,096952915"
"-3,6246405","-0,099317729"
"-3,8578658","-0,10091364"
"-3,9776061","-0,10250509"
"-3,9526429","-0,10179728"
"-4,0583944","-0,10260493"
"-3,9291866","-0,10251105"
"-3,8849413","-0,10217726"
"-3,9047375","-0,10157526"
"-3,9279871","-0,10162443"
"-3,861377","-0,10189265"
"-3,9376152","-0,1021713"
"-3,9215033","-0,10169148"
"-5,5492911","-0,008277595"
"-7,4584131","-0,018964708"
"-9,5842743","-0,028637052"
"-11,619693","-0,037875772"
"-13,647888","-0,046047568"
"-15,650291","-0,054009259"
"-17,528234","-0,06056428"
"-19,453058","-0,066320598"
"-21,366323","-0,072069466"
"-23,396297","-0,079186261"
"-25,404163","-0,084376335"
"-27,395647","-0,090061128"
"-29,184402","-0,09547621"
"-31,206642","-0,10048002"
"-33,153252","-0,10485202"
"-34,997787","-0,1105234"
"-37,045502","-0,11555105"
"-38,975918","-0,12075156"
"-40,907269","-0,12561381"
"-42,888054","-0,13003051"
"-44,747952","-0,13398379"
"-46,808979","-0,13982952"
"-48,808781","-0,14419258"
"-50,691238","-0,14927983"
"-52,543797","-0,15331954"
"-54,628876","-0,15819818"
"-56,511864","-0,16295165"
"-58,539822","-0,16701072"
"-60,332085","-0,17167181"
"-62,347969","-0,175789"
"-64,342339","-0,18071681"
"-66,415543","-0,18516928"
"-68,329002","-0,18948913"
"-70,2341","-0,19412935"
"-72,280983","-0,19769371"
"-74,214516","-0,20220578"
"-75,927353","-0,20635277"
"-78,03466","-0,21044314"
"-79,977104","-0,21508187"
"-81,857956","-0,21805912"
"-83,844276","-0,22265166"
"-85,888039","-0,22643954"
"-87,725639","-0,23103803"
"-89,733437","-0,23534"
"-91,629601","-0,23894608"
"-93,648666","-0,24270266"
"-95,479301","-0,24667978"
"-97,548996","-0,25191158"
"-99,445511","-0,2545923"
"-101,39811","-0,25945008"
"-103,31083","-0,26324242"
"-105,37978","-0,26692897"
"-107,20415","-0,2702564"
"-109,19009","-0,27448833"
"-111,07745","-0,27810484"
"-113,05871","-0,2820611"
"-115,02937","-0,28621852"
"-116,92512","-0,28946847"
"-118,9782","-0,29261112"
"-120,91839","-0,2970323"
"-122,81373","-0,30016601"
"-124,63387","-0,30447245"
"-126,57365","-0,30810237"
"-128,48392","-0,31138211"
"-130,38722","-0,31515509"
"-132,41522","-0,318636"
"-134,34842","-0,32217056"
"-136,25137","-0,32607466"
"-138,15965","-0,32899678"
"-140,14017","-0,33340752"
"-142,27547","-0,33717752"
"-144,12816","-0,34020245"
"-146,11082","-0,34414232"
"-148,06685","-0,34768134"
"-150,03998","-0,35173446"
"-151,91922","-0,35454333"
"-154,02252","-0,35871118"
"-155,77888","-0,36194474"
"-157,95786","-0,36486983"
"-159,72516","-0,3685981"
"-161,7032","-0,37226826"
"-163,62253","-0,37536025"
"-165,62041","-0,37879497"
"-167,5945","-0,38232654"
"-169,56047","-0,38658381"
"-171,47467","-0,38889349"
"-173,40466","-0,39284378"
"-175,42104","-0,39637387"
"-177,29004","-0,39967895"
"-179,39482","-0,40365458"
"-181,15921","-0,40674508"
"-183,13782","-0,41068792"
"-185,24893","-0,41415989"
"-187,15408","-0,41686147"
"-189,03578","-0,42054057"
"-190,96063","-0,42342395"
"-192,98022","-0,42708963"
"-194,9359","-0,43061227"
"-196,87393","-0,43359995"
"-198,8734","-0,43734759"
"-200,66052","-0,44043362"
"-202,57889","-0,44402927"
"-204,44041","-0,44740438"
"-206,72943","-0,45069158"
"-208,62341","-0,45339018"
"-210,48888","-0,45689493"
"-212,49606","-0,46025664"
"-214,31142","-0,46337396"
"-216,37654","-0,46701431"
"-218,24693","-0,47073662"
"-220,12878","-0,47384948"
"-222,14583","-0,47688633"
"-223,99794","-0,47986954"
"-226,12946","-0,48343539"
"-228,14114","-0,48704296"
"-229,85168","-0,49022436"
"-231,94131","-0,49392432"
"-233,8204","-0,49694926"
"-235,79912","-0,50046891"
"-237,65628","-0,50305277"
"-239,60796","-0,50620288"
"-241,61731","-0,50976723"
"-243,57439","-0,51350445"
"-245,61017","-0,51643252"
"-247,60985","-0,52032471"
"-249,463","-0,52328408"
"-251,4967","-0,52693784"
"-253,44191","-0,52986294"
"-255,26787","-0,53302497"
"-257,27026","-0,53679198"
"-259,26669","-0,53959638"
"-261,15613","-0,54240078"
"-263,1626","-0,5455479"
"-265,03174","-0,54917783"
"-267,02689","-0,5527541"
"-269,09784","-0,55564344"
"-270,93295","-0,55878758"
"-273,00177","-0,56227744"
"-274,73495","-0,56506097"
"-276,84192","-0,56903958"
"-278,63586","-0,57229102"
"-280,78726","-0,57599247"
"-282,59415","-0,57885647"
"-281,2894","-0,5774036"
"-279,44614","-0,57500005"
"-277,37997","-0,5725503"
"-275,44681","-0,5693987"
"-273,38101","-0,56665689"
"-271,62088","-0,56516528"
"-269,63715","-0,56171417"
"-267,68185","-0,55865049"
"-265,64966","-0,5553171"
"-263,78641","-0,55253655"
"-261,67786","-0,5508855"
"-259,77063","-0,54763854"
"-257,73651","-0,54487288"
"-255,80225","-0,54182857"
"-253,90228","-0,53946376"
"-252,00769","-0,53665489"
"-249,94833","-0,53391755"
"-248,08931","-0,5307883"
"-246,15012","-0,52819997"
"-244,18799","-0,5250752"
"-242,22208","-0,52241832"
"-240,32707","-0,51968843"
"-238,31299","-0,51664859"
"-236,51845","-0,51364452"
"-234,39703","-0,51075071"
"-232,33031","-0,50744265"
"-230,39195","-0,50438344"
"-228,51576","-0,5015403"
"-226,78616","-0,49960464"
"-224,78009","-0,49652904"
"-222,70984","-0,4930675"
"-220,7231","-0,49063712"
"-218,97612","-0,48748702"
"-216,86746","-0,4844144"
"-214,9213","-0,48127621"
"-212,96239","-0,47887266"
"-211,13777","-0,47581941"
"-209,07393","-0,47250837"
"-207,1869","-0,47005564"
"-205,19864","-0,46748221"
"-203,25883","-0,46358854"
"-201,33412","-0,46123266"
"-199,42816","-0,45844465"
"-197,35442","-0,45517534"
"-195,3154","-0,45156181"
"-193,50227","-0,44972301"
"-191,60159","-0,44593066"
"-189,62515","-0,4432857"
"-187,62032","-0,4401505"
"-185,61877","-0,4373908"
"-183,68941","-0,43399483"
"-181,74031","-0,43060482"
"-179,92455","-0,42780191"
"-177,70506","-0,4240036"
"-176,0592","-0,42130053"
"-174,00742","-0,41884929"
"-171,87178","-0,41533858"
"-170,00398","-0,41224808"
"-168,15067","-0,40913373"
"-166,13983","-0,40628016"
"-164,31897","-0,40336102"
"-162,41489","-0,40052235"
"-160,39053","-0,39668232"
"-158,41467","-0,39358884"
"-156,6109","-0,38985312"
"-154,69156","-0,38672984"
"-152,50714","-0,38402379"
"-150,789","-0,38132221"
"-148,64635","-0,37723482"
"-146,71761","-0,37465543"
"-144,76332","-0,37160516"
"-142,74838","-0,36810189"
"-140,85245","-0,36542416"
"-138,84537","-0,36124885"
"-137,0247","-0,35827607"
