MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	15,450195	Sec	06.02.2013 13:07:17
Datum	06.02.2013
Prüfer:	Kh
Probebezeichnung	7.2 Thiele 28d v. 09.01.13 Probe 4
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149
Masse [g]:	7971
Bediener Information Ende

Datenerfassung						Zeit:	162,88477	Sec	06.02.2013 13:09:44
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,8713187	4,2492709
-1,2220192	-1369,4839

Datenerfassung						Zeit:	162,89453	Sec	06.02.2013 13:09:44
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41317	0,2353265	39,805664	-0,0025290761	-17,588421
41317	0,23532881	40,005859	-0,0054682726	-19,327499
41317	0,23533113	40,206055	-0,0094119674	-21,651209
41317	0,23533344	40,40625	-0,015893653	-23,979343
41317	0,23533577	40,606445	-0,020092931	-26,017181
41317	0,23533808	40,806641	-0,024521042	-28,202833
41317	0,2353404	41,006836	-0,028961042	-30,299303
41317	0,23534271	41,207031	-0,033100881	-32,561386
41317	0,23534504	41,407227	-0,037098069	-34,324833
41317	0,23534735	41,607422	-0,041119032	-36,365871
41317	0,23534967	41,807617	-0,043951239	-38,735569
41317	0,23535198	42,007813	-0,047529392	-40,461338
41317	0,2353543	42,208008	-0,051285859	-42,874996
41317	0,23535661	42,408203	-0,056031961	-45,0774
41317	0,23535894	42,608398	-0,06054626	-47,372215
41317	0,23536125	42,808594	-0,062469069	-49,422832
41317	0,23536357	43,008789	-0,067497507	-51,696999
41317	0,23536588	43,208984	-0,071601681	-54,297665
41317	0,23536821	43,40918	-0,074793488	-56,147705
41317	0,23537052	43,609375	-0,077379026	-58,669926
41317	0,23537284	43,80957	-0,08107011	-60,936237
41317	0,23537515	44,009766	-0,085061356	-63,354519
41317	0,23537748	44,209961	-0,089052603	-65,61348
41317	0,23537979	44,410156	-0,092618868	-67,948357
41317	0,23538211	44,610352	-0,094511956	-70,613365
41317	0,23538442	44,810547	-0,098434851	-72,512344
41317	0,23538674	45,010742	-0,10140971	-75,222839
41317	0,23538905	45,210938	-0,10480658	-77,373489
41317	0,23539138	45,411133	-0,10772497	-79,293961
41317	0,23539369	45,611328	-0,11074738	-81,450653
41317	0,235396	45,811523	-0,11364794	-83,778358
41317	0,23539832	46,011719	-0,11733011	-86,157318
41317	0,23540063	46,211914	-0,11998401	-87,978729
41317	0,23540296	46,412109	-0,12274192	-90,312294
41317	0,23540527	46,612305	-0,12446858	-92,620834
41317	0,23540759	46,8125	-0,12777629	-94,522949
41317	0,2354099	47,012695	-0,13088192	-96,976463
41317	0,23541223	47,212891	-0,13365172	-99,122475
41317	0,23541453	47,413086	-0,13679002	-101,26315
41317	0,23541686	47,613281	-0,13839781	-103,265
41317	0,23541917	47,813477	-0,14217509	-105,44067
41317	0,23542149	48,013672	-0,1439285	-107,62689
41317	0,2354238	48,213867	-0,14578593	-109,58025
41317	0,23542613	48,414063	-0,1491828	-111,91741
41317	0,23542844	48,614258	-0,14980392	-114,30756
41317	0,23543076	48,814453	-0,15287685	-116,51861
41317	0,23543307	49,014648	-0,1553881	-118,75511
41317	0,2354354	49,214844	-0,15640152	-121,15015
41317	0,23543771	49,415039	-0,15935855	-123,45827
41317	0,23544003	49,615234	-0,16063645	-125,48632
41317	0,23544234	49,81543	-0,1635697	-127,7377
41317	0,23544466	50,015625	-0,16535284	-130,42232
41317	0,23544697	50,21582	-0,16800375	-132,37083
41317	0,2354493	50,416016	-0,16880022	-134,91695
41317	0,23545161	50,616211	-0,17025347	-137,23541
41317	0,23545393	50,816406	-0,17471725	-139,54752
41317	0,23545624	51,016602	-0,17582576	-141,79985
41317	0,23545857	51,216797	-0,17685701	-144,32544
41317	0,23546088	51,416992	-0,17912456	-146,74841
41317	0,2354632	51,617188	-0,1813297	-149,25165
41317	0,23546551	51,817383	-0,18322873	-151,45235
41317	0,23546784	52,017578	-0,18486921	-154,41846
41317	0,23547015	52,217773	-0,18662858	-156,11597
41317	0,23547247	52,417969	-0,1880848	-158,677
41317	0,23547478	52,618164	-0,19003139	-161,1877
41317	0,2354771	52,818359	-0,19231082	-163,53059
41317	0,23547941	53,018555	-0,19299139	-165,51698
41317	0,23548174	53,21875	-0,19533917	-167,87756
41317	0,23548405	53,418945	-0,19668545	-170,53867
41317	0,23548637	53,619141	-0,1983081	-172,42253
41317	0,23548868	53,819336	-0,20114923	-174,67072
41317	0,23549101	54,019531	-0,20177034	-176,76157
41317	0,23549332	54,219727	-0,20418352	-178,97919
41317	0,23549564	54,419922	-0,2059726	-181,19009
41317	0,23549795	54,620117	-0,20820151	-183,07422
41317	0,23550028	54,820313	-0,20911388	-185,7294
41317	0,23550259	55,020508	-0,21159837	-187,29919
41317	0,23550491	55,220703	-0,21296544	-189,59375
41317	0,23550722	55,420898	-0,21332802	-191,8829
41317	0,23550954	55,621094	-0,21564609	-193,81723
41317	0,23551185	55,821289	-0,21647227	-196,2169
41317	0,23551418	56,021484	-0,21862392	-198,68602
41317	0,23551649	56,22168	-0,22102818	-200,51357
41317	0,23551881	56,421875	-0,22283508	-203,04399
41317	0,23552112	56,62207	-0,22336407	-205,30255
41317	0,23552345	56,822266	-0,2252007	-207,61751
41317	0,23552576	57,022461	-0,22546223	-209,81897
41317	0,23552808	57,222656	-0,22714135	-211,96558
41317	0,23553039	57,422852	-0,22949211	-214,7567
41317	0,23553272	57,623047	-0,22953372	-216,48967
41317	0,23553503	57,823242	-0,23183693	-218,93736
41317	0,23553735	58,023438	-0,2330227	-221,45529
41317	0,23553966	58,223633	-0,23390536	-223,48395
41317	0,23554198	58,423828	-0,23540021	-225,66322
41317	0,23554429	58,624023	-0,2378134	-228,13542
41317	0,23554662	58,824219	-0,24012552	-230,37636
41317	0,23554893	59,024414	-0,24022062	-232,51465
41317	0,23555125	59,224609	-0,24116568	-235,03331
41317	0,23555356	59,424805	-0,24390279	-237,77904
41317	0,23555589	59,625	-0,24541844	-239,82594
41317	0,2355582	59,825195	-0,246417	-242,09267
41317	0,23556052	60,025391	-0,24800697	-244,62068
