MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	31,049805	s	18.07.2023 10:21:20
Datum	18.07.2023
Probe	Pittrich _TP2_CEMIII_A_oF_20.6.23 Druck Probe 1
Prüfer: 	Be
Masse	5339
Länge	300,1
Durchmesser	98,6
Bediener Information Ende

Datenerfassung						Zeit:	134,02441	s	18.07.2023 10:23:03
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,96080452	0,25913304
-1,0958105	-354,5881

Datenerfassung						Zeit:	134,03027	s	18.07.2023 10:23:03
Datum	Tageszeit	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg
d	d	s	kN	kN	mm
45125	0,46999159	41,274414	-1,7579101	-1,4580898	-0,0037580729
45125	0,46999392	41,474609	-2,538672	-2,2663922	-0,0096201897
45125	0,46999621	41,674805	-3,3194337	-3,0383301	-0,015772879
45125	0,46999854	41,875	-4,1001954	-3,7729554	-0,021778047
45125	0,47000086	42,075195	-4,8809571	-4,1015129	-0,0242576
45125	0,47000319	42,275391	-5,6617188	-4,5735502	-0,028063357
45125	0,47000548	42,475586	-6,4424806	-5,8816671	-0,036196411
45125	0,47000781	42,675781	-7,2232423	-6,9280376	-0,042545795
45125	0,47001013	42,875977	-8,0040045	-7,6343846	-0,046752393
45125	0,47001246	43,076172	-8,7847662	-8,3664522	-0,050577521
45125	0,47001475	43,276367	-9,5655279	-9,1699533	-0,054754317
45125	0,47001708	43,476563	-10,34629	-9,887619	-0,058428943
45125	0,4700194	43,676758	-11,127051	-10,673743	-0,062504411
45125	0,47002172	43,876953	-11,907813	-11,664945	-0,067289174
45125	0,47002402	44,077148	-12,688575	-12,54119	-0,070947409
45125	0,47002634	44,277344	-13,469337	-13,382365	-0,075083971
45125	0,47002867	44,477539	-14,250098	-14,222156	-0,078873336
45125	0,47003099	44,677734	-15,03086	-14,956398	-0,081859529
45125	0,47003329	44,87793	-15,811622	-15,748904	-0,085549057
45125	0,47003561	45,078125	-16,592382	-16,574753	-0,089162588
45125	0,47003794	45,27832	-17,373144	-17,308332	-0,092148781
45125	0,47004026	45,478516	-18,153906	-18,124907	-0,09560585
45125	0,47004256	45,678711	-18,934668	-18,924534	-0,098799169
45125	0,47004488	45,878906	-19,715429	-19,6521	-0,10180622
45125	0,47004721	46,079102	-20,496191	-20,43811	-0,10413229
45125	0,47004953	46,279297	-21,276953	-21,265469	-0,10747313
45125	0,47005183	46,479492	-22,057714	-21,989649	-0,11032373
45125	0,47005415	46,679688	-22,838476	-22,811672	-0,11277348
45125	0,47005647	46,879883	-23,619238	-23,612486	-0,11600107
45125	0,4700588	47,080078	-24,400002	-24,316759	-0,11861622
45125	0,47006109	47,280273	-25,180763	-25,124228	-0,12203902
45125	0,47006342	47,480469	-25,961525	-25,954998	-0,12475252
45125	0,47006574	47,680664	-26,742287	-26,664169	-0,12721717
45125	0,47006807	47,880859	-27,523048	-27,513403	-0,13020039
45125	0,47007036	48,081055	-28,30381	-28,326588	-0,13303757
45125	0,47007269	48,28125	-29,084572	-29,043869	-0,135234
45125	0,47007501	48,481445	-29,865334	-29,803698	-0,13792813
45125	0,47007734	48,681641	-30,646095	-30,66382	-0,14037341
45125	0,47007963	48,881836	-31,426857	-31,457281	-0,14377683
45125	0,47008196	49,082031	-32,207619	-32,195946	-0,14623553
45125	0,47008428	49,282227	-32,98838	-32,920555	-0,14836043
45125	0,4700866	49,482422	-33,769142	-33,794254	-0,1513496
45125	0,4700889	49,682617	-34,549904	-34,552727	-0,15438646
45125	0,47009122	49,882813	-35,330666	-35,273621	-0,15603453
45125	0,47009355	50,083008	-36,111427	-36,118736	-0,1588732
45125	0,47009587	50,283203	-36,892189	-36,927528	-0,16153455
45125	0,47009817	50,483398	-37,672951	-37,645779	-0,16296208
45125	0,47010049	50,683594	-38,453712	-38,400585	-0,16618669
45125	0,47010282	50,883789	-39,234474	-39,270691	-0,16894937
45125	0,47010514	51,083984	-40,015236	-40,023891	-0,17159581
45125	0,47010744	51,28418	-40,795998	-40,747185	-0,17397702
45125	0,47010976	51,484375	-41,576759	-41,535114	-0,17554015
45125	0,47011209	51,68457	-42,357521	-42,385929	-0,1783967
45125	0,47011441	51,884766	-43,138283	-43,187752	-0,18124729
45125	0,4701167	52,084961	-43,919044	-43,931736	-0,18333942
45125	0,47011903	52,285156	-44,699806	-44,659248	-0,18528104
