MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	14,603516	s	26.03.2024 09:25:28
Datum	26.03.2024
Prüfer: 	Azubi
Probe	20240227_7188_M04_28d_W4
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149,1
Masse [g]:	7791
Bediener Information Ende

Datenerfassung						Zeit:	147,79297	s	26.03.2024 09:27:41
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,9023576	1,9780188
-1,1115135	-1213,1738

Datenerfassung						Zeit:	147,79883	s	26.03.2024 09:27:41
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45377	0,37442538	38,353516	-0,0022199538	-17,247459
45377	0,37442771	38,553711	-0,0035179106	-19,380859
45377	0,37443003	38,753906	-0,0053141634	-21,444818
45377	0,37443233	38,954102	-0,0077608866	-23,34576
45377	0,37443465	39,154297	-0,010312043	-25,552324
45377	0,37443697	39,354492	-0,011935235	-27,895979
45377	0,3744393	39,554688	-0,013740439	-29,622576
45377	0,37444159	39,754883	-0,015617255	-31,943729
45377	0,37444392	39,955078	-0,018481711	-34,070572
45377	0,37444624	40,155273	-0,019278388	-35,933815
45377	0,37444857	40,355469	-0,022047363	-38,266144
45377	0,37445086	40,555664	-0,023737691	-40,513535
45377	0,37445319	40,755859	-0,024987906	-42,561703
45377	0,37445551	40,956055	-0,027512209	-44,970474
45377	0,37445784	41,15625	-0,02894742	-47,123394
45377	0,37446013	41,356445	-0,030661618	-48,906616
45377	0,37446246	41,556641	-0,032490693	-51,579586
45377	0,37446478	41,756836	-0,034431662	-53,313782
45377	0,3744671	41,957031	-0,036794838	-55,270454
45377	0,3744694	42,157227	-0,038265854	-57,921967
45377	0,37447172	42,357422	-0,040185936	-59,688648
45377	0,37447405	42,557617	-0,04319809	-62,270424
45377	0,37447637	42,757813	-0,044478144	-64,398605
45377	0,37447867	42,958008	-0,04545385	-66,429039
45377	0,37448099	43,158203	-0,048166133	-68,657059
45377	0,37448332	43,358398	-0,050909746	-71,047211
45377	0,37448564	43,558594	-0,050677009	-73,088219
45377	0,37448794	43,758789	-0,054229233	-75,380165
45377	0,37449026	43,958984	-0,055947907	-77,809357
45377	0,37449259	44,15918	-0,057139937	-79,770943
45377	0,37449491	44,359375	-0,05851398	-82,617218
45377	0,37449721	44,55957	-0,062061731	-84,518898
45377	0,37449953	44,759766	-0,06267789	-87,010521
45377	0,37450185	44,959961	-0,064122051	-89,355667
45377	0,37450418	45,160156	-0,066042133	-91,169586
45377	0,37450647	45,360352	-0,068435147	-93,661362
45377	0,3745088	45,560547	-0,069792777	-96,413155
45377	0,37451112	45,760742	-0,071301095	-98,141098
45377	0,37451345	45,960938	-0,073588185	-100,71288
45377	0,37451574	46,161133	-0,07540831	-103,21494
45377	0,37451807	46,361328	-0,075366534	-104,95018
45377	0,37452039	46,561523	-0,07824143	-107,85978
45377	0,37452272	46,761719	-0,080840334	-110,12119
45377	0,37452501	46,961914	-0,081680275	-111,65764
45377	0,37452734	47,162109	-0,083531722	-114,37337
45377	0,37452966	47,362305	-0,083819665	-116,49843
45377	0,37453198	47,5625	-0,087307736	-118,51859
45377	0,37453428	47,762695	-0,088417716	-121,45292
45377	0,3745366	47,962891	-0,08928749	-122,87836
45377	0,37453893	48,163086	-0,091679014	-125,34257
45377	0,37454125	48,363281	-0,091668576	-127,8327
45377	0,37454355	48,563477	-0,09373337	-129,53769
45377	0,37454587	48,763672	-0,096406862	-132,07268
45377	0,3745482	48,963867	-0,096280046	-134,80569
45377	0,37455052	49,164063	-0,098153882	-136,7041
45377	0,37455282	49,364258	-0,10164941	-139,44026
45377	0,37455514	49,564453	-0,10129733	-141,71776
45377	0,37455747	49,764648	-0,10331737	-143,63806
45377	0,37455979	49,964844	-0,10525236	-146,26201
45377	0,37456208	50,165039	-0,10572828	-148,33714
45377	0,37456441	50,365234	-0,10753497	-150,47293
45377	0,37456673	50,56543	-0,10877325	-153,13249
45377	0,37456906	50,765625	-0,11008464	-154,76149
45377	0,37457135	50,96582	-0,11170634	-157,3589
45377	0,37457368	51,166016	-0,11295357	-159,49573
45377	0,374576	51,366211	-0,11377263	-161,25496
45377	0,37457833	51,566406	-0,11553606	-163,87802
45377	0,37458062	51,766602	-0,11675345	-165,80801
45377	0,37458295	51,966797	-0,11941949	-167,93202
45377	0,37458527	52,166992	-0,12066672	-170,48936
45377	0,3745876	52,367188	-0,12147682	-172,42621
45377	0,37458989	52,567383	-0,12313283	-174,25444
45377	0,37459221	52,767578	-0,12516332	-176,94246
45377	0,37459454	52,967773	-0,12466502	-178,68231
45377	0,37459686	53,167969	-0,12703417	-181,46034
45377	0,37459916	53,368164	-0,12815459	-183,64575
45377	0,37460148	53,568359	-0,12880953	-185,38338
45377	0,37460381	53,768555	-0,13064159	-188,6044
45377	0,37460613	53,96875	-0,13208427	-190,44202
45377	0,37460843	54,168945	-0,13293166	-192,92441
45377	0,37461075	54,369141	-0,13470703	-195,63432
45377	0,37461308	54,569336	-0,1355231	-197,5463
45377	0,3746154	54,769531	-0,13759089	-200,32686
45377	0,3746177	54,969727	-0,13751778	-202,58185
45377	0,37462002	55,169922	-0,13887094	-204,55208
45377	0,37462234	55,370117	-0,14199498	-207,48209
45377	0,37462467	55,570313	-0,1420293	-209,53101
45377	0,37462696	55,770508	-0,14253953	-211,80209
45377	0,37462929	55,970703	-0,14469384	-214,27344
45377	0,37463161	56,170898	-0,14536072	-216,25322
45377	0,37463394	56,371094	-0,14762245	-218,80042
45377	0,37463623	56,571289	-0,14882194	-221,15956
45377	0,37463856	56,771484	-0,1494008	-222,9498
45377	0,37464088	56,97168	-0,15016167	-225,8132
45377	0,37464321	57,171875	-0,15167296	-227,98161
45377	0,3746455	57,37207	-0,15393917	-230,19801
45377	0,37464783	57,572266	-0,1548731	-232,71809
45377	0,37465015	57,772461	-0,1552968	-235,02435
45377	0,37465248	57,972656	-0,15759285	-236,89966
45377	0,37465477	58,172852	-0,15765849	-239,66621
45377	0,37465709	58,373047	-0,15909967	-241,28552
45377	0,37465942	58,573242	-0,16019621	-243,93704
45377	0,37466174	58,773438	-0,16135691	-246,1503
45377	0,37466404	58,973633	-0,16157921	-248,31441
45377	0,37466636	59,173828	-0,16490169	-250,85028
45377	0,37466869	59,374023	-0,16490914	-252,88892
45377	0,37467101	59,574219	-0,16642193	-255,24388
45377	0,37467331	59,774414	-0,16857475	-257,65817
45377	0,37467563	59,974609	-0,16777956	-259,52081
45377	0,37467796	60,174805	-0,16991299	-262,22614
45377	0,37468028	60,375	-0,17109309	-264,32614
45377	0,37468258	60,575195	-0,17130792	-265,88437
45377	0,3746849	60,775391	-0,17360993	-268,93881
45377	0,37468722	60,975586	-0,17342791	-271,18411
45377	0,37468955	61,175781	-0,17604025	-273,35028
45377	0,37469184	61,375977	-0,17681901	-275,69708
45377	0,37469417	61,576172	-0,17731731	-277,4028
45377	0,37469649	61,776367	-0,18045777	-280,04016
45377	0,37469879	61,976563	-0,18079792	-282,28354
45377	0,37470111	62,176758	-0,18190491	-284,28104
45377	0,37470344	62,376953	-0,18275978	-287,00452
45377	0,37470576	62,577148	-0,18413083	-288,73322
45377	0,37470806	62,777344	-0,18584803	-291,13214
45377	0,37471038	62,977539	-0,18652833	-293,31815
45377	0,37471271	63,177734	-0,18775021	-295,17767
45377	0,37471503	63,37793	-0,1884678	-297,98325
