MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	38,0625	s	04.07.2023 09:15:45
Datum	4.7.2023
Probe	Pittrich TP2_CEM I_420_oF 06.06.23 Probe 1 Druck
Prüfer: 	Be
Masse	5344,1
Länge	298,7
Durchmesser	99,1
Bediener Information Ende

Datenerfassung						Zeit:	116,27539	s	04.07.2023 09:17:03
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,96474719	0,16482174
-0,98430961	-257,90216

Datenerfassung						Zeit:	116,28125	s	04.07.2023 09:17:03
Datum	Tageszeit	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg
d	d	s	kN	kN	mm
45111	0,42333671	48,292969	-1,7579101	-1,3297759	-0,0030801632
45111	0,42333904	48,493164	-2,538672	-1,857955	-0,012948923
45111	0,42334136	48,693359	-3,3194337	-2,5909114	-0,02605496
45111	0,42334369	48,893555	-4,1001954	-2,9853714	-0,029245112
45111	0,42334598	49,09375	-4,8809571	-4,0010419	-0,037488434
45111	0,42334831	49,293945	-5,6617188	-5,3425918	-0,045976043
45111	0,42335063	49,494141	-6,4424806	-6,063292	-0,051004253
45111	0,42335296	49,694336	-7,2232423	-6,7698827	-0,055667479
45111	0,42335525	49,894531	-8,0040045	-7,5121317	-0,060205348
45111	0,42335758	50,094727	-8,7847662	-8,3553476	-0,064810649
45111	0,4233599	50,294922	-9,5655279	-9,2560482	-0,069582745
45111	0,42336223	50,495117	-10,34629	-10,207891	-0,074146874
45111	0,42336452	50,695313	-11,127051	-11,069859	-0,078416333
45111	0,42336684	50,895508	-11,907813	-11,933014	-0,082104467
45111	0,42336917	51,095703	-12,688575	-12,664432	-0,085598417
45111	0,42337149	51,295898	-13,469337	-13,512926	-0,089123189
45111	0,42337379	51,496094	-14,250098	-14,251341	-0,091943145
45111	0,42337611	51,696289	-15,03086	-15,099071	-0,095458612
45111	0,42337844	51,896484	-15,811622	-15,807323	-0,098247081
45111	0,42338076	52,09668	-16,592382	-16,626747	-0,10186331
45111	0,42338306	52,296875	-17,373144	-17,363533	-0,10467722
45111	0,42338538	52,49707	-18,153906	-18,188231	-0,10781735
45111	0,42338771	52,697266	-18,934668	-18,930565	-0,11006548
45111	0,42339003	52,897461	-19,715429	-19,746014	-0,11341861
45111	0,42339233	53,097656	-20,496191	-20,45768	-0,11585411
45111	0,42339465	53,297852	-21,276953	-21,318407	-0,11917381
