MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	11,93457	Sec	06.02.2013 13:03:27
Datum	06.02.2013
Prüfer:	Kh
Probebezeichnung	7.2 Thiele 28d v. 09.01.13 Probe 3
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149
Masse [g]:	7979
Bediener Information Ende

Datenerfassung						Zeit:	166,64453	Sec	06.02.2013 13:06:02
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,86799616	7,277904
-1,2864735	-1441,0448

Datenerfassung						Zeit:	166,65527	Sec	06.02.2013 13:06:02
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41317	0,23267433	37,140625	-0,0034146984	-16,679808
41317	0,23267664	37,34082	-0,0081845773	-18,596632
41317	0,23267896	37,541016	-0,01217285	-21,053099
41317	0,23268127	37,741211	-0,016562328	-23,215258
41317	0,23268358	37,941406	-0,021965219	-25,445826
41317	0,23268591	38,141602	-0,026708351	-27,468313
41317	0,23268822	38,341797	-0,031088913	-29,708738
41317	0,23269054	38,541992	-0,036138151	-32,158478
41317	0,23269285	38,742188	-0,039371561	-34,691059
41317	0,23269518	38,942383	-0,043333087	-37,053989
41317	0,23269749	39,142578	-0,048266422	-39,26408
41317	0,23269981	39,342773	-0,052177425	-41,470924
41317	0,23270212	39,542969	-0,0562816	-43,749554
41317	0,23270445	39,743164	-0,059158389	-46,03772
41317	0,23270676	39,943359	-0,062507704	-48,645241
41317	0,23270908	40,143555	-0,065203205	-50,92963
41317	0,23271139	40,34375	-0,069084488	-53,195076
41317	0,23271371	40,543945	-0,072686419	-55,89315
41317	0,23271602	40,744141	-0,075224407	-58,454952
41317	0,23271835	40,944336	-0,078582644	-60,879677
41317	0,23272066	41,144531	-0,080460876	-62,976295
41317	0,23272298	41,344727	-0,083581358	-65,247467
41317	0,23272529	41,544922	-0,087536938	-67,128342
41317	0,23272762	41,745117	-0,089881755	-69,534508
41317	0,23272993	41,945313	-0,092916057	-71,8367
41317	0,23273225	42,145508	-0,095451072	-74,049736
41317	0,23273456	42,345703	-0,098003924	-75,970886
41317	0,23273689	42,545898	-0,10077967	-78,419617
41317	0,2327392	42,746094	-0,10258657	-80,287323
41317	0,23274152	42,946289	-0,1057873	-82,8536
41317	0,23274383	43,146484	-0,10870272	-84,82534
41317	0,23274615	43,34668	-0,11098513	-86,916656
41317	0,23274846	43,546875	-0,11385597	-88,583557
41317	0,23275079	43,74707	-0,11546674	-90,877884
41317	0,2327531	43,947266	-0,11882497	-93,18483
41317	0,23275542	44,147461	-0,12182657	-95,070549
41317	0,23275773	44,347656	-0,12335709	-96,965088
41317	0,23276006	44,547852	-0,12566032	-99,047264
41317	0,23276237	44,748047	-0,12789516	-101,32269
41317	0,23276469	44,948242	-0,12975854	-103,62511
41317	0,232767	45,148438	-0,13263533	-105,9688
41317	0,23276933	45,348633	-0,13510497	-108,01726
41317	0,23277164	45,548828	-0,13800851	-109,89745
41317	0,23277396	45,749023	-0,13966087	-112,18492
41317	0,23277627	45,949219	-0,14279622	-114,66167
41317	0,23277859	46,149414	-0,14372641	-116,82029
41317	0,2327809	46,349609	-0,1465081	-119,55485
41317	0,23278323	46,549805	-0,14954834	-121,73586
41317	0,23278554	46,75	-0,15089163	-124,07594
41317	0,23278786	46,950195	-0,15208633	-126,35796
41317	0,23279017	47,150391	-0,15549806	-128,74791
41317	0,2327925	47,350586	-0,15632722	-131,18625
41317	0,23279481	47,550781	-0,15816979	-133,12694
41317	0,23279713	47,750977	-0,16131108	-135,41129
41317	0,23279944	47,951172	-0,16347757	-137,64613
41317	0,23280177	48,151367	-0,16426513	-139,77893
41317	0,23280407	48,351563	-0,16723107	-142,00664
41317	0,2328064	48,551758	-0,16857138	-144,15863
41317	0,23280871	48,751953	-0,16960858	-146,22604
41317	0,23281103	48,952148	-0,17263693	-148,30885
41317	0,23281334	49,152344	-0,17450625	-150,82356
41317	0,23281567	49,352539	-0,17611998	-153,06387
41317	0,23281798	49,552734	-0,17769212	-155,3858
41317	0,2328203	49,75293	-0,1808126	-157,33437
41317	0,23282261	49,953125	-0,18187951	-159,37428
41317	0,23282494	50,15332	-0,18345162	-161,56633
41317	0,23282725	50,353516	-0,18544279	-163,78755
41317	0,23282957	50,553711	-0,18680689	-166,15506
41317	0,23283188	50,753906	-0,18969853	-168,10326
41317	0,23283421	50,954102	-0,19062874	-169,9621
41317	0,23283651	51,154297	-0,19289035	-172,30368
41317	0,23283884	51,354492	-0,19501524	-174,64848
41317	0,23284115	51,554688	-0,19609702	-177,10713
41317	0,23284347	51,754883	-0,19842994	-179,33403
41317	0,23284578	51,955078	-0,2006975	-181,5723
41317	0,23284811	52,155273	-0,20163067	-183,7403
41317	0,23285042	52,355469	-0,20360102	-186,17682
41317	0,23285274	52,555664	-0,20499484	-188,41911
41317	0,23285505	52,755859	-0,20624898	-190,60291
41317	0,23285738	52,956055	-0,20774978	-193,01692
41317	0,23285969	53,15625	-0,21073653	-195,29773
41317	0,23286201	53,356445	-0,21149139	-197,92381
41317	0,23286432	53,556641	-0,21325074	-200,25082
41317	0,23286664	53,756836	-0,21443059	-202,33177
41317	0,23286895	53,957031	-0,2164485	-204,92491
41317	0,23287128	54,157227	-0,21757187	-207,63223
41317	0,23287359	54,357422	-0,21818407	-209,72557
41317	0,23287591	54,557617	-0,22130159	-212,15474
41317	0,23287822	54,757813	-0,22215155	-214,44637
41317	0,23288055	54,958008	-0,22519179	-216,81108
