MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	13,946289	s	02.04.2024 07:45:37
Datum	2.4.2024
Prüfer: 	Mac
Probe	20240305_7188_M05_W05
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	147
Masse [g]:	7800
Bediener Information Ende

Datenerfassung						Zeit:	174,90332	s	02.04.2024 07:48:18
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,8952203	5,5183859
-1,0508945	-1534,006

Datenerfassung						Zeit:	174,9082	s	02.04.2024 07:48:18
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45384	0,26328519	36,841797	-0,0019857248	-15,599689
45384	0,26328751	37,041992	-0,0037566153	-17,355494
45384	0,26328984	37,242188	-0,0060228179	-19,600502
45384	0,26329213	37,442383	-0,0098898346	-22,091082
45384	0,26329446	37,642578	-0,011769634	-24,310461
45384	0,26329678	37,842773	-0,013907532	-26,590935
45384	0,26329911	38,042969	-0,016261758	-28,858295
45384	0,2633014	38,243164	-0,018592112	-31,146816
45384	0,26330373	38,443359	-0,021240242	-33,491066
45384	0,26330605	38,643555	-0,02369741	-35,925171
45384	0,26330838	38,84375	-0,025692085	-38,240215
45384	0,26331067	39,043945	-0,027252616	-40,951778
45384	0,263313	39,244141	-0,029254753	-43,286346
45384	0,26331532	39,444336	-0,030857058	-45,415722
45384	0,26331764	39,644531	-0,033108342	-47,443916
45384	0,26331994	39,844727	-0,036778428	-49,723495
45384	0,26332226	40,044922	-0,038365815	-51,758698
45384	0,26332459	40,245117	-0,041203417	-54,3442
45384	0,26332691	40,445313	-0,043720257	-56,260784
45384	0,26332921	40,645508	-0,045230065	-58,392246
45384	0,26333153	40,845703	-0,048134804	-60,675404
45384	0,26333386	41,045898	-0,051954079	-62,4622
45384	0,26333618	41,246094	-0,053384814	-64,932816
45384	0,26333848	41,446289	-0,057190664	-67,295242
45384	0,2633408	41,646484	-0,05968662	-69,575867
45384	0,26334313	41,84668	-0,063978828	-71,913712
45384	0,26334545	42,046875	-0,066216685	-74,186134
45384	0,26334774	42,24707	-0,069840521	-76,66703
45384	0,26335007	42,447266	-0,073280849	-78,946014
