MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	75,904297	s	26.03.2024 10:09:09
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M03_Z02
Protokoll Seite	-
Durchmesser [mm]:	98,7
Höhe [mm]:	298,9
Masse [g]:	5375
Bediener Information Ende

Datenerfassung						Zeit:	184,53027	s	26.03.2024 10:10:58
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
1,9584229	2,2559254
-0,8390649	-365,94833

Datenerfassung						Zeit:	184,53613	s	26.03.2024 10:10:58
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
114,22461	0	-101,90766	-0,15422264	45377	0,40494472
114,34961	0	-103,88013	-0,15615465	45377	0,40494618
114,47461	0	-104,44965	-0,15721092	45377	0,40494761
114,59961	0	-103,17247	-0,15790167	45377	0,40494907
114,72461	0	-103,81322	-0,1588535	45377	0,40495053
114,84961	0	-105,63057	-0,16009924	45377	0,40495196
114,97461	0	-105,94662	-0,16026932	45377	0,40495342
115,09961	0	-105,02216	-0,16021413	45377	0,40495485
115,22461	0	-105,8298	-0,16161799	45377	0,40495631
115,34961	0	-108,29653	-0,16259222	45377	0,40495774
115,47461	0	-107,96886	-0,16397521	45377	0,4049592
115,59961	0	-106,83905	-0,1646391	45377	0,40496063
115,72461	0	-107,65772	-0,16579683	45377	0,40496209
115,84961	0	-109,81437	-0,16629364	45377	0,40496352
115,97461	0	-109,6357	-0,16620262	45377	0,40496498
116,09961	0	-108,80035	-0,16775569	45377	0,40496644
116,22461	0	-109,97739	-0,16863592	45377	0,40496787
116,34961	0	-111,9953	-0,16943111	45377	0,40496933
116,47461	0	-111,63544	-0,17026806	45377	0,40497077
116,59961	0	-110,37197	-0,17042322	45377	0,40497223
116,72461	0	-111,80993	-0,17075592	45377	0,40497366
116,84961	0	-113,88447	-0,17106622	45377	0,40497512
116,97461	0	-113,759	-0,1730087	45377	0,40497655
117,09961	0	-112,80369	-0,17347565	45377	0,40497801
117,22461	0	-114,03468	-0,17565085	45377	0,40497944
117,34961	0	-115,80642	-0,17585225	45377	0,4049809
117,47461	0	-115,68066	-0,1763595	45377	0,40498236
117,59961	0	-114,51777	-0,17611185	45377	0,40498379
117,72461	0	-115,46116	-0,17694433	45377	0,40498525
117,84961	0	-117,80183	-0,17805281	45377	0,40498668
117,97461	0	-117,93655	-0,17940001	45377	0,40498814
118,09961	0	-116,58352	-0,18026084	45377	0,40498957
118,22461	0	-117,20594	-0,18156029	45377	0,40499103
118,34961	0	-119,9254	-0,18220778	45377	0,40499246
118,47461	0	-120,02539	-0,18337294	45377	0,40499392
118,59961	0	-118,5454	-0,18326703	45377	0,40499535
118,72461	0	-119,08498	-0,18360718	45377	0,40499681
118,84961	0	-121,67286	-0,1853915	45377	0,40499827
118,97461	0	-122,09367	-0,18547654	45377	0,4049997
119,09961	0	-120,38615	-0,18628366	45377	0,40500116
119,22461	0	-121,20392	-0,18800084	45377	0,40500259
119,34961	0	-123,48141	-0,18852599	45377	0,40500405
119,47461	0	-123,45787	-0,18777557	45377	0,40500548
119,59961	0	-122,56216	-0,18972547	45377	0,40500695
119,72461	0	-123,41317	-0,19229901	45377	0,40500838
119,84961	0	-125,38712	-0,19159931	45377	0,40500984
119,97461	0	-125,42513	-0,19236466	45377	0,40501127
