MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	16,369141	s	18.07.2014 10:38:54
Datum : 	18.7.2014
Prüfer : 	Kh
Probenbezeichnung :  	Maack 8.2 Drucklversuch Probe BK 06 B
Bemerkungen	Kraftgeregelt 3,9 kN/s
Masse :	3785,7
Durchmesser :	100,2
Länge :	200,6
Bediener Information Ende

Datenerfassung						Zeit:	528,38574	s	18.07.2014 10:47:26
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 B	1281068	2157
d	s	kN	kN	mm	mm	mm	mm
41838	16,879883	-1,2784081	-1,093639	-0,21412075	0,13552143	0,058951389	-0,0099158566
41838	17,379883	-1,571108	-1,3689082	-0,21829009	0,13549609	0,058784351	-0,0099312291
41838	17,879883	-1,863808	-1,37119	-0,21813959	0,13543083	0,058788076	-0,009912936
41838	18,379883	-2,156508	-2,3551397	-0,22926629	0,13515453	0,05805007	-0,0099051334
41838	18,879883	-2,449208	-2,5966709	-0,23218095	0,13513222	0,05783385	-0,0098983869
41838	19,379883	-2,7419081	-2,8141141	-0,23528934	0,1350653	0,057692729	-0,0098520201
41838	19,879883	-3,0346081	-3,0763893	-0,23756325	0,13501194	0,057489686	-0,0098388884
41838	20,379883	-3,3273079	-3,3775215	-0,24098605	0,13496673	0,057162579	-0,0098445248
41838	20,879883	-3,620008	-3,6872904	-0,24338961	0,134903	0,05698977	-0,0098265503
41838	21,379883	-3,912708	-4,0176139	-0,24583489	0,13486288	0,056774285	-0,0098650157
41838	21,879883	-3,927	-4,0310192	-0,2467528	0,13480717	0,056691978	-0,0097719133
41838	22,379883	-3,927	-4,0106049	-0,24630129	0,13478717	0,056764826	-0,0097397193
41838	22,879883	-3,927	-4,0117393	-0,24700463	0,13487829	0,056662805	-0,0098058805
41838	23,379883	-3,927	-3,9845128	-0,24670064	0,13483691	0,056849148	-0,0098015256
41838	23,879883	-3,927	-3,9919763	-0,24707019	0,13482459	0,056713447	-0,0098345615
41838	24,379883	-3,927	-3,955653	-0,24702847	0,13489094	0,056819901	-0,009756051
41838	24,879883	-3,927	-3,9382019	-0,24654269	0,13489267	0,056731064	-0,0097145792
41838	25,379883	-3,927	-3,9465876	-0,24639964	0,13487785	0,056736197	-0,0097947381
41838	25,879883	-3,927	-3,9350893	-0,24670959	0,13484533	0,056847982	-0,0098338984
41838	26,379883	-3,927	-3,9164722	-0,2464965	0,13482523	0,056783114	-0,0097756721
41838	26,879883	-5,7018046	-5,5015554	-0,0098615885	-0,00028966367	-0,0010751211	7,3604286e-05
41838	27,379883	-7,6518049	-7,6156092	-0,023640692	-0,00068739802	-0,0028156086	-6,6651031e-05
41838	27,879883	-9,6018047	-9,6061869	-0,033912063	-0,00097433478	-0,0042682621	-0,00023099408
41838	28,379883	-11,551805	-11,564582	-0,043229759	-0,0012276173	-0,0056613572	-0,00055954605
41838	28,879883	-13,501805	-13,547298	-0,050635636	-0,0015894845	-0,0070074466	-0,0010023396
41838	29,379883	-15,451805	-15,458982	-0,058287382	-0,0018489063	-0,0083322609	-0,0013266429
41838	29,879883	-17,401806	-17,429705	-0,064831972	-0,0022261068	-0,0095018018	-0,0018358231
41838	30,379883	-19,351805	-19,411411	-0,071068108	-0,0025663674	-0,010572216	-0,0023926198
41838	30,879883	-21,301805	-21,410925	-0,077565014	-0,0029418617	-0,011747914	-0,0029409025
41838	31,379883	-23,251804	-23,360001	-0,083167851	-0,0034118071	-0,012814172	-0,0034831949
41838	31,879883	-25,201805	-25,296839	-0,089038908	-0,0038554221	-0,013902299	-0,0040239766
41838	32,379883	-27,151806	-27,232677	-0,09419471	-0,0042496994	-0,01494667	-0,0046276916
41838	32,879883	-29,101805	-29,146364	-0,099103153	-0,004712224	-0,015898399	-0,0052710827
41838	33,379883	-31,051805	-31,057348	-0,10351837	-0,0051794574	-0,016924068	-0,0058941748
41838	33,879883	-33,001804	-33,015831	-0,10996312	-0,0056316033	-0,017880846	-0,0063994713
41838	34,379883	-34,951805	-34,981213	-0,11481643	-0,0062169582	-0,018811164	-0,0071036741
41838	34,879883	-36,901806	-36,996632	-0,11912882	-0,006720081	-0,019799056	-0,007789474
41838	35,379883	-38,851807	-38,933102	-0,12419075	-0,0072485805	-0,020695092	-0,0083089871
41838	35,879883	-40,801807	-40,879353	-0,12875944	-0,0077245533	-0,021615515	-0,0090403492
41838	36,379883	-42,751804	-42,851326	-0,13402998	-0,0082038343	-0,022576479	-0,009712277
41838	36,879883	-44,701805	-44,788509	-0,1382485	-0,0086979866	-0,023468984	-0,010362357
41838	37,379883	-46,651806	-46,709534	-0,14316142	-0,0092198104	-0,024424385	-0,01095958
41838	37,879883	-48,601807	-48,617924	-0,14749914	-0,0097360685	-0,025214175	-0,011590728
41838	38,379883	-50,551807	-50,579132	-0,15239269	-0,01026158	-0,026212325	-0,012280321
41838	38,879883	-52,501804	-52,585163	-0,15636832	-0,010792479	-0,027124695	-0,013049218
41838	39,379883	-54,451805	-54,580433	-0,16067922	-0,011286199	-0,028024964	-0,013708399
41838	39,879883	-56,401806	-56,496346	-0,16541183	-0,011850871	-0,028920976	-0,014360714
41838	40,379883	-58,351807	-58,460884	-0,16996264	-0,01236847	-0,029779239	-0,01499286
41838	40,879883	-60,301807	-60,401585	-0,17352998	-0,012902796	-0,030656016	-0,015723547
41838	41,379883	-62,251804	-62,335674	-0,17683953	-0,013459496	-0,031502463	-0,016462265
41838	41,879883	-64,201805	-64,246307	-0,18198192	-0,013976343	-0,032428637	-0,017089773
41838	42,379883	-66,15181	-66,173073	-0,18576086	-0,014495075	-0,033265937	-0,017803025
41838	42,879883	-68,101807	-68,180649	-0,18981248	-0,015158705	-0,034202352	-0,018566327
41838	43,379883	-70,051804	-70,150192	-0,19374043	-0,015697517	-0,034939189	-0,019164741
41838	43,879883	-72,001808	-72,119637	-0,1987502	-0,01621858	-0,035850268	-0,019906886
41838	44,379883	-73,951805	-74,109299	-0,20238161	-0,016837426	-0,036766067	-0,020657308
