MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	14,611328	Sec	13.12.2012 09:40:24
Datum	13.12.2012
Prüfer:	kh/be
Probebezeichnung	3-Thiele 7.2 7d 04.12.12
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149
Masse [g]:	7855
Bediener Information Ende

Datenerfassung						Zeit:	145,08496	Sec	13.12.2012 09:42:34
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,88696271	-2,1662438
-1,040428	-1256,0018

Datenerfassung						Zeit:	145,0957	Sec	13.12.2012 09:42:34
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41262	0,092090316	32,193359	-0,00064787141	-14,686533
41262	0,092092633	32,393555	-0,0042973491	-17,344772
41262	0,09209495	32,59375	-0,0062053008	-19,808962
41262	0,092097268	32,793945	-0,0098102	-22,277737
41262	0,092099585	32,994141	-0,013679598	-24,304138
41262	0,092101902	33,194336	-0,015587549	-26,957941
41262	0,092104219	33,394531	-0,019293493	-29,194736
41262	0,092106536	33,594727	-0,023748351	-32,001209
41262	0,092108853	33,794922	-0,027926825	-34,359566
41262	0,09211117	33,995117	-0,030227065	-37,094311
41262	0,092113487	34,195313	-0,033754695	-39,316704
41262	0,092115805	34,395508	-0,036482889	-41,930866
41262	0,092118122	34,595703	-0,037763771	-44,011501
41262	0,092120439	34,795898	-0,040150195	-46,577057
41262	0,092122756	34,996094	-0,045365859	-48,736958
41262	0,092125073	35,196289	-0,04643574	-51,060707
41262	0,09212739	35,396484	-0,048825137	-52,960392
41262	0,092129707	35,59668	-0,052590515	-55,333416
41262	0,092132024	35,796875	-0,054132927	-57,288445
41262	0,092134342	35,99707	-0,056017105	-59,723938
41262	0,092136659	36,197266	-0,059202965	-61,864098
41262	0,092138976	36,397461	-0,061024733	-63,855255
41262	0,092141293	36,597656	-0,062798947	-66,162857
41262	0,09214361	36,797852	-0,064911962	-68,572159
41262	0,092145927	36,998047	-0,068178065	-70,771332
41262	0,092148244	37,198242	-0,069530271	-72,947426
41262	0,092150562	37,398438	-0,070989475	-74,871162
41262	0,092152879	37,598633	-0,073114373	-76,791138
41262	0,092155196	37,798828	-0,074945055	-79,52475
41262	0,092157513	37,999023	-0,076273486	-81,05999
41262	0,09215983	38,199219	-0,077804007	-83,051979
41262	0,092162147	38,399414	-0,081022561	-85,036354
41262	0,092164464	38,599609	-0,082764089	-87,31012
41262	0,092166781	38,799805	-0,083513007	-88,914444
41262	0,092169099	39	-0,086461119	-91,07679
41262	0,092171416	39,200195	-0,08659485	-93,004318
41262	0,092173733	39,400391	-0,090309709	-95,120407
41262	0,09217605	39,600586	-0,091489546	-97,446594
41262	0,092178367	39,800781	-0,093352921	-99,545677
41262	0,092180684	40,000977	-0,094196938	-101,4696
41262	0,092183001	40,201172	-0,096794367	-103,83099
41262	0,092185318	40,401367	-0,09785533	-106,30512
41262	0,092187636	40,601563	-0,10012883	-108,10915
41262	0,092189953	40,801758	-0,10200409	-110,96268
41262	0,09219227	41,001953	-0,10313935	-112,86287
41262	0,092194587	41,202148	-0,10387043	-115,59558
41262	0,092196904	41,402344	-0,10735349	-117,55035
41262	0,092199221	41,602539	-0,10807566	-120,08585
41262	0,092201538	41,802734	-0,10883348	-122,18032
41262	0,092203856	42,00293	-0,10969236	-125,06037
41262	0,092206173	42,203125	-0,11225116	-127,03913
41262	0,09220849	42,40332	-0,11390352	-129,63081
41262	0,092210807	42,603516	-0,11531517	-132,03416
41262	0,092213124	42,803711	-0,11541919	-134,52907
41262	0,092215441	43,003906	-0,11697645	-136,9079
41262	0,092217758	43,204102	-0,11948473	-139,3428
41262	0,092220075	43,404297	-0,12061404	-142,20018
41262	0,092222393	43,604492	-0,1218028	-144,12535
41262	0,09222471	43,804688	-0,12336007	-147,21887
41262	0,092227027	44,004883	-0,12500055	-149,30873
41262	0,092229344	44,205078	-0,12670344	-152,15077
41262	0,092231661	44,405273	-0,12768416	-154,36659
41262	0,092233978	44,605469	-0,12881646	-157,48257
41262	0,092236295	44,805664	-0,12934545	-159,5591
41262	0,092238612	45,005859	-0,13190128	-162,20053
41262	0,09224093	45,206055	-0,13380328	-164,53938
41262	0,092243247	45,40625	-0,13462055	-166,63261
41262	0,092245564	45,606445	-0,13637099	-169,60014
41262	0,092247881	45,806641	-0,13673653	-171,67476
41262	0,092250198	46,006836	-0,13835324	-173,49622
41262	0,092252515	46,207031	-0,14103389	-175,71986
41262	0,092254832	46,407227	-0,14065051	-178,32231
41262	0,09225715	46,607422	-0,1425436	-180,05922
41262	0,092259467	46,807617	-0,14429702	-182,74318
41262	0,092261784	47,007813	-0,14561951	-184,6937
41262	0,092264101	47,208008	-0,14766416	-186,86038
41262	0,092266418	47,408203	-0,14834473	-189,15094
41262	0,092268735	47,608398	-0,15036859	-191,1393
41262	0,092271052	47,808594	-0,1502289	-193,18916
41262	0,092273369	48,008789	-0,15136713	-194,84581
41262	0,092275687	48,208984	-0,15352769	-197,5378
41262	0,092278004	48,40918	-0,15454409	-198,89635
41262	0,092280321	48,609375	-0,15603003	-201,2679
41262	0,092282638	48,80957	-0,15734954	-203,31711
41262	0,092284955	49,009766	-0,15756947	-205,6272
41262	0,092287272	49,209961	-0,16006288	-207,30925
41262	0,092289589	49,410156	-0,1610852	-209,85948
41262	0,092291906	49,610352	-0,1622383	-211,49565
41262	0,092294224	49,810547	-0,16505268	-213,5531
41262	0,092296541	50,010742	-0,16499621	-216,15155
41262	0,092298858	50,210938	-0,16607501	-218,27551
41262	0,092301175	50,411133	-0,1662444	-220,59615
41262	0,092303492	50,611328	-0,16750745	-222,77644
41262	0,092305809	50,811523	-0,16872592	-225,03287
41262	0,092308126	51,011719	-0,17064279	-227,14958
41262	0,092310444	51,211914	-0,17285387	-229,81293
41262	0,092312761	51,412109	-0,17265476	-231,89073
41262	0,092315078	51,612305	-0,1742685	-234,48215
41262	0,092317395	51,8125	-0,17504416	-236,4464
41262	0,092319712	52,012695	-0,17641421	-239,27289
41262	0,092322029	52,212891	-0,17689267	-241,07649
41262	0,092324346	52,413086	-0,17839348	-243,6503
41262	0,092326663	52,613281	-0,17972191	-245,55763
41262	0,092328981	52,813477	-0,18129107	-248,0919
41262	0,092331298	53,013672	-0,18176657	-250,4321
41262	0,092333615	53,213867	-0,18413219	-253,13124
41262	0,092335932	53,414063	-0,18372206	-254,99826
41262	0,092338249	53,614258	-0,185315	-258,12027
41262	0,092340566	53,814453	-0,18564191	-260,33572
41262	0,092342883	54,014648	-0,18679798	-262,79843
41262	0,092345193	54,214844	-0,18862866	-265,33209
41262	0,09234751	54,415039	-0,18883075	-267,76648
41262	0,092349827	54,615234	-0,19130632	-270,14496
41262	0,092352144	54,81543	-0,19267042	-272,47293
41262	0,092354462	55,015625	-0,19352929	-275,08661
41262	0,092356779	55,21582	-0,19458432	-277,05075
41262	0,092359096	55,416016	-0,19638231	-279,7377
41262	0,092361413	55,616211	-0,19725604	-281,69116
41262	0,09236373	55,816406	-0,19774641	-284,02835
41262	0,092366047	56,016602	-0,19908078	-286,01096
41262	0,092368364	56,216797	-0,2006024	-288,77631
41262	0,092370681	56,416992	-0,20160986	-290,62039
41262	0,092372999	56,617188	-0,20224585	-292,86728
41262	0,092375316	56,817383	-0,20378529	-295,08218
41262	0,092377633	57,017578	-0,2045342	-297,37292
41262	0,09237995	57,217773	-0,20665613	-299,20462
41262	0,092382267	57,417969	-0,20744962	-302,13058
