MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	20,342773	s	30.06.2023 08:08:27
Datum	30.6.2023
Prüfer	Mac, Sc
Probe 	Pittrich TP2_CEM I_420_oF 30.5.23 Druck E-Modul 5
Masse	5381,2
Länge	300,0
Durchmesser	99,0
Bediener Information Ende

Datenerfassung						Zeit:	469,87109	s	30.06.2023 08:15:57
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45107	52,351563	-3,9000001	-4,2675567	0,56388378	0,56160069	0,71223325	0,58425236
45107	52,851563	-3,9000001	-4,2530298	0,56385249	0,56151974	0,71219683	0,58444512
45107	53,351563	-3,9000001	-4,2318459	0,56385547	0,56152415	0,71220332	0,58421457
45107	53,851563	-3,9000001	-4,2439661	0,5638212	0,56150347	0,71230465	0,58441186
45107	54,351563	-3,9000001	-4,2313633	0,56415349	0,56156147	0,71229303	0,58414227
45107	54,851563	-3,9000001	-4,1848812	0,56424886	0,56164217	0,7122606	0,58447367
45107	55,351563	-3,9000001	-4,2049737	0,56421906	0,56151956	0,71222353	0,58422166
45107	55,851563	-3,9000001	-4,180625	0,56393296	0,56151372	0,71227413	0,58438081
45107	56,351563	-3,9000001	-4,1978846	0,56342632	0,56156808	0,71223116	0,58421576
45107	56,851563	-3,9000001	-4,1654577	0,56418777	0,56155694	0,71220297	0,58445424
45107	57,351563	-3,9000001	-4,1587558	0,56436211	0,56164944	0,71227336	0,58422828
45107	57,851563	-3,9000001	-4,151011	0,564529	0,56155217	0,71221286	0,58442456
45107	58,351563	-3,9000001	-4,1576495	0,56542605	0,56149757	0,71227312	0,58419585
45107	58,851563	-3,9000001	-4,1190815	0,56563616	0,56150746	0,71219975	0,58441108
45107	59,351563	-3,9000001	-4,1199737	0,56484342	0,56157517	0,71221685	0,58418936
45107	59,851563	-3,9000001	-4,1183529	0,56453645	0,5615133	0,71219146	0,5845226
45107	60,351563	-3,9000001	-4,1055903	0,56463629	0,56149387	0,71224815	0,58414298
45107	60,851563	-3,9000001	-4,0987935	0,56487322	0,5615381	0,71220255	0,5844565
45107	61,351563	-3,9000001	-4,0885863	0,56477785	0,56151938	0,71228868	0,5841248
45107	61,851563	-3,9000001	-4,0970855	0,56574941	0,56141102	0,71233344	0,58449137
45107	62,351563	-3,9000001	-4,0722861	0,5642578	0,5615862	0,71223855	0,58413666
45107	62,851563	-3,9000001	-4,0669365	0,56514293	0,56151789	0,7122525	0,58450484
45107	63,351563	-3,9000001	-4,0845051	0,56519061	0,56145608	0,71226197	0,58422077
45107	63,851563	-3,9000001	-4,0466094	0,56521446	0,56154656	0,71229208	0,58461243
45107	64,351563	-3,9000001	-4,0805359	0,56484193	0,56153715	0,71222794	0,58411759
45107	64,851563	-3,9000001	-4,0637813	0,56495965	0,56153625	0,71227974	0,5844478
45107	65,351563	-3,9000001	-4,0462351	0,56508034	0,56154138	0,71227902	0,58423191
45107	65,851563	-3,9000001	-4,0324965	0,56521297	0,56155246	0,7123099	0,58451688
45107	66,351563	-3,9000001	-4,0636377	0,56553781	0,56151819	0,71227705	0,58406085
45107	66,851563	-3,9000001	-4,0055923	0,56569576	0,561607	0,71230012	0,58465385
45107	67,351563	-3,9000001	-4,0180273	0,565736	0,56153905	0,7121591	0,58397758
45107	67,851563	-3,9000001	-4,040081	0,56527406	0,56147975	0,71222883	0,58459383
45107	68,351563	-3,9000001	-4,0105338	0,56566149	0,56150782	0,71225864	0,58399826
45107	68,851563	-3,9000001	-4,0181503	0,56559294	0,56143737	0,71225935	0,58461457
45107	69,351563	-3,9000001	-4,0275826	0,56561679	0,56150109	0,71217781	0,58401692
45107	69,851563	-3,9000001	-4,0104876	0,56505054	0,56150317	0,71222669	0,58473146
45107	70,351563	-3,9000001	-3,993515	0,56525916	0,56156713	0,712165	0,58386832
45107	70,851563	-3,9000001	-3,9937253	0,56564212	0,56152028	0,71223003	0,58475202
45107	71,351563	-3,9000001	-3,9872694	0,56612492	0,56155229	0,71223563	0,58397686
45107	71,851563	-3,9000001	-3,9726348	0,56614429	0,56153059	0,71228325	0,58479154
45107	72,351563	-3,9000001	-3,9841998	0,56554377	0,56152964	0,71224153	0,58399546
45107	72,851563	-3,9000001	-3,9903224	0,56563169	0,56157476	0,71228522	0,58474565
45107	73,351563	-3,9000001	-3,9808247	0,56574941	0,56144387	0,7122345	0,58397591
45107	73,851563	-3,9000001	-3,9904284	0,56595504	0,56148869	0,71229804	0,58459812
45107	74,351563	-3,9000001	-3,9829965	0,56660473	0,5615744	0,71226138	0,58409959
45107	74,851563	-3,9000001	-3,9726887	0,5651325	0,56156486	0,71230727	0,5846709
45107	75,351563	-3,9000001	-3,9975438	0,56629181	0,56143719	0,71223521	0,58403713
45107	75,851563	-3,9000001	-3,9742608	0,56621432	0,56157345	0,71228915	0,58460659
45107	76,351563	-3,9000001	-3,9887912	0,56646019	0,56148481	0,71227628	0,58389765
