MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	5,7988281	s	03.04.2024 08:04:36
Datum	3.4.2024
Prüfer: 	Mac
Probe	20240220_7188_M07_Z01
Protokoll Seite	-
Breite [mm]:	-
Höhe [mm]:	301
Länge Einfüllseite [mm]:	99
Masse [g]:	5462
Bediener Information Ende

Datenerfassung						Zeit:	151,46094	s	03.04.2024 08:07:02
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,908977	4,0761023
-0,88291645	-400,18347

Datenerfassung						Zeit:	151,46582	s	03.04.2024 08:07:02
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45385	0,27670315	50,152344	-0,0008488936	-16,643366
45385	0,27670544	50,352539	-0,0024049499	-17,116032
45385	0,27670777	50,552734	-0,0039639901	-17,844101
45385	0,27671009	50,75293	-0,0042370083	-18,611959
45385	0,27671242	50,953125	-0,0061570895	-19,202492
45385	0,27671471	51,15332	-0,0077758054	-20,197144
45385	0,27671704	51,353516	-0,0092095258	-20,700207
45385	0,27671936	51,553711	-0,010295632	-21,334997
45385	0,27672169	51,753906	-0,012144102	-22,048018
45385	0,27672398	51,954102	-0,01331823	-22,84955
45385	0,27672631	52,154297	-0,014663928	-23,455582
45385	0,27672863	52,354492	-0,016027529	-24,279764
45385	0,27673095	52,554688	-0,017303107	-24,919323
45385	0,27673325	52,754883	-0,019270929	-25,75036
45385	0,27673557	52,955078	-0,020512193	-26,364586
45385	0,2767379	53,155273	-0,021913091	-27,046612
45385	0,27674022	53,355469	-0,024006233	-27,978977
45385	0,27674252	53,555664	-0,024198689	-28,702578
45385	0,27674484	53,755859	-0,026764765	-29,286554
45385	0,27674717	53,956055	-0,027607691	-30,301472
45385	0,27674949	54,15625	-0,029190602	-31,007639
45385	0,27675179	54,356445	-0,030675046	-31,782648
45385	0,27675411	54,556641	-0,03239372	-32,778194
45385	0,27675644	54,756836	-0,033964694	-33,702812
45385	0,27675876	54,957031	-0,034686778	-34,560375
45385	0,27676105	55,157227	-0,036026508	-35,803429
45385	0,27676338	55,357422	-0,037778001	-36,508404
45385	0,2767657	55,557617	-0,039023742	-37,472656
45385	0,27676803	55,757813	-0,039562318	-38,182995
45385	0,27677032	55,958008	-0,041731548	-38,894077
45385	0,27677265	56,158203	-0,043156318	-39,443783
45385	0,27677497	56,358398	-0,04429464	-39,939842
45385	0,2767773	56,558594	-0,04564929	-40,733181
45385	0,27677959	56,758789	-0,04756042	-41,252483
45385	0,27678192	56,958984	-0,047393326	-42,071304
45385	0,27678424	57,15918	-0,049698319	-42,526833
45385	0,27678657	57,359375	-0,0505681	-43,426414
45385	0,27678886	57,55957	-0,052987967	-44,293217
45385	0,27679119	57,759766	-0,053729445	-44,741295
45385	0,27679351	57,959961	-0,054151654	-45,452675
45385	0,27679583	58,160156	-0,056643132	-45,969597
45385	0,27679813	58,360352	-0,056568537	-46,534203
45385	0,27680045	58,560547	-0,058600511	-47,236195
45385	0,27680278	58,760742	-0,058915302	-47,762356
45385	0,2768051	58,960938	-0,060683209	-48,31221
45385	0,2768074	59,161133	-0,062219873	-49,035065
45385	0,27680972	59,361328	-0,063546173	-49,863419
45385	0,27681205	59,561523	-0,065381214	-50,719639
45385	0,27681437	59,761719	-0,066224143	-51,231941
45385	0,27681667	59,961914	-0,068141237	-52,213036
45385	0,27681899	60,162109	-0,067939833	-53,036621
45385	0,27682132	60,362305	-0,070750579	-53,669624
45385	0,27682364	60,5625	-0,071747176	-54,61808
45385	0,27682593	60,762695	-0,073582217	-55,72345
45385	0,27682826	60,962891	-0,073992491	-56,513359
45385	0,27683058	61,163086	-0,074571349	-57,271828
45385	0,27683291	61,363281	-0,07691364	-58,386883
45385	0,2768352	61,563477	-0,078265302	-59,294067
45385	0,27683753	61,763672	-0,079190284	-59,962086
45385	0,27683985	61,963867	-0,080207765	-60,888042
45385	0,27684218	62,164063	-0,082299411	-61,684509
45385	0,27684447	62,364258	-0,083700314	-62,586479
45385	0,2768468	62,564453	-0,084291108	-63,483974
45385	0,27684912	62,764648	-0,085897885	-64,388176
45385	0,27685145	62,964844	-0,087715022	-65,454208
45385	0,27685374	63,165039	-0,088389367	-66,28241
45385	0,27685606	63,365234	-0,090585448	-67,067856
45385	0,27685839	63,56543	-0,091716312	-67,529343
45385	0,27686071	63,765625	-0,092480168	-68,492699
45385	0,27686301	63,96582	-0,094280899	-69,106483
45385	0,27686533	64,166016	-0,09644416	-69,66021
45385	0,27686766	64,366211	-0,096572459	-70,489609
45385	0,27686998	64,566406	-0,097598895	-70,948708
45385	0,27687228	64,766602	-0,099353373	-71,514061
45385	0,2768746	64,966797	-0,10035444	-72,114128
45385	0,27687693	65,166992	-0,1017255	-72,86515
45385	0,27687925	65,367188	-0,1031637	-73,713623
45385	0,27688155	65,567383	-0,1043244	-74,411148
45385	0,27688387	65,767578	-0,10512853	-75,553024
45385	0,27688619	65,967773	-0,10728583	-76,275879
45385	0,27688852	66,167969	-0,10873596	-77,426544
45385	0,27689081	66,368164	-0,11029052	-78,341179
45385	0,27689314	66,568359	-0,11089176	-79,068352
45385	0,27689546	66,768555	-0,11301026	-79,810577
45385	0,27689779	66,96875	-0,11483487	-81,008186
45385	0,27690008	67,168945	-0,11450366	-81,842506
45385	0,27690241	67,369141	-0,11647596	-82,647461
45385	0,27690473	67,569336	-0,11688922	-83,474182
45385	0,27690706	67,769531	-0,11861982	-84,549301
45385	0,27690935	67,969727	-0,11962985	-85,411629
45385	0,27691168	68,169922	-0,12100687	-86,173523
45385	0,276914	68,370117	-0,12188113	-87,434906
45385	0,27691633	68,570313	-0,12434128	-88,077446
45385	0,27691862	68,770508	-0,12455462	-89,143921
45385	0,27692094	68,970703	-0,12608233	-90,040375
45385	0,27692327	69,170898	-0,12784427	-90,886909
45385	0,27692559	69,371094	-0,12854248	-91,631821
45385	0,27692789	69,571289	-0,12983149	-92,548096
45385	0,27693021	69,771484	-0,13253184	-93,209702
45385	0,27693254	69,97168	-0,13416995	-94,21106
45385	0,27693486	70,171875	-0,13446236	-95,119438
45385	0,27693716	70,37207	-0,13521875	-95,681656
45385	0,27693948	70,572266	-0,13659579	-96,612236
45385	0,27694181	70,772461	-0,13802055	-97,143608
45385	0,27694413	70,972656	-0,1404255	-97,777504
45385	0,27694643	71,172852	-0,14099541	-98,436287
45385	0,27694875	71,373047	-0,142359	-99,318138
45385	0,27695107	71,573242	-0,14331383	-100,04531
45385	0,2769534	71,773438	-0,14438799	-100,6357
45385	0,27695569	71,973633	-0,14572325	-101,43783
45385	0,27695802	72,173828	-0,14818341	-102,1732
45385	0,27696034	72,374023	-0,14905468	-102,77238
45385	0,27696267	72,574219	-0,14986478	-103,63858
45385	0,27696496	72,774414	-0,15114036	-104,42223
45385	0,27696729	72,974609	-0,15201759	-104,92783
45385	0,27696961	73,174805	-0,15266061	-105,79687
45385	0,27697194	73,375	-0,15424202	-106,28011
45385	0,27697423	73,575195	-0,15543108	-106,91892
45385	0,27697656	73,775391	-0,15731834	-107,6084
45385	0,27697888	73,975586	-0,15778978	-108,06258
45385	0,2769812	74,175781	-0,15982473	-109,08868
45385	0,2769835	74,375977	-0,16102123	-109,86816
45385	0,27698582	74,576172	-0,16145389	-110,68787
45385	0,27698815	74,776367	-0,16346498	-111,4675
45385	0,27699044	74,976563	-0,16446903	-112,23372
45385	0,27699277	75,176758	-0,16568792	-113,11512
45385	0,27699509	75,376953	-0,1663727	-114,14092
45385	0,27699742	75,577148	-0,16745582	-115,0189
45385	0,27699971	75,777344	-0,16881196	-116,09535
45385	0,27700204	75,977539	-0,17114232	-116,37952
45385	0,27700436	76,177734	-0,17095135	-117,62675
45385	0,27700669	76,37793	-0,17310865	-118,76505
45385	0,27700898	76,578125	-0,17275357	-119,52381
45385	0,27701131	76,77832	-0,17487507	-120,12046
45385	0,27701363	76,978516	-0,17705922	-120,96639
45385	0,27701595	77,178711	-0,17834821	-121,43236
45385	0,27701825	77,378906	-0,1788107	-122,20334
45385	0,27702057	77,579102	-0,17998484	-122,5942
45385	0,2770229	77,779297	-0,1825882	-123,51032
45385	0,27702522	77,979492	-0,18318945	-124,33555
45385	0,27702752	78,179688	-0,18489021	-124,9091
45385	0,27702984	78,379883	-0,18525723	-125,50603
45385	0,27703217	78,580078	-0,18840067	-126,16124
45385	0,27703449	78,780273	-0,18803366	-127,03713
45385	0,27703679	78,980469	-0,18912275	-127,50741
45385	0,27703911	79,180664	-0,19059376	-128,09273
45385	0,27704144	79,380859	-0,19158588	-128,87564
45385	0,27704376	79,581055	-0,19353878	-129,66301
45385	0,27704605	79,78125	-0,19448316	-130,19096
45385	0,27704838	79,981445	-0,19467412	-130,81726
45385	0,2770507	80,181641	-0,19683738	-131,38141
45385	0,27705303	80,381836	-0,19833526	-132,03275
45385	0,27705532	80,582031	-0,19922294	-132,78912
45385	0,27705765	80,782227	-0,20165028	-133,45744
45385	0,27705997	80,982422	-0,20114303	-134,45746
45385	0,2770623	81,182617	-0,2030258	-134,96991
45385	0,27706459	81,382813	-0,20362256	-135,9227
45385	0,27706692	81,583008	-0,20564708	-136,54958
45385	0,27706924	81,783203	-0,20614389	-137,17528
45385	0,27707157	81,983398	-0,20939624	-138,12807
45385	0,27707386	82,183594	-0,21029735	-138,98666
45385	0,27707618	82,383789	-0,21048681	-139,6067
45385	0,27707851	82,583984	-0,21256654	-140,65828
45385	0,27708083	82,78418	-0,21417779	-141,48082
45385	0,27708313	82,984375	-0,21495061	-142,07896
45385	0,27708545	83,18457	-0,2160949	-143,17448
45385	0,27708778	83,384766	-0,21681549	-143,83923
45385	0,2770901	83,584961	-0,21850282	-145,05443
45385	0,2770924	83,785156	-0,21981719	-145,56836
45385	0,27709472	83,985352	-0,22005291	-146,61771
45385	0,27709705	84,185547	-0,22183573	-147,39673
45385	0,27709937	84,385742	-0,22291885	-148,27963
45385	0,27710167	84,585938	-0,22420935	-148,84125
45385	0,27710399	84,786133	-0,22584151	-149,98447
45385	0,27710631	84,986328	-0,2273528	-150,67677
45385	0,27710864	85,186523	-0,22794658	-151,55087
45385	0,27711093	85,386719	-0,22922663	-152,69231
45385	0,27711326	85,586914	-0,23111837	-153,48698
45385	0,27711558	85,787109	-0,23302652	-154,49013
45385	0,27711791	85,987305	-0,23380977	-155,2182
45385	0,2771202	86,1875	-0,23425883	-156,24176
45385	0,27712253	86,387695	-0,23654144	-156,8381
45385	0,27712485	86,587891	-0,23773645	-157,65753
45385	0,27712718	86,788086	-0,23840632	-158,34521
45385	0,27712947	86,988281	-0,24011455	-159,10338
45385	0,2771318	87,188477	-0,24014588	-159,76888
45385	0,27713412	87,388672	-0,24224201	-160,44211
45385	0,27713645	87,588867	-0,24414717	-161,03636
