MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	12,1875	s	29.10.2014 13:03:53
Datum : 	29.10.2014
Prüfer : 	Pi, Un
Probenbezeichnung :  	TH-M5-Z36
Bemerkungen	Kraftgeregelt
Höhe:	300
Durchm.:	100
Masse:	5400
Bediener Information Ende

Datenerfassung						Zeit:	39,244141	s	29.10.2014 13:04:20
Zeit	Laufzeit	Systemtaktzähler	Ch 1 Segment Ganzzahl-Zähler	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	W2TK 7731	W2TK 7733	W2TK 7734	DMS 1	DMS 2	DMS 3	MTS 1944 B	MTS 2157	MTS 1281068	Ch 1 Ausgang
s	s	unitless	segments	kN	kN	mm	mm	mm	mm	V	V	V	mm	mm	mm	V
23,389648	23,388672	7407808	2	-43,497952	-43,608479	-0,14931336	-0,084731847	-0,099954948	-0,082662582	-0,044980649	-0,038521994	-0,058236878	-0,014058545	-0,014692182	0,00035092607	-0,031224472
23,415039	23,414063	7407834	2	-43,596973	-43,674335	-0,15024841	-0,084946662	-0,10019372	-0,082809508	-0,04506943	-0,0388784	-0,058386073	-0,01414533	-0,014628273	0,00044461712	-0,03131507
23,44043	23,439453	7407860	2	-43,695995	-43,786201	-0,15025288	-0,085149884	-0,10034095	-0,082941055	-0,045512993	-0,038855035	-0,058584098	-0,014074028	-0,014773741	0,0004317686	-0,031747039
23,46582	23,464844	7407886	2	-43,795021	-43,865326	-0,15081391	-0,085287333	-0,1005459	-0,083122671	-0,045380693	-0,038875546	-0,058602128	-0,014158726	-0,014750313	0,00041179359	-0,031200586
23,491211	23,490234	7407912	2	-43,894043	-43,938873	-0,15120953	-0,085501224	-0,10072975	-0,083280802	-0,045322072	-0,039201751	-0,058894128	-0,014233023	-0,014855515	0,0003959462	-0,035318498
23,516602	23,515625	7407938	2	-43,993069	-44,018955	-0,15090927	-0,085649848	-0,10085763	-0,08339639	-0,045774832	-0,039183982	-0,058917698	-0,014258787	-0,014842192	0,00045918301	-0,034152966
23,541992	23,541016	7407964	2	-44,092091	-44,244785	-0,1518257	-0,085884124	-0,10108204	-0,083624557	-0,045797762	-0,039219465	-0,058882799	-0,014321551	-0,014941312	0,00042822212	-0,026576573
23,567383	23,566406	7407990	2	-44,191113	-44,216274	-0,15191436	-0,086082041	-0,10132484	-0,083758771	-0,045987897	-0,039494097	-0,059211705	-0,014272407	-0,01491059	0,00038054958	-0,033759203
23,592773	23,591797	7408016	2	-44,290138	-44,3825	-0,15161932	-0,086285859	-0,10145362	-0,08390902	-0,045991957	-0,039537702	-0,059243098	-0,014341667	-0,015023008	0,00038735941	-0,030523708
23,618164	23,617188	7408042	2	-44,38916	-44,449455	-0,15240386	-0,086440235	-0,10167094	-0,084040031	-0,046111524	-0,039500203	-0,059576191	-0,014421582	-0,015010286	0,00044410303	-0,032309458
23,643555	23,642578	7408068	2	-44,488186	-44,537254	-0,15276596	-0,086696774	-0,1018811	-0,084215373	-0,046436094	-0,03951133	-0,059545949	-0,014431849	-0,015039774	0,00043500587	-0,035982758
23,668945	23,667969	7408094	2	-44,587208	-44,637188	-0,15281588	-0,086886644	-0,10204865	-0,08433342	-0,046298053	-0,039484113	-0,059918325	-0,014405981	-0,015062381	0,0004398711	-0,03108396
23,694336	23,693359	7408120	2	-44,68623	-44,797283	-0,1531899	-0,08711037	-0,1022699	-0,084576055	-0,04632711	-0,039794333	-0,059866857	-0,014490157	-0,015183173	0,00044892356	-0,029524205
23,719727	23,71875	7408146	2	-44,785255	-44,866238	-0,15368983	-0,087301999	-0,10252012	-0,084688172	-0,046767887	-0,039801911	-0,060203239	-0,014547154	-0,015123462	0,00043478608	-0,029337347
23,745117	23,744141	7408172	2	-44,884277	-44,918606	-0,15378669	-0,087421238	-0,10266663	-0,084805742	-0,046781696	-0,04013969	-0,060159534	-0,01450403	-0,015236776	0,00036076456	-0,034307942
23,770508	23,769531	7408198	2	-44,983303	-45,033138	-0,15436709	-0,087614477	-0,10283376	-0,084959656	-0,046614863	-0,040130075	-0,060203936	-0,014626503	-0,015247785	0,00039016083	-0,030782094
23,795898	23,794922	7408224	2	-45,082325	-45,174301	-0,15464127	-0,087790996	-0,10303946	-0,085169941	-0,046703484	-0,0401605	-0,060494721	-0,014654547	-0,01526905	0,00040384382	-0,03074467
23,821289	23,820313	7408250	2	-45,181347	-45,292065	-0,15489459	-0,08800441	-0,10328077	-0,085327521	-0,047096156	-0,040483639	-0,060470201	-0,014708146	-0,015319256	0,0004030019	-0,028754005
23,84668	23,845703	7408276	2	-45,280373	-45,310757	-0,15524551	-0,088218331	-0,10346194	-0,085487887	-0,046973996	-0,040430952	-0,060780108	-0,014738694	-0,015301937	0,00036367774	-0,035413947
23,87207	23,871094	7408302	2	-45,379395	-45,466267	-0,155662	-0,088420242	-0,10364847	-0,085639268	-0,047280703	-0,040490251	-0,060807705	-0,014720127	-0,015417747	0,00040117651	-0,028976846
23,897461	23,896484	7408328	2	-45,47842	-45,503494	-0,15540719	-0,088591188	-0,10387196	-0,08576341	-0,047428615	-0,040816832	-0,061188813	-0,014786154	-0,01538112	0,00043949485	-0,036239091
23,922852	23,921875	7408354	2	-45,577442	-45,628933	-0,15596151	-0,088769436	-0,10404901	-0,085989818	-0,047724072	-0,040796105	-0,061200101	-0,01487191	-0,015449908	0,00045024604	-0,034023009
23,948242	23,947266	7408380	2	-45,676464	-45,725075	-0,15624836	-0,088942051	-0,10422005	-0,086091235	-0,047631763	-0,040778596	-0,061513495	-0,014873728	-0,015468614	0,00035692751	-0,03322864
23,973633	23,972656	7408406	2	-45,77549	-45,891838	-0,15660301	-0,089138389	-0,10441504	-0,086304575	-0,047627591	-0,040805008	-0,061526295	-0,014916614	-0,015554674	0,00038389489	-0,027985722
23,999023	23,998047	7408432	2	-45,874512	-45,940952	-0,15632808	-0,089351535	-0,10460649	-0,086439878	-0,048043046	-0,041129645	-0,061524335	-0,014959902	-0,015574116	0,00036967173	-0,033093214
24,024414	24,023438	7408458	2	-45,973537	-46,017525	-0,15706718	-0,089553654	-0,10480447	-0,086577684	-0,048043884	-0,041166682	-0,061851785	-0,014966875	-0,015578318	0,00038993359	-0,032659948
24,049805	24,048828	7408484	2	-46,072559	-46,102024	-0,15707165	-0,089678288	-0,10498513	-0,086725131	-0,047905263	-0,041139804	-0,062174559	-0,01507549	-0,015650932	0,00037411973	-0,033848897
24,075195	24,074219	7408510	2	-46,171581	-46,213577	-0,1571089	-0,089898258	-0,10517426	-0,08687292	-0,047953274	-0,04144321	-0,062209263	-0,015061185	-0,015718633	0,00041827187	-0,032171082
24,100586	24,099609	7408536	2	-46,270607	-46,294571	-0,15796795	-0,090092897	-0,10540979	-0,087051451	-0,048371989	-0,041457824	-0,062177878	-0,015057907	-0,015695177	0,00040439144	-0,036435433
24,125977	24,125	7408562	2	-46,369629	-46,448448	-0,15794262	-0,090196997	-0,10555755	-0,08715865	-0,048413038	-0,041470792	-0,062489744	-0,015151247	-0,015805054	0,00035789981	-0,029549411
24,151367	24,150391	7408588	2	-46,468655	-46,48801	-0,15794784	-0,090370744	-0,10573275	-0,087349549	-0,048641182	-0,041827369	-0,062500179	-0,015196681	-0,015779851	0,00039000064	-0,036927875
24,176758	24,175781	7408614	2	-46,567677	-46,623444	-0,1585789	-0,090547711	-0,10591169	-0,087473422	-0,048689846	-0,041787155	-0,062552407	-0,015260741	-0,015881887	0,00034137443	-0,031303611
24,202148	24,201172	7408640	2	-46,666698	-46,733398	-0,15869662	-0,090794623	-0,10613732	-0,087671921	-0,048734803	-0,041805942	-0,062847763	-0,015285209	-0,015853157	0,00043889508	-0,031411108
24,227539	24,226563	7408666	2	-46,765724	-46,820011	-0,15920699	-0,090935498	-0,10635041	-0,087829277	-0,04892426	-0,042149555	-0,063210972	-0,015318289	-0,015933625	0,00042769313	-0,032220371
24,25293	24,251953	7408692	2	-46,864746	-46,834496	-0,15963316	-0,091099828	-0,10651778	-0,08790502	-0,048952334	-0,04219199	-0,063163228	-0,01525262	-0,01595455	0,000357721	-0,037580367
24,27832	24,277344	7408718	2	-46,963772	-47,082966	-0,15992224	-0,091301769	-0,1066881	-0,08811532	-0,049032182	-0,042120609	-0,063198395	-0,015419722	-0,016064253	0,00034334511	-0,028431023
24,303711	24,302734	7408744	2	-47,062794	-47,087589	-0,15993863	-0,091488928	-0,10690315	-0,088258579	-0,049019516	-0,042106189	-0,063478239	-0,015383363	-0,016029079	0,00039765984	-0,032353904
24,329102	24,328125	7408770	2	-47,161819	-47,263668	-0,16066805	-0,0917027	-0,10709102	-0,088427112	-0,049167529	-0,042448785	-0,063505821	-0,015438184	-0,016178774	0,00037774444	-0,029065296
24,354492	24,353516	7408796	2	-47,260841	-47,32822	-0,16066208	-0,091903478	-0,10729338	-0,0885593	-0,049191087	-0,042454597	-0,063531838	-0,01552479	-0,016125711	0,00037320703	-0,029726196
24,379883	24,378906	7408822	2	-47,359863	-47,491436	-0,16079322	-0,092099309	-0,10750197	-0,08873193	-0,049741302	-0,042446204	-0,063834839	-0,015536606	-0,016269173	0,00041795149	-0,027646093
24,405273	24,404297	7408848	2	-47,458889	-47,544193	-0,1612775	-0,092295527	-0,10770081	-0,088911712	-0,049667213	-0,042772029	-0,064232096	-0,015598014	-0,016201144	0,00040667132	-0,03041531
24,430664	24,429688	7408874	2	-47,557911	-47,591236	-0,16123503	-0,092468977	-0,10788347	-0,088999048	-0,049877722	-0,042765129	-0,064250126	-0,015622973	-0,016271606	0,00038413331	-0,035424963
24,456055	24,455078	7408900	2	-47,656937	-47,71043	-0,16176626	-0,092689663	-0,108052	-0,089156523	-0,049968224	-0,042760547	-0,064201221	-0,015604034	-0,016263207	0,00042555854	-0,030886168
24,481445	24,480469	7408926	2	-47,755959	-47,85487	-0,16207248	-0,092852086	-0,10823075	-0,089310274	-0,04997265	-0,043075792	-0,064495161	-0,015709519	-0,016328966	0,0003782846	-0,030229701
24,506836	24,505859	7408952	2	-47,85498	-47,93288	-0,16250014	-0,093030423	-0,10844533	-0,089470938	-0,050234526	-0,043062236	-0,064533956	-0,015698373	-0,016376296	0,00028205663	-0,028889311
24,532227	24,53125	7408978	2	-47,954006	-48,043137	-0,16252622	-0,093246907	-0,1086634	-0,089594886	-0,050241936	-0,043076839	-0,064860009	-0,015779242	-0,016382568	0,00036120787	-0,030053182
24,557617	24,556641	7409004	2	-48,053028	-48,17654	-0,16314536	-0,093464643	-0,10886563	-0,089804769	-0,050341383	-0,043475084	-0,064857952	-0,01584588	-0,016526816	0,00034010038	-0,028156256
24,583008	24,582031	7409030	2	-48,152054	-48,218639	-0,16330034	-0,09363687	-0,10906433	-0,089942947	-0,050653096	-0,04343776	-0,065217115	-0,015905783	-0,016466429	0,00036506727	-0,032986414
24,608398	24,607422	7409056	2	-48,251076	-48,296177	-0,16358942	-0,093782425	-0,1092198	-0,090068981	-0,050538022	-0,04347422	-0,065206461	-0,01588957	-0,016511785	0,00035271794	-0,031705569
24,633789	24,632813	7409082	2	-48,350098	-48,427818	-0,16348064	-0,094009638	-0,10942085	-0,090228319	-0,050603893	-0,043428056	-0,065558352	-0,015946224	-0,016597139	0,00041607022	-0,030423189
24,65918	24,658203	7409108	2	-48,449123	-48,52039	-0,16444027	-0,094137549	-0,10958095	-0,090408355	-0,050711274	-0,043776635	-0,065511838	-0,01596795	-0,016654918	0,00033145398	-0,029952494
24,68457	24,683594	7409134	2	-48,548145	-48,567135	-0,16445145	-0,094357878	-0,10981481	-0,090531841	-0,051008478	-0,043759	-0,065527707	-0,015980005	-0,016649364	0,00040041283	-0,035703193
24,709961	24,708984	7409160	2	-48,647171	-48,717632	-0,16538128	-0,094497114	-0,10996832	-0,090643048	-0,050861366	-0,043738276	-0,065854959	-0,016004369	-0,016672093	0,00036905333	-0,030285856
24,735352	24,734375	7409186	2	-48,746193	-48,804626	-0,16537756	-0,094651878	-0,11016209	-0,090856925	-0,051246569	-0,044058569	-0,065839447	-0,016048759	-0,01670552	0,00035874546	-0,03209082
24,760742	24,759766	7409212	2	-48,845215	-48,836151	-0,16495585	-0,094842106	-0,11034562	-0,090954542	-0,051377296	-0,0440972	-0,065977074	-0,01602523	-0,016780866	0,0003679283	-0,035074558
24,786133	24,785156	7409238	2	-48,944241	-49,003719	-0,16545877	-0,095081776	-0,11051129	-0,091169253	-0,051267359	-0,044034645	-0,066202641	-0,01617606	-0,016832804	0,00037607551	-0,033262037
24,811523	24,810547	7409264	2	-49,043262	-49,078201	-0,16575083	-0,095196933	-0,11068524	-0,091238603	-0,051535916	-0,044450495	-0,066429064	-0,016186386	-0,016876882	0,00032972917	-0,030149782
24,836914	24,835938	7409290	2	-49,142288	-49,255978	-0,1661174	-0,095457435	-0,11092205	-0,09146446	-0,051629584	-0,044377655	-0,066475399	-0,016256258	-0,016846336	0,00043489039	-0,029680086
24,862305	24,861328	7409316	2	-49,24131	-49,330261	-0,16654059	-0,095649332	-0,11109717	-0,091593027	-0,051920328	-0,04442377	-0,06645529	-0,016283244	-0,016929457	0,00045208633	-0,028147791
24,887695	24,886719	7409342	2	-49,340332	-49,346848	-0,16657561	-0,095792234	-0,11127742	-0,091719836	-0,051909607	-0,044945836	-0,066743433	-0,016319156	-0,016888648	0,00033830106	-0,03419425
24,913086	24,912109	7409368	2	-49,439358	-49,508667	-0,16665235	-0,095987141	-0,11144786	-0,091876268	-0,051903974	-0,044913337	-0,066729084	-0,016375184	-0,017027214	0,0003359504	-0,030616065
24,938477	24,9375	7409394	2	-49,53838	-49,569687	-0,16720816	-0,096100688	-0,11163805	-0,092015356	-0,052284908	-0,04493456	-0,067076296	-0,016395584	-0,016965833	0,00039435551	-0,032663044
24,963867	24,962891	7409420	2	-49,637405	-49,726429	-0,16734079	-0,096402705	-0,11187507	-0,092212722	-0,052313223	-0,04509094	-0,067101903	-0,016438186	-0,017123809	0,00035484508	-0,029822862
24,989258	24,988281	7409446	2	-49,736427	-49,781635	-0,16778409	-0,096564472	-0,1120701	-0,092377856	-0,052139111	-0,045247253	-0,067454293	-0,016475484	-0,017113384	0,00034706295	-0,031943988
25,014648	25,013672	7409472	2	-49,835449	-49,929016	-0,16811937	-0,096713334	-0,11223455	-0,092490464	-0,052525118	-0,045255952	-0,067514442	-0,01652804	-0,017227584	0,00037685782	-0,028854841
25,040039	25,039063	7409498	2	-49,934475	-50,011269	-0,16881302	-0,096982479	-0,11244859	-0,092692792	-0,052660417	-0,045522504	-0,067780092	-0,016560301	-0,017175291	0,00040369481	-0,031284332
25,06543	25,064453	7409524	2	-50,033497	-50,08773	-0,1686193	-0,097097844	-0,11264171	-0,092795461	-0,052654125	-0,045553725	-0,067820147	-0,016650692	-0,017307438	0,00037335977	-0,03260988
25,09082	25,089844	7409550	2	-50,132523	-50,18578	-0,16904026	-0,097303659	-0,11280833	-0,092978388	-0,052627005	-0,045540631	-0,067758761	-0,016636804	-0,017249446	0,00041439384	-0,030444434
25,116211	25,115234	7409576	2	-50,231544	-50,36171	-0,16949996	-0,097523749	-0,11303677	-0,093152687	-0,052994795	-0,045547098	-0,068137586	-0,016716689	-0,017404065	0,00033757091	-0,027600223
25,141602	25,140625	7409602	2	-50,330566	-50,404068	-0,16968921	-0,097703993	-0,11322467	-0,093272716	-0,052993946	-0,045817278	-0,068128027	-0,016656071	-0,017360179	0,00037880987	-0,030231351
25,166992	25,166016	7409628	2	-50,429592	-50,526196	-0,16942546	-0,097866923	-0,11338724	-0,093363419	-0,053158455	-0,045855328	-0,068126895	-0,016723752	-0,017481862	0,00037069619	-0,028365633
25,192383	25,191406	7409654	2	-50,528614	-50,55307	-0,17044097	-0,09802258	-0,11356907	-0,093531147	-0,053187788	-0,045893103	-0,068473481	-0,016837806	-0,017465746	0,00033003464	-0,032762211
25,217773	25,216797	7409680	2	-50,62764	-50,687122	-0,17076433	-0,098210633	-0,11377005	-0,093722627	-0,053595819	-0,046186857	-0,06846109	-0,01683037	-0,017497271	0,00038158149	-0,03233657
25,243164	25,242188	7409706	2	-50,726662	-50,798183	-0,17068386	-0,098364979	-0,11393078	-0,093849197	-0,053607453	-0,046141762	-0,068794422	-0,016926557	-0,017534794	0,00034184754	-0,030089894
25,268555	25,267578	7409732	2	-50,825684	-50,802658	-0,17077252	-0,098550141	-0,11410441	-0,093971983	-0,053496689	-0,046147466	-0,069070905	-0,016863734	-0,017570203	0,00035594031	-0,036928013
25,293945	25,292969	7409758	2	-50,924709	-50,998177	-0,17155632	-0,098733962	-0,11433129	-0,094133079	-0,053786464	-0,046210121	-0,069108196	-0,016917154	-0,017594051	0,00036912784	-0,027727306
25,319336	25,318359	7409784	2	-51,023731	-51,140495	-0,17189682	-0,098898143	-0,11452056	-0,09430486	-0,053968977	-0,046525761	-0,069047436	-0,017018557	-0,017727818	0,00036195666	-0,029461274
25,344727	25,34375	7409810	2	-51,122757	-51,077103	-0,17162263	-0,099049389	-0,11465593	-0,094407365	-0,054288648	-0,046581775	-0,069394335	-0,016965285	-0,017666033	0,00036948919	-0,037182461
25,370117	25,369141	7409836	2	-51,221779	-51,313953	-0,17218366	-0,099261254	-0,1148466	-0,094601765	-0,054150626	-0,046526738	-0,069416612	-0,017066181	-0,017752066	0,00034279749	-0,030953079
25,395508	25,394531	7409862	2	-51,320801	-51,364525	-0,17265752	-0,099409133	-0,11505179	-0,094765455	-0,054188848	-0,04686287	-0,069676138	-0,017093554	-0,017756276	0,00035394356	-0,029994873
25,420898	25,419922	7409888	2	-51,419827	-51,446663	-0,17292574	-0,099607766	-0,11521257	-0,094884112	-0,05465116	-0,046867214	-0,06969443	-0,017103165	-0,017800422	0,00033739582	-0,034150817
25,446289	25,445313	7409914	2	-51,518848	-51,567196	-0,17269477	-0,099782705	-0,11542307	-0,095055223	-0,054498956	-0,047186684	-0,069738418	-0,017146394	-0,017921107	0,00029233098	-0,03146752
25,47168	25,470703	7409940	2	-51,617874	-51,671093	-0,17302558	-0,10001245	-0,1156116	-0,095207959	-0,054443523	-0,047210842	-0,070015594	-0,017200828	-0,017892724	0,00030937046	-0,031317476
25,49707	25,496094	7409966	2	-51,716896	-51,75668	-0,17339066	-0,1001673	-0,11577027	-0,095319092	-0,054556105	-0,04716656	-0,070049316	-0,017283499	-0,017935967	0,00025819242	-0,031431589
25,522461	25,521484	7409992	2	-51,815918	-51,887211	-0,17397627	-0,10034922	-0,11596887	-0,095476434	-0,054910976	-0,047120366	-0,070439093	-0,017228842	-0,017995335	0,00032699853	-0,030054806
25,547852	25,546875	7410018	2	-51,914944	-51,989174	-0,17432347	-0,10050866	-0,11615099	-0,095600858	-0,054785438	-0,047505569	-0,070434406	-0,017356083	-0,018000403	0,00032259896	-0,027490957
25,573242	25,572266	7410044	2	-52,013966	-52,025558	-0,17445385	-0,10066029	-0,11633776	-0,095791474	-0,054889131	-0,047484867	-0,070816696	-0,017366797	-0,018045496	0,00031921268	-0,033375192
25,598633	25,597656	7410070	2	-52,112991	-52,205837	-0,17469227	-0,10093951	-0,11654089	-0,096000791	-0,055282045	-0,047512926	-0,07079421	-0,017441779	-0,018087626	0,00032518804	-0,028542817
25,624023	25,623047	7410096	2	-52,212013	-52,24659	-0,17464682	-0,10107937	-0,11670758	-0,096104383	-0,055188533	-0,047839917	-0,071174629	-0,017440632	-0,018142387	0,00037746131	-0,034009773
25,649414	25,648438	7410122	2	-52,311035	-52,405819	-0,17515272	-0,1013054	-0,11694472	-0,096274778	-0,055470604	-0,047809727	-0,071079008	-0,017544836	-0,018175079	0,00031894445	-0,027353531
25,674805	25,673828	7410148	2	-52,410061	-52,491474	-0,17566532	-0,10149503	-0,11713178	-0,096411034	-0,055527031	-0,048143331	-0,071444996	-0,017566517	-0,018196488	0,00030958652	-0,030350182
25,700195	25,699219	7410174	2	-52,509083	-52,566051	-0,17576441	-0,10167897	-0,11733557	-0,096580729	-0,055632841	-0,048187803	-0,071484447	-0,017550021	-0,018256471	0,00031225383	-0,032275271
25,725586	25,724609	7410200	2	-52,608109	-52,698853	-0,17659962	-0,10191834	-0,11753969	-0,096752763	-0,05587529	-0,048134573	-0,071425319	-0,017616332	-0,018245758	0,00031771138	-0,031987943
25,750977	25,75	7410226	2	-52,70713	-52,816273	-0,17651618	-0,10208198	-0,11773981	-0,096924484	-0,05577819	-0,048484791	-0,071815193	-0,017660156	-0,018410418	0,00030183792	-0,028473569
25,776367	25,775391	7410252	2	-52,806152	-52,922073	-0,17678663	-0,10230738	-0,1179534	-0,097069323	-0,055881631	-0,048489947	-0,072061367	-0,017666355	-0,018382762	0,00036968663	-0,030669877
25,801758	25,800781	7410278	2	-52,905178	-53,003975	-0,17706081	-0,10247493	-0,11813404	-0,097198501	-0,056272496	-0,048475511	-0,072077818	-0,017753795	-0,018447762	0,000263419	-0,028823588
25,827148	25,826172	7410304	2	-53,0042	-53,085495	-0,17727986	-0,10260487	-0,1183046	-0,097337633	-0,056491505	-0,048491057	-0,072090149	-0,017765462	-0,018469328	0,00033668429	-0,030419162
25,852539	25,851563	7410330	2	-53,103226	-53,226234	-0,17763674	-0,10285565	-0,11850952	-0,097517088	-0,056450799	-0,048769791	-0,072367206	-0,017854989	-0,018539457	0,00031110272	-0,028446898
25,87793	25,876953	7410356	2	-53,202248	-53,309383	-0,17802045	-0,10301509	-0,11867242	-0,097637713	-0,05660376	-0,048841331	-0,072415791	-0,017865211	-0,018524086	0,00033925101	-0,027830487
25,90332	25,902344	7410382	2	-53,30127	-53,468056	-0,17846376	-0,10321045	-0,1188813	-0,097799301	-0,056588758	-0,048788212	-0,072394036	-0,017874524	-0,0186798	0,00031967834	-0,024743773
25,928711	25,927734	7410408	2	-53,400295	-53,471836	-0,17855987	-0,1033507	-0,11905785	-0,097924769	-0,05675222	-0,049135346	-0,072684422	-0,017893717	-0,018622337	0,00029609352	-0,030525506
25,954102	25,953125	7410434	2	-53,499317	-53,583668	-0,17834082	-0,10357606	-0,11923419	-0,098103806	-0,05680212	-0,04920052	-0,073016353	-0,017980173	-0,018758671	0,00031160191	-0,031212864
25,979492	25,978516	7410460	2	-53,598343	-53,608818	-0,17898306	-0,10363868	-0,11936225	-0,098130196	-0,056963027	-0,049165241	-0,072983928	-0,017935544	-0,018672109	0,00028003752	-0,032054052
26,004883	26,003906	7410486	2	-53,697365	-53,749607	-0,17902106	-0,10381716	-0,11955132	-0,098259881	-0,057203408	-0,049202889	-0,073001213	-0,018008053	-0,018780818	0,00031046197	-0,031491529
26,030273	26,029297	7410512	2	-53,796387	-53,883163	-0,17897114	-0,10403261	-0,11972935	-0,098489106	-0,057056766	-0,049142834	-0,073402077	-0,018112674	-0,018763853	0,0003150627	-0,029218683
26,055664	26,054688	7410538	2	-53,895412	-54,012596	-0,1799047	-0,10416406	-0,11987354	-0,098599374	-0,057105809	-0,049474683	-0,073378094	-0,018147781	-0,018867511	0,00029484928	-0,027861923
26,081055	26,080078	7410564	2	-53,994434	-54,040443	-0,17996877	-0,10431653	-0,12005915	-0,098742753	-0,057512812	-0,049438011	-0,073345177	-0,018131465	-0,018829562	0,00035266206	-0,029447649
26,106445	26,105469	7410590	2	-54,09346	-54,199226	-0,18018857	-0,1045177	-0,12023567	-0,098896414	-0,057441346	-0,049737841	-0,073722593	-0,018213302	-0,018965513	0,00032081082	-0,027208513
26,131836	26,130859	7410616	2	-54,192482	-54,267128	-0,18035695	-0,10474175	-0,12042718	-0,099058732	-0,057693187	-0,049803786	-0,073716059	-0,018224537	-0,018978817	0,00034940615	-0,029423092
26,157227	26,15625	7410642	2	-54,291504	-54,364304	-0,1807496	-0,10492396	-0,12060116	-0,099192291	-0,057749737	-0,049796622	-0,074051246	-0,018291712	-0,019025221	0,00027565286	-0,030744208
26,182617	26,181641	7410668	2	-54,39053	-54,429234	-0,18081218	-0,1051347	-0,12078552	-0,099339828	-0,057834681	-0,050162822	-0,074076273	-0,018303603	-0,019023966	0,00031754375	-0,032172468
26,208008	26,207031	7410694	2	-54,489552	-54,588398	-0,18137023	-0,10533851	-0,12097944	-0,099498287	-0,058032837	-0,05011915	-0,074373946	-0,01840587	-0,019124065	0,00030199811	-0,028209815
26,233398	26,232422	7410720	2	-54,588577	-54,606945	-0,18150434	-0,10550863	-0,12119748	-0,099669337	-0,058019094	-0,050124951	-0,074450918	-0,018411204	-0,01907054	0,00035779923	-0,033829186
26,258789	26,257813	7410746	2	-54,687599	-54,817455	-0,18191338	-0,10565168	-0,12133704	-0,099780828	-0,05810282	-0,050469548	-0,0747182	-0,018451631	-0,019222433	0,00033660606	-0,026204495
26,28418	26,283203	7410772	2	-54,786621	-54,832752	-0,18197969	-0,10587731	-0,12154271	-0,099959746	-0,058432382	-0,05050585	-0,074684583	-0,018447652	-0,019174134	0,00028785691	-0,030779416
26,30957	26,308594	7410798	2	-54,885647	-54,966148	-0,18253028	-0,10603893	-0,12174396	-0,10008414	-0,058309868	-0,050420005	-0,074730642	-0,018513873	-0,019261796	0,00024483725	-0,029727552
26,334961	26,333984	7410824	2	-54,984669	-55,043697	-0,18271878	-0,10621914	-0,12191425	-0,10021943	-0,058276385	-0,050810076	-0,075437143	-0,018638209	-0,019236462	0,00029988959	-0,027437462
26,360352	26,359375	7410850	2	-55,083694	-55,187969	-0,18302277	-0,10639027	-0,12209	-0,10039835	-0,058794625	-0,050829105	-0,0753529	-0,018587396	-0,019319069	0,00026766211	-0,028926888
26,385742	26,384766	7410876	2	-55,182716	-55,239998	-0,18318966	-0,10660002	-0,1222908	-0,100545	-0,058742359	-0,050895054	-0,075672507	-0,018641591	-0,019377435	0,00026616827	-0,030036135
26,411133	26,410156	7410902	2	-55,281738	-55,323952	-0,18327534	-0,10675398	-0,12245955	-0,10066897	-0,058633678	-0,051208641	-0,075664766	-0,018695056	-0,019437479	0,00026778504	-0,033566006
26,436523	26,435547	7410928	2	-55,380764	-55,428688	-0,18354282	-0,10691327	-0,12263803	-0,10081133	-0,059042413	-0,051170211	-0,076002747	-0,018780172	-0,019434426	0,00028292835	-0,030436099
26,461914	26,460938	7410954	2	-55,479786	-55,58593	-0,18375143	-0,10714787	-0,12287392	-0,1010094	-0,05908864	-0,051196009	-0,075946078	-0,018802717	-0,019447394	0,00032595545	-0,028605929
26,487305	26,486328	7410980	2	-55,578812	-55,661964	-0,18439591	-0,10736176	-0,12306352	-0,10114768	-0,059346955	-0,05116839	-0,076322392	-0,018811479	-0,019516258	0,00023849308	-0,027629847
26,512695	26,511719	7411006	2	-55,677834	-55,729244	-0,18402562	-0,1074779	-0,12323929	-0,10126017	-0,059331313	-0,051449914	-0,076319337	-0,018783227	-0,019525059	0,00034842268	-0,031301536
26,538086	26,537109	7411032	2	-55,776855	-55,87904	-0,18506423	-0,10769153	-0,12344788	-0,10147054	-0,059335329	-0,051484555	-0,076334119	-0,018921226	-0,019579861	0,00023850426	-0,027823457
26,563477	26,5625	7411058	2	-55,875881	-55,949055	-0,1853168	-0,10786864	-0,12365319	-0,10159954	-0,059681434	-0,051458407	-0,076639205	-0,018946514	-0,019655954	0,00033528358	-0,031530786
26,588867	26,587891	7411084	2	-55,974903	-56,049976	-0,18531233	-0,10804108	-0,1238101	-0,10172315	-0,059551455	-0,051746085	-0,076709643	-0,018955812	-0,019705771	0,00029944256	-0,026667267
26,614258	26,613281	7411110	2	-56,073929	-56,133842	-0,18570647	-0,10823637	-0,12398027	-0,10185409	-0,059583046	-0,051725794	-0,077025428	-0,019015163	-0,019703429	0,00036226586	-0,02931202
26,639648	26,638672	7411136	2	-56,172951	-56,293079	-0,18621907	-0,10841158	-0,12420146	-0,1020449	-0,060028691	-0,051781617	-0,07699018	-0,019049138	-0,019769387	0,00033249706	-0,025295665
