MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Datenerfassung						Zeit:	265,93262	s	18.07.2023 10:59:13
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45125	234,65723	-74,934082	-75,015923	-0,22395402	-0,026325136	-0,031309441	-0,030505121
45125	234,85742	-75,714844	-75,745224	-0,22496283	-0,026647836	-0,031533524	-0,030783674
45125	235,05762	-76,495605	-76,563469	-0,22749007	-0,026841372	-0,03199473	-0,031046091
45125	235,25781	-77,276367	-77,299599	-0,22890568	-0,027071565	-0,032324642	-0,031546652
45125	235,45801	-78,057129	-78,143463	-0,23200214	-0,027426481	-0,032587126	-0,031828921
45125	235,6582	-78,837891	-78,909111	-0,23347139	-0,027675122	-0,032972604	-0,032077655
45125	235,8584	-79,618652	-79,618706	-0,23473799	-0,027874231	-0,033321753	-0,032368645
45125	236,05859	-80,399414	-80,533333	-0,23649782	-0,028289288	-0,03364116	-0,032789025
45125	236,25879	-81,180176	-81,157494	-0,23842752	-0,028518379	-0,033869475	-0,033011537
45125	236,45898	-81,960938	-82,022827	-0,24053752	-0,028725982	-0,034257919	-0,033473786
45125	236,65918	-82,741699	-82,831764	-0,24227947	-0,029077411	-0,034677565	-0,033711571
45125	236,85938	-83,522461	-83,488228	-0,24367869	-0,029261291	-0,034860581	-0,033967711
45125	237,05957	-84,303223	-84,396065	-0,24633259	-0,029665202	-0,035225287	-0,034396868
45125	237,25977	-85,083984	-85,093773	-0,24758428	-0,029899538	-0,035520434	-0,034709763
45125	237,45996	-85,864746	-85,909592	-0,25000572	-0,030121475	-0,035859883	-0,034993537
45125	237,66016	-86,645508	-86,723289	-0,25092363	-0,03042078	-0,036226243	-0,035311639
45125	237,86035	-87,42627	-87,408371	-0,25264025	-0,030635089	-0,03647624	-0,035668068
45125	238,06055	-88,207031	-88,318062	-0,25492609	-0,030975699	-0,0368312	-0,036041345
45125	238,26074	-88,987793	-89,006233	-0,25621504	-0,031211644	-0,037159547	-0,036336064
45125	238,46094	-89,768555	-89,800522	-0,25877506	-0,031414986	-0,037457705	-0,036564615
