MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	8,7900391	Sec	06.02.2013 13:11:01
Datum	06.02.2013
Prüfer:	Kh
Probebezeichnung	7.2 Thiele 28d v. 09.01.13 Probe 5
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	150
Masse [g]:	7905
Bediener Information Ende

Datenerfassung						Zeit:	158,64453	Sec	06.02.2013 13:13:31
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,86463195	2,7478085
-1,3401874	-1429,6587

Datenerfassung						Zeit:	158,6543	Sec	06.02.2013 13:13:31
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41317	0,2378857	30,172852	-0,0026390359	-15,528601
41317	0,23788801	30,373047	-0,011976706	-16,759325
41317	0,23789033	30,573242	-0,026717266	-18,52809
41317	0,23789264	30,773438	-0,045781922	-20,026423
41317	0,23789497	30,973633	-0,070308909	-21,298903
41317	0,23789728	31,173828	-0,10039927	-23,921476
41317	0,2378996	31,374023	-0,12639436	-28,435249
41317	0,23790191	31,574219	-0,1426803	-32,729347
41317	0,23790424	31,774414	-0,15122448	-35,581142
41317	0,23790655	31,974609	-0,15654713	-37,516998
41317	0,23790887	32,174805	-0,1612962	-39,111557
41317	0,23791118	32,375	-0,16753122	-41,755184
41317	0,2379135	32,575195	-0,17477669	-43,271378
41317	0,23791581	32,775391	-0,18124054	-45,823372
41317	0,23791814	32,975586	-0,18859002	-47,810932
41317	0,23792045	33,175781	-0,19578496	-49,889671
41317	0,23792277	33,375977	-0,20160986	-52,299797
41317	0,23792508	33,576172	-0,20930704	-53,905495
41317	0,23792741	33,776367	-0,21542022	-56,070915
41317	0,23792972	33,976563	-0,22301637	-58,042557
41317	0,23793204	34,176758	-0,2297685	-60,793797
41317	0,23793435	34,376953	-0,23372705	-63,410519
41317	0,23793668	34,577148	-0,23752214	-65,293236
41317	0,23793899	34,777344	-0,24242575	-67,632668
41317	0,23794131	34,977539	-0,24425644	-70,163002
41317	0,23794362	35,177734	-0,24689846	-72,095978
41317	0,23794594	35,37793	-0,24970391	-74,487152
41317	0,23794825	35,578125	-0,25140384	-76,684891
41317	0,23795058	35,77832	-0,25448567	-78,987297
41317	0,23795289	35,978516	-0,25529402	-81,323814
41317	0,23795521	36,178711	-0,25851852	-83,350334
41317	0,23795752	36,378906	-0,26061073	-85,796715
41317	0,23795985	36,579102	-0,26231065	-87,894409
41317	0,23796216	36,779297	-0,26471195	-90,322083
41317	0,23796448	36,979492	-0,26577884	-93,029617
41317	0,23796679	37,179688	-0,26814151	-95,021149
41317	0,23796912	37,379883	-0,26881018	-97,474106
41317	0,23797143	37,580078	-0,27225459	-100,03633
41317	0,23797375	37,780273	-0,27391291	-102,07826
41317	0,23797606	37,980469	-0,27525324	-104,71149
41317	0,23797838	38,180664	-0,27687588	-107,40079
41317	0,23798069	38,380859	-0,27828157	-108,99417
41317	0,23798302	38,581055	-0,27964568	-111,56585
