MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	20,913086	Sec	22.10.2012 09:46:56
Datum	22.10.2012
Prüfer:	Mac
Probebezeichnung	221012_7.2-Thiele_28d vom 24.9.12_Pk1
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	153
Masse [g]:	7887,6
Bediener Information Ende

Datenerfassung						Zeit:	160,46875	Sec	22.10.2012 09:49:15
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,88907874	35,656647
-1,0660784	-1401,6775

Datenerfassung						Zeit:	160,48047	Sec	22.10.2012 09:49:15
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41205	0,4250938	34,475586	-0,00070879509	-15,056862
41205	0,42509609	34,675781	-0,0033389153	-17,97761
41205	0,42509842	34,875977	-0,0048813247	-20,181982
41205	0,42510074	35,076172	-0,0066332524	-22,367712
41205	0,42510307	35,276367	-0,0084981117	-24,663263
41205	0,42510536	35,476563	-0,010486304	-26,950829
41205	0,42510769	35,676758	-0,012296184	-29,265987
41205	0,42511001	35,876953	-0,01424277	-31,923611
41205	0,42511234	36,077148	-0,016510319	-34,457577
41205	0,42511463	36,277344	-0,018021524	-36,551975
41205	0,42511696	36,477539	-0,019670922	-39,265213
41205	0,42511928	36,677734	-0,020740801	-41,52179
41205	0,42512161	36,87793	-0,022529878	-43,494869
41205	0,4251239	37,078125	-0,02486578	-46,126404
41205	0,42512622	37,27832	-0,026436424	-48,677395
41205	0,42512855	37,478516	-0,028241845	-51,296291
41205	0,42513087	37,678711	-0,0309106	-53,647545
41205	0,42513317	37,878906	-0,032993894	-55,417305
41205	0,42513549	38,079102	-0,034528874	-57,483974
41205	0,42513782	38,279297	-0,036075741	-59,671215
41205	0,42514014	38,479492	-0,038447306	-61,491226
41205	0,42514244	38,679688	-0,040224493	-63,58292
41205	0,42514476	38,879883	-0,043340519	-66,007935
41205	0,42514709	39,080078	-0,044336099	-68,170158
41205	0,42514941	39,280273	-0,046371844	-70,421059
41205	0,42515171	39,480469	-0,047914252	-72,635666
41205	0,42515403	39,680664	-0,05019369	-74,696075
41205	0,42515635	39,880859	-0,052134331	-76,853844
41205	0,42515868	40,081055	-0,053817905	-79,11512
41205	0,42516097	40,28125	-0,055841763	-81,256119
41205	0,4251633	40,481445	-0,057529792	-83,732903
41205	0,42516562	40,681641	-0,059526902	-86,306961
41205	0,42516795	40,881836	-0,0618212	-88,630493
41205	0,42517024	41,082031	-0,063815333	-90,792244
41205	0,42517257	41,282227	-0,065803528	-93,387634
41205	0,42517489	41,482422	-0,066943243	-95,807358
41205	0,42517722	41,682617	-0,068987906	-97,800453
41205	0,42517951	41,882813	-0,071332723	-100,56086
41205	0,42518184	42,083008	-0,072509594	-103,08823
41205	0,42518416	42,283203	-0,075197667	-105,66898
41205	0,42518649	42,483398	-0,077090755	-108,10228
41205	0,42518878	42,683594	-0,078671798	-110,2149
41205	0,4251911	42,883789	-0,080530718	-112,00658
41205	0,42519343	43,083984	-0,082839869	-114,50288
41205	0,42519575	43,28418	-0,08380276	-116,79485
41205	0,42519805	43,484375	-0,085679509	-118,58813
41205	0,42520037	43,68457	-0,087067381	-120,53085
41205	0,4252027	43,884766	-0,089700475	-122,87932
41205	0,42520502	44,084961	-0,090788186	-124,67074
41205	0,42520732	44,285156	-0,093357384	-126,68056
41205	0,42520964	44,485352	-0,094402	-129,23965
41205	0,42521197	44,685547	-0,096057341	-131,17921
41205	0,42521429	44,885742	-0,097784005	-133,25005
41205	0,42521659	45,085938	-0,09866666	-135,31029
41205	0,42521891	45,286133	-0,10167123	-137,24174
41205	0,42522123	45,486328	-0,10244393	-139,11304
41205	0,42522356	45,686523	-0,10454059	-141,71001
41205	0,42522585	45,886719	-0,10499826	-144,02199
41205	0,42522818	46,086914	-0,1058185	-146,38676
41205	0,4252305	46,287109	-0,10852292	-149,12041
41205	0,42523283	46,487305	-0,10984392	-151,92848
41205	0,42523512	46,6875	-0,11137891	-153,88007
41205	0,42523745	46,887695	-0,11209811	-156,13184
41205	0,42523977	47,087891	-0,11465392	-158,70872
41205	0,4252421	47,288086	-0,11578473	-160,5778
41205	0,42524439	47,488281	-0,11649352	-163,18422
41205	0,42524672	47,688477	-0,11847875	-165,29813
41205	0,42524904	47,888672	-0,12038372	-167,20488
41205	0,42525136	48,088867	-0,12074629	-169,61935
41205	0,42525366	48,289063	-0,12315204	-171,80522
41205	0,42525598	48,489258	-0,12511349	-174,04485
41205	0,42525831	48,689453	-0,12512536	-175,81584
41205	0,42526063	48,889648	-0,12760839	-178,22119
41205	0,42526293	49,089844	-0,12886846	-179,90077
41205	0,42526525	49,290039	-0,12988931	-181,92702
41205	0,42526758	49,490234	-0,1315818	-184,07886
41205	0,4252699	49,69043	-0,13329063	-186,19183
41205	0,4252722	49,890625	-0,13463393	-188,30168
41205	0,42527452	50,09082	-0,13661171	-190,71339
