MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	41,639648	s	11.07.2023 10:34:58
Datum	11.7.2023
Prüfer	Mac, Sc
Probe 	TP2_CEMII-A-LL_420_oF E-Modul Probe 6
Masse	5388,9
Länge	300,3
Durchmesser	99,0
Bediener Information Ende

Datenerfassung						Zeit:	355,02246	s	11.07.2023 10:40:11
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45118	42,150391	0,4664444	0,92846543	4,9888253	-0,22649285	0,013327545	-0,33625308
45118	42,650391	-0,017351223	0,92815626	4,9391241	-0,22666678	0,013327298	-0,33625904
45118	43,150391	-0,50114685	0,9486174	4,8453836	-0,22654867	0,013359988	-0,33624986
45118	43,650391	-0,9849425	0,90228593	4,7102394	-0,22663741	0,013353338	-0,33625272
45118	44,150391	-1,4687381	0,8722266	4,5312195	-0,22660989	0,013366831	-0,33625886
45118	44,650391	-1,9525337	0,8973183	4,3099165	-0,22665899	0,013439057	-0,33628133
45118	45,150391	-2,4363294	0,96003354	4,0443363	-0,22664198	0,013452614	-0,33623946
45118	45,650391	-2,920125	0,92033684	3,7328124	-0,22655819	0,013404406	-0,33627033
45118	46,150391	-3,4039207	0,93484688	3,3810735	-0,22666295	0,013343424	-0,33623964
45118	46,650391	-3,8877163	0,94127488	2,9789269	-0,22654071	0,01345488	-0,33618313
45118	47,150391	-3,9000001	0,91884488	2,5403829	-0,22662394	0,013398765	-0,33618277
45118	47,650391	-3,9000001	0,91484952	2,0868869	-0,22657764	0,013402364	-0,33620784
45118	48,150391	-3,9000001	0,93546152	1,6180366	-0,22656697	0,013383683	-0,33622003
45118	48,650391	-3,9000001	0,95863473	1,1281937	-0,22654659	0,013411364	-0,33622131
45118	49,150391	-3,9000001	0,92971712	0,62113106	-0,22657579	0,013437781	-0,33626255
45118	49,650391	-3,9000001	-5,2658429	0,33953786	-0,22651105	0,013793544	-0,33625579
45118	50,150391	-3,9000001	-5,4394898	0,33727586	-0,22661065	0,013804542	-0,33624443
45118	50,650391	-3,9000001	-5,5089574	0,33668578	-0,2244596	0,0075548692	-0,33624396
45118	51,150391	-3,9000001	-5,5114083	0,33780038	-0,22457343	0,009276907	-0,33624819
45118	51,650391	-3,9000001	-5,5009756	0,33683479	-0,22462623	-0,0057293787	-0,33628169
45118	52,150391	-3,9000001	-5,4730005	0,33645928	-0,22465058	-0,013263755	-0,3362059
45118	52,650391	-3,9000001	-5,4761243	0,33671856	-0,22468731	-0,0030686951	-0,33627987
45118	53,150391	-3,9000001	-5,424449	0,33769906	-0,22438452	0,010791989	-0,3362323
45118	53,650391	-3,9000001	-5,3670554	0,33706427	-0,2246899	-0,018049384	-0,33622062
45118	54,150391	-3,9000001	-5,3294301	0,33683777	-0,22486714	-0,025778467	-0,33627248
45118	54,650391	-3,9000001	-5,2665696	0,33789575	-0,22471301	-0,04614573	-0,33625108
45118	55,150391	-3,9000001	-5,2399206	0,33783615	-0,22467971	0,011609701	-0,33627579
45118	55,650391	-3,9000001	-5,1917114	0,33721328	-0,22470395	0,020812491	-0,33617425
