MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	18,469727	Sec	20.02.2013 08:31:27
Datum	20.02.2013
Prüfer:	Kh
Probebezeichnung	7.2 Thiele Zyl. 1 28d 23.01.13 Probe 4
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	150
Masse [g]:	7877
Bediener Information Ende

Datenerfassung						Zeit:	161,52832	Sec	20.02.2013 08:33:50
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,89476097	9,6664057
-1,0848949	-1403,1533

Datenerfassung						Zeit:	161,54395	Sec	20.02.2013 08:33:50
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41331	0,043556292	35,366211	-0,0013522087	-15,34966
41331	0,043558609	35,566406	-0,0053999191	-17,527815
41331	0,043560926	35,766602	-0,0089275492	-20,453455
41331	0,043563243	35,966797	-0,012648352	-22,667841
41331	0,04356556	36,166992	-0,016987307	-24,888651
41331	0,043567877	36,367188	-0,020306906	-27,365604
41331	0,043570194	36,567383	-0,024226826	-29,594316
41331	0,043572512	36,767578	-0,027222488	-32,188793
41331	0,043574829	36,967773	-0,030571803	-34,352482
41331	0,043577146	37,167969	-0,033279195	-36,798038
41331	0,043579463	37,368164	-0,036375899	-38,792896
41331	0,04358178	37,568359	-0,040001601	-41,290741
41331	0,043584097	37,768555	-0,043035898	-43,672344
41331	0,043586414	37,96875	-0,045770034	-45,694374
41331	0,043588731	38,168945	-0,046949875	-48,159489
41331	0,043591049	38,369141	-0,050046582	-50,302067
41331	0,043593366	38,569336	-0,052483529	-52,892673
41331	0,043595683	38,769531	-0,054866984	-55,004807
41331	0,043598	38,969727	-0,057755657	-57,470943
41331	0,043600317	39,169922	-0,059717104	-60,026211
41331	0,043602634	39,370117	-0,061259512	-62,282532
41331	0,043604951	39,570313	-0,063669711	-64,755699
41331	0,043607268	39,770508	-0,066507868	-66,674141
41331	0,043609586	39,970703	-0,068430677	-69,175438
41331	0,043611903	40,170898	-0,070736863	-71,764053
41331	0,04361422	40,371094	-0,072962806	-74,227188
41331	0,043616537	40,571289	-0,075714774	-76,549446
41331	0,043618854	40,771484	-0,077087782	-78,78138
41331	0,043621171	40,97168	-0,079405859	-80,985268
41331	0,043623488	41,171875	-0,0809661	-82,94297
41331	0,043625806	41,37207	-0,082249954	-85,598442
41331	0,043628123	41,572266	-0,084883042	-88,229622
41331	0,04363044	41,772461	-0,086704813	-89,977036
41331	0,043632757	41,972656	-0,08860682	-92,406723
41331	0,043635074	42,172852	-0,09067525	-94,532318
41331	0,043637391	42,373047	-0,091908589	-96,661537
41331	0,043639708	42,573242	-0,094110757	-99,278625
41331	0,043642025	42,773438	-0,096345611	-101,18092
41331	0,043644343	42,973633	-0,097929627	-103,81693
41331	0,04364666	43,173828	-0,099706821	-106,07706
41331	0,043648977	43,374023	-0,1004587	-108,47293
41331	0,043651294	43,574219	-0,1029016	-110,60978
41331	0,043653611	43,774414	-0,10457774	-112,43131
41331	0,043655928	43,974609	-0,10546039	-114,6662
41331	0,043658245	44,174805	-0,10769525	-116,83769
41331	0,043660562	44,375	-0,10914553	-119,10316
41331	0,04366288	44,575195	-0,10987067	-120,83958
41331	0,043665197	44,775391	-0,11064039	-122,55855
41331	0,043667514	44,975586	-0,11296143	-124,79324
41331	0,043669831	45,175781	-0,11505365	-127,15842
41331	0,043672144	45,375977	-0,11587389	-129,48329
41331	0,043674462	45,576172	-0,11735983	-131,3497
41331	0,043676779	45,776367	-0,11943718	-133,3614
41331	0,043679096	45,976563	-0,12100931	-135,73909
41331	0,043681413	46,176758	-0,12243878	-138,06674
41331	0,04368373	46,376953	-0,12413871	-139,44807
41331	0,043686047	46,577148	-0,12546417	-142,0022
41331	0,043688364	46,777344	-0,12742561	-143,974
41331	0,043690681	46,977539	-0,12849252	-146,22881
41331	0,043692999	47,177734	-0,13018352	-147,93478
41331	0,043695316	47,37793	-0,13073927	-149,98781
41331	0,043697633	47,578125	-0,13271557	-152,14288
41331	0,04369995	47,77832	-0,13352987	-154,15736
41331	0,043702267	47,978516	-0,13479887	-156,23187
41331	0,043704584	48,178711	-0,13663252	-158,09341
41331	0,043706901	48,378906	-0,13808577	-160,11238
41331	0,043709219	48,579102	-0,13981244	-162,68559
41331	0,043711536	48,779297	-0,14041573	-165,05074
41331	0,043713853	48,979492	-0,14205325	-166,77466
41331	0,04371617	49,179688	-0,14260304	-169,04416
41331	0,043718487	49,379883	-0,14398794	-171,52357
41331	0,043720804	49,580078	-0,14679043	-174,25279
41331	0,043723121	49,780273	-0,14685878	-176,58878
41331	0,043725438	49,980469	-0,14967911	-178,58138
41331	0,043727756	50,180664	-0,14957508	-181,20917
41331	0,043730073	50,380859	-0,15109669	-183,37784
41331	0,04373239	50,581055	-0,15186939	-186,07535
41331	0,043734707	50,78125	-0,1544579	-188,26036
41331	0,043737024	50,981445	-0,15493339	-190,82617
41331	0,043739341	51,181641	-0,15724255	-193,28087
41331	0,043741658	51,381836	-0,1583897	-195,82143
41331	0,043743975	51,582031	-0,15951605	-197,87228
41331	0,043746293	51,782227	-0,159733	-200,68562
41331	0,04374861	51,982422	-0,16170931	-202,88445
41331	0,043750927	52,182617	-0,16319525	-205,463
41331	0,043753244	52,382813	-0,16449991	-207,88196
41331	0,043755561	52,583008	-0,16524883	-210,20784
41331	0,043757878	52,783203	-0,16698737	-212,67746
41331	0,043760195	52,983398	-0,16865163	-215,34346
41331	0,043762513	53,183594	-0,16970071	-217,30966
41331	0,04376483	53,383789	-0,17047043	-219,80522
41331	0,043767147	53,583984	-0,17169484	-222,40089
41331	0,043769464	53,78418	-0,17259236	-224,85541
41331	0,043771781	53,984375	-0,17408425	-226,88547
41331	0,043774098	54,18457	-0,17425959	-228,68225
41331	0,043776415	54,384766	-0,17653307	-230,9541
41331	0,043778732	54,584961	-0,17800416	-233,0575
41331	0,04378105	54,785156	-0,17887789	-234,89018
41331	0,043783367	54,985352	-0,18116328	-237,16919
41331	0,043785684	55,185547	-0,18168931	-239,33415
41331	0,043788001	55,385742	-0,18300584	-241,74046
41331	0,043790318	55,585938	-0,18357645	-243,47115
41331	0,043792635	55,786133	-0,18422134	-245,56363
41331	0,043794952	55,986328	-0,18640271	-247,43347
41331	0,043797269	56,186523	-0,18747854	-250,18076
41331	0,043799587	56,386719	-0,18823043	-252,35742
41331	0,043801904	56,586914	-0,18918738	-254,32034
41331	0,043804221	56,787109	-0,19100617	-256,87912
41331	0,043806538	56,987305	-0,19246238	-259,15198
41331	0,043808855	57,1875	-0,19385323	-261,06982
41331	0,043811172	57,387695	-0,19409692	-263,12036
