MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			xyz			Zeit:	35,349609	Sec	20.03.2012 11:49:59
Datum	20.03.12
Benutzer	Be
Probebezeichnung	TH-M9-Z43 29032010
Protokoll Seite	-
Masse	5410,3
Länge	298,8
Durchmesser	98,9
Bediener Information Ende

Datenerfassung						Zeit:	166,36914	Sec	20.03.2012 11:52:10
Datum	Tageszeit	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg
Days	Days	Sec	kN	kN	mm
40983	0,48648492	35,693359	-0,33563104	-0,16975848	0,99618959
40983	0,48648876	36,026367	-0,49626017	-0,20333453	0,97475547
40983	0,48649263	36,359375	-0,65688932	-0,17323418	0,93906617
40983	0,48649648	36,692383	-0,81751847	-0,15725455	0,88820535
40983	0,48650032	37,025391	-0,97814763	-0,18773673	0,82065654
40983	0,4865042	37,358398	-1,1387768	-0,17636901	0,73654103
40983	0,48650804	37,691406	-1,2994059	-0,14790966	0,63356829
40983	0,48651189	38,024414	-1,4600351	-0,18129385	0,50755948
40983	0,48651576	38,357422	-1,6206642	-0,1522105	0,35680467
40983	0,4865196	38,69043	-1,7812934	-0,34380776	0,18458487
40983	0,48652345	39,023438	-1,9419225	-2,8805089	0,1406021
40983	0,48652732	39,356445	-2,1025517	-3,0031025	0,13805772
40983	0,48653117	39,689453	-2,2631807	-3,0426838	0,1380913
40983	0,48653501	40,022461	-2,42381	-3,1380343	0,1380199
40983	0,48653889	40,355469	-2,584439	-3,2098544	0,13739276
40983	0,48654273	40,688477	-2,7450683	-3,2543697	0,13657087
40983	0,48654658	41,021484	-2,9056973	-3,3845928	0,13650419
40983	0,48655045	41,354492	-3,0663266	-3,455986	0,13682018
40983	0,48655429	41,6875	-3,2269557	-3,5677578	0,13579378
40983	0,48655814	42,020508	-3,3875849	-3,6882896	0,134855
40983	0,48656201	42,353516	-3,548214	-3,7848155	0,13487124
40983	0,48656586	42,686523	-3,7088432	-3,8808479	0,13429908
40983	0,4865697	43,019531	-3,8694723	-4,0781841	0,13295627
40983	0,48657358	43,352539	-4,0301013	-4,2076321	0,13206406
40983	0,48657742	43,685547	-4,1907306	-4,3179569	0,13182279
40983	0,48658127	44,018555	-4,3513598	-4,4568768	0,13119565
40983	0,48658514	44,351563	-4,5119886	-4,552	0,13057905
40983	0,48658898	44,68457	-4,6726179	-4,7509289	0,12986636
40983	0,48659283	45,017578	-4,8332472	-4,9012923	0,12915371
40983	0,4865967	45,350586	-4,9938765	-5,0291557	0,12866366
40983	0,48660055	45,683594	-5	-5,0548248	0,12883088
40983	0,48660439	46,016602	-5	-5,0588555	0,1279811
40983	0,48660827	46,349609	-5	-5,0257025	0,12837528
40983	0,48661211	46,682617	-5	-5,0556464	0,12781112
40983	0,48661596	47,015625	-5	-5,066051	0,12864392
40983	0,48661983	47,348633	-5	-5,0364685	0,12863497
40983	0,48662367	47,681641	-5	-5,0289826	0,12758271
40983	0,48662752	48,014648	-5	-5,0082569	0,12814035
40983	0,48663139	48,347656	-5	-5,0149417	0,1279783
40983	0,48663524	48,680664	-5	-5,0275054	0,12861359
40983	0,48663908	49,013672	-5	-5,0036879	0,12805206
40983	0,48664296	49,34668	-5	-5,0400057	0,12829946
40983	0,4866468	49,679688	-5	-5,0245104	0,12817779
40983	0,48665065	50,012695	-5	-4,9675245	0,12829974
40983	0,48665449	50,345703	-5	-4,98212	0,12829317
40983	0,48665836	50,678711	-5	-5,0177155	0,12792708
40983	0,48666221	51,011719	-5	-4,9851432	0,12807184
40983	0,48666605	51,344727	-5	-5,0393014	0,12782402
40983	0,48666993	51,677734	-5	-5,0228543	0,12840745
40983	0,48667377	52,010742	-5	-4,9517946	0,12779008
40983	0,48667762	52,34375	-5	-5,013433	0,12860796
40983	0,48668149	52,676758	-5	-5,0213008	0,12818952
40983	0,48668534	53,009766	-5	-4,9872274	0,12760977
40983	0,48668918	53,342773	-5	-5,0302267	0,12812437
40983	0,48669305	53,675781	-5	-5,0051498	0,12850715
40983	0,4866969	54,008789	-5	-4,9817867	0,12819828
40983	0,48670074	54,341797	-5	-5,0328827	0,12830514
40983	0,48670462	54,674805	-5	-5,0019293	0,12831138
40983	0,48670846	55,007813	-5	-5,0191698	0,12817773
40983	0,48671231	55,34082	-5	-5,0587306	0,12781425
40983	0,48671618	55,673828	-6,1730471	-6,0029354	-0,0039735343
40983	0,48672003	56,006836	-7,4717774	-7,2597461	-0,0086803921
40983	0,48672387	56,339844	-8,7705078	-8,5916805	-0,014081737
40983	0,48672774	56,672852	-10,069239	-9,9631119	-0,019039679
40983	0,48673159	57,005859	-11,367969	-11,399076	-0,024035526
40983	0,48673543	57,338867	-12,666699	-12,716166	-0,028033135
40983	0,48673931	57,671875	-13,96543	-13,933906	-0,032430608
40983	0,48674315	58,004883	-15,26416	-15,315136	-0,036434643
40983	0,486747	58,337891	-16,562891	-16,646324	-0,040022004
40983	0,48675087	58,670898	-17,861622	-17,887444	-0,043914422
40983	0,48675472	59,003906	-19,160353	-19,211842	-0,04764162
40983	0,48675856	59,336914	-20,459082	-20,545761	-0,051726632
40983	0,48676243	59,669922	-21,757813	-21,80401	-0,055262633
40983	0,48676628	60,00293	-23,056543	-23,109432	-0,058995001
40983	0,48677012	60,335938	-24,355274	-24,420687	-0,062846392
40983	0,486774	60,668945	-25,654005	-25,715128	-0,066068999
40983	0,48677784	61,001953	-26,952734	-27,046602	-0,069520622
40983	0,48678169	61,334961	-28,251465	-28,324539	-0,072938949
40983	0,48678556	61,667969	-29,550196	-29,584627	-0,077183262
40983	0,48678941	62,000977	-30,848927	-30,906828	-0,079983428
40983	0,48679325	62,333984	-32,147655	-32,183678	-0,083475098
40983	0,48679712	62,666992	-33,446388	-33,550343	-0,087375656
40983	0,48680097	63	-34,745117	-34,882835	-0,090317473
40983	0,48680481	63,333008	-36,04385	-36,148323	-0,093775012
40983	0,48680869	63,666016	-37,342579	-37,427704	-0,097419836
40983	0,48681253	63,999023	-38,641308	-38,733288	-0,10042717
40983	0,48681638	64,332031	-39,940041	-39,988777	-0,10364325
40983	0,48682025	64,665039	-41,23877	-41,33123	-0,10704496
40983	0,4868241	64,998047	-42,537502	-42,645462	-0,1103342
40983	0,48682794	65,331055	-43,836231	-43,859428	-0,1135169
40983	0,48683181	65,664063	-45,13496	-45,215328	-0,11625402
40983	0,48683566	65,99707	-46,433693	-46,513813	-0,11979248
40983	0,4868395	66,330078	-47,732422	-47,763241	-0,12291698
40983	0,48684338	66,663086	-49,031155	-49,122131	-0,12581958
40983	0,48684722	66,996094	-50,329884	-50,405281	-0,12896354
40983	0,48685107	67,329102	-51,628613	-51,679714	-0,13267444
