MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	16,358398	s	03.04.2024 07:58:23
Datum	3.4.2024
Prüfer: 	Mac
Probe	20240220_7188_M11_Z02
Protokoll Seite	-
Breite [mm]:	-
Höhe [mm]:	300
Länge Einfüllseite [mm]:	99
Masse [g]:	5409
Bediener Information Ende

Datenerfassung						Zeit:	148,01465	s	03.04.2024 08:00:35
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,9120803	4,0889173
-0,86902535	-368,57095

Datenerfassung						Zeit:	148,01953	s	03.04.2024 08:00:35
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45385	0,27231199	54,755859	-0,00038491134	-16,070417
45385	0,27231431	54,956055	-0,0010488088	-16,973724
45385	0,27231663	55,15625	-0,0023810794	-17,747692
45385	0,27231893	55,356445	-0,0049009058	-18,444916
45385	0,27232125	55,556641	-0,0056214957	-19,564888
45385	0,27232358	55,756836	-0,0074625057	-20,42841
45385	0,2723259	55,957031	-0,0088708634	-21,357349
45385	0,2723282	56,157227	-0,00957355	-22,232046
45385	0,27233052	56,357422	-0,011245975	-22,749117
45385	0,27233285	56,557617	-0,01348234	-23,702791
45385	0,27233517	56,757813	-0,014062691	-24,478546
45385	0,27233747	56,958008	-0,016121518	-25,291107
45385	0,27233979	57,158203	-0,017371735	-25,811008
45385	0,27234212	57,358398	-0,019916924	-26,497355
45385	0,27234444	57,558594	-0,02049429	-27,091316
45385	0,27234674	57,758789	-0,021496851	-27,85664
45385	0,27234906	57,958984	-0,023485558	-28,633139
45385	0,27235138	58,15918	-0,024656704	-29,33707
45385	0,27235371	58,359375	-0,026536504	-30,12981
45385	0,272356	58,55957	-0,028268604	-30,757151
45385	0,27235833	58,759766	-0,029114515	-31,267962
45385	0,27236065	58,959961	-0,030123042	-31,966379
45385	0,27236298	59,160156	-0,03109278	-32,570324
45385	0,27236527	59,360352	-0,033421643	-33,519527
45385	0,2723676	59,560547	-0,035492405	-34,380814
45385	0,27236992	59,760742	-0,034903102	-34,942738
45385	0,27237225	59,960938	-0,037897356	-35,943649
45385	0,27237454	60,161133	-0,038807418	-36,771557
45385	0,27237687	60,361328	-0,040555928	-38,010738
45385	0,27237919	60,561523	-0,041656952	-39,145462
45385	0,27238151	60,761719	-0,042317867	-39,863251
45385	0,27238381	60,961914	-0,044585563	-40,704422
45385	0,27238613	61,162109	-0,045088336	-41,138939
45385	0,27238846	61,362305	-0,046499677	-41,8004
45385	0,27239078	61,5625	-0,048049763	-42,186935
45385	0,27239308	61,762695	-0,048442136	-42,801758
45385	0,2723954	61,962891	-0,050515883	-43,451302
45385	0,27239773	62,163086	-0,051587071	-44,042728
45385	0,27240005	62,363281	-0,052368827	-44,787041
45385	0,27240235	62,563477	-0,054017384	-45,425259
45385	0,27240467	62,763672	-0,055882264	-45,894493
45385	0,272407	62,963867	-0,056661036	-46,338402
45385	0,27240932	63,164063	-0,057926171	-46,835949
45385	0,27241161	63,364258	-0,059315134	-47,375072
45385	0,27241394	63,564453	-0,060622044	-47,950706
45385	0,27241626	63,764648	-0,062128864	-48,828533
45385	0,27241859	63,964844	-0,063753553	-49,613228
45385	0,27242088	64,165039	-0,064882919	-50,627102
45385	0,27242321	64,365234	-0,066382289	-51,079205
45385	0,27242553	64,56543	-0,068002492	-52,042713
