MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	12,828125	s	26.03.2024 09:11:43
Datum	26.03.2024
Prüfer: 	Azubi
Probe	20240220_7188_M03_28d_W4
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	149,7
Masse [g]:	7803
Bediener Information Ende

Datenerfassung						Zeit:	146,8623	s	26.03.2024 09:13:57
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,9074912	2,2560744
-1,0923202	-1217,671

Datenerfassung						Zeit:	146,86816	s	26.03.2024 09:13:57
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45377	0,36489567	36,987305	-0,0030703391	-18,115452
45377	0,364898	37,1875	-0,0055692792	-19,797792
45377	0,36490032	37,387695	-0,0076251235	-21,520367
45377	0,36490265	37,587891	-0,010971465	-23,35038
45377	0,36490494	37,788086	-0,014144746	-25,501064
45377	0,36490726	37,988281	-0,017565683	-27,773045
45377	0,36490959	38,188477	-0,019584229	-30,665211
45377	0,36491191	38,388672	-0,022402436	-32,94762
45377	0,36491421	38,588867	-0,023692934	-34,839024
45377	0,36491653	38,789063	-0,027824016	-37,220081
45377	0,36491886	38,989258	-0,029799297	-39,600544
45377	0,36492118	39,189453	-0,033185922	-41,697285
45377	0,36492348	39,389648	-0,035805706	-43,425522
45377	0,3649258	39,589844	-0,038018201	-45,732967
45377	0,36492813	39,790039	-0,039842799	-47,56879
45377	0,36493045	39,990234	-0,042004567	-49,384048
45377	0,36493275	40,19043	-0,044816807	-51,362328
45377	0,36493507	40,390625	-0,046954706	-53,725502
45377	0,36493739	40,59082	-0,049698319	-55,707954
45377	0,36493972	40,791016	-0,051088773	-58,085285
45377	0,36494201	40,991211	-0,053581744	-60,009323
45377	0,36494434	41,191406	-0,055436183	-61,990131
45377	0,36494666	41,391602	-0,05700865	-64,033974
45377	0,36494899	41,591797	-0,059814923	-66,291801
45377	0,36495128	41,791992	-0,061630569	-68,813675
45377	0,36495361	41,992188	-0,063291058	-71,133781
45377	0,36495593	42,192383	-0,065191746	-72,94606
45377	0,36495826	42,392578	-0,067081988	-75,295677
45377	0,36496055	42,592773	-0,069412343	-77,39138
45377	0,36496288	42,792969	-0,071483105	-80,11084
45377	0,3649652	42,993164	-0,073955193	-82,567894
45377	0,36496753	43,193359	-0,076288529	-84,775055
45377	0,36496982	43,393555	-0,078198165	-86,851379
45377	0,36497214	43,59375	-0,078878477	-89,144218
45377	0,36497447	43,793945	-0,081563905	-91,431847
45377	0,36497679	43,994141	-0,085216083	-94,205849
45377	0,36497909	44,194336	-0,086907908	-96,502411
45377	0,36498141	44,394531	-0,0877195	-98,77916
45377	0,36498374	44,594727	-0,089099512	-100,79678
45377	0,36498606	44,794922	-0,091574579	-102,96177
45377	0,36498836	44,995117	-0,093827359	-105,66245
45377	0,36499068	45,195313	-0,095211849	-107,42765
45377	0,36499301	45,395508	-0,097152814	-109,42485
45377	0,36499533	45,595703	-0,099417523	-111,25143
45377	0,36499763	45,795898	-0,10081843	-113,81413
45377	0,36499995	45,996094	-0,10282205	-116,22514
45377	0,36500227	46,196289	-0,10462427	-119,05875
45377	0,3650046	46,396484	-0,10514793	-121,44055
45377	0,36500689	46,59668	-0,10765284	-123,73682
45377	0,36500922	46,796875	-0,10999811	-126,35973
45377	0,36501154	46,99707	-0,11052475	-128,91364
45377	0,36501387	47,197266	-0,11342352	-131,43834
