MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	13,821289	Sec	20.02.2013 09:05:07
Datum	20.02.2013
Prüfer:	Kh
Probebezeichnung	7.2 Thiele Zyl. 1 28d 23.01.13 Probe 9
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	150
Masse [g]:	7934
Bediener Information Ende

Datenerfassung						Zeit:	164,41504	Sec	20.02.2013 09:07:38
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,86926514	0,39527005
-1,2656109	-1459,084

Datenerfassung						Zeit:	164,42676	Sec	20.02.2013 09:07:38
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Kraft
Days	Days	Sec	mm	kN
41331	0,066975355	33,323242	-0,001266024	-17,367752
41331	0,066977672	33,523438	-0,0056376699	-19,999533
41331	0,066979989	33,723633	-0,011623051	-22,776772
41331	0,066982307	33,923828	-0,01777783	-24,810242
41331	0,066984624	34,124023	-0,025712769	-27,019983
41331	0,066986941	34,324219	-0,032548111	-29,361036
41331	0,066989258	34,524414	-0,040688109	-30,883888
41331	0,066991575	34,724609	-0,049487866	-33,285328
41331	0,066993892	34,924805	-0,054979913	-35,598282
41331	0,066996209	35,125	-0,061735015	-37,791481
41331	0,066998526	35,325195	-0,066409796	-40,094292
41331	0,067000844	35,525391	-0,072377339	-41,647491
41331	0,067003161	35,725586	-0,077019431	-43,661255
41331	0,067005478	35,925781	-0,081441596	-45,58939
41331	0,067007795	36,125977	-0,084713645	-47,428001
41331	0,067010112	36,326172	-0,088493884	-49,274837
41331	0,067012429	36,526367	-0,092208743	-51,668522
41331	0,067014746	36,726563	-0,095528342	-53,306431
41331	0,067017063	36,926758	-0,098931156	-55,886723
41331	0,067019381	37,126953	-0,10258657	-57,939022
41331	0,067021698	37,327148	-0,10533557	-60,378181
41331	0,067024015	37,527344	-0,10900585	-63,074581
41331	0,067026332	37,727539	-0,11192127	-65,697968
41331	0,067028649	37,927734	-0,1144979	-68,082649
41331	0,067030966	38,12793	-0,11737469	-70,294891
41331	0,067033283	38,328125	-0,12179388	-72,548042
41331	0,067035601	38,52832	-0,12292023	-75,163231
41331	0,067037918	38,728516	-0,12669155	-77,426575
41331	0,067040235	38,928711	-0,12854303	-79,500107
41331	0,067042552	39,128906	-0,13243324	-81,885063
41331	0,067044869	39,329102	-0,13507228	-84,350037
41331	0,067047186	39,529297	-0,13764593	-86,615097
41331	0,067049503	39,729492	-0,14053163	-89,077675
41331	0,06705182	39,929688	-0,14307259	-91,583038
41331	0,067054138	40,129883	-0,14469227	-94,169846
41331	0,067056455	40,330078	-0,14884995	-96,752625
41331	0,067058772	40,530273	-0,15003276	-98,988564
41331	0,067061089	40,730469	-0,15327805	-101,3233
41331	0,067063406	40,930664	-0,1557893	-103,72616
41331	0,067065723	41,130859	-0,15856801	-105,97111
41331	0,06706804	41,331055	-0,16008963	-108,08856
41331	0,067070358	41,53125	-0,16381934	-110,27174
41331	0,067072675	41,731445	-0,16403332	-112,75424
41331	0,067074992	41,931641	-0,16701412	-115,12688
41331	0,067077309	42,131836	-0,1688567	-117,32341
41331	0,067079626	42,332031	-0,17161757	-119,0955
41331	0,067081943	42,532227	-0,17301139	-121,45188
41331	0,06708426	42,732422	-0,17608432	-123,57453
41331	0,067086577	42,932617	-0,17824191	-125,54037
41331	0,067088895	43,132813	-0,1799656	-127,92087
41331	0,067091212	43,333008	-0,18187951	-129,3255
41331	0,067093529	43,533203	-0,18420054	-131,33327
41331	0,067095846	43,733398	-0,18616794	-133,15311
41331	0,067098163	43,933594	-0,18784705	-135,64999
41331	0,06710048	44,133789	-0,19037613	-137,22784
41331	0,067102797	44,333984	-0,19224842	-139,0648
41331	0,067105114	44,53418	-0,19314593	-140,91542
41331	0,067107432	44,734375	-0,19538079	-142,87343
41331	0,067109749	44,93457	-0,19746704	-144,89716
41331	0,067112066	45,134766	-0,19971974	-146,90869
41331	0,067114383	45,334961	-0,20107789	-149,1498
41331	0,0671167	45,535156	-0,20354456	-151,65483
41331	0,067119017	45,735352	-0,20487596	-154,31197
41331	0,067121334	45,935547	-0,20662344	-156,56972
41331	0,067123652	46,135742	-0,20725347	-159,1716
41331	0,067125969	46,335938	-0,20909604	-161,78619
41331	0,067128286	46,536133	-0,21122688	-164,36624
41331	0,067130603	46,736328	-0,21224624	-166,58969
41331	0,06713292	46,936523	-0,21441869	-169,4939
41331	0,067135237	47,136719	-0,21486151	-171,80461
41331	0,067137554	47,336914	-0,21754214	-175,00479
41331	0,067139871	47,537109	-0,21841589	-177,05022
41331	0,067142189	47,737305	-0,22126593	-179,821
41331	0,067144506	47,9375	-0,22251709	-182,02472
41331	0,067146823	48,137695	-0,22385147	-184,57204
41331	0,06714914	48,337891	-0,22580993	-186,68031
41331	0,067151457	48,538086	-0,22739692	-188,53954
41331	0,067153774	48,738281	-0,22802697	-190,87463
41331	0,067156091	48,938477	-0,22983387	-192,60359
41331	0,067158408	49,138672	-0,23199147	-194,96721
41331	0,067160726	49,338867	-0,2332872	-196,32404
41331	0,067163043	49,539063	-0,23472559	-198,56255
41331	0,06716536	49,739258	-0,23614022	-200,86909
41331	0,067167677	49,939453	-0,23786391	-203,39015
41331	0,067169994	50,139648	-0,23834834	-205,18263
41331	0,067172311	50,339844	-0,24076745	-207,38976
41331	0,067174628	50,540039	-0,24238415	-209,80724
