MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	38,506836	Sec	05.07.2010 15:35:46
Datum : 	05.07.2010
Prüfer : 	Machura
Probenbezeichnung :  	TH-M7-Z13
Bemerkungen	Kraftgeregelt 3,9 kN/s
Bemerkung 	
Taster	-
Länge in mm	299,5
Höhe in mm	Durchmesser: 98,8
Breite in mm	-
Masse in g	5425,0
zusätzlich MTS Aufnehmer	1944A, 1944B, 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	481,86328	Sec	05.07.2010 15:43:09
Laufzeit	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
Sec	kN	mm	mm	mm	mm
193,01758	-2,0031893	-0,026997179	-0,0043643857	-0,0030940005	-0,0031060856
193,51758	-1,9639097	-0,026234239	-0,0043170401	-0,0030348257	-0,0030990206
194,01758	-1,981048	-0,028516352	-0,0043285838	-0,003039777	-0,0030876081
194,51758	-1,9713334	-0,02630651	-0,0043779691	-0,0030708085	-0,0030917525
195,01758	-1,9841875	-0,02843067	-0,0043188133	-0,003071849	-0,0030664336
195,51758	-1,9712616	-0,028182566	-0,0043763351	-0,003036455	-0,0030581094
196,01758	-1,9720728	-0,0273332	-0,0042976486	-0,0030051011	-0,0030749366
196,51758	-1,9836538	-0,027526915	-0,0042678481	-0,0030409056	-0,0030359123
197,01758	-1,9882518	-0,027814507	-0,0042511215	-0,0030012066	-0,0030735303
197,51758	-1,993036	-0,026308745	-0,0042877467	-0,0029852991	-0,0029838346
198,01758	-2,0083477	-0,028416514	-0,0043126782	-0,0029397334	-0,0030422956
198,51758	-2,0061388	-0,025785714	-0,0042453343	-0,0029644123	-0,0030180085
199,01758	-2,0232518	-0,027626008	-0,004339111	-0,003007425	-0,0030233562
199,51758	-2,0184424	-0,028003007	-0,0042748344	-0,0029519605	-0,0031020697
200,01758	-2,0032201	-0,0275895	-0,0041761701	-0,0029428527	-0,0029641613
200,51758	-2,0065141	-0,027927756	-0,0041674641	-0,0029413567	-0,0031319577
201,01758	-2,013243	-0,027051568	-0,004222699	-0,0029277788	-0,0030313954
201,51758	-2,0038383	-0,026107579	-0,0041328585	-0,0029804176	-0,0029530432
202,01758	-1,9977885	-0,025332719	-0,0041544507	-0,0029629474	-0,0029553715
202,51758	-2,0230694	-0,028251857	-0,0041977572	-0,0029406231	-0,0030070841
203,01758	-2,019887	-0,025593489	-0,0041860878	-0,0029763724	-0,0029868949
203,51758	-2,0237761	-0,028233975	-0,0041779769	-0,002959175	-0,0029360652
204,01758	-2,0051563	-0,027888268	-0,0041195145	-0,0029961972	-0,0030108746
204,51758	-2,0031884	-0,02707541	-0,0041068918	-0,002912902	-0,0029413942
205,01758	-1,9750931	-0,028409809	-0,004112429	-0,0028523924	-0,0028706826
205,51758	-2,0018137	-0,025618821	-0,004139069	-0,0029202546	-0,003008144
206,01758	-2,0060382	-0,027721375	-0,0041681807	-0,0029279815	-0,0028678104
206,51758	-1,9816431	-0,027363002	-0,0041762055	-0,0029185789	-0,0029724762
207,01758	-2,0176191	-0,026332587	-0,0041586878	-0,0028901813	-0,0029583909
207,51758	-1,9942793	-0,027786195	-0,0041545867	-0,0029147714	-0,0029261261
208,01758	-1,9890937	-0,027754158	-0,0041626384	-0,0028959366	-0,0029652454
208,51758	-1,9859458	-0,027424097	-0,0041169035	-0,002892595	-0,0028435271
209,01758	-1,9708285	-0,026169419	-0,004142296	-0,0028574185	-0,0029425491
209,51758	-1,9734335	-0,027843565	-0,0041380841	-0,0028769088	-0,0029464271
210,01758	-1,9802414	-0,025581568	-0,0041137561	-0,0028497449	-0,0028810725
210,51758	-1,976465	-0,026919693	-0,0041527576	-0,0027515462	-0,0028965957
211,01758	-2,0039418	-0,026345253	-0,0041505718	-0,0028464592	-0,002785515
211,51758	-1,9964865	-0,02803579	-0,0040685306	-0,0028391285	-0,002917625
212,01758	-2,0018361	-0,026709586	-0,0041360417	-0,0028455106	-0,0028978959
212,51758	-2,0048106	-0,026595592	-0,0040534376	-0,0028517419	-0,0028398074
213,01758	-2,0076056	-0,026192516	-0,004141266	-0,0028758703	-0,0028476957
213,51758	-1,9973406	-0,027421117	-0,00410034	-0,0028110011	-0,0028566495
214,01758	-1,9974095	-0,02726838	-0,0041270885	-0,0028492943	-0,0029070117
214,51758	-1,9971319	-0,026638061	-0,0041285157	-0,0028744028	-0,0028785374
215,01758	-1,9835411	-0,026349723	-0,0041105691	-0,0027682607	-0,0028064307
215,51758	-1,9942914	-0,025131553	-0,0040878877	-0,0028203316	-0,0028224122
216,01758	-1,9913913	-0,027249008	-0,0041102762	-0,0028211309	-0,0028986745
216,51758	-1,9848245	-0,027168542	-0,0040485347	-0,0027910843	-0,0028705224
217,01758	-1,9810228	-0,026104599	-0,004033858	-0,0028526534	-0,0028630402
217,51758	-1,9906155	-0,026497245	-0,0041159098	-0,0028335177	-0,0029004179
218,01758	-2,5753891	-0,030360371	-0,0043384926	-0,0030516521	-0,0029892344
218,51758	-4,6173167	-0,039298832	-0,0050985469	-0,0039191185	-0,0032949112
219,01758	-6,0661407	-0,047965348	-0,0056538624	-0,0044618393	-0,0036635157
219,51758	-8,5664091	-0,058615953	-0,0067027574	-0,0055010538	-0,0041344706
220,01758	-10,693901	-0,06768629	-0,0075111482	-0,0064332639	-0,0047262069
220,51758	-12,706399	-0,076376647	-0,0084438436	-0,007217349	-0,0051189493
221,01758	-14,641488	-0,084982067	-0,0092564039	-0,0078784255	-0,0055599846
221,51758	-16,56851	-0,09252429	-0,010172469	-0,0084928945	-0,0061380267
222,01758	-18,50647	-0,097101927	-0,011081744	-0,0091345301	-0,0066126399
222,51758	-20,445974	-0,10593385	-0,012052163	-0,0097304536	-0,0073114708
223,01758	-22,3475	-0,11068434	-0,012944347	-0,010379472	-0,0079999883
223,51758	-24,299217	-0,11808053	-0,013809385	-0,010942004	-0,008476967
224,01758	-26,228395	-0,12245625	-0,014734963	-0,011609457	-0,009196477
224,51758	-28,180023	-0,12837127	-0,015630843	-0,012208597	-0,0097585972
225,01758	-30,100863	-0,1348637	-0,016602764	-0,012845097	-0,010468693
225,51758	-32,093765	-0,1399219	-0,017468603	-0,013387424	-0,01104496
226,01758	-34,026154	-0,14562607	-0,018415947	-0,014085157	-0,011686658
226,51758	-36,003849	-0,15298054	-0,01928792	-0,01466929	-0,012336586
227,01758	-37,922115	-0,15580133	-0,020154685	-0,015290166	-0,012978323
227,51758	-39,853867	-0,16129836	-0,02094383	-0,015882283	-0,013653915
228,01758	-41,804768	-0,16679391	-0,021758169	-0,016572706	-0,014352657
228,51758	-43,73233	-0,17450154	-0,02264294	-0,017143771	-0,015184768
229,01758	-45,693001	-0,17918944	-0,023521917	-0,0178973	-0,015811514
229,51758	-47,652187	-0,18479824	-0,024296574	-0,018444117	-0,016446877
230,01758	-49,604164	-0,18799007	-0,025066197	-0,019192755	-0,017216582
230,51758	-51,53616	-0,1936011	-0,025921484	-0,019798577	-0,017904859
231,01758	-53,486748	-0,19771978	-0,026723661	-0,020400453	-0,018669095
231,51758	-55,437702	-0,20332783	-0,027568651	-0,021133874	-0,019340262
232,01758	-57,419285	-0,20789057	-0,028274715	-0,02170267	-0,020017125
232,51758	-59,354599	-0,21416023	-0,029133698	-0,022339957	-0,020817984
233,01758	-61,331787	-0,21931604	-0,029873811	-0,02296366	-0,021474112
233,51758	-63,264023	-0,22526383	-0,030623211	-0,023665873	-0,02223672
234,01758	-65,205254	-0,22741109	-0,031347178	-0,02424941	-0,022921298
234,51758	-67,181038	-0,23345202	-0,032084197	-0,02493334	-0,023742236
235,01758	-69,123795	-0,23716018	-0,032847337	-0,025600944	-0,024443574
235,51758	-71,057594	-0,2423957	-0,033570055	-0,02616586	-0,025055651
236,01758	-72,972977	-0,24755076	-0,034251899	-0,026753157	-0,025953509
236,51758	-74,972328	-0,25163963	-0,035008114	-0,027429592	-0,026602443
237,01758	-76,927673	-0,25643036	-0,035775889	-0,028178172	-0,027416807
237,51758	-78,872467	-0,26152581	-0,036525331	-0,028809538	-0,028170872
238,01758	-80,829704	-0,26494116	-0,037237741	-0,029428456	-0,028865002
238,51758	-82,660408	-0,26897192	-0,037867978	-0,030073307	-0,029625382
239,01758	-84,660957	-0,27482435	-0,038642686	-0,030706186	-0,030331202
239,51758	-86,624756	-0,27988106	-0,03937196	-0,031272486	-0,031197373
240,01758	-88,589676	-0,28388798	-0,040090375	-0,032010317	-0,031805117
240,51758	-90,456841	-0,28809011	-0,040723499	-0,032592397	-0,032469273
241,01758	-92,462143	-0,29193908	-0,041387983	-0,033248547	-0,033340488
241,51758	-94,546547	-0,29662699	-0,042136684	-0,033926968	-0,034121398
242,01758	-96,353806	-0,29962212	-0,042813838	-0,034537341	-0,034889087
242,51758	-98,305252	-0,30555949	-0,043441355	-0,035202596	-0,035578817
243,01758	-100,25897	-0,31043664	-0,044100679	-0,035820205	-0,036212515
243,51758	-102,22386	-0,31484738	-0,04486683	-0,036419928	-0,037040457
244,01758	-104,20074	-0,31866282	-0,045571648	-0,037140932	-0,037817542
244,51758	-106,16685	-0,32159537	-0,046183251	-0,037810791	-0,038592022
245,01758	-108,14139	-0,32651499	-0,046904713	-0,038426325	-0,039204113
245,51758	-110,04951	-0,33075809	-0,04748524	-0,039081715	-0,039976999
246,01758	-111,98775	-0,33366531	-0,0482217	-0,039638527	-0,040737189
246,51758	-113,93578	-0,33722371	-0,04884427	-0,040260687	-0,04135327
247,01758	-115,89742	-0,34294724	-0,04954531	-0,040939599	-0,042319648
247,51758	-117,87175	-0,34736022	-0,050238438	-0,041638959	-0,042826146
248,01758	-119,82578	-0,34989715	-0,050912976	-0,042275537	-0,043758806
248,51758	-121,7675	-0,35486668	-0,051585972	-0,042879596	-0,044369321
249,01758	-123,7238	-0,35920665	-0,052265465	-0,04352634	-0,045114677
249,51758	-125,65038	-0,3639847	-0,052960306	-0,044126622	-0,045933496
250,01758	-127,64468	-0,36695749	-0,053554587	-0,044806059	-0,046587881
250,51758	-129,56812	-0,3696233	-0,054213554	-0,045426425	-0,047407407
251,01758	-131,50156	-0,37593842	-0,054942966	-0,046100106	-0,048115488
251,51758	-133,44261	-0,38029999	-0,05560068	-0,046782326	-0,048766781
252,01758	-135,41081	-0,38228706	-0,056299873	-0,047403868	-0,049595568
252,51758	-137,13042	-0,38783252	-0,056812428	-0,048025526	-0,050301801
253,01758	-137,07599	-0,3857404	-0,056971081	-0,048060466	-0,050499242
253,51758	-137,08533	-0,38614422	-0,057049789	-0,048103027	-0,050422724
254,01758	-137,06767	-0,38845614	-0,057114422	-0,048127186	-0,050544012
254,51758	-137,06683	-0,3879942	-0,057099968	-0,048165776	-0,050542686
255,01758	-137,04372	-0,38677007	-0,057131745	-0,048132867	-0,050511297
255,51758	-137,02469	-0,38672239	-0,057219476	-0,048111491	-0,050624873
256,01758	-137,01462	-0,38795322	-0,057181798	-0,048176523	-0,050674032
256,51758	-136,99173	-0,38857013	-0,057223126	-0,048231468	-0,050541017
257,01758	-136,99458	-0,38727	-0,057329483	-0,048251256	-0,05068494
257,51758	-137,01686	-0,38696527	-0,057214893	-0,048296943	-0,050678771
258,01758	-137,01805	-0,3874138	-0,057271443	-0,048335683	-0,050703283
258,51758	-137,04042	-0,38806722	-0,057324365	-0,048316494	-0,050674651
259,01758	-137,04079	-0,38858503	-0,057363242	-0,048367884	-0,050824542
259,51758	-137,02466	-0,38803816	-0,05733493	-0,048369627	-0,050747659
260,01758	-137,02335	-0,38735941	-0,057323307	-0,048356105	-0,050814044
260,51758	-137,0172	-0,38982257	-0,057416528	-0,048348337	-0,050835047
261,01758	-136,99619	-0,38841814	-0,057400733	-0,048365191	-0,05085161
261,51758	-137,0047	-0,38978681	-0,057400286	-0,048443872	-0,050806578
262,01758	-136,97174	-0,38955063	-0,057429738	-0,04839994	-0,050889123
262,51758	-137,00011	-0,38848296	-0,057412907	-0,048467238	-0,050888408
263,01758	-136,97327	-0,3894791	-0,057508163	-0,048428379	-0,050876435
263,51758	-136,98465	-0,38927421	-0,057475775	-0,048475374	-0,050866913
264,01758	-136,97958	-0,38947091	-0,057535343	-0,048421632	-0,050897662
264,51758	-136,98688	-0,3882885	-0,057521284	-0,048414122	-0,050924439
265,01758	-136,97218	-0,38808361	-0,057566114	-0,048460919	-0,051084731
265,51758	-136,99982	-0,39076954	-0,057554618	-0,048482042	-0,051019777
266,01758	-136,98268	-0,38852245	-0,057621248	-0,048425496	-0,050944623
266,51758	-137,00595	-0,38861185	-0,057635941	-0,048544209	-0,051100943
267,01758	-137,00006	-0,39066896	-0,057581127	-0,048562642	-0,051071893
267,51758	-136,96722	-0,38992837	-0,057669193	-0,048502956	-0,051056225
268,01758	-136,95967	-0,38969889	-0,057598777	-0,048515361	-0,051047247
268,51758	-136,98956	-0,39009228	-0,057691589	-0,04852394	-0,051057126
269,01758	-136,95876	-0,3910251	-0,057676524	-0,048556414	-0,051019382
269,51758	-136,98567	-0,39058775	-0,057626501	-0,048552547	-0,051033679
270,01758	-136,99603	-0,39018691	-0,057623409	-0,048566613	-0,051182557
270,51758	-136,96556	-0,38921461	-0,057706654	-0,04864233	-0,051163439
271,01758	-136,98328	-0,39030686	-0,057729922	-0,048636381	-0,051244367
271,51758	-137,01067	-0,39157346	-0,057726316	-0,048669942	-0,051119465
272,01758	-136,9799	-0,38963258	-0,057746924	-0,048602644	-0,051167261
272,51758	-136,99689	-0,390587	-0,057809465	-0,04866137	-0,051193822
273,01758	-136,98552	-0,38989261	-0,057826132	-0,048697088	-0,051182698
273,51758	-136,99106	-0,38993061	-0,057818301	-0,048716079	-0,051267873
274,01758	-136,99556	-0,38939416	-0,057858609	-0,048692666	-0,051170457
274,51758	-137,02431	-0,38934872	-0,057799742	-0,048717704	-0,051293466
275,01758	-136,97958	-0,39151385	-0,057805479	-0,048729163	-0,051344525
275,51758	-136,96313	-0,39108545	-0,057813764	-0,048708979	-0,051302109
276,01758	-136,96425	-0,39097369	-0,057840697	-0,048729554	-0,05133127
276,51758	-136,95094	-0,39043501	-0,057834491	-0,04872537	-0,051344518
277,01758	-136,96504	-0,38974509	-0,05785346	-0,048794214	-0,051385511
277,51758	-136,97557	-0,39127618	-0,057837665	-0,048757475	-0,051250946
278,01758	-136,96989	-0,38952604	-0,057880685	-0,048852693	-0,051476073
278,51758	-136,99731	-0,39174929	-0,05795186	-0,048800532	-0,051379252
279,01758	-136,98323	-0,39117411	-0,057879433	-0,048824083	-0,051349264
279,51758	-136,97629	-0,38956925	-0,057942107	-0,048856139	-0,051445086
280,01758	-137,00412	-0,38997978	-0,057940774	-0,048802584	-0,051279906
280,51758	-137,02852	-0,38999468	-0,058006085	-0,04894156	-0,051437814
281,01758	-137,01413	-0,39002076	-0,058002353	-0,048837952	-0,051406916
281,51758	-137,02057	-0,38993061	-0,057935618	-0,04880397	-0,051525366
282,01758	-137,00006	-0,39077327	-0,057974972	-0,048864115	-0,051393036
282,51758	-136,85318	-0,389909	-0,058017306	-0,048857845	-0,051344875
283,01758	-134,75941	-0,38776398	-0,057294019	-0,048243489	-0,05064575
283,51758	-132,76723	-0,38476214	-0,056736469	-0,04764393	-0,050164241
284,01758	-130,80843	-0,3789641	-0,056146376	-0,047095127	-0,049474951
284,51758	-128,86024	-0,37797093	-0,055535562	-0,046561517	-0,04890408
285,01758	-126,94725	-0,37206262	-0,054935783	-0,045962993	-0,048189241
285,51758	-124,95989	-0,36863387	-0,054280318	-0,045364074	-0,047680635
286,01758	-123,02782	-0,364694	-0,053730674	-0,044858702	-0,046948176
286,51758	-121,05685	-0,36108792	-0,053143218	-0,044187739	-0,046339374
287,01758	-119,09931	-0,35784692	-0,052573666	-0,043641187	-0,04572786
287,51758	-117,17377	-0,35464019	-0,051937424	-0,04306322	-0,045018364
288,01758	-115,19489	-0,35094172	-0,051280394	-0,042520344	-0,044443633
288,51758	-113,24796	-0,34672245	-0,050721794	-0,04189685	-0,043702129
289,01758	-111,31681	-0,34298301	-0,050150394	-0,041302707	-0,043147735
289,51758	-109,3776	-0,33878013	-0,04948391	-0,040679988	-0,042430963
290,01758	-107,40998	-0,33665523	-0,048801377	-0,040130358	-0,041802805
290,51758	-105,45189	-0,33310503	-0,048198402	-0,039495572	-0,041047089
291,01758	-103,50072	-0,32855123	-0,047514983	-0,038954087	-0,040461686
291,51758	-101,5278	-0,3256917	-0,046921894	-0,038292136	-0,039825007
292,01758	-99,642143	-0,32115132	-0,046257012	-0,037747171	-0,039108802
292,51758	-97,662636	-0,31817928	-0,045617439	-0,037091948	-0,03859457
293,01758	-95,719765	-0,31165183	-0,044986054	-0,036481027	-0,037766606
293,51758	-93,772385	-0,30901432	-0,044312477	-0,035909373	-0,036993127
294,01758	-91,823021	-0,30449629	-0,043720707	-0,035297696	-0,036435552
294,51758	-89,867996	-0,30051023	-0,043039002	-0,03466744	-0,035626121
295,01758	-87,915573	-0,2969116	-0,042364627	-0,033984087	-0,035138059
295,51758	-85,9925	-0,29193982	-0,041686259	-0,033452153	-0,034387108
296,01758	-83,985252	-0,29007271	-0,041003615	-0,03279411	-0,033584129
296,51758	-82,102638	-0,28380677	-0,040412307	-0,032176021	-0,033001654
297,01758	-80,096756	-0,28170645	-0,039753713	-0,031567261	-0,032257486
297,51758	-78,158714	-0,27719587	-0,039084591	-0,030957907	-0,031623561
298,01758	-76,231628	-0,27287826	-0,0384041	-0,030314753	-0,030858696
298,51758	-74,269196	-0,26821271	-0,037658006	-0,029695883	-0,029973917
299,01758	-72,369644	-0,26282817	-0,037055545	-0,029039372	-0,029414736
299,51758	-70,390114	-0,25966913	-0,036321945	-0,028494863	-0,028629106
300,01758	-68,442467	-0,25588125	-0,035574414	-0,027821932	-0,027936827
300,51758	-66,453072	-0,24982914	-0,034915701	-0,027229888	-0,027215991
301,01758	-64,532211	-0,24636611	-0,034223795	-0,02652099	-0,026417993
301,51758	-62,565994	-0,24053678	-0,033515181	-0,025988504	-0,025699385
302,01758	-60,635921	-0,2366364	-0,032790154	-0,02530292	-0,024909534
302,51758	-58,802185	-0,23035109	-0,032092188	-0,024709476	-0,02420776
303,01758	-56,790874	-0,22691339	-0,031280145	-0,024091452	-0,023496885
303,51758	-54,85136	-0,2213195	-0,030606287	-0,023394037	-0,022644952
304,01758	-52,877972	-0,21698996	-0,029801494	-0,022790313	-0,021873485
304,51758	-50,872013	-0,2115652	-0,028963264	-0,022122946	-0,021012995
305,01758	-48,961559	-0,20702034	-0,02822639	-0,021512492	-0,020353734
305,51758	-47,006008	-0,20156056	-0,02734703	-0,020797834	-0,01953344
306,01758	-45,159645	-0,19477084	-0,02665237	-0,020214073	-0,0189225
306,51758	-43,202267	-0,18905103	-0,025796011	-0,019603722	-0,018143415
307,01758	-41,214821	-0,18292889	-0,024935178	-0,018892145	-0,017299529
307,51758	-39,251743	-0,17922372	-0,024100747	-0,018194148	-0,016614098
308,01758	-37,281353	-0,17377511	-0,023304386	-0,017552815	-0,015914239
308,51758	-35,328598	-0,16663149	-0,022376701	-0,016905354	-0,015153959
309,01758	-33,357811	-0,16158968	-0,021480668	-0,016169028	-0,01432481
309,51758	-31,399843	-0,156378	-0,020559527	-0,015466905	-0,013632149
310,01758	-29,446072	-0,14844909	-0,019617565	-0,014840178	-0,012917798
310,51758	-27,511566	-0,14363527	-0,018623447	-0,01413573	-0,012085903
311,01758	-25,53546	-0,1370661	-0,017727522	-0,013545163	-0,0114953
311,51758	-23,592367	-0,12886673	-0,016710766	-0,0128094	-0,010748958
312,01758	-21,630028	-0,12300611	-0,015738176	-0,012122904	-0,0099887531
312,51758	-19,688087	-0,11752844	-0,014680156	-0,011440734	-0,0093440711
313,01758	-17,750288	-0,11056438	-0,013702691	-0,010776017	-0,0086181667
313,51758	-15,785861	-0,10134727	-0,012678692	-0,010044367	-0,0080816559
314,01758	-13,847986	-0,094887614	-0,011609569	-0,0092977826	-0,0073358007
314,51758	-11,898491	-0,08444488	-0,010664877	-0,0084920106	-0,0066712201
315,01758	-9,990797	-0,076030195	-0,0095582055	-0,0077281771	-0,0061575882
315,51758	-8,0622082	-0,068224967	-0,008677762	-0,0067967791	-0,0055624135
316,01758	-6,6898808	-0,06082505	-0,0079312492	-0,0061306474	-0,0051973779
316,51758	-4,1077409	-0,04774034	-0,0066863196	-0,0049507217	-0,004542781
317,01758	-2,2036266	-0,033000112	-0,0057028583	-0,0040024091	-0,0040475819
317,51758	-0,75863308	-0,02201125	-0,0047999984	-0,0032757092	-0,0036389157
318,01758	-0,75882125	-0,019155443	-0,0047653411	-0,0033301702	-0,0034960005
318,51758	-0,79774398	-0,021391362	-0,0046223812	-0,0032005673	-0,0035809577
319,01758	-0,84611875	-0,020628422	-0,0046809334	-0,0031172265	-0,0034734979
319,51758	-0,87930924	-0,020623207	-0,0046728542	-0,0031899263	-0,0033968575
320,01758	-0,9212923	-0,020167977	-0,0046110856	-0,0031103855	-0,0035187006
320,51758	-0,94392532	-0,019373745	-0,0045573888	-0,0031137266	-0,0034143459
321,01758	-0,96065092	-0,021718442	-0,0045556435	-0,0030516731	-0,0034560841
321,51758	-0,9861021	-0,019386411	-0,0046021491	-0,0031243579	-0,0033509657
322,01758	-1,0003505	-0,021503121	-0,0045525748	-0,0031021812	-0,0033274051
322,51758	-1,0016086	-0,0220038	-0,0045935581	-0,0031339764	-0,0033673942
323,01758	-1,0139123	-0,019529462	-0,00455119	-0,0031170223	-0,0033637267
323,51758	-1,0320294	-0,021246076	-0,0045836405	-0,0030807981	-0,003375452
324,01758	-1,0131245	-0,02194196	-0,004549867	-0,0030369076	-0,0033084806
324,51758	-1,0221257	-0,021558255	-0,0045010885	-0,0030381589	-0,0032551922
325,01758	-0,99524027	-0,020997226	-0,0045025093	-0,0030382175	-0,0032883771
325,51758	-1,0174263	-0,021373481	-0,0044757081	-0,0029993565	-0,0032006726
326,01758	-0,99586052	-0,020455569	-0,0044012838	-0,0029377434	-0,0033026095
326,51758	-1,0049884	-0,02021119	-0,0044097216	-0,0030289744	-0,0032276288
327,01758	-0,99877739	-0,021132082	-0,0043558823	-0,002951229	-0,0032417718
327,51758	-1,0079854	-0,019541383	-0,0044414015	-0,002983059	-0,0032252762
328,01758	-1,0074694	-0,019136071	-0,0044134296	-0,0029312172	-0,0031812731
328,51758	-0,99795878	-0,01944676	-0,0044275047	-0,0030134835	-0,0032737125
329,01758	-0,9866423	-0,021328777	-0,0043908213	-0,0029222982	-0,003172433
329,51758	-0,98137099	-0,019391626	-0,0043974556	-0,0029245189	-0,0031440556
330,01758	-0,98489416	-0,019010901	-0,0043147118	-0,0029150841	-0,0032909475
330,51758	-0,97968155	-0,018557161	-0,0043552406	-0,0029040272	-0,0031114109
331,01758	-0,96059507	-0,018889457	-0,0043597077	-0,0029007962	-0,0032539349
331,51758	-0,9674738	-0,020193309	-0,004323551	-0,0029007285	-0,0032025557
332,01758	-0,97511345	-0,021281093	-0,0042465148	-0,0029448806	-0,0031468421
332,51758	-0,98418361	-0,018435717	-0,0043146191	-0,0029310894	-0,003182549
333,01758	-0,97126895	-0,02007708	-0,0042842873	-0,0028916362	-0,0031076483
333,51758	-0,96001482	-0,02085194	-0,00428183	-0,0028151453	-0,0031834226
334,01758	-0,96786124	-0,019842386	-0,0042549428	-0,0028980544	-0,0031060521
334,51758	-0,97694069	-0,018934906	-0,0042757201	-0,0028995355	-0,0030530021
335,01758	-0,96311986	-0,020759553	-0,004254635	-0,0028096277	-0,0032070316
335,51758	-0,96896482	-0,021038949	-0,0042101624	-0,0028432948	-0,0031776167
336,01758	-0,97925597	-0,018583238	-0,0042799143	-0,0028959075	-0,0031815991
336,51758	-0,97417188	-0,018583983	-0,0042255032	-0,0028848629	-0,0031275135
337,01758	-0,98299152	-0,018300116	-0,0042261365	-0,0028563081	-0,0030820481
337,51758	-0,98027205	-0,018878281	-0,0041676792	-0,002800477	-0,0031170063
338,01758	-0,97223753	-0,019218028	-0,0041840072	-0,0028015091	-0,0030985419
338,51758	-0,97980452	-0,018844754	-0,0042217928	-0,0029003141	-0,0031296741
339,01758	-0,97369128	-0,018998981	-0,004185441	-0,0026893942	-0,0030635856
339,51758	-0,97807693	-0,020545721	-0,0042413566	-0,0027713166	-0,0030258056
340,01758	-0,98105621	-0,021166354	-0,0041647479	-0,0027767466	-0,0030305143
340,51758	-1,0042647	-0,019186735	-0,0041744686	-0,0028247128	-0,0029913243
341,01758	-0,98590654	-0,020284951	-0,0042110309	-0,002821486	-0,0030514151
341,51758	-1,0112916	-0,019150972	-0,0042458647	-0,0028212755	-0,0030356795
342,01758	-1,0113093	-0,019169599	-0,0042662858	-0,0027831607	-0,0031457637
342,51758	-1,0207529	-0,018592924	-0,0042547248	-0,0028137423	-0,0030473899
343,01758	-1,0168982	-0,019647181	-0,0042034434	-0,0027816717	-0,0029832106
343,51758	-1,0242752	-0,020866096	-0,0042145336	-0,0027429694	-0,003060285
344,01758	-1,0209532	-0,019344687	-0,004240673	-0,002762469	-0,0030155741
344,51758	-1,0251338	-0,019638985	-0,0042177052	-0,0027867504	-0,0030268133
345,01758	-1,0255203	-0,020032376	-0,0041939635	-0,0027416022	-0,0030585136
345,51758	-1,0092278	-0,020430982	-0,0041653961	-0,0026746027	-0,0029731654
346,01758	-0,99084908	-0,02078712	-0,0042183348	-0,0027400698	-0,0030223802
346,51758	-0,993182	-0,017862022	-0,0041632843	-0,0027239467	-0,0029464625
347,01758	-0,99006486	-0,020384043	-0,0041583385	-0,0027249157	-0,0028892476
347,51758	-0,98229396	-0,019903481	-0,0041638445	-0,0026658853	-0,0029954948
348,01758	-0,9834553	-0,017824024	-0,0041714916	-0,0026592573	-0,0030000135
348,51758	-1,0011486	-0,017660856	-0,0041626943	-0,0026964026	-0,0030086078
349,01758	-0,9887042	-0,0200212	-0,0041385926	-0,0027014436	-0,0029747821
349,51758	-0,97994423	-0,018946081	-0,004116015	-0,0027433648	-0,0029198211
350,01758	-0,97425383	-0,018743426	-0,0041342131	-0,0026610438	-0,0029542129
350,51758	-0,97750974	-0,018145889	-0,0041344403	-0,0026951837	-0,0029222164
351,01758	-0,97711766	-0,020480156	-0,0041051088	-0,0026876235	-0,0029598884
351,51758	-0,99984282	-0,020401925	-0,0041169561	-0,0026328121	-0,0028207377
352,01758	-1,0100846	-0,020295382	-0,0041585597	-0,002701432	-0,0029966589
352,51758	-1,000654	-0,020319223	-0,0041037546	-0,0026986687	-0,0029529016
353,01758	-1,0216768	-0,018437207	-0,0041486449	-0,0026929274	-0,0028646886
353,51758	-1,022433	-0,019985437	-0,0041212155	-0,0027508484	-0,0029833931
354,01758	-1,0203562	-0,018557906	-0,0042026038	-0,0026600412	-0,002990678
354,51758	-1,00635	-0,020220131	-0,0041519767	-0,0026945439	-0,0029942878
355,01758	-1,0240954	-0,019933283	-0,0041519362	-0,0026406273	-0,0029840916
355,51758	-1,0195198	-0,019342452	-0,0040963697	-0,0027514324	-0,0029199403
356,01758	-1,0301145	-0,020177662	-0,0041658259	-0,0025958032	-0,0029458441
356,51758	-1,0220726	-0,019616634	-0,0042114733	-0,002692875	-0,0029265508
357,01758	-1,0312964	-0,018133223	-0,0041427156	-0,002639608	-0,0029166713
357,51758	-1,0280023	-0,020559132	-0,0041431771	-0,0025950542	-0,0028655045
358,01758	-1,013957	-0,020346045	-0,0041615851	-0,0026309614	-0,0029305033
358,51758	-1,0156335	-0,017166138	-0,0040999441	-0,0026592088	-0,0028985459
359,01758	-1,0311065	-0,02027154	-0,004166387	-0,0026300082	-0,0028608013
359,51758	-0,99373055	-0,018468499	-0,004001433	-0,0026024245	-0,0028500892
360,01758	-0,9918195	-0,017433614	-0,0040644561	-0,0026165911	-0,0029263552
