MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	8,0556641	s	05.03.2024 10:01:01
Datum	05.03.2024
Prüfer: 	Be, Mac
Probe	20240227_7188_M04_W01
Protokoll Seite	-
Breite [mm]:	150
Höhe [mm]:	150
Länge Einfüllseite [mm]:	147
Masse [g]:	7865
Bediener Information Ende

Datenerfassung						Zeit:	137,65723	s	05.03.2024 10:03:10
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,9032569	2,7239709
-1,0737982	-933,3443

Datenerfassung						Zeit:	137,66211	s	05.03.2024 10:03:10
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45356	0,39986145	53,029297	-0,0021095527	-16,000828
45356	0,39986378	53,229492	-0,0048516733	-18,096975
45356	0,39986607	53,429688	-0,0086828833	-20,008198
45356	0,3998684	53,629883	-0,0096018966	-21,984688
45356	0,39987072	53,830078	-0,012815459	-24,293026
45356	0,39987305	54,030273	-0,014632598	-26,132725
45356	0,39987534	54,230469	-0,017613424	-28,396061
45356	0,39987767	54,430664	-0,01967225	-30,717812
45356	0,39987999	54,630859	-0,020743439	-33,148338
45356	0,39988232	54,831055	-0,0247865	-35,778393
45356	0,39988461	55,03125	-0,026621541	-37,923267
45356	0,39988694	55,231445	-0,029363662	-40,247551
45356	0,39988926	55,431641	-0,031389669	-42,696407
45356	0,39989159	55,631836	-0,033045683	-44,921745
45356	0,39989388	55,832031	-0,036584478	-47,762058
45356	0,3998962	56,032227	-0,038156945	-49,847473
45356	0,39989853	56,232422	-0,039022252	-52,432083
45356	0,39990085	56,432617	-0,041027371	-54,956635
45356	0,39990315	56,632813	-0,04376949	-57,252457
45356	0,39990547	56,833008	-0,046058074	-59,408211
45356	0,3999078	57,033203	-0,048859868	-61,312279
45356	0,39991012	57,233398	-0,0507337	-63,1633
45356	0,39991242	57,433594	-0,053884603	-65,047554
45356	0,39991474	57,633789	-0,055510778	-67,508331
45356	0,39991707	57,833984	-0,056555111	-69,941544
45356	0,39991939	58,03418	-0,058643777	-72,291901
45356	0,39992169	58,234375	-0,063191101	-75,335464
45356	0,39992401	58,43457	-0,065798953	-77,836922
45356	0,39992633	58,634766	-0,067932375	-80,358795
45356	0,39992866	58,834961	-0,069889754	-82,832687
45356	0,39993095	59,035156	-0,073025733	-85,43502
45356	0,39993328	59,235352	-0,075299397	-87,63488
45356	0,3999356	59,435547	-0,078760616	-90,077332
45356	0,39993793	59,635742	-0,080142118	-92,594437
45356	0,39994022	59,835938	-0,082299411	-94,84481
45356	0,39994255	60,036133	-0,083931558	-96,940956
45356	0,39994487	60,236328	-0,086387232	-99,443901
45356	0,3999472	60,436523	-0,08897718	-101,45049
45356	0,39994949	60,636719	-0,091531314	-103,77001
45356	0,39995182	60,836914	-0,093041122	-105,96063
45356	0,39995414	61,037109	-0,094356984	-108,19997
45356	0,39995646	61,237305	-0,09734378	-110,34216
45356	0,39995876	61,4375	-0,098325446	-112,89458
45356	0,39996108	61,637695	-0,1007662	-115,13364
45356	0,39996341	61,837891	-0,10201941	-116,82253
45356	0,39996573	62,038086	-0,10403945	-118,82316
45356	0,39996803	62,238281	-0,1077513	-121,09216
45356	0,39997035	62,438477	-0,10846145	-123,75649
45356	0,39997268	62,638672	-0,11099768	-126,15871
45356	0,39997497	62,838867	-0,11201517	-128,65584
45356	0,3999773	63,039063	-0,11354885	-131,06044
45356	0,39997962	63,239258	-0,11751731	-133,2466
45356	0,39998195	63,439453	-0,11834382	-134,94934
45356	0,39998424	63,639648	-0,11986855	-136,99051
45356	0,39998657	63,839844	-0,12197214	-138,84108
45356	0,39998889	64,040039	-0,12433829	-140,7377
45356	0,39999121	64,240234	-0,12502159	-142,82416
45356	0,39999351	64,44043	-0,12695509	-144,51053
45356	0,39999583	64,640625	-0,12938093	-146,70175
45356	0,39999816	64,84082	-0,13010301	-148,73486
45356	0,40000048	65,041016	-0,13295256	-150,76157
45356	0,40000278	65,241211	-0,13433704	-152,99898
45356	0,4000051	65,441406	-0,13533363	-155,36006
45356	0,40000743	65,641602	-0,13743721	-157,52087
45356	0,40000975	65,841797	-0,1386755	-159,80403
45356	0,40001205	66,041992	-0,14085665	-161,99704
45356	0,40001437	66,242188	-0,14228292	-164,41162
45356	0,4000167	66,442383	-0,14401054	-166,70178
45356	0,40001902	66,642578	-0,14614993	-168,98912
45356	0,40002131	66,842773	-0,14731959	-171,20551
45356	0,40002364	67,042969	-0,14886819	-173,58836
45356	0,40002596	67,243164	-0,15073903	-175,88448
45356	0,40002829	67,443359	-0,15230553	-178,76889
45356	0,40003058	67,643555	-0,15554893	-181,04832
45356	0,40003291	67,84375	-0,15505661	-182,81218
45356	0,40003523	68,043945	-0,15633069	-184,70865
45356	0,40003756	68,244141	-0,15893854	-186,88631
45356	0,40003985	68,444336	-0,15978296	-188,66788
45356	0,40004218	68,644531	-0,16191041	-191,24802
45356	0,4000445	68,844727	-0,1642527	-193,77556
45356	0,40004683	69,044922	-0,16552082	-196,41306
45356	0,40004912	69,245117	-0,16700378	-199,04565
45356	0,40005144	69,445313	-0,16795561	-201,61029
45356	0,40005377	69,645508	-0,169173	-203,90506
45356	0,40005609	69,845703	-0,17146756	-206,59457
