# Time;Temperature [Temperature];Heat flow [Signal  Ch 3];Heat [Signal  Ch 3];Normalized heat flow [Signal  Ch 3];Normalized heat [Signal  Ch 3]
9.743667345000000068e+02;2.000000000000000000e+01;-3.909999999999999940e-09;nan;-9.779999999999999315e-10;nan
9.779292342999999619e+02;1.999605787999999862e+01;-3.680000000000000113e-09;nan;-9.200000000000000283e-10;nan
9.801479842999999619e+02;1.999802894000000109e+01;-3.540000000000000183e-09;nan;-8.840000000000000493e-10;nan
9.823667342999999619e+02;2.000000000000000000e+01;-3.390000000000000081e-09;nan;-8.479999999999999668e-10;nan
1.042049520000000030e+03;2.000000000000000000e+01;7.619999999999999536e-10;nan;1.910000000000000125e-10;nan
1.086186635000000024e+03;2.000000000000000000e+01;1.700000000000000002e-08;nan;4.250000000000000006e-09;nan
1.130323750999999902e+03;2.000000000000000000e+01;3.319999999999999950e-08;nan;8.309999999999999635e-09;nan
1.143366735000000062e+03;2.000000000000000000e+01;3.790000000000000188e-08;nan;9.469999999999999765e-09;nan
1.146241733999999951e+03;2.000285204000000050e+01;3.889999999999999760e-08;nan;9.730000000000000108e-09;nan
1.149366733999999951e+03;2.000000000000000000e+01;4.000000000000000084e-08;nan;1.000000000000000021e-08;nan
1.200262574000000086e+03;2.000000000000000000e+01;5.809999999999999748e-08;nan;1.450000000000000080e-08;nan
1.261927325999999994e+03;2.000000000000000000e+01;8.900000000000000285e-08;nan;2.230000000000000116e-08;nan
1.318748342000000093e+03;2.000000000000000000e+01;1.650000000000000084e-07;nan;4.109999999999999745e-08;nan
1.375569357000000082e+03;2.000000000000000000e+01;2.399999999999999786e-07;nan;5.999999999999999464e-08;nan
1.430366735000000062e+03;2.000000000000000000e+01;2.330000000000000085e-07;nan;5.819999999999999837e-08;nan
1.433241733999999951e+03;1.999698490000000106e+01;2.320000000000000128e-07;nan;5.800000000000000320e-08;nan
1.436366733999999951e+03;2.000000000000000000e+01;2.309999999999999906e-07;nan;5.780000000000000141e-08;nan
1.491819960000000037e+03;2.000000000000000000e+01;2.150000000000000062e-07;nan;5.379999999999999868e-08;nan
1.538823487999999998e+03;2.000000000000000000e+01;1.869999999999999937e-07;nan;4.680000000000000217e-08;nan
1.585827017000000069e+03;2.000000000000000000e+01;1.540000000000000026e-07;nan;3.839999999999999974e-08;nan
1.642031267999999955e+03;2.000000000000000000e+01;1.140000000000000017e-07;nan;2.839999999999999954e-08;nan
1.667064429000000018e+03;2.000000000000000000e+01;9.590000000000000508e-08;nan;2.399999999999999984e-08;nan
1.702702829999999949e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.725045724000000064e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.727366735000000062e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.730866733999999951e+03;1.999672409000000073e+01;nan;nan;nan;nan
1.733366733999999951e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.739345577999999932e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.765632155000000012e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.797788859000000002e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.919366735000000062e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.922116733999999951e+03;2.000415680000000052e+01;nan;nan;nan;nan
1.924366733999999951e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.070429235000000062e+03;2.000000443000000061e+01;nan;nan;nan;nan
2.180366735000000062e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.183866734000000179e+03;1.999672415999999942e+01;nan;nan;nan;nan
2.186366734000000179e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.330792957999999999e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.334379258999999820e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.344614961000000221e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.369908000999999786e+03;2.000000000000000000e+01;1.890000000000000116e-07;9.039999999999999845e-06;4.719999999999999913e-08;2.259999999999999961e-06
2.373807761999999911e+03;2.000000000000000000e+01;1.830000000000000108e-07;9.439999999999999403e-06;4.569999999999999894e-08;2.359999999999999851e-06
2.378234105999999883e+03;2.000000000000000000e+01;1.759999999999999878e-07;9.890000000000000177e-06;4.409999999999999785e-08;2.470000000000000068e-06
2.443710970000000088e+03;2.000000000000000000e+01;8.020000000000000346e-08;1.660000000000000031e-05;2.000000000000000042e-08;4.150000000000000077e-06
2.481232508000000053e+03;2.000000000000000000e+01;2.499999999999999887e-08;2.050000000000000024e-05;6.260000000000000303e-09;5.110000000000000203e-06
2.534366735000000062e+03;2.000000000000000000e+01;-6.730000000000000045e-08;1.629999999999999979e-05;-1.680000000000000154e-08;4.079999999999999900e-06
2.539866734000000179e+03;1.999508618999999854e+01;-7.700000000000000128e-08;1.580000000000000119e-05;-1.919999999999999987e-08;3.940000000000000393e-06
2.544366734000000179e+03;2.000000000000000000e+01;-8.499999999999999351e-08;1.529999999999999920e-05;-2.120000000000000124e-08;3.829999999999999753e-06
2.598979562999999871e+03;2.000000000000000000e+01;-1.819999999999999886e-07;9.860000000000000464e-06;-4.540000000000000287e-08;2.460000000000000164e-06
2.657657427999999982e+03;2.000000000000000000e+01;1.089999999999999940e-06;1.022509999999999939e-04;2.730000000000000226e-07;2.559999999999999884e-05
2.716335292000000209e+03;2.000000000000000000e+01;3.059999999999999925e-06;2.442289999999999956e-04;7.649999999999999813e-07;6.109999999999999438e-05
2.774685640000000149e+03;2.000000000000000000e+01;5.020000000000000218e-06;3.854150000000000089e-04;1.250000000000000102e-06;9.639999999999999860e-05
2.833035987000000205e+03;2.000000000000000000e+01;1.060000000000000016e-05;1.042429000000000099e-03;2.659999999999999943e-06;2.606069999999999936e-04
2.888366735000000062e+03;2.000000000000000000e+01;1.599999999999999928e-05;1.675749999999999939e-03;4.009999999999999723e-06;4.189369999999999769e-04
2.892608921999999893e+03;1.999666621000000077e+01;1.650000000000000127e-05;1.724306000000000103e-03;4.109999999999999613e-06;4.310769999999999793e-04
2.896851110000000062e+03;1.999333241000000072e+01;1.690000000000000082e-05;1.772862999999999956e-03;4.220000000000000254e-06;4.432160000000000201e-04
2.901366734000000179e+03;2.000000000000000000e+01;1.730000000000000038e-05;1.824548999999999963e-03;4.330000000000000048e-06;4.561370000000000138e-04
2.949960485000000062e+03;2.000001469000000043e+01;2.069999999999999832e-05;2.878054000000000116e-03;5.180000000000000380e-06;7.195129999999999668e-04
2.998554235000000062e+03;2.000002938000000086e+01;2.390000000000000157e-05;3.993977999999999591e-03;5.990000000000000248e-06;9.984950000000000683e-04
3.051867055000000164e+03;2.000002300999999960e+01;2.750000000000000098e-05;5.218272999999999835e-03;6.870000000000000293e-06;1.304568000000000090e-03
3.099706994000000122e+03;2.000001728999999884e+01;2.939999999999999973e-05;6.618836999999999811e-03;7.359999999999999836e-06;1.654709000000000084e-03
3.147546933000000081e+03;2.000001157000000163e+01;3.109999999999999700e-05;8.089100999999999583e-03;7.780000000000000050e-06;2.022275000000000027e-03
3.197976496000000225e+03;2.000000554000000008e+01;3.290000000000000010e-05;9.638950999999999769e-03;8.219999999999999226e-06;2.409737999999999811e-03
3.244366735000000062e+03;2.000000000000000000e+01;3.369999999999999922e-05;1.117081800000000076e-02;8.430000000000000603e-06;2.792704999999999927e-03
3.250937046999999893e+03;2.000648426000000057e+01;3.380000000000000165e-05;1.139440899999999944e-02;8.450000000000000412e-06;2.848601999999999992e-03
3.255164166999999907e+03;2.000143612999999831e+01;3.380000000000000165e-05;1.153825999999999984e-02;8.460000000000000316e-06;2.884564999999999959e-03
3.257879010999999991e+03;2.000000000000000000e+01;3.389999999999999730e-05;1.163064800000000037e-02;8.470000000000000220e-06;2.907662000000000094e-03
3.282379010999999991e+03;2.000000000000000000e+01;3.410000000000000216e-05;1.246439600000000085e-02;8.539999999999999550e-06;3.116099000000000212e-03
3.306879010999999991e+03;1.999848469999999878e+01;3.440000000000000268e-05;1.329814500000000080e-02;8.600000000000000670e-06;3.324535999999999897e-03
3.312370640999999978e+03;1.999298209999999898e+01;3.449999999999999833e-05;1.348502799999999960e-02;8.620000000000000478e-06;3.371256999999999900e-03
3.318366734000000179e+03;2.000000000000000000e+01;3.449999999999999833e-05;1.368907800000000036e-02;8.630000000000000382e-06;3.422269999999999826e-03
3.359989152000000104e+03;2.000021399999999971e+01;5.937877000000000259e-03;4.164573440000000071e-01;1.484468999999999980e-03;1.041143360000000018e-01
3.409361429000000044e+03;2.000046784999999971e+01;1.635290199999999902e-02;1.126244454000000061e+00;4.088225000000000019e-03;2.815611129999999740e-01
3.458733705000000100e+03;2.000072168999999889e+01;2.676792600000000091e-02;1.836031562999999922e+00;6.691981999999999965e-03;4.590078910000000012e-01
3.514119115999999849e+03;2.000055768000000000e+01;1.972330699999999895e-02;2.695506591000000007e+00;4.930826999999999606e-03;6.738766480000000225e-01
3.564749830000000202e+03;2.000034332999999975e+01;9.853904000000000135e-03;3.492778872999999784e+00;2.463476000000000034e-03;8.731947180000000364e-01
3.578366735000000062e+03;2.000028568999999834e+01;7.199571999999999569e-03;3.707201685999999885e+00;1.799892999999999892e-03;9.268004220000000126e-01
3.581866734000000179e+03;2.000640914999999964e+01;6.517320000000000058e-03;3.762315521000000107e+00;1.629330000000000014e-03;9.405788800000000061e-01
3.584366734000000179e+03;2.000000000000000000e+01;6.029996999999999614e-03;3.801682548000000050e+00;1.507499000000000035e-03;9.504206370000000126e-01
3.634997448000000077e+03;2.000000000000000000e+01;1.723275000000000024e-03;4.087849892999999568e+00;4.308189999999999828e-04;1.021962473000000093e+00
3.692489250000000084e+03;2.000000000000000000e+01;-5.989999999999999909e-05;4.127305722000000010e+00;-1.500000000000000038e-05;1.031826431000000044e+00
3.724366735000000062e+03;2.000000000000000000e+01;-1.048590999999999976e-03;4.149182800000000171e+00;-2.621480000000000251e-04;1.037295700000000043e+00
3.730812046999999893e+03;1.999362941000000049e+01;-1.248498000000000012e-03;4.153606128999999925e+00;-3.121250000000000109e-04;1.038401531999999960e+00
3.735802458999999999e+03;1.999935284000000024e+01;-1.403280000000000022e-03;4.157030978999999959e+00;-3.508200000000000055e-04;1.039257745000000011e+00
3.738579802000000200e+03;2.000000000000000000e+01;-1.350153999999999894e-03;4.156841824999999879e+00;-3.375389999999999814e-04;1.039210455999999949e+00
3.767375649000000067e+03;2.000000000000000000e+01;-7.993339999999999603e-04;4.154880653000000201e+00;-1.998330000000000093e-04;1.038720163000000030e+00
3.768366735000000062e+03;2.000000000000000000e+01;-7.803760000000000514e-04;4.154813154000000175e+00;-1.950940000000000128e-04;1.038703289000000085e+00
3.774444981000000098e+03;2.000583113000000068e+01;-6.641079999999999510e-04;4.154399189000000270e+00;-1.660269999999999877e-04;1.038599797000000047e+00
3.797554235999999946e+03;1.999911240000000134e+01;-2.220640000000000070e-04;4.152825307999999715e+00;-5.550000000000000056e-05;1.038206326999999929e+00
3.823335485000000062e+03;1.999955031000000005e+01;2.710920000000000126e-04;4.151069448000000328e+00;6.779999999999999460e-05;1.037767362000000082e+00
3.849116735000000062e+03;1.999998821999999876e+01;7.642480000000000323e-04;4.149313588000000053e+00;1.910620000000000081e-04;1.037328397000000013e+00
3.904576493000000028e+03;1.999999379000000133e+01;1.409122999999999973e-03;4.193370780000000408e+00;3.522810000000000242e-04;1.048342695000000102e+00
3.960036251999999877e+03;1.999999936000000034e+01;1.679174999999999982e-03;4.280529064999999633e+00;4.197940000000000265e-04;1.070132266000000110e+00
3.966366734000000179e+03;2.000000000000000000e+01;1.709999999999999932e-03;4.290477790999999819e+00;4.274999999999999829e-04;1.072619447999999975e+00
3.968116734000000179e+03;2.000380085999999835e+01;1.718522000000000105e-03;4.293228018999999840e+00;4.296300000000000184e-04;1.073307004999999981e+00
3.969241734000000179e+03;2.000190042999999918e+01;1.724000000000000055e-03;4.294996023000000385e+00;4.310000000000000137e-04;1.073749005999999895e+00
3.970366734000000179e+03;2.000000000000000000e+01;1.729478000000000005e-03;4.296764027000000041e+00;4.323689999999999934e-04;1.074191007000000031e+00
4.032899005000000216e+03;2.000001523999999975e+01;1.829953000000000048e-03;4.402453989999999706e+00;4.574879999999999810e-04;1.100613497000000107e+00
4.086226345999999921e+03;2.000002823000000163e+01;1.754155999999999988e-03;4.498456672999999739e+00;4.385389999999999970e-04;1.124614167999999914e+00
4.139553687999999966e+03;2.000004121999999995e+01;1.630429999999999987e-03;4.585840683999999889e+00;4.076080000000000046e-04;1.146460170999999972e+00
4.218429062999999587e+03;2.000006043999999861e+01;1.401754000000000064e-03;4.706874957000000137e+00;3.504390000000000239e-04;1.176718739000000014e+00
4.273162465999999768e+03;2.000005894999999967e+01;1.249183000000000064e-03;4.777376553999999942e+00;3.122959999999999929e-04;1.194344137999999944e+00
4.335759968999999728e+03;2.000004318999999953e+01;1.078631999999999942e-03;4.849311724999999740e+00;2.696579999999999854e-04;1.212327930999999914e+00
4.398357471000000260e+03;2.000002744000000021e+01;9.184419999999999997e-04;4.915996099000000008e+00;2.296099999999999921e-04;1.228999025000000023e+00
4.453791914999999790e+03;2.000001347999999979e+01;8.016370000000000093e-04;4.962351410000000129e+00;2.004089999999999984e-04;1.240587851999999991e+00
4.507366734999999608e+03;2.000000000000000000e+01;6.962049999999999792e-04;5.004208256000000077e+00;1.740509999999999909e-04;1.251052064000000019e+00
4.510116734000000179e+03;1.999630532000000116e+01;6.918550000000000090e-04;5.005937262999999859e+00;1.729640000000000062e-04;1.251484315999999986e+00
4.512366734000000179e+03;2.000000000000000000e+01;6.882960000000000250e-04;5.007351905000000158e+00;1.720740000000000062e-04;1.251837976000000019e+00
4.563359402000000046e+03;1.999999718000000115e+01;6.076430000000000503e-04;5.039412525000000365e+00;1.519109999999999894e-04;1.259853131000000070e+00
4.620206068000000414e+03;1.999999404000000069e+01;5.240880000000000278e-04;5.072881537999999857e+00;1.310220000000000069e-04;1.268220383999999923e+00
4.678254034999999931e+03;1.999999083000000155e+01;4.599520000000000171e-04;5.099484766999999863e+00;1.149880000000000043e-04;1.274871191999999986e+00
4.730999604999999974e+03;1.999998791000000153e+01;4.016749999999999921e-04;5.123657922999999670e+00;1.004190000000000020e-04;1.280914480999999938e+00
4.783745176000000356e+03;1.999998499000000152e+01;3.551860000000000108e-04;5.143605875999999633e+00;8.880000000000000360e-05;1.285901468999999908e+00
4.846975016000000323e+03;1.999998150000000052e+01;3.092799999999999933e-04;5.163998101999999868e+00;7.729999999999999513e-05;1.290999526000000008e+00
4.916877029999999650e+03;1.999997763000000006e+01;2.615849999999999968e-04;5.185465158000000407e+00;6.540000000000000403e-05;1.296366289000000060e+00
4.982065104000000247e+03;1.999997403000000062e+01;2.308549999999999979e-04;5.200638653000000389e+00;5.769999999999999982e-05;1.300159663000000076e+00
5.046972955000000184e+03;1.999997043999999846e+01;2.002569999999999904e-04;5.215746922000000119e+00;5.009999999999999805e-05;1.303936729999999988e+00
5.111880804999999782e+03;1.999996684999999985e+01;1.795289999999999950e-04;5.227242507999999788e+00;4.490000000000000040e-05;1.306810626999999947e+00
5.159163537999999789e+03;1.999996422999999979e+01;1.649230000000000064e-04;5.235435482999999834e+00;4.119999999999999856e-05;1.308858870999999979e+00
5.206446270000000368e+03;1.999996162000000055e+01;1.503180000000000065e-04;5.243628457999999881e+00;3.759999999999999915e-05;1.310907115000000012e+00
5.269169565999999577e+03;1.999995815000000121e+01;1.366550000000000121e-04;5.252491671999999667e+00;3.419999999999999782e-05;1.313122917999999917e+00
5.321080490000000282e+03;1.999995527999999823e+01;1.261850000000000124e-04;5.259544538000000102e+00;3.149999999999999995e-05;1.314886133999999984e+00
5.377595796999999948e+03;1.999995214999999860e+01;1.182560000000000008e-04;5.266152576999999724e+00;2.960000000000000120e-05;1.316538143999999910e+00
5.434111103999999614e+03;1.999994902999999979e+01;1.103270000000000026e-04;5.272760617000000316e+00;2.760000000000000002e-05;1.318190154000000058e+00
5.488200190999999904e+03;1.999994604000000109e+01;1.040170000000000038e-04;5.278607531999999658e+00;2.599999999999999840e-05;1.319651882999999915e+00
5.534605427000000418e+03;1.999994347000000161e+01;9.940000000000000376e-05;5.283317581999999568e+00;2.489999999999999877e-05;1.320829395000000073e+00
5.579403432000000066e+03;1.999994098999999892e+01;9.529999999999999897e-05;5.287778943000000176e+00;2.379999999999999913e-05;1.321944736000000065e+00
5.624201438000000053e+03;1.999993850999999978e+01;9.239999999999999624e-05;5.291916005000000034e+00;2.309999999999999906e-05;1.322979000999999988e+00
5.674974672999999711e+03;1.999993570999999903e+01;8.919999999999999978e-05;5.296604875999999962e+00;2.229999999999999994e-05;1.324151218999999990e+00
5.717796086000000287e+03;1.999993333999999834e+01;8.739999999999999668e-05;5.300329215999999732e+00;2.190000000000000039e-05;1.325082303999999933e+00
5.787996132999999645e+03;1.999948234000000014e+01;8.480000000000000124e-05;5.306374401000000240e+00;2.120000000000000031e-05;1.326593600000000039e+00
5.850420167000000220e+03;1.999908128999999946e+01;8.320000000000000301e-05;5.311663723999999753e+00;2.080000000000000075e-05;1.327915930999999938e+00
5.869366735999999946e+03;1.999895957000000024e+01;8.299999999999999815e-05;5.313230315000000203e+00;2.080000000000000075e-05;1.328307579000000072e+00
5.878648473000000195e+03;1.999177802000000170e+01;8.289999999999999572e-05;5.313997771999999564e+00;2.069999999999999832e-05;1.328499442999999891e+00
5.894023229000000356e+03;1.999658480000000083e+01;8.279999999999999329e-05;5.315269029000000423e+00;2.069999999999999832e-05;1.328817257000000085e+00
5.909397984999999608e+03;2.000139157999999995e+01;8.260000000000000198e-05;5.316540285000000310e+00;2.069999999999999832e-05;1.329135071000000057e+00
5.918882359999999608e+03;2.000069579000000175e+01;8.249999999999999955e-05;5.317324497999999622e+00;2.059999999999999928e-05;1.329331124000000086e+00
5.928366734999999608e+03;2.000000000000000000e+01;8.239999999999999712e-05;5.318108709999999739e+00;2.059999999999999928e-05;1.329527177999999976e+00
5.977001803000000109e+03;2.000000000000000000e+01;8.200000000000000095e-05;5.322130085000000399e+00;2.050000000000000024e-05;1.330532521000000079e+00
6.025636872000000039e+03;2.000000000000000000e+01;8.229999999999999469e-05;5.326139428000000287e+00;2.059999999999999928e-05;1.331534857000000072e+00
6.083706748999999945e+03;2.000000000000000000e+01;8.279999999999999329e-05;5.330925562000000006e+00;2.069999999999999832e-05;1.332731391000000043e+00
6.143327769000000444e+03;2.000000000000000000e+01;8.399999999999999535e-05;5.335940900999999847e+00;2.099999999999999884e-05;1.333985224999999941e+00
6.193366734999999608e+03;2.000000000000000000e+01;8.519999999999999742e-05;5.340183009000000425e+00;2.129999999999999935e-05;1.335045752000000086e+00
6.217423375000000306e+03;2.000119935000000027e+01;8.569999999999999602e-05;5.342222437000000212e+00;2.139999999999999840e-05;1.335555609000000032e+00
6.241480016000000433e+03;2.000239868999999970e+01;8.629999999999999705e-05;5.344261865000000000e+00;2.159999999999999987e-05;1.336065465999999979e+00
6.254135025999999925e+03;2.000048795000000013e+01;8.660000000000000434e-05;5.345334708000000212e+00;2.169999999999999891e-05;1.336333677000000053e+00
6.262078384999999798e+03;1.999999923000000024e+01;8.689999999999999808e-05;5.346048480000000325e+00;2.169999999999999891e-05;1.336512120000000081e+00
6.315965583000000152e+03;1.999999040000000150e+01;8.899999999999999491e-05;5.350890661000000215e+00;2.229999999999999994e-05;1.337722665000000033e+00
6.369404539000000113e+03;1.999998164999999872e+01;9.110000000000000530e-05;5.355692562999999851e+00;2.279999999999999854e-05;1.338923140999999983e+00
6.422843493999999737e+03;1.999997288999999867e+01;9.320000000000000214e-05;5.360512080000000346e+00;2.330000000000000053e-05;1.340128020000000086e+00
6.480392407999999705e+03;1.999996346000000003e+01;9.629999999999999617e-05;5.366092738999999945e+00;2.409999999999999965e-05;1.341523185000000007e+00
6.533713005999999950e+03;1.999995472999999890e+01;9.919999999999999890e-05;5.371263369000000232e+00;2.479999999999999972e-05;1.342815842000000037e+00
6.587033604999999625e+03;1.999994599000000051e+01;1.023329999999999975e-04;5.376633218000000269e+00;2.559999999999999884e-05;1.344158304000000026e+00
6.643386454000000413e+03;1.999993676000000065e+01;1.058840000000000047e-04;5.382579832000000231e+00;2.650000000000000039e-05;1.345644958000000058e+00
6.688718595000000278e+03;1.999992933000000050e+01;1.087409999999999945e-04;5.387363490000000255e+00;2.720000000000000046e-05;1.346840872000000022e+00
6.736045791999999892e+03;1.999992157999999876e+01;1.120059999999999979e-04;5.392584195999999608e+00;2.799999999999999958e-05;1.348146048999999902e+00
6.783372989999999845e+03;1.999991383000000056e+01;1.155359999999999997e-04;5.398017356000000433e+00;2.890000000000000113e-05;1.349504339000000108e+00
6.825415562999999565e+03;1.999990693999999891e+01;1.186720000000000049e-04;5.402843841000000147e+00;2.970000000000000024e-05;1.350710960000000016e+00
6.886232931999999892e+03;1.999993093000000144e+01;1.235649999999999867e-04;5.410340896000000122e+00;3.089999999999999892e-05;1.352585224000000030e+00
6.947050301000000218e+03;1.999995490999999959e+01;1.285280000000000135e-04;5.417939082000000184e+00;3.210000000000000098e-05;1.354484770000000005e+00
7.009353635000000395e+03;1.999997949000000119e+01;1.339710000000000087e-04;5.426181579999999727e+00;3.350000000000000113e-05;1.356545394999999932e+00
7.061366734999999608e+03;2.000000000000000000e+01;1.386969999999999902e-04;5.433295982999999829e+00;3.470000000000000319e-05;1.358323995999999978e+00
7.066554234000000179e+03;2.000469069000000033e+01;1.391689999999999952e-04;5.434005534999999831e+00;3.479999999999999885e-05;1.358501383999999979e+00
7.070366734000000179e+03;2.000000000000000000e+01;1.395149999999999949e-04;5.434527012000000212e+00;3.490000000000000128e-05;1.358631753000000053e+00
7.124866734999999608e+03;2.000000000000000000e+01;1.446300000000000027e-04;5.442161834000000198e+00;3.619999999999999900e-05;1.360540459000000091e+00
7.179366734999999608e+03;2.000000000000000000e+01;1.501759999999999933e-04;5.450273454999999601e+00;3.749999999999999671e-05;1.362568363999999921e+00
7.180741734999999608e+03;2.000192678999999885e+01;1.503160000000000021e-04;5.450478106000000267e+00;3.759999999999999915e-05;1.362619527000000108e+00
7.182116734999999608e+03;2.000385357000000042e+01;1.504560000000000110e-04;5.450682757000000045e+00;3.759999999999999915e-05;1.362670688999999991e+00
7.184366734000000179e+03;2.000000000000000000e+01;1.506850000000000116e-04;5.451017640999999969e+00;3.770000000000000158e-05;1.362754409999999972e+00
7.240661160999999993e+03;2.000000000000000000e+01;1.565179999999999946e-04;5.459632983999999745e+00;3.910000000000000172e-05;1.364908245999999936e+00
7.298268363000000136e+03;2.000000000000000000e+01;1.627140000000000010e-04;5.468957873999999997e+00;4.069999999999999996e-05;1.367239469000000041e+00
7.319366734999999608e+03;2.000000000000000000e+01;1.649830000000000025e-04;5.472373072999999977e+00;4.119999999999999856e-05;1.368093267999999973e+00
7.324585484000000179e+03;1.999417757000000151e+01;1.655439999999999993e-04;5.473217832999999644e+00;4.139999999999999664e-05;1.368304457999999890e+00
7.328366734000000179e+03;2.000000000000000000e+01;1.659510000000000108e-04;5.473829903999999580e+00;4.149999999999999907e-05;1.368457475999999895e+00
7.358349032000000079e+03;2.000000335000000007e+01;1.691750000000000057e-04;5.478683145999999837e+00;4.229999999999999819e-05;1.369670785999999918e+00
7.360366734999999608e+03;2.000000358000000134e+01;1.694090000000000038e-04;5.479040975000000202e+00;4.240000000000000062e-05;1.369760244000000071e+00
7.364366734000000179e+03;2.000664705000000154e+01;1.698729999999999912e-04;5.479750353000000018e+00;4.250000000000000305e-05;1.369937587999999984e+00
7.368366734000000179e+03;2.000000000000000000e+01;1.703370000000000058e-04;5.480459731999999917e+00;4.259999999999999871e-05;1.370114932999999979e+00
7.384866734999999608e+03;1.999977592000000115e+01;1.722500000000000127e-04;5.483385919999999913e+00;4.309999999999999731e-05;1.370846479999999978e+00
7.401366734999999608e+03;1.999955183999999875e+01;1.741640000000000083e-04;5.486312107999999910e+00;4.350000000000000026e-05;1.371578026999999977e+00
7.404241734000000179e+03;1.999285082000000102e+01;1.744969999999999930e-04;5.486821973999999713e+00;4.360000000000000269e-05;1.371705493000000109e+00
7.407366734000000179e+03;2.000000000000000000e+01;1.748599999999999894e-04;5.487376175999999717e+00;4.369999999999999834e-05;1.371844043999999929e+00
7.437452672000000348e+03;2.000055743000000064e+01;1.783490000000000097e-04;5.492711758000000444e+00;4.459999999999999989e-05;1.373177939999999930e+00
7.467538609999999608e+03;2.000111486000000127e+01;1.818380000000000029e-04;5.498047340000000283e+00;4.550000000000000144e-05;1.374511835000000071e+00
