# Time;Temperature [Temperature];Heat flow [Signal  Ch 5];Heat [Signal  Ch 5];Normalized heat flow [Signal  Ch 5];Normalized heat [Signal  Ch 5]
9.779292342999999619e+02;1.999605787999999862e+01;3.809999999999999706e-08;nan;9.520000000000000212e-09;nan
9.801479842999999619e+02;1.999802894000000109e+01;4.039999999999999780e-08;nan;1.009999999999999945e-08;nan
9.823667342999999619e+02;2.000000000000000000e+01;4.600000000000000162e-08;nan;1.150000000000000041e-08;nan
1.042049520000000030e+03;2.000000000000000000e+01;1.979999999999999995e-07;nan;4.949999999999999988e-08;nan
1.086186635000000024e+03;2.000000000000000000e+01;3.110000000000000187e-07;nan;7.770000000000000093e-08;nan
1.130323750999999902e+03;2.000000000000000000e+01;3.549999999999999892e-07;nan;8.880000000000000106e-08;nan
1.143366735000000062e+03;2.000000000000000000e+01;3.250000000000000118e-07;nan;8.140000000000000098e-08;nan
1.146241733999999951e+03;2.000285204000000050e+01;3.189999999999999845e-07;nan;7.970000000000000560e-08;nan
1.149366733999999951e+03;2.000000000000000000e+01;3.119999999999999880e-07;nan;7.790000000000000272e-08;nan
1.200262574000000086e+03;2.000000000000000000e+01;1.960000000000000081e-07;nan;4.900000000000000202e-08;nan
1.261927325999999994e+03;2.000000000000000000e+01;7.070000000000000442e-08;nan;1.769999999999999968e-08;nan
1.318748342000000093e+03;2.000000000000000000e+01;1.669999999999999999e-07;nan;4.170000000000000282e-08;nan
1.375569357000000082e+03;2.000000000000000000e+01;2.630000000000000125e-07;nan;6.569999999999999936e-08;nan
1.430366735000000062e+03;2.000000000000000000e+01;1.360000000000000002e-07;nan;3.410000000000000095e-08;nan
1.433241733999999951e+03;1.999698490000000106e+01;1.290000000000000037e-07;nan;3.219999999999999717e-08;nan
1.436366733999999951e+03;2.000000000000000000e+01;1.210000000000000115e-07;nan;3.019999999999999911e-08;nan
1.491819960000000037e+03;2.000000000000000000e+01;-2.319999999999999929e-08;nan;-5.799999999999999824e-09;nan
1.538823487999999998e+03;2.000000000000000000e+01;-1.149999999999999974e-07;nan;-2.879999999999999981e-08;nan
1.585827017000000069e+03;2.000000000000000000e+01;-2.030000000000000046e-07;nan;-5.069999999999999739e-08;nan
1.642031267999999955e+03;2.000000000000000000e+01;-1.410000000000000053e-07;nan;-3.539999999999999935e-08;nan
1.667064429000000018e+03;2.000000000000000000e+01;-1.140000000000000017e-07;nan;-2.860000000000000133e-08;nan
1.702702829999999949e+03;2.000000000000000000e+01;-7.540000000000000019e-08;nan;-1.890000000000000049e-08;nan
1.725045724000000064e+03;2.000000000000000000e+01;-5.110000000000000097e-08;nan;-1.280000000000000047e-08;nan
1.727366735000000062e+03;2.000000000000000000e+01;-4.859999999999999844e-08;nan;-1.210000000000000082e-08;nan
1.730866733999999951e+03;1.999672409000000073e+01;-4.479999999999999750e-08;nan;-1.119999999999999937e-08;nan
1.733366733999999951e+03;2.000000000000000000e+01;-4.199999999999999889e-08;nan;-1.049999999999999972e-08;nan
1.739345577999999932e+03;2.000000000000000000e+01;-3.550000000000000025e-08;nan;-8.880000000000000768e-09;nan
1.765632155000000012e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.797788859000000002e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.919366735000000062e+03;2.000000000000000000e+01;nan;nan;nan;nan
1.922116733999999951e+03;2.000415680000000052e+01;nan;nan;nan;nan
1.924366733999999951e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.070429235000000062e+03;2.000000443000000061e+01;nan;nan;nan;nan
2.180366735000000062e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.183866734000000179e+03;1.999672415999999942e+01;nan;nan;nan;nan
2.186366734000000179e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.330792957999999999e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.334379258999999820e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.344614961000000221e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.369908000999999786e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.373807761999999911e+03;2.000000000000000000e+01;nan;nan;nan;nan
2.378234105999999883e+03;2.000000000000000000e+01;-3.720000000000000223e-08;-5.929999999999999975e-06;-9.310000000000000317e-09;-1.480000000000000018e-06
2.443710970000000088e+03;2.000000000000000000e+01;-7.109999999999999477e-08;-9.639999999999999183e-06;-1.780000000000000057e-08;-2.409999999999999796e-06
2.481232508000000053e+03;2.000000000000000000e+01;-1.199999999999999893e-07;-1.469999999999999986e-05;-3.009999999999999821e-08;-3.679999999999999918e-06
2.534366735000000062e+03;2.000000000000000000e+01;-2.049999999999999960e-07;-2.339999999999999958e-05;-5.120000000000000187e-08;-5.849999999999999894e-06
2.539866734000000179e+03;1.999508618999999854e+01;-2.140000000000000104e-07;-2.430000000000000112e-05;-5.340000000000000171e-08;-6.070000000000000329e-06
2.544366734000000179e+03;2.000000000000000000e+01;-2.210000000000000069e-07;-2.500000000000000120e-05;-5.519999999999999798e-08;-6.250000000000000300e-06
2.598979562999999871e+03;2.000000000000000000e+01;1.120000000000000076e-06;6.650000000000000366e-05;2.800000000000000191e-07;1.660000000000000031e-05
2.657657427999999982e+03;2.000000000000000000e+01;3.319999999999999977e-06;2.184839999999999905e-04;8.309999999999999635e-07;5.459999999999999901e-05
2.716335292000000209e+03;2.000000000000000000e+01;5.139999999999999916e-06;3.568099999999999939e-04;1.280000000000000027e-06;8.919999999999999978e-05
2.774685640000000149e+03;2.000000000000000000e+01;-1.599999999999999928e-06;1.943029999999999996e-04;-4.010000000000000041e-07;4.860000000000000225e-05
2.833035987000000205e+03;2.000000000000000000e+01;-8.349999999999999675e-06;3.180000000000000047e-05;-2.089999999999999895e-06;7.950000000000000117e-06
2.888366735000000062e+03;2.000000000000000000e+01;-1.819999999999999854e-05;-9.019479999999999642e-04;-4.539999999999999731e-06;-2.254869999999999910e-04
2.892608921999999893e+03;1.999666621000000077e+01;-1.910000000000000009e-05;-1.015997999999999945e-03;-4.779999999999999974e-06;-2.539999999999999940e-04
2.896851110000000062e+03;1.999333241000000072e+01;-2.010000000000000068e-05;-1.130048000000000033e-03;-5.010000000000000313e-06;-2.825120000000000083e-04
2.901366734000000179e+03;2.000000000000000000e+01;-2.110000000000000127e-05;-1.251448999999999964e-03;-5.259999999999999614e-06;-3.128620000000000142e-04
2.949960485000000062e+03;2.000001469000000043e+01;-3.180000000000000047e-05;-2.557877999999999975e-03;-7.960000000000000021e-06;-6.394699999999999473e-04
2.998554235000000062e+03;2.000002938000000086e+01;-4.259999999999999871e-05;-3.864306999999999985e-03;-1.069999999999999920e-05;-9.660769999999999731e-04
3.051867055000000164e+03;2.000002300999999960e+01;-5.160000000000000063e-05;-6.735361999999999946e-03;-1.290000000000000016e-05;-1.683840999999999940e-03
3.099706994000000122e+03;2.000001728999999884e+01;-5.959999999999999857e-05;-9.329060999999999604e-03;-1.489999999999999964e-05;-2.332265000000000033e-03
3.147546933000000081e+03;2.000001157000000163e+01;-6.689999999999999983e-05;-1.211738300000000067e-02;-1.669999999999999935e-05;-3.029346000000000035e-03
3.197976496000000225e+03;2.000000554000000008e+01;-7.239999999999999799e-05;-1.570468200000000106e-02;-1.809999999999999950e-05;-3.926171000000000001e-03
3.244366735000000062e+03;2.000000000000000000e+01;-7.710000000000000382e-05;-1.906574499999999853e-02;-1.930000000000000156e-05;-4.766435999999999763e-03
3.250937046999999893e+03;2.000648426000000057e+01;-7.749999999999999999e-05;-1.958690600000000115e-02;-1.940000000000000060e-05;-4.896727000000000024e-03
3.255164166999999907e+03;2.000143612999999831e+01;-7.779999999999999373e-05;-1.992220399999999891e-02;-1.940000000000000060e-05;-4.980550999999999728e-03
3.257879010999999991e+03;2.000000000000000000e+01;-7.799999999999999859e-05;-2.013754699999999870e-02;-1.949999999999999965e-05;-5.034387000000000410e-03
3.282379010999999991e+03;2.000000000000000000e+01;-7.959999999999999682e-05;-2.208090199999999947e-02;-1.989999999999999921e-05;-5.520225000000000132e-03
3.306879010999999991e+03;1.999848469999999878e+01;-8.119999999999999505e-05;-2.402425700000000025e-02;-2.029999999999999876e-05;-6.006064000000000194e-03
3.312370640999999978e+03;1.999298209999999898e+01;-8.150000000000000235e-05;-2.445985599999999857e-02;-2.040000000000000119e-05;-6.114963999999999643e-03
3.318366734000000179e+03;2.000000000000000000e+01;-8.189999999999999852e-05;-2.493547000000000124e-02;-2.050000000000000024e-05;-6.233868000000000048e-03
3.359989152000000104e+03;2.000021399999999971e+01;-8.330000000000000544e-05;-2.842918100000000128e-02;-2.080000000000000075e-05;-7.107294999999999585e-03
3.409361429000000044e+03;2.000046784999999971e+01;-8.480000000000000124e-05;-3.258359000000000255e-02;-2.120000000000000031e-05;-8.145896999999999166e-03
3.458733705000000100e+03;2.000072168999999889e+01;-8.629999999999999705e-05;-3.674700999999999662e-02;-2.159999999999999987e-05;-9.186753000000000627e-03
3.514119115999999849e+03;2.000055768000000000e+01;-8.650000000000000191e-05;-4.154235600000000250e-02;-2.159999999999999987e-05;-1.038558900000000063e-02
3.564749830000000202e+03;2.000034332999999975e+01;-8.679999999999999565e-05;-4.592603299999999805e-02;-2.169999999999999891e-05;-1.148150799999999964e-02
3.578366735000000062e+03;2.000028568999999834e+01;-8.679999999999999565e-05;-4.710500399999999893e-02;-2.169999999999999891e-05;-1.177625099999999973e-02
3.581866734000000179e+03;2.000640914999999964e+01;-8.679999999999999565e-05;-4.740803899999999904e-02;-2.169999999999999891e-05;-1.185200999999999963e-02
3.584366734000000179e+03;2.000000000000000000e+01;-8.689999999999999808e-05;-4.762449199999999744e-02;-2.169999999999999891e-05;-1.190612299999999936e-02
3.634997448000000077e+03;2.000000000000000000e+01;-8.610000000000000574e-05;-5.197408700000000215e-02;-2.150000000000000083e-05;-1.299352200000000040e-02
3.692489250000000084e+03;2.000000000000000000e+01;-8.490000000000000368e-05;-5.690083499999999683e-02;-2.120000000000000031e-05;-1.422520900000000081e-02
3.724366735000000062e+03;2.000000000000000000e+01;-8.409999999999999778e-05;-5.959245099999999767e-02;-2.099999999999999884e-05;-1.489811299999999929e-02
3.730812046999999893e+03;1.999362941000000049e+01;-8.390000000000000647e-05;-6.012440000000000145e-02;-2.099999999999999884e-05;-1.503110000000000036e-02
3.735802458999999999e+03;1.999935284000000024e+01;-8.370000000000000161e-05;-6.053627200000000208e-02;-2.089999999999999980e-05;-1.513406800000000052e-02
3.738579802000000200e+03;2.000000000000000000e+01;-8.359999999999999918e-05;-6.076549299999999681e-02;-2.089999999999999980e-05;-1.519137299999999934e-02
3.767375649000000067e+03;2.000000000000000000e+01;-8.279999999999999329e-05;-6.314209199999999689e-02;-2.069999999999999832e-05;-1.578552299999999922e-02
3.768366735000000062e+03;2.000000000000000000e+01;-8.270000000000000441e-05;-6.322388900000000533e-02;-2.069999999999999832e-05;-1.580597200000000147e-02
3.774444981000000098e+03;2.000583113000000068e+01;-8.249999999999999955e-05;-6.372554299999999561e-02;-2.059999999999999928e-05;-1.593138599999999877e-02
3.797554235999999946e+03;1.999911240000000134e+01;-8.179999999999999609e-05;-6.563281199999999871e-02;-2.050000000000000024e-05;-1.640820299999999968e-02
3.823335485000000062e+03;1.999955031000000005e+01;-8.100000000000000375e-05;-6.776060799999999995e-02;-2.029999999999999876e-05;-1.694015199999999999e-02
3.849116735000000062e+03;1.999998821999999876e+01;-8.019999999999999785e-05;-6.983705599999999458e-02;-2.000000000000000164e-05;-1.745926399999999865e-02
3.904576493000000028e+03;1.999999379000000133e+01;-7.820000000000000345e-05;-7.417768900000000498e-02;-1.949999999999999965e-05;-1.854442200000000138e-02
3.960036251999999877e+03;1.999999936000000034e+01;-7.619999999999999549e-05;-7.851832200000000150e-02;-1.910000000000000009e-05;-1.962958000000000064e-02
3.966366734000000179e+03;2.000000000000000000e+01;-7.600000000000000418e-05;-7.901378600000000252e-02;-1.900000000000000105e-05;-1.975344600000000089e-02
3.968116734000000179e+03;2.000380085999999835e+01;-7.600000000000000418e-05;-7.915075200000000477e-02;-1.900000000000000105e-05;-1.978768800000000119e-02
3.969241734000000179e+03;2.000190042999999918e+01;-7.590000000000000175e-05;-7.923360599999999809e-02;-1.900000000000000105e-05;-1.980840199999999926e-02
3.970366734000000179e+03;2.000000000000000000e+01;-7.590000000000000175e-05;-7.931592699999999441e-02;-1.900000000000000105e-05;-1.982898199999999847e-02
4.032899005000000216e+03;2.000001523999999975e+01;-7.370000000000000249e-05;-8.389167000000000152e-02;-1.840000000000000001e-05;-2.097291700000000064e-02
4.086226345999999921e+03;2.000002823000000163e+01;-7.179999999999999696e-05;-8.779385000000000661e-02;-1.790000000000000141e-05;-2.194846300000000139e-02
4.139553687999999966e+03;2.000004121999999995e+01;4.981216000000000116e-03;1.848345489999999869e-01;1.245304000000000029e-03;4.620863699999999685e-02
4.218429062999999587e+03;2.000006043999999861e+01;3.372182199999999852e-02;1.752352978000000006e+00;8.430455999999999367e-03;4.380882440000000155e-01
4.273162465999999768e+03;2.000005894999999967e+01;3.290368700000000091e-02;3.129557720000000209e+00;8.225922000000000095e-03;7.823894300000000523e-01
4.335759968999999728e+03;2.000004318999999953e+01;2.151685299999999898e-02;4.850352305999999558e+00;5.379212999999999877e-03;1.212588076000000070e+00
4.398357471000000260e+03;2.000002744000000021e+01;1.272217500000000050e-02;6.046013509999999869e+00;3.180543999999999993e-03;1.511503378000000009e+00
4.453791914999999790e+03;2.000001347999999979e+01;7.832327000000000039e-03;6.517670254000000440e+00;1.958081999999999878e-03;1.629417563000000069e+00
4.507366734999999608e+03;2.000000000000000000e+01;3.106514999999999797e-03;6.973504625000000345e+00;7.766290000000000346e-04;1.743376156000000066e+00
4.510116734000000179e+03;1.999630532000000116e+01;2.863938999999999808e-03;6.996902640000000062e+00;7.159850000000000372e-04;1.749225660000000016e+00
4.512366734000000179e+03;2.000000000000000000e+01;2.665467999999999830e-03;7.016046472000000200e+00;6.663669999999999576e-04;1.754011618000000050e+00
4.563359402000000046e+03;1.999999718000000115e+01;2.525405000000000098e-03;7.218069143000000132e+00;6.313510000000000476e-04;1.804517286000000054e+00
4.620206068000000414e+03;1.999999404000000069e+01;3.438328000000000044e-03;7.386410638000000084e+00;8.595820000000000110e-04;1.846602658999999980e+00
4.678254034999999931e+03;1.999999083000000155e+01;4.199208999999999754e-03;7.590082913999999903e+00;1.049802000000000070e-03;1.897520727999999934e+00
4.730999604999999974e+03;1.999998791000000153e+01;4.565846000000000141e-03;7.835373699999999886e+00;1.141461000000000081e-03;1.958843424999999971e+00
4.783745176000000356e+03;1.999998499000000152e+01;4.932482000000000186e-03;8.080664486999999951e+00;1.233120000000000093e-03;2.020166122000000009e+00
4.846975016000000323e+03;1.999998150000000052e+01;5.250686000000000068e-03;8.387889789999999124e+00;1.312671000000000063e-03;2.096972447000000184e+00
4.916877029999999650e+03;1.999997763000000006e+01;5.314186999999999730e-03;8.758850650999999488e+00;1.328547000000000018e-03;2.189712662999999893e+00
4.982065104000000247e+03;1.999997403000000062e+01;5.373405999999999842e-03;9.104795245000000037e+00;1.343351000000000007e-03;2.276198810999999989e+00
5.046972955000000184e+03;1.999997043999999846e+01;5.352937000000000320e-03;9.451341785000000328e+00;1.338233999999999995e-03;2.362835446000000061e+00
5.111880804999999782e+03;1.999996684999999985e+01;5.320207000000000408e-03;9.798210772999999207e+00;1.330051999999999970e-03;2.449552692999999781e+00
5.159163537999999789e+03;1.999996422999999979e+01;5.291511999999999952e-03;1.004901961999999926e+01;1.322877999999999988e-03;2.512254905999999899e+00
5.206446270000000368e+03;1.999996162000000055e+01;5.256532999999999865e-03;1.029740555999999962e+01;1.314133000000000098e-03;2.574351389999999906e+00
5.269169565999999577e+03;1.999995815000000121e+01;5.210130999999999790e-03;1.062690395999999993e+01;1.302533000000000033e-03;2.656725991000000064e+00
5.321080490000000282e+03;1.999995527999999823e+01;5.145837000000000327e-03;1.089408906999999971e+01;1.286458999999999997e-03;2.723522269000000051e+00
5.377595796999999948e+03;1.999995214999999860e+01;5.065270000000000189e-03;1.118272211000000027e+01;1.266318000000000001e-03;2.795680525999999944e+00
5.434111103999999614e+03;1.999994902999999979e+01;4.983203999999999759e-03;1.146755993999999923e+01;1.245800999999999940e-03;2.866889985999999890e+00
5.488200190999999904e+03;1.999994604000000109e+01;4.902237000000000261e-03;1.173403723999999926e+01;1.225558999999999980e-03;2.933509309000000176e+00
5.534605427000000418e+03;1.999994347000000161e+01;4.833142000000000341e-03;1.196203900999999981e+01;1.208286000000000039e-03;2.990509752999999993e+00
5.579403432000000066e+03;1.999994098999999892e+01;4.770344999999999620e-03;1.217561028999999984e+01;1.192586000000000037e-03;3.043902571999999918e+00
5.624201438000000053e+03;1.999993850999999978e+01;4.707549000000000108e-03;1.238918156999999987e+01;1.176886999999999942e-03;3.097295390999999842e+00
5.674974672999999711e+03;1.999993570999999903e+01;4.641822000000000309e-03;1.262437781999999942e+01;1.160456000000000031e-03;3.156094454999999854e+00
5.717796086000000287e+03;1.999993333999999834e+01;4.587255999999999626e-03;1.282164754999999978e+01;1.146813999999999906e-03;3.205411886999999904e+00
5.787996132999999645e+03;1.999948234000000014e+01;4.499974999999999808e-03;1.314245464999999946e+01;1.124994000000000037e-03;3.285613661999999824e+00
5.850420167000000220e+03;1.999908128999999946e+01;4.429276000000000220e-03;1.341948668000000033e+01;1.107319000000000055e-03;3.354871670000000083e+00
5.869366735999999946e+03;1.999895957000000024e+01;4.407817999999999979e-03;1.350356979000000024e+01;1.101954999999999948e-03;3.375892447000000018e+00
5.878648473000000195e+03;1.999177802000000170e+01;4.397306000000000131e-03;1.354476127000000041e+01;1.099326999999999986e-03;3.386190315999999978e+00
5.894023229000000356e+03;1.999658480000000083e+01;4.379893999999999628e-03;1.361299299999999945e+01;1.094972999999999953e-03;3.403248248999999781e+00
5.909397984999999608e+03;2.000139157999999995e+01;4.362480999999999651e-03;1.368122473000000028e+01;1.090620000000000044e-03;3.420306182000000028e+00
5.918882359999999608e+03;2.000069579000000175e+01;4.352400000000000192e-03;1.372254850000000026e+01;1.088100000000000048e-03;3.430637125000000065e+00
5.928366734999999608e+03;2.000000000000000000e+01;4.342712000000000308e-03;1.376341468000000035e+01;1.085678000000000077e-03;3.440853669000000004e+00
5.977001803000000109e+03;2.000000000000000000e+01;4.293034000000000260e-03;1.397297295000000084e+01;1.073259000000000019e-03;3.493243237000000168e+00
6.025636872000000039e+03;2.000000000000000000e+01;4.244279999999999581e-03;1.418066849999999945e+01;1.061069999999999895e-03;3.545167123999999781e+00
6.083706748999999945e+03;2.000000000000000000e+01;4.188443000000000027e-03;1.442386671999999948e+01;1.047111000000000092e-03;3.605966680999999951e+00
6.143327769000000444e+03;2.000000000000000000e+01;4.131115000000000308e-03;1.467356118000000009e+01;1.032778999999999945e-03;3.668390295000000023e+00
6.193366734999999608e+03;2.000000000000000000e+01;4.083289999999999836e-03;1.487836476999999924e+01;1.020822000000000005e-03;3.719591193999999934e+00
6.217423375000000306e+03;2.000119935000000027e+01;4.060356000000000208e-03;1.497587011000000068e+01;1.015089000000000052e-03;3.743967527000000128e+00
6.241480016000000433e+03;2.000239868999999970e+01;4.037421999999999712e-03;1.507337543999999951e+01;1.009354999999999974e-03;3.768343860999999961e+00
6.254135025999999925e+03;2.000048795000000013e+01;4.025357999999999714e-03;1.512466818000000046e+01;1.006338999999999975e-03;3.781167046000000198e+00
6.262078384999999798e+03;1.999999923000000024e+01;4.017785000000000280e-03;1.515686385999999963e+01;1.004445999999999985e-03;3.789215965999999991e+00
6.315965583000000152e+03;1.999999040000000150e+01;3.966279999999999979e-03;1.537250706999999927e+01;9.915699999999999948e-04;3.843126767999999860e+00
6.369404539000000113e+03;1.999998164999999872e+01;3.915041000000000181e-03;1.558295670000000044e+01;9.787599999999999599e-04;3.895739176000000192e+00
6.422843493999999737e+03;1.999997288999999867e+01;3.865023999999999890e-03;1.579076618000000032e+01;9.662559999999999726e-04;3.947691543999999997e+00
6.480392407999999705e+03;1.999996346000000003e+01;3.812764000000000170e-03;1.601109220000000022e+01;9.531910000000000426e-04;4.002773050000000055e+00
6.533713005999999950e+03;1.999995472999999890e+01;3.764120000000000139e-03;1.621443950999999828e+01;9.410300000000000348e-04;4.053609877000000417e+00
6.587033604999999625e+03;1.999994599000000051e+01;3.713817999999999807e-03;1.641193600000000075e+01;9.284539999999999980e-04;4.102983999000000104e+00
6.643386454000000413e+03;1.999993676000000065e+01;3.660655000000000072e-03;1.662066377000000017e+01;9.151639999999999948e-04;4.155165943000000084e+00
6.688718595000000278e+03;1.999992933000000050e+01;3.619509999999999828e-03;1.678631180000000001e+01;9.048770000000000034e-04;4.196577950000000001e+00
6.736045791999999892e+03;1.999992157999999876e+01;3.578500999999999991e-03;1.695653688000000159e+01;8.946250000000000209e-04;4.239134220000000397e+00
6.783372989999999845e+03;1.999991383000000056e+01;3.538598000000000004e-03;1.712484704999999963e+01;8.846499999999999546e-04;4.281211764000000031e+00
6.825415562999999565e+03;1.999990693999999891e+01;3.504372999999999863e-03;1.727224617999999978e+01;8.760929999999999889e-04;4.318061546000000028e+00
6.886232931999999892e+03;1.999993093000000144e+01;3.454963000000000131e-03;1.748531339000000173e+01;8.637410000000000096e-04;4.371328347000000392e+00
6.947050301000000218e+03;1.999995490999999959e+01;3.409346000000000165e-03;1.769249294999999833e+01;8.523369999999999948e-04;4.423123237999999624e+00
7.009353635000000395e+03;1.999997949000000119e+01;3.362613999999999881e-03;1.790473459000000034e+01;8.406540000000000323e-04;4.476183647000000043e+00
7.061366734999999608e+03;2.000000000000000000e+01;3.326394999999999786e-03;1.807763067000000134e+01;8.315990000000000318e-04;4.519407667000000295e+00
7.066554234000000179e+03;2.000469069000000033e+01;3.322828999999999800e-03;1.809480294999999828e+01;8.307069999999999732e-04;4.523700737000000416e+00
7.070366734000000179e+03;2.000000000000000000e+01;3.320207999999999840e-03;1.810742353999999921e+01;8.300519999999999600e-04;4.526855885999999884e+00
7.124866734999999608e+03;2.000000000000000000e+01;3.282746000000000015e-03;1.828783595000000162e+01;8.206869999999999573e-04;4.571958987999999557e+00
7.179366734999999608e+03;2.000000000000000000e+01;3.246498000000000005e-03;1.846584500999999889e+01;8.116240000000000477e-04;4.616461251999999682e+00
7.180741734999999608e+03;2.000192678999999885e+01;3.245614999999999872e-03;1.847027270999999971e+01;8.114040000000000532e-04;4.617568177999999968e+00
7.182116734999999608e+03;2.000385357000000042e+01;3.244733000000000079e-03;1.847470041000000052e+01;8.111830000000000429e-04;4.618675103000000171e+00
7.184366734000000179e+03;2.000000000000000000e+01;3.243288999999999894e-03;1.848194574000000046e+01;8.108219999999999967e-04;4.620486435000000114e+00
7.240661160999999993e+03;2.000000000000000000e+01;3.207156999999999977e-03;1.866322203000000002e+01;8.017890000000000173e-04;4.665805505999999880e+00
7.298268363000000136e+03;2.000000000000000000e+01;3.170610999999999829e-03;1.884795783999999941e+01;7.926530000000000424e-04;4.711989459999999852e+00
7.319366734999999608e+03;2.000000000000000000e+01;3.157960000000000021e-03;1.891429941000000170e+01;7.894900000000000051e-04;4.728574852000000384e+00
7.324585484000000179e+03;1.999417757000000151e+01;3.154830999999999868e-03;1.893070920999999984e+01;7.887080000000000523e-04;4.732677301999999919e+00
7.328366734000000179e+03;2.000000000000000000e+01;3.152564000000000061e-03;1.894259893999999989e+01;7.881410000000000152e-04;4.735649736000000054e+00
7.358349032000000079e+03;2.000000335000000007e+01;3.134585999999999970e-03;1.903687507000000068e+01;7.836460000000000387e-04;4.759218767000000128e+00
7.360366734999999608e+03;2.000000358000000134e+01;3.133376000000000217e-03;1.904321952000000095e+01;7.833440000000000542e-04;4.760804880000000239e+00
7.364366734000000179e+03;2.000664705000000154e+01;3.130977999999999973e-03;1.905579708999999866e+01;7.827440000000000396e-04;4.763949272999999707e+00
7.368366734000000179e+03;2.000000000000000000e+01;3.128578999999999822e-03;1.906837465999999992e+01;7.821450000000000407e-04;4.767093666000000063e+00
7.384866734999999608e+03;1.999977592000000115e+01;3.118685999999999854e-03;1.912025715000000048e+01;7.796710000000000099e-04;4.780064287000000078e+00
7.401366734999999608e+03;1.999955183999999875e+01;3.108978000000000089e-03;1.917172086000000064e+01;7.772439999999999601e-04;4.792930215000000160e+00
7.404241734000000179e+03;1.999285082000000102e+01;3.107350999999999950e-03;1.918054259999999900e+01;7.768379999999999643e-04;4.795135649999999750e+00
