# Time;Temperature [Temperature];Heat flow [Signal  Ch 2];Heat [Signal  Ch 2];Normalized heat flow [Signal  Ch 2];Normalized heat [Signal  Ch 2]
4.218429062999999587e+03;2.000006043999999861e+01;2.374443999999999860e-03;1.290984643999999903e+00;5.936109999999999651e-04;3.227461609999999759e-01
4.273162465999999768e+03;2.000005894999999967e+01;2.412918000000000007e-03;1.423123240000000012e+00;6.032299999999999555e-04;3.557808100000000029e-01
4.335759968999999728e+03;2.000004318999999953e+01;2.459605000000000125e-03;1.574886862000000054e+00;6.149009999999999459e-04;3.937217150000000276e-01
4.398357471000000260e+03;2.000002744000000021e+01;2.515383999999999849e-03;1.731870419999999910e+00;6.288459999999999623e-04;4.329676049999999776e-01
4.453791914999999790e+03;2.000001347999999979e+01;2.567415999999999882e-03;1.872404168000000091e+00;6.418539999999999706e-04;4.681010420000000227e-01
4.507366734999999608e+03;2.000000000000000000e+01;2.618024000000000046e-03;2.010973247999999991e+00;6.545060000000000114e-04;5.027433119999999978e-01
4.510116734000000179e+03;1.999630532000000116e+01;2.620649999999999976e-03;2.018327327000000171e+00;6.551620000000000403e-04;5.045818319999999524e-01
4.512366734000000179e+03;2.000000000000000000e+01;2.622797999999999970e-03;2.024344301999999818e+00;6.556999999999999461e-04;5.060860750000000241e-01
4.563359402000000046e+03;1.999999718000000115e+01;2.671488000000000074e-03;2.160709441999999925e+00;6.678720000000000186e-04;5.401773600000000508e-01
4.620206068000000414e+03;1.999999404000000069e+01;2.725767000000000034e-03;2.312729405999999877e+00;6.814419999999999852e-04;5.781823520000000105e-01
4.678254034999999931e+03;1.999999083000000155e+01;2.783310000000000211e-03;2.472266319000000045e+00;6.958280000000000064e-04;6.180665800000000321e-01
4.730999604999999974e+03;1.999998791000000153e+01;2.837014000000000116e-03;2.620111066000000211e+00;7.092539999999999826e-04;6.550277669999999830e-01
4.783745176000000356e+03;1.999998499000000152e+01;2.891284000000000041e-03;2.772694657000000173e+00;7.228210000000000104e-04;6.931736640000000227e-01
4.846975016000000323e+03;1.999998150000000052e+01;2.956732000000000110e-03;2.958890359000000192e+00;7.391830000000000275e-04;7.397225899999999577e-01
4.916877029999999650e+03;1.999997763000000006e+01;3.029087000000000186e-03;3.164733909000000178e+00;7.572720000000000232e-04;7.911834770000000239e-01
4.982065104000000247e+03;1.999997403000000062e+01;3.094735999999999841e-03;3.367218600999999811e+00;7.736839999999999603e-04;8.418046500000000432e-01
5.046972955000000184e+03;1.999997043999999846e+01;3.159996999999999893e-03;3.569443854999999832e+00;7.899989999999999964e-04;8.923609639999999787e-01
5.111880804999999782e+03;1.999996684999999985e+01;3.223092999999999791e-03;3.775054933999999918e+00;8.057729999999999710e-04;9.437637340000000208e-01
5.159163537999999789e+03;1.999996422999999979e+01;3.266807999999999951e-03;3.928348351999999988e+00;8.167019999999999879e-04;9.820870879999999969e-01
5.206446270000000368e+03;1.999996162000000055e+01;3.308253000000000148e-03;4.084227346999999675e+00;8.270629999999999519e-04;1.021056836999999939e+00
5.269169565999999577e+03;1.999995815000000121e+01;3.360924999999999850e-03;4.293638404000000186e+00;8.402309999999999857e-04;1.073409601000000047e+00
5.321080490000000282e+03;1.999995527999999823e+01;3.402791000000000062e-03;4.468518430999999680e+00;8.506979999999999924e-04;1.117129607999999941e+00
5.377595796999999948e+03;1.999995214999999860e+01;3.443944999999999906e-03;4.662928875000000417e+00;8.609859999999999996e-04;1.165732218999999903e+00
5.434111103999999614e+03;1.999994902999999979e+01;3.485100000000000090e-03;4.857339318000000183e+00;8.712750000000000225e-04;1.214334830000000087e+00
5.488200190999999904e+03;1.999994604000000109e+01;3.519667000000000195e-03;5.047255178000000342e+00;8.799170000000000255e-04;1.261813794999999905e+00
5.534605427000000418e+03;1.999994347000000161e+01;3.548636999999999885e-03;5.210661467999999630e+00;8.871589999999999945e-04;1.302665366999999907e+00
5.579403432000000066e+03;1.999994098999999892e+01;3.572523000000000191e-03;5.370628052999999902e+00;8.931310000000000247e-04;1.342657012999999955e+00
5.624201438000000053e+03;1.999993850999999978e+01;3.596102999999999800e-03;5.530766998999999906e+00;8.990260000000000352e-04;1.382691749999999997e+00
5.674974672999999711e+03;1.999993570999999903e+01;3.618248000000000124e-03;5.714845248999999683e+00;9.045620000000000310e-04;1.428711311999999900e+00
5.717796086000000287e+03;1.999993333999999834e+01;3.636924000000000146e-03;5.870094189999999656e+00;9.092310000000000366e-04;1.467523547000000095e+00
5.787996132999999645e+03;1.999948234000000014e+01;3.664775999999999798e-03;6.125930849000000400e+00;9.161939999999999494e-04;1.531482712000000079e+00
5.850420167000000220e+03;1.999908128999999946e+01;3.685323999999999805e-03;6.355452467000000105e+00;9.213309999999999512e-04;1.588863117000000047e+00
5.869366735999999946e+03;1.999895957000000024e+01;3.691559999999999980e-03;6.425115497000000175e+00;9.228899999999999951e-04;1.606278874000000023e+00
5.878648473000000195e+03;1.999177802000000170e+01;3.694615000000000052e-03;6.459242724000000102e+00;9.236539999999999898e-04;1.614810681000000026e+00
5.894023229000000356e+03;1.999658480000000083e+01;3.699017000000000190e-03;6.516009229999999874e+00;9.247539999999999623e-04;1.629002308000000010e+00
5.909397984999999608e+03;2.000139157999999995e+01;3.702637999999999849e-03;6.573056392999999886e+00;9.256590000000000087e-04;1.643264097999999951e+00
5.918882359999999608e+03;2.000069579000000175e+01;3.704871000000000206e-03;6.608247631000000233e+00;9.262180000000000283e-04;1.652061908000000079e+00
5.928366734999999608e+03;2.000000000000000000e+01;3.707104000000000128e-03;6.643438868999999691e+00;9.267760000000000321e-04;1.660859716999999902e+00
5.977001803000000109e+03;2.000000000000000000e+01;3.718556999999999939e-03;6.823896546000000285e+00;9.296390000000000079e-04;1.705974136000000030e+00
6.025636872000000039e+03;2.000000000000000000e+01;3.727687999999999835e-03;7.005054662000000043e+00;9.319219999999999587e-04;1.751263664999999969e+00
6.083706748999999945e+03;2.000000000000000000e+01;3.736465999999999919e-03;7.221996767000000261e+00;9.341170000000000419e-04;1.805499192000000086e+00
6.143327769000000444e+03;2.000000000000000000e+01;3.745478999999999909e-03;7.444733756999999841e+00;9.363699999999999541e-04;1.861183438999999940e+00
6.193366734999999608e+03;2.000000000000000000e+01;3.750377999999999958e-03;7.632227845000000066e+00;9.375940000000000359e-04;1.908056960999999996e+00
6.217423375000000306e+03;2.000119935000000027e+01;3.751997999999999878e-03;7.722519997000000025e+00;9.379990000000000159e-04;1.930629998999999986e+00
6.241480016000000433e+03;2.000239868999999970e+01;3.753617999999999798e-03;7.812812147999999901e+00;9.384039999999999960e-04;1.953203036999999975e+00
6.254135025999999925e+03;2.000048795000000013e+01;3.754470000000000203e-03;7.860310387000000176e+00;9.386169999999999887e-04;1.965077597000000065e+00
