MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	20,801758	s	11.07.2023 10:06:44
Datum	11.7.2023
Probe	TP2_CEMII-A-LL_420_oF Druck Probe 3
Prüfer: 	Be
Masse	5380,3
Länge	300,5
Durchmesser	99,1
Bediener Information Ende

Datenerfassung						Zeit:	123,54785	s	11.07.2023 10:08:27
Ch 1 Weg	Ch 1 Kraft
mm	kN
0,96285343	1,0916052
-1,1193693	-338,5087

Datenerfassung						Zeit:	123,55469	s	11.07.2023 10:08:27
Datum	Tageszeit	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg
d	d	s	kN	kN	mm
45118	0,459351	34,926758	-1,7617188	-1,834383	-0,0013619661
45118	0,4593533	35,126953	-2,5424805	-2,2043417	-0,0046283007
45118	0,45935562	35,327148	-3,3232422	-3,2542906	-0,011211634
45118	0,45935795	35,527344	-4,1040039	-4,138669	-0,014966726
45118	0,45936027	35,727539	-4,8847656	-4,9953666	-0,020614266
45118	0,45936257	35,927734	-5,6655273	-5,6783352	-0,025501847
45118	0,45936489	36,12793	-6,4462891	-6,4771247	-0,027769804
45118	0,45936722	36,328125	-7,2270508	-7,1814637	-0,032407045
45118	0,45936954	36,52832	-8,0078125	-8,0073423	-0,037229061
45118	0,45937183	36,728516	-8,7885742	-8,8095121	-0,039806962
45118	0,45937416	36,928711	-9,5693359	-9,7557297	-0,044834614
45118	0,45937648	37,128906	-10,350098	-10,571124	-0,048673153
45118	0,45937881	37,329102	-11,130859	-11,462324	-0,051656365
45118	0,4593811	37,529297	-11,911621	-12,207808	-0,05504787
45118	0,45938343	37,729492	-12,692383	-13,029232	-0,057324767
45118	0,45938575	37,929688	-13,473145	-13,750743	-0,06197989
45118	0,45938808	38,129883	-14,253906	-14,579142	-0,063794851
45118	0,45939037	38,330078	-15,034668	-15,275778	-0,067773461
45118	0,4593927	38,530273	-15,81543	-16,166256	-0,070357323
45118	0,45939502	38,730469	-16,596191	-16,854223	-0,073289871
45118	0,45939735	38,930664	-17,376953	-17,687706	-0,076434016
45118	0,45939964	39,130859	-18,157715	-18,43865	-0,077968836
45118	0,45940197	39,331055	-18,938477	-19,237803	-0,082030892
45118	0,45940429	39,53125	-19,719238	-19,940517	-0,084832311
45118	0,45940661	39,731445	-20,5	-20,863924	-0,087767839
45118	0,45940891	39,931641	-21,280762	-21,505159	-0,089904666
45118	0,45941123	40,131836	-22,061523	-22,377781	-0,092688203
45118	0,45941356	40,332031	-22,842285	-23,055616	-0,095194578
45118	0,45941588	40,532227	-23,623047	-23,910234	-0,098767877
45118	0,45941818	40,732422	-24,403809	-24,619881	-0,10065734
45118	0,4594205	40,932617	-25,18457	-25,47574	-0,1029551
45118	0,45942283	41,132813	-25,965332	-26,189165	-0,10670125
45118	0,45942515	41,333008	-26,746094	-27,071264	-0,10902882
45118	0,45942745	41,533203	-27,526855	-27,721775	-0,11163056
45118	0,45942977	41,733398	-28,307617	-28,595783	-0,11320412
45118	0,4594321	41,933594	-29,088379	-29,311905	-0,11664927
45118	0,45943442	42,133789	-29,869141	-30,14764	-0,119555
