MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Würfeldruckfestigkeit (150mm)			Zeit:	12,21582	s	03.04.2024 08:10:22
Datum	3.4.2024
Prüfer: 	Mac
Probe	20240220_7188_M07_Z03
Protokoll Seite	-
Breite [mm]:	-
Höhe [mm]:	301
Länge Einfüllseite [mm]:	99
Masse [g]:	5482
Bediener Information Ende

Datenerfassung						Zeit:	157,29102	s	03.04.2024 08:12:47
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
4,906878	4,5283527
-0,92909986	-395,12585

Datenerfassung						Zeit:	157,2959	s	03.04.2024 08:12:47
Datum	Tageszeit	Laufzeit	Ch 1 Weg	Ch 1 Prüfkraft
d	d	s	mm	kN
45385	0,28070915	57,269531	-0,0012427564	-15,194228
45385	0,28071144	57,469727	-0,002014071	-15,996507
45385	0,28071377	57,669922	-0,002870424	-16,822628
45385	0,28071609	57,870117	-0,005396218	-17,785839
45385	0,28071842	58,070313	-0,0059586661	-18,553247
45385	0,28072071	58,270508	-0,0080010835	-19,294729
45385	0,28072304	58,470703	-0,009279645	-20,410528
45385	0,28072536	58,670898	-0,011675644	-21,59696
45385	0,28072768	58,871094	-0,012484256	-22,501162
45385	0,28072998	59,071289	-0,014511754	-23,598335
45385	0,2807323	59,271484	-0,016149865	-24,471989
45385	0,28073463	59,47168	-0,01632591	-25,134197
45385	0,28073695	59,671875	-0,020136233	-26,295891
45385	0,28073925	59,87207	-0,021091051	-26,974491
45385	0,28074157	60,072266	-0,022326348	-27,651003
45385	0,2807439	60,272461	-0,024758153	-28,439274
45385	0,28074622	60,472656	-0,025438461	-29,099993
45385	0,28074852	60,672852	-0,027588297	-29,631218
45385	0,28075084	60,873047	-0,027768817	-30,28076
45385	0,28075317	61,073242	-0,029481523	-31,313261
45385	0,28075549	61,273438	-0,031697001	-31,874439
45385	0,28075778	61,473633	-0,033159066	-32,560341
45385	0,28076011	61,673828	-0,034064654	-33,283493
45385	0,28076243	61,874023	-0,034716614	-33,794601
45385	0,28076476	62,074219	-0,035650548	-34,67392
45385	0,28076705	62,274414	-0,038092796	-35,451015
45385	0,28076938	62,474609	-0,039511595	-35,980007
45385	0,2807717	62,674805	-0,040900558	-36,745033
45385	0,28077403	62,875	-0,042856444	-37,605576
45385	0,28077632	63,075195	-0,042954911	-38,228443
45385	0,28077865	63,275391	-0,045101762	-39,007328
45385	0,28078097	63,475586	-0,046125207	-39,59771
45385	0,2807833	63,675781	-0,048252665	-40,516964
45385	0,28078559	63,875977	-0,049476024	-41,60907
45385	0,28078791	64,076172	-0,050791886	-42,214653
45385	0,28079024	64,276367	-0,051233489	-43,36681
45385	0,28079256	64,476563	-0,052200243	-44,323616
45385	0,28079486	64,676758	-0,055054255	-45,123211
45385	0,28079718	64,876953	-0,055116914	-46,193859
45385	0,28079951	65,077148	-0,056622248	-47,000908
45385	0,28080183	65,277344	-0,057162315	-47,458073
45385	0,28080413	65,477539	-0,059834316	-48,07394
45385	0,28080645	65,677734	-0,060493737	-48,964581
